Test unit,RS4,
Reference,Rezaie et al. (2020),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
1.346500584,33.89,0.084156287
1.507965079,35.88,0.094247817
1.678879224,37.76,0.104929951
1.841075049,39.6,0.115067191
2.00112958,41.29,0.125070599
2.175697224,43.15,0.135981076
2.343338839,44.69,0.146458677
2.513975596,46.13,0.157123475
2.683518436,47.7,0.167719902
2.853732095,48.89,0.178358256
3.03329311,50.03,0.189580819
3.200321635,51.06,0.200020102
3.38737476,52.13,0.211710922
3.558059242,52.93,0.222378703
3.735291868,53.45,0.233455742
3.916330183,53.88,0.244770636
4.093309989,54.31,0.255831874
4.279832309,54.68,0.267489519
4.460904457,54.98,0.278806529
4.642251437,55.25,0.290140715
4.699544771,54.06,0.293721548
4.729612228,52.1,0.295600764
4.615430913,48.28,0.288464432
4.454595729,45.13,0.278412233
4.306418735,42.32,0.269151171
4.14938789,39.53,0.259336743
3.986113666,36.93,0.249132104
3.829070508,34.44,0.239316907
3.663652251,32.1,0.228978266
3.50355147,29.69,0.218971967
3.341329944,27.37,0.208833121
3.174448442,25.07,0.198403028
3.016410138,22.75,0.188525634
2.859662845,20.37,0.178728928
2.698934293,17.97,0.168683393
2.543526379,15.59,0.158970399
2.387874127,13.19,0.149242133
2.236957181,10.9,0.139809824
2.093646801,8.536,0.130852925
1.942657981,6.052,0.121416124
1.780472308,3.58,0.111279519
1.638200152,1.245,0.10238751
1.499605303,-1.041,0.093725331
1.373249006,-3.184,0.085828063
1.227430489,-5.474,0.076714406
1.074541454,-7.774,0.067158841
0.9301968,-10.04,0.0581373
0.772341532,-12.36,0.048271346
0.606532369,-14.71,0.037908273
0.460740698,-17,0.028796294
0.291910231,-19.25,0.018244389
0.134179206,-21.47,0.0083862
-0.03127259,-23.58,-0.001954537
-0.184006681,-25.65,-0.011500418
-0.353407129,-27.66,-0.022087946
-0.514749913,-29.62,-0.03217187
-0.680470288,-31.54,-0.042529393
-0.854774528,-33.34,-0.053423408
-1.023622893,-35.12,-0.063976431
-1.196860075,-36.8,-0.074803755
-1.369514128,-38.47,-0.085594633
-1.544160867,-40.09,-0.096510054
-1.722537115,-41.68,-0.10765857
-1.902519607,-43.18,-0.118907475
-2.078388936,-44.67,-0.129899309
-2.258576749,-46.13,-0.141161047
-2.442826414,-47.51,-0.152676651
-2.622557367,-48.8,-0.163909835
-2.807686554,-50,-0.17548041
-3.000878499,-51.11,-0.187554906
-3.182915394,-52.01,-0.198932212
-3.377944727,-52.84,-0.211121545
-3.560976375,-53.5,-0.222561023
-3.754453483,-54.04,-0.234653343
-3.94449106,-54.45,-0.246530691
-4.13518747,-54.76,-0.258449217
-4.326834627,-55.02,-0.270427164
-4.46392188,-54.39,-0.278995118
-4.439934445,-50.97,-0.277495903
-4.28891137,-47.25,-0.268056961
-4.121496412,-44.36,-0.257593526
-3.954191214,-41.72,-0.247136951
-3.791324389,-39.18,-0.236957774
-3.622636137,-36.72,-0.226414759
-3.452765066,-34.31,-0.215797817
-3.285438211,-31.86,-0.205339888
-3.112854336,-29.43,-0.194553396
-2.947233976,-27.02,-0.184202123
-2.779077401,-24.59,-0.173692338
-2.613746071,-22.14,-0.163359129
-2.445612544,-19.68,-0.152850784
-2.292532222,-17.2,-0.143283264
-2.131586503,-14.68,-0.133224156
-1.98179353,-12.12,-0.123862096
-1.815214419,-9.562,-0.113450901
-1.66388316,-7.038,-0.103992698
-1.502084583,-4.503,-0.093880286
-1.358730255,-2.01,-0.084920641
-1.216275637,0.349,-0.076017227
-1.086632966,2.485,-0.06791456
-0.944301514,4.795,-0.059018845
-0.796063585,7.13,-0.049753974
-0.645254828,9.459,-0.040328427
-0.489949269,11.93,-0.030621829
-0.33848467,14.32,-0.021155292
-0.173380612,16.7,-0.010836288
-0.013787513,19.01,-0.00086172
0.153623125,21.24,0.009601445
0.320035968,23.4,0.020002248
0.479816499,25.44,0.029988531
0.650924337,27.35,0.040682771
0.824911525,29.16,0.05155697
0.994061025,30.95,0.062128814
1.161162985,32.64,0.072572687
1.319613635,34.23,0.082475852
1.49190961,35.8,0.093244351
1.670075802,37.24,0.104379738
1.836988361,38.66,0.114811773
2.010993807,39.99,0.125687113
2.184186638,41.22,0.136511665
2.362821832,42.47,0.147676364
2.542260106,43.66,0.158891257
2.717312724,44.71,0.169832045
2.897859495,45.64,0.181116218
3.070726171,46.56,0.191920386
3.24804663,47.53,0.203002914
3.426876119,48.48,0.214179757
3.605036261,49.29,0.225314766
3.789358224,49.99,0.236834889
3.969746496,50.56,0.248109156
4.153412736,51.13,0.259588296
4.343811105,51.59,0.271488194
4.521746997,51.81,0.282609187
4.709232216,51.94,0.294327014
4.514,48.57,0.282125
4.513,48.54,0.2820625
4.487,47.5,0.2804375
4.353,43.78,0.2720625
4.206,40.76,0.262875
4.05,38.17,0.253125
3.889,35.72,0.2430625
3.729,33.3,0.2330625
3.568,31.06,0.223
3.403,28.84,0.2126875
3.233,26.74,0.2020625
3.065,24.59,0.1915625
2.899,22.35,0.1811875
2.736,20.17,0.171
2.578,17.91,0.161125
2.419,15.69,0.1511875
2.262,13.51,0.141375
2.103,11.31,0.1314375
1.956,9.166,0.12225
1.811,6.926,0.1131875
1.656,4.615,0.1035
1.689632697,2.36,0.105602044
1.549772699,0.225,0.096860794
1.401654467,-1.884,0.087603404
1.266401888,-3.87,0.079150118
1.109075341,-6.081,0.069317209
0.963850788,-8.197,0.060240674
0.797257148,-10.04,0.049828572
0.667133793,-11.99,0.041695862
0.50729252,-14.24,0.031705783
0.349064765,-16.41,0.021816548
0.184214246,-18.49,0.01151339
0.015286068,-20.53,0.000955379
-0.155384973,-22.5,-0.009711561
-0.320278835,-24.4,-0.020017427
-0.479023426,-26.29,-0.029938964
-0.649560861,-28.08,-0.040597554
-0.81779829,-29.83,-0.051112393
-0.98460208,-31.53,-0.06153763
-1.16279793,-33.16,-0.072674871
-1.334008834,-34.77,-0.083375552
-1.509526348,-36.31,-0.094345397
-1.687012919,-37.8,-0.105438307
-1.861961933,-39.26,-0.116372621
-2.046407692,-40.67,-0.127900481
-2.224419305,-42.04,-0.139026207
-2.403322005,-43.36,-0.150207625
-2.586787744,-44.62,-0.161674234
-2.769192024,-45.82,-0.173074501
-2.957982871,-46.97,-0.184873929
-3.13599854,-48.05,-0.195999909
-3.324917766,-48.97,-0.20780736
-3.509290682,-49.9,-0.219330668
-3.701081749,-50.68,-0.231317609
-3.888627921,-51.36,-0.243039245
-4.084258024,-51.95,-0.255266126
-4.273524895,-52.48,-0.267095306
-4.468038172,-52.9,-0.279252386
-4.538346863,-49.77,-0.283646679
-4.544987773,-49.6,-0.284061736
-4.357304555,-45.37,-0.272331535
-4.152982735,-42.6,-0.259561421
-3.943432152,-39.38,-0.24646451
-3.733249388,-35.71,-0.233328087
-3.518691104,-32.71,-0.219918194
-3.310570019,-30.38,-0.206910626
-3.099516888,-27.4,-0.193719805
-2.888445454,-24.44,-0.180527841
-2.680933403,-20.92,-0.167558338
-2.478411303,-17.97,-0.154900706
-2.271699322,-15.57,-0.141981208
-2.072712841,-12.53,-0.129544553
-1.872404437,-9.472,-0.117025277
-1.67763783,-5.885,-0.104852364
-1.482980472,-3.562,-0.092686279
-1.297745608,-0.1049,-0.0811091
-1.113682321,1.936,-0.069605145
-0.934805975,5.091,-0.058425373
-0.748042876,7.333,-0.04675268
-0.558253801,10.12,-0.034890863
-0.354834396,13.48,-0.02217715
-0.146838526,16.15,-0.009177408
0.069310193,18.72,0.004331887
0.272475525,20.7,0.01702972
0.482596032,23.11,0.030162252
0.700786585,25.22,0.043799162
0.913008431,27.36,0.057063027
1.128856463,29.76,0.070553529
1.343618507,31.23,0.083976157
1.567808233,33.43,0.097988015
1.777686327,34.72,0.111105395
1.996721693,36.74,0.124795106
2.220893967,37.93,0.138805873
2.440674372,39.45,0.152542148
2.665603552,41.15,0.166600222
2.882091983,42.17,0.180130749
3.107297664,43.53,0.194206104
3.327551209,44.84,0.207971951
3.557415833,45.93,0.22233849
3.783532306,46.67,0.236470769
4.011002166,47.54,0.250687635
4.239601523,48.37,0.264975095
4.463321886,49.02,0.278957618
4.700850386,49.47,0.293803149
4.928140635,49.99,0.30800879
5.161385982,50.43,0.322586624
5.398899067,50.62,0.337431192
5.635477033,50.82,0.352217315
5.869645971,50.84,0.366852873
6.115483098,50.86,0.382217694
6.279633126,50.15,0.39247707
6.332368158,47.15,0.39577301
6.327062574,45.71,0.395441411
6.116788395,41.92,0.382299275
5.926685863,38.83,0.370417866
5.726776118,36.11,0.357923507
5.521319955,33.58,0.345082497
5.310759886,31.18,0.331922493
5.101981019,28.39,0.318873814
4.894886229,26.51,0.305930389
4.680549807,24.24,0.292534363
4.466547263,22.06,0.279159204
4.247625155,19.88,0.265476572
4.042185221,17.63,0.252636576
3.831107558,15.43,0.239444222
3.627700573,13.18,0.226731286
3.419907525,10.58,0.21374422
3.220456274,8.83,0.201278517
3.014296377,6.521,0.188393524
2.799670631,4.203,0.174979414
2.60493493,1.984,0.162808433
2.411650641,-0.2216,0.150728165
2.216526118,-2.303,0.138532882
2.03288038,-4.457,0.127055024
1.832600166,-6.726,0.11453751
1.635913756,-8.942,0.10224461
1.42550008,-11.14,0.089093755
1.216043513,-13.4,0.07600272
1.002491714,-15.57,0.062655732
0.79376296,-17.77,0.049610185
0.578160007,-19.93,0.036135
0.370209328,-22.05,0.023138083
0.148741747,-24.07,0.009296359
-0.057741979,-26.42,-0.003608874
-0.279744957,-28.3,-0.01748406
-0.493733005,-29.74,-0.030858313
-0.711830933,-31.52,-0.044489433
-0.922856869,-33.26,-0.057678554
-1.157221107,-34.9,-0.072326319
-1.37059016,-36.53,-0.085661885
-1.599385801,-38.08,-0.099961613
-1.822502679,-39.57,-0.113906417
-2.042225328,-41.01,-0.127639083
-2.259850846,-42.38,-0.141240678
-2.499564011,-43.67,-0.156222751
-2.72063682,-44.89,-0.170039801
-2.954943279,-46.06,-0.184683955
-3.187443721,-47.35,-0.199215233
-3.419797736,-48.11,-0.213737359
-3.652913933,-49.15,-0.228307121
-3.904264804,-49.71,-0.24401655
-4.132952437,-50.36,-0.258309527
-4.377170516,-51.06,-0.273573157
-4.617696788,-51.38,-0.288606049
-4.857817575,-51.79,-0.303613598
-5.109775013,-52.13,-0.319360938
-5.348730087,-52.36,-0.33429563
-5.594578062,-52.55,-0.349661129
-5.839812335,-52.69,-0.364988271
-6.083982385,-52.52,-0.380248899
-6.104723833,-49.3,-0.38154524
-5.889989907,-44.96,-0.368124369
-5.681527887,-41.95,-0.355095493
-5.463787201,-39.17,-0.3414867
-5.25886714,-36.53,-0.328679196
-5.044151713,-34.06,-0.315259482
-4.829906074,-31.59,-0.30186913
-4.618205296,-29.13,-0.288637831
-4.403247179,-26.73,-0.275202949
-4.192467719,-24.32,-0.262029232
-3.98214348,-21.89,-0.248883968
-3.773911913,-19.46,-0.235869495
-3.565415418,-17.02,-0.222838464
-3.35767369,-14.54,-0.209854606
-3.145565483,-12.07,-0.196597843
-2.942505023,-9.667,-0.183906564
-2.725161996,-7.315,-0.170322625
-2.529357653,-5.001,-0.158084853
-2.322256985,-2.708,-0.145141062
-2.116001945,-0.4445,-0.132250122
-1.920995743,1.697,-0.120062234
-1.736963526,3.677,-0.10856022
-1.532055863,5.798,-0.095753491
-1.326812649,7.902,-0.082925791
-1.119007067,9.956,-0.069937942
-0.900862611,12.08,-0.056303913
-0.680911438,14.1,-0.042556965
-0.461827994,16.03,-0.02886425
-0.247832813,17.97,-0.015489551
-0.025395966,19.87,-0.001587248
0.197951448,21.59,0.012371966
0.420622906,23.39,0.026288932
0.64750736,25,0.04046921
0.86621326,26.55,0.054138329
1.092655053,28.08,0.068290941
1.318881407,29.53,0.082430088
1.549256382,30.85,0.096828524
1.778796819,32.23,0.111174801
2.002762653,33.41,0.125172666
2.232914638,34.63,0.139557165
2.46055657,35.71,0.153784786
2.686350192,36.85,0.167896887
2.920265351,37.78,0.182516584
3.140297208,38.84,0.196268576
3.374989591,39.83,0.210936849
3.602582183,40.67,0.225161386
3.841558248,41.48,0.240097391
4.066340495,42.25,0.254146281
4.303805545,43.02,0.268987847
4.528866294,43.75,0.283054143
4.763408759,44.36,0.297713047
4.997908843,44.89,0.312369303
5.23385373,45.28,0.327115858
5.47207111,45.59,0.342004444
5.712250765,45.82,0.357015673
5.950578219,46.07,0.371911139
6.200777991,46.16,0.387548624
6.431435501,46.41,0.401964719
6.470639085,42.99,0.404414943
6.423571914,40.86,0.401473245
6.226647164,37.02,0.389165448
6.033023339,34.18,0.377063959
5.821163497,31.74,0.363822719
5.616763822,29.44,0.351047739
5.405908045,27.11,0.337869253
5.197717925,25,0.32485737
4.985071109,22.88,0.311566944
4.770369141,20.8,0.298148071
4.555910414,18.84,0.284744401
4.343825737,16.85,0.271489109
4.13217019,14.85,0.258260637
3.910760629,12.95,0.244422539
3.69696149,10.98,0.231060093
3.4876906,9.134,0.217980662
3.277698299,7.214,0.204856144
3.059166877,5.237,0.19119793
2.843499111,3.363,0.177718694
2.640695317,1.542,0.165043457
2.427938275,-0.2099,0.151746142
2.223540057,-1.992,0.138971254
2.036713832,-3.679,0.127294614
1.819777187,-5.486,0.113736074
1.607815956,-7.245,0.100488497
1.397633894,-9.004,0.087352118
1.183659265,-10.77,0.073978704
0.970925666,-12.55,0.060682854
0.751854909,-14.34,0.046990932
0.524516722,-16.1,0.032782295
0.302476201,-17.86,0.018904763
0.080483226,-19.57,0.005030202
-0.141614453,-21.28,-0.008850903
-0.367552116,-23,-0.022972007
-0.584622291,-24.62,-0.036538893
-0.805875126,-26.24,-0.050367195
-1.030525932,-27.82,-0.064407871
-1.254100946,-29.37,-0.078381309
-1.471712649,-30.9,-0.091982041
-1.704333987,-32.39,-0.106520874
-1.922641677,-33.81,-0.120165105
-2.143149454,-35.22,-0.133946841
-2.377750378,-36.64,-0.148609399
-2.602552887,-37.96,-0.162659555
-2.831790717,-39.18,-0.17698692
-3.062142253,-40.38,-0.191383891
-3.286498657,-41.45,-0.205406166
-3.528178232,-42.5,-0.220511139
-3.753429998,-43.54,-0.234589375
-3.988873203,-44.49,-0.249304575
-4.222920239,-45.41,-0.263932515
-4.452629854,-46.22,-0.278289366
-4.687337247,-46.94,-0.292958578
-4.930562709,-47.53,-0.308160169
-5.170966472,-48.09,-0.323185404
-5.404610211,-48.59,-0.337788138
-5.651744229,-49.05,-0.353234014
-5.886048704,-49.44,-0.367878044
-6.068007088,-45.99,-0.379250443
-6.068315234,-46.28,-0.379269702
-6.078899931,-46.37,-0.379931246
-6.004149354,-44.83,-0.375259335
-5.755960021,-40.39,-0.359747501
-5.505988125,-36.93,-0.344124258
-5.252784345,-33.7,-0.328299022
-4.993887509,-30.65,-0.312117969
-4.736914041,-27.74,-0.296057128
-4.484541281,-24.87,-0.28028383
-4.230943784,-22.01,-0.264433987
-3.97515714,-19.25,-0.248447321
-3.72153757,-16.52,-0.232596098
-3.466127128,-13.84,-0.216632945
-3.199983162,-11.24,-0.199998948
-2.948790053,-8.794,-0.184299378
-2.687503297,-6.464,-0.167968956
-2.436497273,-4.134,-0.15228108
-2.178790068,-1.891,-0.136174379
-1.926923326,0.2667,-0.120432708
-1.688657753,2.214,-0.10554111
-1.441232735,4.209,-0.090077046
-1.188448249,6.239,-0.074278016
-0.929311061,8.242,-0.058081941
-0.663677329,10.23,-0.041479833
-0.403840131,12.26,-0.025240008
-0.126383364,14.31,-0.00789896
0.136893351,16.29,0.008555834
0.409020567,18.22,0.025563785
0.686008103,20.16,0.042875506
0.959276365,21.96,0.059954773
1.234884241,23.68,0.077180265
1.506719281,25.34,0.094169955
1.782489183,27.02,0.111405574
2.060420895,28.54,0.128776306
2.33664626,30.05,0.146040391
2.610772073,31.55,0.163173255
2.88853314,32.88,0.180533321
3.160330012,34.25,0.197520626
3.441564596,35.46,0.215097787
3.719191593,36.68,0.232449475
3.998227358,37.58,0.24988921
4.284712908,38.6,0.267794557
4.557347762,39.43,0.284834235
4.844879777,40.27,0.302804986
5.122416349,40.95,0.320151022
5.401681274,41.63,0.33760508
5.691265833,41.98,0.355704115
5.987465086,42.26,0.374216568
6.272985568,42.63,0.392061598
6.571227185,42.76,0.410701699
6.872103525,42.79,0.42950647
7.171922429,42.9,0.448245152
7.474955223,43.01,0.467184701
7.77521669,42.86,0.485951043
8.084368385,42.82,0.505273024
8.234768478,41.9,0.51467303
8.278564219,39.23,0.517410264
8.168631416,35.66,0.510539463
7.935487203,31.96,0.49596795
7.690029866,29.06,0.480626867
7.442048991,26.38,0.465128062
7.188011606,23.93,0.449250725
6.935920376,21.54,0.433495024
6.677264334,19.29,0.417329021
6.428198811,17.03,0.401762426
6.179692617,14.84,0.386230789
5.914218417,12.71,0.369638651
5.660935311,10.6,0.353808457
5.405630488,8.608,0.337851906
5.145314456,6.589,0.321582153
4.886110664,4.659,0.305381916
4.621632414,2.834,0.288852026
4.366808093,1.05,0.272925506
4.111684198,-0.6813,0.256980262
3.857749526,-2.229,0.241109345
3.598378528,-3.872,0.224898658
3.340024291,-5.484,0.208751518
3.074138855,-7.036,0.192133678
2.805462765,-8.593,0.175341423
2.538235936,-10.16,0.158639746
2.269254386,-11.69,0.141828399
1.998279943,-13.22,0.124892496
1.725065857,-14.77,0.107816616
1.44571018,-16.36,0.090356886
1.171179096,-17.9,0.073198693
0.898639809,-19.45,0.056164988
0.625409434,-20.97,0.03908809
0.347761647,-22.47,0.021735103
0.073199936,-23.98,0.004574996
-0.200482807,-25.48,-0.012530175
-0.477031447,-27,-0.029814465
-0.748492926,-28.49,-0.046780808
-1.021949444,-29.94,-0.06387184
-1.29722103,-31.37,-0.081076314
-1.573249898,-32.81,-0.098328119
-1.849041893,-34.23,-0.115565118
-2.126477172,-35.56,-0.132904823
-2.405841289,-36.78,-0.150365081
-2.68141932,-37.95,-0.167588707
-2.964293378,-39.07,-0.185268336
-3.246083009,-40.13,-0.202880188
-3.52624776,-41.15,-0.220390485
-3.804807244,-42.07,-0.237800453
-4.093637266,-42.92,-0.255852329
-4.378990547,-43.73,-0.273686909
-4.667657358,-44.4,-0.291728585
-4.95664042,-45.02,-0.309790026
-5.247031138,-45.48,-0.327939446
-5.535126042,-45.93,-0.345945378
-5.822442643,-46.35,-0.363902665
-6.11185622,-46.69,-0.381991014
-6.405797131,-47.02,-0.400362321
-6.69957109,-47.21,-0.418723193
-6.988763091,-47.39,-0.436797693
-7.290858541,-47.54,-0.455678659
-7.496601339,-47.02,-0.468537584
-7.516860296,-43.92,-0.469803768
-7.52098997,-43.89,-0.470061873
-7.51978572,-43.61,-0.469986607
-7.399435111,-41.45,-0.462464694
-7.143990977,-37.64,-0.446499436
-6.892276241,-34.52,-0.430767265
-6.630342971,-31.62,-0.414396436
-6.365762158,-28.92,-0.397860135
-6.104925877,-26.32,-0.381557867
-5.850176158,-23.81,-0.36563601
-5.590920884,-21.42,-0.349432555
-5.324712183,-19.11,-0.332794511
-5.059402197,-16.93,-0.316212637
-4.796948525,-14.8,-0.299809283
-4.522787851,-12.77,-0.282674241
-4.260293936,-10.86,-0.266268371
-3.992589714,-9.041,-0.249536857
-3.721129522,-7.289,-0.232570595
-3.448649229,-5.635,-0.215540577
-3.175038318,-4.026,-0.198439895
-2.91114458,-2.471,-0.181946536
-2.631731346,-0.943,-0.164483209
-2.37123185,0.5409,-0.148201991
-2.106095543,1.981,-0.131630971
-1.849104689,3.366,-0.115569043
-1.587095185,4.744,-0.099193449
-1.313141616,6.158,-0.082071351
-1.047876961,7.281,-0.06549231
-0.788672483,8.684,-0.04929203
-0.517069626,10.27,-0.032316852
-0.247648388,11.79,-0.015478024
0.034717101,13.3,0.002169819
0.31612591,14.78,0.019757869
0.593681118,16.29,0.03710507
0.877712336,17.72,0.054857021
1.162394466,19.13,0.072649654
1.430830454,20.41,0.089426903
1.722150486,21.75,0.107634405
2.004174751,23.04,0.125260922
2.291390887,24.23,0.14321193
2.577209718,25.39,0.161075607
2.862760637,26.52,0.17892254
3.146595071,27.66,0.196662192
3.43687724,28.75,0.214804828
3.725228179,29.79,0.232826761
4.00755149,30.75,0.250471968
4.299329041,31.64,0.268708065
4.579533032,32.48,0.286220815
4.881572911,33.24,0.305098307
5.177380886,33.89,0.323586305
5.466005446,34.47,0.34162534
5.753704525,35.05,0.359606533
6.053945337,35.54,0.378371584
6.342153039,36.02,0.396384565
6.647233496,36.44,0.415452093
6.937746226,36.8,0.433609139
7.241953435,37.03,0.45262209
7.540582448,37.2,0.471286403
7.843247605,37.27,0.490202975
8.156125825,37.3,0.509757864
8.455601899,37.45,0.528475119
8.618878582,36.77,0.538679911
8.661439071,33.82,0.541339942
8.568679636,29.86,0.535542477
8.329410309,25.98,0.520588144
8.087289447,23.02,0.50545559
7.839398294,20.31,0.489962393
7.589227535,17.8,0.474326721
7.347371557,15.53,0.459210722
7.089459114,13.41,0.443091195
6.831230274,11.39,0.426951892
6.569493076,9.426,0.410593317
6.309073445,7.448,0.39431709
6.048221302,5.606,0.378013831
5.786261144,3.838,0.361641321
5.53653334,2.135,0.346033334
5.278280369,0.5484,0.329892523
5.02671842,-1.051,0.314169901
4.774489503,-2.529,0.298405594
4.524553236,-4.014,0.282784577
4.257348557,-5.472,0.266084285
3.997855238,-6.891,0.249865952
3.72506046,-8.238,0.232816279
3.428241429,-9.418,0.214265089
3.14423966,-10.98,0.196514979
2.854071061,-12.28,0.178379441
2.584638232,-13.55,0.161539889
2.299247127,-14.85,0.143702945
2.01785537,-16.13,0.126115961
1.73904566,-17.41,0.108690354
1.456998553,-18.64,0.09106241
1.171801516,-19.84,0.073237595
0.896418081,-21.01,0.05602613
0.61303755,-22.1,0.038314847
0.329448802,-23.24,0.02059055
0.049753279,-24.3,0.00310958
-0.238008226,-25.43,-0.014875514
-0.513939846,-26.46,-0.03212124
-0.808010373,-27.53,-0.050500648
-1.07756976,-28.62,-0.06734811
-1.353213476,-29.71,-0.084575842
-1.638532035,-30.78,-0.102408252
-1.922682943,-31.81,-0.120167684
-2.201174046,-32.91,-0.137573378
-2.485712769,-33.9,-0.155357048
-2.763559422,-34.91,-0.172722464
-3.048200574,-35.86,-0.190512536
-3.330317109,-36.76,-0.208144819
-3.612068398,-37.61,-0.225754275
-3.895886271,-38.4,-0.243492892
-4.181566402,-39.08,-0.2613479
-4.465575109,-39.81,-0.279098444
-4.761277856,-40.42,-0.297579866
-5.041593733,-40.99,-0.315099608
-5.326672974,-41.57,-0.332917061
-5.616512546,-42.07,-0.351032034
-5.906922067,-42.58,-0.369182629
-6.198234071,-42.87,-0.387389629
-6.488412173,-43.24,-0.405525761
-6.7887752,-42.35,-0.42429845
-7.082254661,-42.03,-0.442640916
-7.124887343,-38.88,-0.445305459
-7.029934184,-36.99,-0.439370886
-6.735060007,-32.41,-0.42094125
-6.440175761,-28.91,-0.402510985
-6.135322782,-25.86,-0.383457674
-5.835867359,-23.11,-0.36474171
-5.532442605,-20.47,-0.345777663
-5.217002263,-18.02,-0.326062641
-4.914877914,-15.68,-0.30717987
-4.596798715,-13.53,-0.28729992
-4.279185337,-11.49,-0.267449084
-3.955885854,-9.597,-0.247242866
-3.637930558,-7.796,-0.22737066
-3.318884956,-6.086,-0.20743031
-2.996231812,-4.446,-0.187264488
-2.67274263,-2.832,-0.167046414
-2.350979483,-1.258,-0.146936218
-2.029243263,0.3195,-0.126827704
-1.719894329,1.876,-0.107493396
-1.411709773,3.441,-0.088231861
-1.101039159,5.018,-0.068814947
-0.7866592,6.611,-0.0491662
-0.451181508,8.193,-0.028198844
-0.115937257,9.8,-0.007246079
0.200595992,11.37,0.012537249
0.529858756,12.94,0.033116172
0.870360093,14.5,0.054397506
1.200095902,16.01,0.075005994
1.5254927,17.54,0.095343294
1.85702721,19.03,0.116064201
2.194711553,20.43,0.137169472
2.527784484,21.76,0.15798653
2.872714643,23.03,0.179544665
3.201313503,24.16,0.200082094
3.543576217,25.14,0.221473514
3.887431861,26.19,0.242964491
4.221699305,27.18,0.263856207
4.564092498,28.13,0.285255781
4.906457528,29.03,0.306653596
5.249687575,29.79,0.328105473
5.589932639,30.11,0.34937079
5.940587829,30.88,0.371286739
6.285596923,31.54,0.392849808
6.629617028,32.01,0.414351064
6.988000185,32.42,0.436750012
7.342679153,32.65,0.458917447
7.70073258,32.89,0.481295786
8.059823141,33.02,0.503738946
8.426044708,33.06,0.526627794
8.798118783,33.12,0.549882424
9.157923494,33.25,0.572370218
9.524518195,33.35,0.595282387
9.885693961,33.31,0.617855873
10.24988863,33.37,0.640618039
10.61931433,33.4,0.663707145
10.98614915,33.35,0.686634322
11.03904622,30.47,0.689940389
11.04096225,30.32,0.690060141
10.87296498,25.33,0.679560312
10.59204643,21.95,0.662002902
10.3180232,19.16,0.64487645
10.01207065,16.65,0.625754416
9.718822245,14.26,0.60742639
9.408171998,12.15,0.58801075
9.100722066,10.2,0.568795129
8.795427218,8.361,0.549714201
8.487405679,6.599,0.530462855
8.17620666,4.915,0.511012916
7.873504199,3.391,0.492094012
7.571511856,1.854,0.473219491
7.273302824,0.4505,0.454581427
6.965381376,-0.956,0.435336336
6.67625396,-2.331,0.417265873
6.378118509,-3.666,0.398632407
6.069465376,-5.034,0.379341586
5.753559536,-6.26,0.359597471
5.437200453,-7.528,0.339825028
5.126260231,-8.839,0.320391264
4.803478817,-10.12,0.300217426
4.484329003,-11.33,0.280270563
4.15245544,-12.56,0.259528465
3.826040382,-13.71,0.239127524
3.491860135,-14.84,0.218241258
3.162201521,-15.85,0.197637595
2.819301348,-16.88,0.176206334
2.490635295,-17.91,0.155664706
2.168396962,-18.96,0.13552481
1.827967279,-19.99,0.114247955
1.504643286,-21.04,0.094040205
1.17081538,-22.03,0.073175961
0.841918108,-23.03,0.052619882
0.51621656,-23.98,0.032263535
0.188938794,-24.95,0.011808675
-0.138433569,-25.88,-0.008652098
-0.471903886,-26.75,-0.029493993
-0.795603851,-27.4,-0.049725241
-1.129910255,-28.15,-0.070619391
-1.459747105,-28.88,-0.091234194
-1.781836848,-29.64,-0.111364803
-2.115296085,-30.37,-0.132206005
-2.449542548,-31.09,-0.153096409
-2.774952113,-31.72,-0.173434507
-3.110978064,-32.27,-0.194436129
-3.441960306,-32.74,-0.215122519
-3.779748684,-33.16,-0.236234293
-4.118636646,-33.42,-0.25741479
-4.449777905,-33.62,-0.278111119
-4.788691643,-33.75,-0.299293228
-5.129401799,-33.83,-0.320587612
-5.465812919,-33.91,-0.341613307
-5.801462599,-34.12,-0.362591412
-6.142531476,-34.27,-0.383908217
-6.480841268,-34.36,-0.405052579
-6.812321406,-34.49,-0.425770088
-7.149413888,-34.63,-0.446838368
-7.482621132,-34.73,-0.467663821
-7.74634904,-29.85,-0.484146815
-7.601572173,-26.91,-0.475098261
-7.305038665,-22.38,-0.456564917
-7.00320329,-19.04,-0.437700206
-6.706612772,-16.28,-0.419163298
-6.393828245,-14.01,-0.399614265
-6.090254778,-11.95,-0.380640924
-5.770116258,-10.09,-0.360632266
-5.454245398,-8.287,-0.340890337
-5.120416287,-6.652,-0.320026018
-4.794830403,-4.998,-0.2996769
-4.472424061,-3.376,-0.279526504
-4.153680431,-1.864,-0.259605027
-3.828269433,-0.3693,-0.23926684
-3.51188113,1.05,-0.219492571
-3.202173002,2.4,-0.200135813
-2.885996832,3.721,-0.180374802
-2.5590093,4.998,-0.159938081
-2.232743121,6.255,-0.139546445
-1.906077956,7.441,-0.119129872
-1.571745555,8.59,-0.098234097
-1.237748347,9.659,-0.077359272
-0.90073253,10.76,-0.056295783
-0.565918038,11.85,-0.035369877
-0.219831328,12.87,-0.013739458
0.120964527,13.9,0.007560283
0.461853881,14.88,0.028865868
0.798172898,15.89,0.049885806
1.132540989,16.87,0.070783812
