load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0035,17.08,1.11746024261696,-81.9,-43.78,-38.12,1.218,0.9732,-1.294,0.06401,0.01921,0.06317,0.0165,-0.09451,-0.213,-0.0205,-0.1396,0.02151,0.01023,0.00697
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0036,19.13,1.30721320168129,-81.91,-44.11,-37.8,1.462,1.166,-1.419,0.2154,0.01955,0.06398,0.01737,-0.0936,-0.2166,-0.01878,-0.1465,0.02065,0.00863,0.0065
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0037,21.17,1.49938605548246,-81.92,-44.45,-37.47,1.715,1.358,-1.539,0.3627,0.01993,0.065,0.01851,-0.09249,-0.2189,-0.01697,-0.1556,0.02011,0.00733,0.00626
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0038,23.24,1.69759167244152,-81.91,-44.78,-37.13,1.962,1.555,-1.656,0.5295,0.02054,0.06618,0.01996,-0.09111,-0.2224,-0.015,-0.1651,0.01965,0.00615,0.00614
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0039,25.29,1.88900477112573,-81.93,-45.12,-36.81,2.212,1.759,-1.769,0.7003,0.02102,0.06726,0.02134,-0.08975,-0.2255,-0.01329,-0.1741,0.01896,0.00486,0.00604
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0040,27.27,2.07987694583333,-81.92,-45.43,-36.49,2.454,1.962,-1.88,0.8711,0.02129,0.06798,0.02227,-0.08862,-0.2291,-0.01194,-0.183,0.01796,0.00324,0.00567
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0041,29.2,2.26835749042398,-81.9,-45.72,-36.18,2.705,2.159,-1.987,1.047,0.02179,0.06917,0.02382,-0.08707,-0.2315,-0.01034,-0.191,0.0174,0.00224,0.00574
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0042,31.2,2.4714583756579,-81.91,-46.06,-35.85,2.943,2.362,-2.092,1.222,0.02205,0.06994,0.02498,-0.08565,-0.2351,-0.00899,-0.1978,0.01659,0.00103,0.00561
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0043,33.1,2.6686616746345,-81.92,-46.37,-35.55,3.195,2.571,-2.194,1.383,0.02223,0.07059,0.02591,-0.08441,-0.2399,-0.00767,-0.2039,0.01526,-0.00052,0.0053
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0044,34.89,2.86129852916667,-81.87,-46.61,-35.26,3.453,2.769,-2.292,1.568,0.02244,0.07119,0.02706,-0.08308,-0.2424,-0.00647,-0.209,0.01418,-0.00178,0.00519
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0045,36.6,3.06359332083333,-81.84,-46.85,-34.99,3.7,2.96,-2.39,1.754,0.02274,0.07208,0.02839,-0.08168,-0.2459,-0.0051,-0.2134,0.01341,-0.00262,0.00522
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0046,38.32,3.25940634349415,-81.98,-47.26,-34.72,3.947,3.163,-2.483,1.942,0.02303,0.07282,0.02963,-0.08028,-0.2502,-0.00377,-0.2175,0.01265,-0.00335,0.00525
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0047,39.64,3.4608913500731,-81.92,-47.4,-34.52,4.205,3.374,-2.578,2.169,0.02326,0.07336,0.03048,-0.0794,-0.254,-0.00291,-0.2216,0.01153,-0.00435,0.00508
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0048,40.79,3.66060816732456,-81.84,-47.51,-34.33,4.475,3.591,-2.672,2.354,0.02367,0.07423,0.03171,-0.07831,-0.2577,-0.00183,-0.2249,0.0108,-0.00483,0.00517
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0049,41.97,3.86242484934211,-81.93,-47.82,-34.11,4.732,3.814,-2.764,2.545,0.0239,0.07477,0.03269,-0.0774,-0.2619,-0.00089,-0.2286,0.00993,-0.00553,0.00509
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0050,42.88,4.0685531373538,-81.9,-47.92,-33.98,5.002,4.059,-2.777,2.76,0.02439,0.07563,0.03377,-0.07663,-0.2659,-0.00011,-0.233,0.00916,-0.00593,0.0052
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0051,43.72,4.26644776673977,-81.91,-48.05,-33.86,5.294,4.258,-2.873,2.952,0.02469,0.07617,0.03462,-0.07602,-0.2708,0.00047,-0.2381,0.00826,-0.0065,0.00505
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0052,44.44,4.47154331498538,-81.91,-48.17,-33.74,5.571,4.462,-2.968,3.157,0.02514,0.07683,0.03548,-0.07546,-0.2758,0.00105,-0.2434,0.00746,-0.00691,0.00508
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0053,45.04,4.67581827624269,-81.89,-48.24,-33.65,5.843,4.672,-3.063,3.387,0.02543,0.07734,0.03637,-0.07486,-0.2806,0.00143,-0.2487,0.00662,-0.00731,0.00506
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0054,45.64,4.88524639831871,-81.9,-48.36,-33.54,6.103,4.882,-3.158,3.612,0.02567,0.07784,0.03699,-0.07447,-0.2853,0.00176,-0.2537,0.00579,-0.00764,0.00499
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0055,46.14,5.08838544437135,-81.91,-48.45,-33.46,6.366,5.102,-3.251,3.841,0.02614,0.07856,0.03798,-0.0738,-0.2898,0.00234,-0.2584,0.00529,-0.00762,0.00512
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0056,46.63,5.2942182499269,-81.91,-48.53,-33.38,6.638,5.317,-3.345,4.068,0.02642,0.07901,0.03874,-0.07332,-0.2931,0.00263,-0.2632,0.00458,-0.00786,0.00512
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0057,47.04,5.50211964612573,-81.89,-48.57,-33.32,6.908,5.522,-3.439,4.301,0.02654,0.07929,0.03939,-0.073,-0.2978,0.0028,-0.2679,0.00378,-0.00811,0.00501
RS6_LS31_to_LS32,LS31_to_LS32_RS6_0058,46.84,5.64768826600877,-81.67,-48.27,-33.4,7.159,5.718,-3.524,4.487,0.02677,0.07969,0.04007,-0.07286,-0.3029,0.00302,-0.2718,0.00307,-0.00839,0.00502
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0000,46.36,5.66502749334795,-81.86,-48.39,-33.47,7.215,5.736,-3.511,4.487,0.02711,0.0807,0.04083,-0.07287,-0.3065,0.00336,-0.2722,0.00127,-0.00963,0.00502
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0001,46.19,5.6591220503655,-82.16,-48.8,-33.36,7.153,5.693,-3.493,4.433,0.02713,0.08084,0.0409,-0.07303,-0.3034,0.00303,-0.2704,0.0011,-0.00945,0.00509
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0002,44.25,5.43174807010234,-81.9,-48.14,-33.76,6.862,5.483,-3.406,4.189,0.02722,0.08093,0.04088,-0.07385,-0.2931,0.00308,-0.2611,0.00106,-0.00955,0.00514
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0003,42.79,5.23856309714912,-81.9,-47.9,-34,6.593,5.287,-3.314,3.941,0.02714,0.08072,0.04045,-0.07479,-0.2826,0.00244,-0.2512,0.001,-0.00967,0.00506
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0004,41.31,5.03097622653509,-81.9,-47.66,-34.24,6.334,5.084,-3.222,3.69,0.02712,0.08061,0.03983,-0.07568,-0.2717,0.00181,-0.2405,0.00107,-0.00973,0.00511
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0005,39.77,4.83045995314328,-81.92,-47.43,-34.49,6.07,4.874,-3.128,3.442,0.02702,0.08023,0.03887,-0.07681,-0.2607,0.00107,-0.2295,0.00091,-0.0101,0.00498
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0006,38.13,4.63150345241228,-81.93,-47.17,-34.76,5.806,4.667,-3.032,3.199,0.02725,0.0802,0.03855,-0.07745,-0.2484,0.00064,-0.2171,0.00157,-0.00971,0.00529
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0007,36.35,4.42781067024854,-81.9,-46.85,-35.05,5.533,4.466,-2.936,2.968,0.02728,0.07984,0.03753,-0.07861,-0.2362,-0,-0.2041,0.00201,-0.00978,0.00532
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0008,34.46,4.23124578940059,-81.89,-46.56,-35.33,5.266,4.279,-2.839,2.748,0.02707,0.07906,0.03617,-0.07998,-0.224,-0.00075,-0.1905,0.0022,-0.01027,0.0051
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0009,32.46,4.03225692317251,-81.96,-46.3,-35.66,4.984,4.088,-2.742,2.52,0.02722,0.07875,0.03522,-0.08105,-0.2108,-0.00112,-0.1752,0.00317,-0.01004,0.00534
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0010,30.25,3.84596511323099,-81.93,-45.91,-36.02,4.719,3.877,-2.646,2.297,0.02694,0.07777,0.03333,-0.0829,-0.1982,-0.00212,-0.1591,0.00357,-0.0106,0.00499
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0011,27.93,3.65137912931287,-81.91,-45.52,-36.39,4.474,3.648,-2.546,2.081,0.02702,0.07728,0.03221,-0.08418,-0.1843,-0.00276,-0.1411,0.00483,-0.01023,0.00519
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0012,25.49,3.46511756717836,-81.86,-45.08,-36.78,4.233,3.449,-2.446,1.871,0.02702,0.07663,0.03069,-0.08586,-0.1705,-0.00358,-0.1215,0.00601,-0.0101,0.00521
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0013,23.07,3.27171973896199,-81.95,-44.78,-37.17,3.996,3.262,-2.345,1.663,0.02674,0.07568,0.02854,-0.08791,-0.1571,-0.00468,-0.1002,0.00684,-0.0103,0.00492
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0014,20.56,3.08615230328947,-81.96,-44.39,-37.57,3.755,3.081,-2.242,1.462,0.02656,0.07481,0.02679,-0.08974,-0.1432,-0.0058,-0.07677,0.0082,-0.00962,0.00481
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0015,17.95,2.89600605913743,-81.89,-43.9,-37.99,3.512,2.902,-2.137,1.27,0.02635,0.07398,0.02494,-0.09168,-0.1307,-0.00713,-0.05132,0.00943,-0.00861,0.00463
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0016,15.33,2.71539657010234,-81.81,-43.41,-38.4,3.284,2.703,-2.031,1.085,0.02615,0.07318,0.02316,-0.09372,-0.1172,-0.00851,-0.02429,0.01068,-0.00747,0.00452
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0017,12.85,2.52072397288012,-81.83,-43.03,-38.8,3.046,2.507,-1.922,0.9002,0.02601,0.07232,0.02132,-0.09578,-0.1079,-0.00995,0.00429,0.01179,-0.00626,0.0044
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0018,10.45,2.33138661907895,-81.91,-42.72,-39.19,2.798,2.318,-1.807,0.7239,0.02576,0.07134,0.01989,-0.09766,-0.09697,-0.01166,0.02761,0.01281,-0.005,0.00427
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0019,8.001,2.14048506352339,-81.9,-42.33,-39.57,2.557,2.135,-1.69,0.5517,0.0256,0.07059,0.01882,-0.09975,-0.08138,-0.0136,0.04678,0.01388,-0.0036,0.00418
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0020,5.647,1.94556518340643,-81.88,-41.92,-39.96,2.326,1.941,-1.566,0.382,0.02576,0.07026,0.0188,-0.1013,-0.06091,-0.01549,0.07627,0.01537,-0.00158,0.00446
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0021,3.44,1.74671802989766,-81.87,-41.55,-40.32,2.085,1.749,-1.442,0.2146,0.02528,0.06927,0.01784,-0.1035,-0.0468,-0.01772,0.113,0.01582,-0.00053,0.00402
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0022,1.453,1.5571822996345,-81.97,-41.34,-40.63,1.879,1.558,-1.316,0.05566,0.02498,0.06862,0.01753,-0.105,-0.0451,-0.01961,0.1334,0.01675,0.00102,0.00404
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0023,-0.5135,1.38355959422515,-81.93,-40.99,-40.94,1.665,1.373,-1.194,-0.09204,0.02494,0.06836,0.01768,-0.1061,-0.0416,-0.02115,0.1494,0.01789,0.003,0.00427
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0024,-2.418,1.2013732499269,-81.97,-40.72,-41.25,1.428,1.189,-1.076,-0.2382,0.02437,0.06757,0.01703,-0.1076,-0.03871,-0.02313,0.1673,0.01838,0.00422,0.004
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0025,-4.309,1.03128039027778,-81.83,-40.28,-41.55,1.205,1.021,-0.9547,-0.3471,0.02396,0.06699,0.01692,-0.1087,-0.03615,-0.02497,0.1822,0.01907,0.0057,0.00404
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0026,-6.203,0.84667162127193,-81.89,-40.04,-41.85,0.9427,0.8327,-0.8222,-0.4922,0.02348,0.06643,0.01676,-0.1097,-0.03396,-0.02672,0.1933,0.01982,0.00737,0.00383
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0027,-8.133,0.654235823464912,-81.93,-39.76,-42.17,0.6734,0.6387,-0.6851,-0.6352,0.02285,0.06567,0.01626,-0.1109,-0.03267,-0.02863,0.2008,0.02019,0.00865,0.00342
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0028,-10.02,0.467007580701754,-81.88,-39.42,-42.46,0.4059,0.4468,-0.5421,-0.7728,0.02229,0.06526,0.01635,-0.1113,-0.03114,-0.03032,0.2059,0.02106,0.01048,0.00325
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0029,-11.93,0.27295522748538,-81.89,-39.11,-42.78,0.1611,0.2567,-0.3973,-0.91,0.02153,0.06458,0.01608,-0.1119,-0.03032,-0.03211,0.2094,0.02154,0.01178,0.00278
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0030,-13.78,0.0810677663011696,-81.89,-38.84,-43.05,-0.08136,0.06208,-0.2467,-1.046,0.02044,0.06361,0.01561,-0.1125,-0.02976,-0.03409,0.2119,0.02174,0.01277,0.0022
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0031,-15.59,-0.113401291812865,-81.89,-38.52,-43.37,-0.3283,-0.1302,-0.09292,-1.18,0.01975,0.06322,0.01565,-0.1125,-0.02924,-0.0356,0.2145,0.02233,0.01401,0.002
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0032,-17.32,-0.313817266717836,-81.93,-38.29,-43.64,-0.5907,-0.3314,0.06476,-1.314,0.01898,0.06268,0.01541,-0.1126,-0.02918,-0.03712,0.2168,0.02272,0.01491,0.00166
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0033,-19.01,-0.511530109210526,-81.9,-37.99,-43.91,-0.838,-0.5423,0.2262,-1.443,0.01814,0.06193,0.01519,-0.1125,-0.02908,-0.03874,0.2186,0.02299,0.01558,0.00137
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0034,-20.66,-0.708338020394737,-81.88,-37.69,-44.19,-1.094,-0.7459,0.3897,-1.571,0.01721,0.06115,0.01475,-0.1125,-0.02932,-0.04029,0.2203,0.02301,0.01583,0.00121
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0035,-22.19,-0.907686344005848,-81.91,-37.49,-44.42,-1.335,-0.9486,0.5577,-1.697,0.01674,0.06077,0.01485,-0.1118,-0.029,-0.04121,0.2221,0.0236,0.01661,0.00143
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0036,-23.76,-1.10823609502924,-81.9,-37.21,-44.69,-1.581,-1.15,0.7261,-1.807,0.01597,0.05997,0.01478,-0.1111,-0.02914,-0.04255,0.2236,0.0239,0.017,0.00146
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0037,-25.29,-1.30878225153509,-81.89,-36.97,-44.92,-1.832,-1.351,0.8956,-1.896,0.01545,0.05944,0.01476,-0.1101,-0.02914,-0.04345,0.2253,0.02442,0.01759,0.00177
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0038,-26.8,-1.50373052565789,-81.91,-36.75,-45.16,-2.075,-1.54,1.061,-2.015,0.01474,0.05851,0.01434,-0.1092,-0.02964,-0.04456,0.2264,0.02446,0.0175,0.002
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0039,-28.28,-1.69614116381579,-81.87,-36.48,-45.39,-2.332,-1.739,1.231,-2.13,0.01421,0.05787,0.0145,-0.1076,-0.02949,-0.04545,0.2276,0.02491,0.01786,0.0026
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0040,-29.75,-1.90271119597953,-81.91,-36.28,-45.63,-2.603,-1.947,1.41,-2.247,0.01349,0.05683,0.01414,-0.1064,-0.02989,-0.04663,0.2284,0.02496,0.01766,0.00299
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0041,-31.25,-2.10768419378655,-81.9,-36.02,-45.88,-2.886,-2.156,1.595,-2.362,0.01293,0.05605,0.014,-0.1051,-0.0302,-0.04763,0.2293,0.02516,0.01761,0.00357
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0042,-32.74,-2.31252527711988,-81.91,-35.79,-46.12,-3.162,-2.371,1.785,-2.476,0.01254,0.05547,0.01416,-0.1034,-0.03012,-0.04849,0.2304,0.02566,0.0179,0.00449
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0043,-34.17,-2.51677989334795,-81.9,-35.55,-46.35,-3.43,-2.589,1.976,-2.59,0.01207,0.05471,0.01405,-0.1021,-0.03042,-0.0495,0.2313,0.02581,0.01784,0.00525
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0044,-35.49,-2.72617056001462,-81.91,-35.34,-46.57,-3.703,-2.804,2.171,-2.704,0.01156,0.05371,0.01365,-0.1009,-0.03104,-0.05041,0.232,0.02562,0.01742,0.00581
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0045,-36.68,-2.93152377858187,-81.92,-35.16,-46.76,-3.964,-3.021,2.368,-2.815,0.0115,0.05328,0.01409,-0.099,-0.03077,-0.05074,0.2335,0.02628,0.01789,0.00693
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0046,-37.77,-3.13744975592105,-81.9,-34.98,-46.92,-4.222,-3.239,2.566,-2.927,0.01101,0.05231,0.01365,-0.09756,-0.03133,-0.05145,0.2345,0.0261,0.01744,0.00753
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0047,-38.77,-3.33998104393275,-81.9,-34.81,-47.09,-4.492,-3.453,2.772,-3.039,0.01061,0.0515,0.01355,-0.09582,-0.03147,-0.05199,0.2356,0.02621,0.01723,0.00839
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0048,-39.72,-3.54451765065789,-81.92,-34.67,-47.25,-4.764,-3.662,2.98,-3.183,0.01047,0.05096,0.0137,-0.09394,-0.03139,-0.05229,0.2367,0.02642,0.01712,0.00938
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0049,-40.59,-3.74580864554094,-81.93,-34.54,-47.39,-5.041,-3.874,3.189,-3.293,0.01027,0.05041,0.01382,-0.09212,-0.03121,-0.05267,0.2375,0.02668,0.01697,0.01031
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0050,-41.42,-3.95816692624269,-81.92,-34.39,-47.53,-5.313,-4.088,3.402,-3.402,0.00988,0.04969,0.01351,-0.09069,-0.03155,-0.0533,0.2381,0.02646,0.01624,0.01102
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0051,-42.19,-4.15683299203216,-81.87,-34.25,-47.62,-5.581,-4.296,3.622,-3.514,0.00974,0.04938,0.01387,-0.08867,-0.03118,-0.05363,0.2392,0.02674,0.01609,0.01217
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0052,-42.93,-4.36728746059941,-81.91,-34.15,-47.76,-5.827,-4.506,3.839,-3.626,0.00934,0.04867,0.01344,-0.08724,-0.03181,-0.05428,0.2394,0.02644,0.01536,0.01292
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0053,-43.6,-4.57597863165205,-81.87,-34.03,-47.84,-6.026,-4.715,4.059,-3.739,0.0093,0.04871,0.01387,-0.08524,-0.03148,-0.05437,0.2402,0.02689,0.01522,0.01411
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0054,-44.21,-4.78294735095029,-81.91,-33.95,-47.96,-6.311,-4.918,4.283,-3.85,0.00883,0.04806,0.01337,-0.08386,-0.03193,-0.05499,0.2408,0.0264,0.0144,0.01475
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0055,-44.77,-4.98516729320175,-81.88,-33.85,-48.03,-6.584,-5.138,4.501,-3.683,0.0086,0.0478,0.01334,-0.08228,-0.03201,-0.05529,0.2417,0.02646,0.01407,0.01563
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0056,-45.27,-5.19056539407895,-81.89,-33.77,-48.12,-6.871,-5.364,4.731,-3.789,0.00844,0.04761,0.0135,-0.0806,-0.03187,-0.05559,0.2427,0.02659,0.01391,0.01656
RS6_LS32_to_LS33,LS32_to_LS33_RS6_0057,-45.7,-5.40102973106725,-81.89,-33.71,-48.18,-7.175,-5.589,4.961,-3.896,0.0084,0.04758,0.0136,-0.07896,-0.03184,-0.05562,0.2441,0.02678,0.01385,0.01755
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0002,-44.43,-5.29310083340643,-81.72,-33.85,-47.87,-7.265,-5.66,4.988,-3.934,0.0079,0.04629,0.01334,-0.07468,-0.03101,-0.0553,0.2489,0.02706,0.0137,0.01805
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0003,-41.94,-5.05302075372807,-81.92,-34.32,-47.6,-7.015,-5.424,4.683,-3.817,0.0081,0.04661,0.01381,-0.07405,-0.03018,-0.05418,0.2495,0.02761,0.01427,0.01822
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0004,-39.97,-4.81099283852339,-81.92,-34.64,-47.28,-6.696,-5.177,4.394,-3.702,0.00795,0.0463,0.01341,-0.07435,-0.03044,-0.05372,0.2497,0.02721,0.0142,0.01762
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0005,-38.38,-4.56500209729532,-81.9,-34.88,-47.02,-6.38,-4.919,4.102,-3.571,0.0081,0.04651,0.01372,-0.07433,-0.0302,-0.05325,0.2507,0.02747,0.01508,0.01714
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0006,-36.77,-4.31626453954678,-81.89,-35.13,-46.76,-6.051,-4.673,3.814,-3.442,0.00797,0.04632,0.01346,-0.07538,-0.03138,-0.05316,0.2512,0.0272,0.01547,0.01622
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0007,-35.09,-4.08162226834795,-81.88,-35.39,-46.49,-5.721,-4.433,3.529,-3.308,0.00814,0.04659,0.01377,-0.07618,-0.03058,-0.05273,0.2525,0.02753,0.01646,0.0157
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0008,-33.37,-3.84134604247076,-81.88,-35.67,-46.21,-5.397,-4.194,3.249,-3.183,0.0082,0.0467,0.01383,-0.07744,-0.02993,-0.05236,0.2532,0.02743,0.01692,0.0149
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0009,-31.59,-3.60305320255848,-81.88,-35.95,-45.93,-5.077,-3.954,2.973,-3.066,0.00805,0.04666,0.01347,-0.07909,-0.02928,-0.05228,0.254,0.02701,0.01706,0.0139
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0010,-29.68,-3.35882068355263,-81.88,-36.26,-45.62,-4.759,-3.712,2.704,-2.933,0.00813,0.04713,0.01351,-0.08048,-0.02887,-0.05181,0.2547,0.02704,0.01763,0.01326
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0011,-27.69,-3.11969633340643,-81.9,-36.6,-45.3,-4.437,-3.471,2.443,-2.8,0.00838,0.04797,0.01379,-0.08179,-0.02795,-0.05114,0.2549,0.02719,0.0183,0.01285
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0012,-25.62,-2.88200673399123,-81.89,-36.93,-44.96,-4.123,-3.229,2.184,-2.678,0.00854,0.04851,0.01347,-0.08364,-0.02772,-0.05055,0.2549,0.02665,0.01831,0.01223
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0013,-23.55,-2.64667635606725,-81.88,-37.24,-44.64,-3.803,-2.986,1.93,-2.541,0.00873,0.04926,0.01346,-0.08529,-0.02692,-0.04995,0.2551,0.02653,0.01877,0.01205
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0014,-21.35,-2.40846605782164,-81.93,-37.63,-44.3,-3.491,-2.74,1.684,-2.422,0.00901,0.04998,0.01332,-0.08699,-0.02712,-0.04923,0.256,0.02618,0.01904,0.01188
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0015,-19.13,-2.17293843355263,-81.91,-37.97,-43.94,-3.181,-2.482,1.444,-2.315,0.00926,0.0507,0.01327,-0.08866,-0.02791,-0.04847,0.2563,0.02598,0.0194,0.01203
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0016,-16.82,-1.93928455782164,-81.9,-38.33,-43.57,-2.876,-2.219,1.211,-2.182,0.01,0.05203,0.01366,-0.08999,-0.03038,-0.04715,0.2565,0.02612,0.02016,0.01289
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0017,-14.45,-1.70448681659357,-81.93,-38.74,-43.19,-2.569,-1.961,0.9821,-2.041,0.01032,0.05271,0.01329,-0.09189,-0.03611,-0.04617,0.2553,0.02558,0.02008,0.01352
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0018,-12.05,-1.47040144524854,-81.89,-39.09,-42.8,-2.24,-1.732,0.7605,-1.913,0.01096,0.05369,0.01342,-0.09334,-0.04984,-0.04483,0.2459,0.02538,0.02022,0.01445
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0019,-9.622,-1.23748241615497,-81.91,-39.5,-42.41,-1.929,-1.5,0.5452,-1.78,0.01172,0.05477,0.01347,-0.09472,-0.07157,-0.04329,0.2371,0.02535,0.02039,0.01531
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0020,-7.188,-1.01085580175439,-81.9,-39.88,-42.02,-1.645,-1.273,0.3384,-1.635,0.01239,0.05562,0.01353,-0.09593,-0.08912,-0.04177,0.2205,0.02509,0.0202,0.01575
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0021,-4.716,-0.786028680263158,-81.91,-40.29,-41.62,-1.363,-1.047,0.1401,-1.512,0.01293,0.05626,0.01307,-0.09736,-0.1106,-0.04025,0.1869,0.02441,0.01911,0.01563
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0022,-2.304,-0.56853744130117,-81.89,-40.66,-41.23,-1.066,-0.8128,-0.05015,-1.359,0.01367,0.05718,0.0131,-0.09818,-0.1303,-0.03836,0.1506,0.02416,0.01799,0.01555
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0023,0.1068,-0.350631862039474,-81.9,-41.06,-40.84,-0.794,-0.5871,-0.2333,-1.201,0.01452,0.05824,0.0134,-0.09862,-0.1474,-0.03617,0.07737,0.024,0.01675,0.01538
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0024,2.33,-0.14571958496345,-81.99,-41.5,-40.49,-0.5255,-0.3732,-0.3989,-1.053,0.01523,0.05906,0.01349,-0.09901,-0.1596,-0.03413,0.02533,0.02364,0.0153,0.01494
RS6_LS33_to_LS34,LS33_to_LS34_RS6_0025,4.573,0.0717937497807018,-81.96,-41.83,-40.13,-0.2444,-0.1498,-0.5663,-0.8985,0.01619,0.0603,0.01392,-0.09908,-0.1722,-0.0317,-0.01209,0.0236,0.01402,0.01456
