load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0003,36.48,3.96236786664985,-82.12,-58.57,-23.55,3.78,3.865,-1.281,-1.573,-0.05981,-0.2017,-0.1273,-0.1813,-0.2029,0.1677,0.08737,0.5883,-0.01045,-0.06015
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0004,34.86,3.82458737980775,-82.11,-57.78,-24.33,3.688,3.762,-1.358,-1.593,-0.05996,-0.2016,-0.1259,-0.2129,-0.2034,0.1676,0.08808,0.5909,-0.00839,-0.06066
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0005,32.64,3.68702173945687,-82.14,-56.72,-25.42,3.543,3.602,-1.467,-1.621,-0.06084,-0.2017,-0.1238,-0.2586,-0.2041,0.1674,0.08921,0.5951,-0.00538,-0.06118
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0006,30.87,3.54413076504167,-82.14,-55.87,-26.27,3.43,3.474,-1.554,-1.645,-0.06156,-0.2017,-0.122,-0.2969,-0.2048,0.1674,0.09053,0.5988,-0.00283,-0.06117
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0007,29.15,3.41377576577266,-82.1,-55.02,-27.08,3.303,3.338,-1.636,-1.665,-0.06209,-0.2013,-0.1198,-0.3419,-0.2049,0.1676,0.09238,0.6032,0.00044,-0.06086
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0008,27.84,3.26765597483699,-82.12,-54.4,-27.72,3.201,3.226,-1.701,-1.683,-0.06264,-0.2014,-0.1186,-0.3726,-0.2055,0.1675,0.09378,0.6067,0.00263,-0.06064
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0009,26.23,3.12670747776096,-82.13,-53.64,-28.49,3.071,3.088,-1.777,-1.702,-0.06298,-0.2012,-0.1166,-0.4034,-0.2055,0.1676,0.09609,0.6121,0.00597,-0.05983
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0010,24.37,2.98576720436915,-82.13,-52.75,-29.38,2.916,2.923,-1.868,-1.725,-0.06316,-0.2014,-0.1153,-0.4454,-0.2063,0.1675,0.09904,0.6188,0.00999,-0.05916
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0011,23.14,2.84540878331652,-82.11,-52.14,-29.97,2.816,2.815,-1.925,-1.737,-0.06309,-0.2013,-0.114,-0.471,-0.2062,0.1676,0.1014,0.6239,0.01308,-0.05859
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0012,21.63,2.70091497776097,-82.11,-51.42,-30.69,2.685,2.676,-1.997,-1.753,-0.06296,-0.2014,-0.1129,-0.4977,-0.2067,0.1676,0.1043,0.6299,0.01605,-0.0583
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0013,20.1,2.56852302088962,-82.13,-50.68,-31.45,2.558,2.54,-2.067,-1.765,-0.06164,-0.2016,-0.1119,-0.5176,-0.207,0.1675,0.1075,0.6362,0.0189,-0.05809
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0014,18.28,2.42726831767325,-82.13,-49.81,-32.32,2.404,2.379,-2.146,-1.777,-0.05902,-0.2016,-0.1104,-0.532,-0.2068,0.1678,0.1118,0.6447,0.02248,-0.05778
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0015,16.74,2.28447267074342,-82.14,-49.08,-33.06,2.276,2.245,-2.206,-1.785,-0.05649,-0.2016,-0.1092,-0.5382,-0.2067,0.1678,0.1156,0.6514,0.02507,-0.05763
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0016,15.21,2.14753382790716,-82.17,-48.37,-33.8,2.147,2.108,-2.264,-1.792,-0.05406,-0.2018,-0.1083,-0.5582,-0.2069,0.1678,0.1194,0.6573,0.02728,-0.05763
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0017,13.96,2.00976115319956,-82.13,-47.73,-34.4,2.047,2.003,-2.312,-1.794,-0.05211,-0.2018,-0.1074,-0.5776,-0.2066,0.1679,0.1228,0.6621,0.02933,-0.05743
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0018,12.42,1.87272004208845,-82.13,-46.99,-35.14,1.923,1.868,-2.368,-1.796,-0.04988,-0.202,-0.1062,-0.6007,-0.2062,0.168,0.1271,0.6676,0.0316,-0.05735
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0019,10.86,1.74071911811184,-82.12,-46.24,-35.88,1.793,1.733,-2.423,-1.795,-0.04768,-0.202,-0.1049,-0.6199,-0.2054,0.1687,0.1315,0.6728,0.03386,-0.05715
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0020,9.37,1.60482828331652,-82.16,-45.56,-36.6,1.671,1.602,-2.475,-1.795,-0.04557,-0.2024,-0.1042,-0.631,-0.205,0.1701,0.1357,0.6771,0.03558,-0.05732
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0021,7.947,1.47330262103582,-82.16,-44.85,-37.31,1.555,1.473,-2.525,-1.791,-0.04342,-0.2026,-0.1034,-0.6443,-0.2044,0.1704,0.14,0.6808,0.03724,-0.05736
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0022,6.409,1.34249533448611,-82.13,-44.11,-38.02,1.434,1.34,-2.574,-1.784,-0.04103,-0.2025,-0.1022,-0.656,-0.2033,0.1687,0.1447,0.6844,0.03921,-0.05723
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0023,4.861,1.21318262761477,-82.14,-43.36,-38.78,1.311,1.204,-2.622,-1.774,-0.03862,-0.2027,-0.101,-0.6688,-0.2019,0.1653,0.1494,0.6875,0.04105,-0.05715
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0024,3.296,1.08031146533406,-82.12,-42.61,-39.51,1.189,1.067,-2.668,-1.763,-0.0361,-0.2027,-0.09996,-0.684,-0.2006,0.1618,0.1543,0.69,0.0427,-0.05715
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0025,1.798,0.949298574398392,-82.13,-41.88,-40.25,1.065,0.9299,-2.712,-1.752,-0.03395,-0.2032,-0.09941,-0.7008,-0.1995,0.1586,0.1589,0.6916,0.04375,-0.05749
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0026,0.08854,0.828468274471491,-82.11,-41.03,-41.08,0.9284,0.772,-2.761,-1.736,-0.0315,-0.2033,-0.09839,-0.7201,-0.1977,0.1562,0.1646,0.6931,0.04498,-0.05794
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0027,-1.007,0.702269883097222,-82.09,-40.51,-41.58,0.8404,0.6708,-2.79,-1.725,-0.03019,-0.2033,-0.0977,-0.7322,-0.1964,0.1551,0.1683,0.6937,0.04575,-0.05836
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0028,-2.557,0.585257795962719,-82.13,-39.79,-42.34,0.7126,0.5256,-2.83,-1.708,-0.02843,-0.203,-0.09634,-0.7505,-0.1942,0.154,0.1738,0.6942,0.04665,-0.05915
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0029,-3.634,0.466445817746345,-82.13,-39.27,-42.86,0.6249,0.4241,-2.855,-1.695,-0.02742,-0.2029,-0.0953,-0.7644,-0.1925,0.1533,0.1776,0.6944,0.04698,-0.0598
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0030,-5.28,0.340019396328216,-82.11,-38.45,-43.66,0.4827,0.2632,-2.896,-1.672,-0.02656,-0.2028,-0.09386,-0.7859,-0.1901,0.1522,0.1833,0.6939,0.04693,-0.06122
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0031,-6.674,0.212487402760965,-82.15,-37.82,-44.33,0.3643,0.1292,-2.93,-1.651,-0.02597,-0.2023,-0.09266,-0.804,-0.1881,0.1516,0.1881,0.6924,0.04659,-0.06242
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0032,-7.789,0.0816684140621345,-82.15,-37.29,-44.86,0.2692,0.02298,-2.955,-1.63,-0.02565,-0.2015,-0.09113,-0.8182,-0.186,0.1512,0.1923,0.691,0.04655,-0.06313
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0033,-9.18,-0.0512187299802632,-82.16,-36.62,-45.54,0.1515,-0.1112,-2.988,-1.602,-0.02579,-0.2011,-0.0898,-0.8371,-0.1839,0.1502,0.197,0.6877,0.04526,-0.06448
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0034,-10.56,-0.183201651332602,-82.11,-35.91,-46.2,0.03711,-0.2477,-3.02,-1.572,-0.02603,-0.2002,-0.08831,-0.8561,-0.182,0.1496,0.2017,0.6837,0.0437,-0.06577
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0035,-11.89,-0.32747853415424,-82.13,-35.29,-46.84,-0.06659,-0.3826,-3.05,-1.541,-0.02639,-0.1991,-0.08636,-0.8739,-0.1797,0.1491,0.2066,0.6792,0.04223,-0.06688
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0036,-13.26,-0.457679658277047,-82.12,-34.62,-47.5,-0.1631,-0.5221,-3.083,-1.508,-0.02712,-0.198,-0.08453,-0.8906,-0.1775,0.1484,0.2114,0.6737,0.04038,-0.06811
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0037,-14.62,-0.594074466829678,-82.14,-33.98,-48.16,-0.257,-0.6612,-3.115,-1.474,-0.02823,-0.1967,-0.08236,-0.9066,-0.1752,0.148,0.2161,0.6678,0.0384,-0.0692
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0038,-15.98,-0.734511286127924,-82.11,-33.33,-48.78,-0.359,-0.8035,-3.144,-1.437,-0.02991,-0.1959,-0.08068,-0.9226,-0.1734,0.1474,0.2204,0.6609,0.03563,-0.07076
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0039,-17.59,-0.872467493584065,-82.15,-32.56,-49.59,-0.466,-0.9747,-3.176,-1.394,-0.03195,-0.1945,-0.07853,-0.9411,-0.1712,0.1472,0.2256,0.6525,0.03245,-0.07244
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0040,-18.93,-1.00912040820395,-82.11,-31.89,-50.22,-0.5543,-1.118,-3.197,-1.349,-0.03377,-0.1931,-0.07639,-0.9551,-0.1689,0.1474,0.2302,0.6456,0.03019,-0.07367
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0041,-19.99,-1.15833011507529,-82.13,-31.4,-50.73,-0.6245,-1.234,-3.213,-1.312,-0.03564,-0.1922,-0.07478,-0.9664,-0.1671,0.1475,0.2337,0.6403,0.02833,-0.07471
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0042,-21.3,-1.29478197106944,-82.38,-30.99,-51.39,-0.7603,-1.375,-3.233,-1.27,-0.03835,-0.1912,-0.07329,-0.9806,-0.1653,0.1477,0.2379,0.6335,0.02573,-0.07634
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0043,-22.58,-1.42823228393494,-82.11,-30.14,-51.97,-0.9108,-1.514,-3.253,-1.218,-0.04108,-0.1902,-0.07142,-0.9946,-0.163,0.149,0.2422,0.6257,0.02334,-0.078
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0044,-24.1,-1.57730460337939,-82.13,-29.41,-52.72,-1.05,-1.688,-3.275,-1.163,-0.04444,-0.1895,-0.06978,-1.011,-0.1608,0.1506,0.247,0.6163,0.02033,-0.08029
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0045,-25.36,-1.71779495718056,-82.13,-28.81,-53.32,-1.155,-1.834,-3.292,-1.108,-0.04757,-0.1891,-0.06881,-1.024,-0.159,0.1522,0.2511,0.6088,0.01807,-0.08235
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0046,-26.36,-1.85601752077705,-82.1,-28.31,-53.79,-1.245,-1.952,-3.305,-1.065,-0.04974,-0.1887,-0.06801,-1.034,-0.1572,0.1537,0.2547,0.6026,0.01656,-0.08378
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0047,-27.6,-2.00284628247295,-82.11,-27.71,-54.4,-1.351,-2.1,-3.319,-1.015,-0.05293,-0.1889,-0.0674,-1.046,-0.1551,0.1555,0.2589,0.5954,0.01462,-0.08598
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0048,-28.84,-2.14423325030921,-82.11,-27.11,-55,-1.474,-2.245,-3.331,-0.9563,-0.05637,-0.1891,-0.06673,-1.055,-0.1525,0.1573,0.2632,0.5884,0.01319,-0.08803
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0049,-30.06,-2.2865107261864,-82.14,-26.56,-55.58,-1.587,-2.391,-3.343,-0.8921,-0.05967,-0.1898,-0.06657,-1.063,-0.1503,0.159,0.2676,0.5815,0.01166,-0.09014
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0050,-31.23,-2.43766536799927,-82.12,-25.97,-56.15,-1.701,-2.536,-3.354,-0.8294,-0.06328,-0.1911,-0.06675,-1.071,-0.1481,0.1605,0.2715,0.5742,0.00979,-0.09264
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0051,-32.4,-2.57964003466594,-82.11,-25.4,-56.71,-1.82,-2.678,-3.364,-0.7598,-0.06665,-0.1922,-0.06688,-1.077,-0.1458,0.1624,0.2757,0.5675,0.0083,-0.09511
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0052,-33.54,-2.71884975981213,-82.11,-24.86,-57.25,-1.946,-2.817,-3.372,-0.6877,-0.07017,-0.1937,-0.06696,-1.083,-0.1433,0.1646,0.2798,0.5609,0.00696,-0.0976
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0053,-34.63,-2.86963932487061,-82.11,-24.34,-57.77,-2.068,-2.95,-3.38,-0.6147,-0.07374,-0.1952,-0.06719,-1.09,-0.1408,0.1668,0.284,0.5547,0.00582,-0.1001
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0054,-35.92,-3.01744752077705,-82.11,-23.71,-58.4,-2.227,-3.113,-3.388,-0.5288,-0.07754,-0.1968,-0.06707,-1.097,-0.137,0.1697,0.2893,0.5473,0.00481,-0.1031
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0055,-36.98,-3.16118225104021,-82.14,-23.23,-58.91,-2.326,-3.271,-3.395,-0.4516,-0.08076,-0.1988,-0.06778,-1.104,-0.1344,0.172,0.293,0.5407,0.00344,-0.1059
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0056,-37.79,-3.30613356536769,-82.15,-22.85,-59.3,-2.405,-3.396,-3.401,-0.3875,-0.08296,-0.2003,-0.06825,-1.109,-0.1322,0.1743,0.2961,0.5355,0.00258,-0.1082
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0057,-38.74,-3.45356812896418,-82.17,-22.4,-59.77,-2.503,-3.55,-3.411,-0.3093,-0.08551,-0.2025,-0.06927,-1.117,-0.1294,0.1774,0.2996,0.5287,0.00132,-0.1112
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0058,-39.8,-3.60591233144956,-82.14,-21.86,-60.28,-2.659,-3.736,-3.424,-0.2072,-0.08824,-0.2048,-0.06999,-1.13,-0.1254,0.1821,0.3039,0.5209,0.0004,-0.1147
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0059,-40.46,-3.75434444987061,-82.12,-21.52,-60.6,-2.777,-3.862,-3.437,-0.1366,-0.09019,-0.207,-0.07146,-1.139,-0.1234,0.1852,0.3059,0.515,-0.00091,-0.1176
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0060,-41.38,-3.9105407144905,-82.12,-21.09,-61.03,-3.013,-4.045,-3.456,-0.02747,-0.0924,-0.2092,-0.07254,-1.153,-0.1191,0.1912,0.3094,0.5078,-0.00154,-0.1212
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0061,-42.07,-4.06141436507529,-82.12,-20.75,-61.37,-3.176,-4.202,-3.477,0.05709,-0.09466,-0.2119,-0.07448,-1.166,-0.1162,0.1961,0.3114,0.5009,-0.00315,-0.125
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0062,-42.68,-4.21697434606944,-82.14,-20.47,-61.67,-3.324,-4.355,-3.5,0.1452,-0.09649,-0.2142,-0.07599,-1.182,-0.1128,0.2023,0.3134,0.4948,-0.00424,-0.1287
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0063,-43.18,-4.37558540308699,-82.12,-20.22,-61.9,-3.483,-4.506,-3.527,0.2391,-0.09806,-0.2167,-0.07761,-1.198,-0.1095,0.2093,0.3152,0.4883,-0.0053,-0.1326
RS3_LS24_to_LS25,LS24_to_LS25_RS3_0064,-41.94,-4.43108519548465,-82.25,-20.87,-61.38,-3.528,-4.526,-3.553,0.2432,-0.09808,-0.217,-0.07758,-1.205,-0.1107,0.2121,0.3151,0.4872,-0.00524,-0.1334
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0000,-39.84,-4.44576864943202,-82.14,-21.87,-60.27,-3.597,-4.527,-3.665,0.2032,-0.09868,-0.2175,-0.07752,-1.222,-0.1148,0.2165,0.3146,0.4856,-0.00598,-0.1355
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0001,-38.81,-4.38878219987061,-82.2,-22.3,-59.9,-3.598,-4.527,-3.668,0.1895,-0.09866,-0.2174,-0.07739,-1.222,-0.1162,0.2171,0.3139,0.4856,-0.00603,-0.1355
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0002,-32.88,-4.21770445644956,-82.13,-25.19,-56.94,-3.549,-4.362,-3.686,0.02109,-0.09642,-0.2166,-0.07532,-1.218,-0.1251,0.2201,0.3083,0.4864,-0.00626,-0.134
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0003,-29.89,-4.03672518817471,-82.13,-26.63,-55.5,-3.478,-4.21,-3.698,-0.09272,-0.09432,-0.2162,-0.07482,-1.218,-0.1305,0.2199,0.3042,0.4898,-0.00674,-0.1327
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0004,-26.65,-3.86379467940278,-82.13,-28.18,-53.95,-3.373,-4.018,-3.708,-0.2264,-0.09113,-0.2149,-0.07354,-1.218,-0.1353,0.2199,0.2999,0.4971,-0.00624,-0.1302
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0005,-23.69,-3.68032821595249,-82.13,-29.6,-52.53,-3.22,-3.831,-3.716,-0.355,-0.0879,-0.214,-0.07321,-1.217,-0.1404,0.219,0.2953,0.504,-0.00637,-0.1281
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0006,-20.43,-3.5023285141981,-82.11,-31.16,-50.95,-3.027,-3.604,-3.721,-0.4988,-0.08354,-0.2128,-0.07288,-1.212,-0.1455,0.2177,0.2895,0.5121,-0.00652,-0.1258
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0007,-17.85,-3.31928212311623,-82.14,-32.42,-49.72,-2.867,-3.418,-3.722,-0.6123,-0.07973,-0.2117,-0.0724,-1.206,-0.149,0.217,0.2847,0.5204,-0.00622,-0.1237
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0008,-15.44,-3.13200121741447,-82.46,-33.53,-48.93,-2.706,-3.24,-3.723,-0.713,-0.07645,-0.2112,-0.07246,-1.198,-0.1528,0.2163,0.2797,0.5294,-0.00609,-0.1219
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0009,-13.51,-2.95410813261915,-82.12,-34.51,-47.61,-2.581,-3.101,-3.713,-0.8037,-0.07441,-0.2113,-0.07298,-1.19,-0.1556,0.2163,0.2758,0.5379,-0.0062,-0.1206
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0010,-10.85,-2.77147856317471,-82.13,-35.79,-46.34,-2.386,-2.888,-3.695,-0.9214,-0.0717,-0.2116,-0.07406,-1.176,-0.1587,0.2168,0.2699,0.5512,-0.00508,-0.1184
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0011,-8.672,-2.59186499738523,-82.12,-36.83,-45.29,-2.219,-2.705,-3.679,-1.017,-0.06967,-0.2131,-0.07654,-1.163,-0.162,0.2186,0.2644,0.5625,-0.00378,-0.1168
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0012,-6.957,-2.40955541112792,-82.12,-37.65,-44.47,-2.087,-2.559,-3.663,-1.088,-0.06815,-0.215,-0.07912,-1.152,-0.1643,0.2201,0.2597,0.5716,-0.00224,-0.1156
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0013,-4.522,-2.23336385922734,-82.12,-38.83,-43.29,-1.896,-2.341,-3.637,-1.187,-0.06587,-0.2182,-0.08352,-1.135,-0.1674,0.2235,0.2525,0.5851,0.00065,-0.1136
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0014,-2.509,-2.05610217282383,-82.12,-39.8,-42.32,-1.737,-2.157,-3.604,-1.263,-0.06371,-0.2209,-0.08736,-1.119,-0.1696,0.2274,0.2464,0.5964,0.00377,-0.1117
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0015,-0.9378,-1.87832414650804,-82.13,-40.56,-41.57,-1.613,-2.014,-3.576,-1.322,-0.06251,-0.2236,-0.09122,-1.107,-0.1719,0.2312,0.241,0.6045,0.00558,-0.1106
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0016,0.924,-1.70783549373026,-82.14,-41.47,-40.67,-1.457,-1.842,-3.546,-1.388,-0.06083,-0.2263,-0.09501,-1.09,-0.1743,0.2376,0.2348,0.6145,0.00846,-0.1088
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0017,2.598,-1.56979624446126,-82.12,-42.25,-39.87,-1.314,-1.686,-3.518,-1.442,-0.05944,-0.2282,-0.09764,-1.075,-0.176,0.2449,0.2294,0.6234,0.01126,-0.107
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0018,4.409,-1.3879047137595,-82.14,-43.15,-38.99,-1.159,-1.518,-3.487,-1.502,-0.05836,-0.2303,-0.1006,-1.057,-0.1787,0.2552,0.223,0.6321,0.01355,-0.1054
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0019,6.248,-1.22157138042617,-82.13,-44.02,-38.11,-1.011,-1.34,-3.452,-1.557,-0.05736,-0.2317,-0.1022,-1.037,-0.1809,0.2685,0.2171,0.6414,0.01648,-0.1034
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0020,8.084,-1.03916808729751,-82.13,-44.9,-37.23,-0.8549,-1.162,-3.415,-1.611,-0.0569,-0.2332,-0.1038,-1.017,-0.1837,0.2839,0.2108,0.6498,0.01868,-0.1018
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0021,10.27,-0.860498877355994,-82.11,-45.95,-36.16,-0.6635,-0.9479,-3.368,-1.672,-0.05651,-0.2343,-0.1051,-0.9896,-0.1874,0.305,0.2033,0.6595,0.02116,-0.09989
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0022,11.71,-0.683341872458333,-82.13,-46.66,-35.47,-0.5338,-0.8047,-3.334,-1.71,-0.05639,-0.235,-0.1056,-0.9695,-0.1897,0.3204,0.1981,0.6658,0.02261,-0.09871
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0023,13.88,-0.496924021288743,-82.12,-47.69,-34.43,-0.3372,-0.583,-3.278,-1.761,-0.05584,-0.2352,-0.1053,-0.9344,-0.1926,0.346,0.1907,0.6753,0.02528,-0.09647
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0024,15.71,-0.318318875894006,-82.1,-48.56,-33.54,-0.1703,-0.4008,-3.229,-1.802,-0.05542,-0.2356,-0.1053,-0.9039,-0.1953,0.3686,0.184,0.6821,0.02679,-0.09498
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0025,17.11,-0.116422468730263,-82.1,-49.23,-32.87,-0.03412,-0.2566,-3.189,-1.832,-0.05517,-0.2362,-0.1059,-0.8787,-0.1978,0.3848,0.1783,0.686,0.02707,-0.09422
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0026,18.83,0.0631191956483918,-82.14,-50.08,-32.06,0.1394,-0.0698,-3.133,-1.863,-0.0541,-0.2363,-0.1054,-0.8436,-0.1995,0.3973,0.172,0.6903,0.02794,-0.09257
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0027,20.47,0.253673438579678,-82.12,-50.85,-31.27,0.3138,0.1167,-3.08,-1.889,-0.05269,-0.2365,-0.1055,-0.8057,-0.2014,0.3969,0.1657,0.6927,0.02795,-0.09134
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0028,22.05,0.440506490480263,-82.12,-51.55,-30.57,0.4911,0.3064,-3.031,-1.909,-0.0506,-0.2365,-0.1056,-0.7675,-0.2031,0.3854,0.1596,0.6939,0.02795,-0.09018
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0029,23.57,0.625313756708333,-82.12,-52.36,-29.76,0.6639,0.4952,-2.973,-1.929,-0.04832,-0.2366,-0.1059,-0.7392,-0.2047,0.3515,0.1537,0.694,0.02716,-0.08923
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0030,25.34,0.820943236459795,-82.1,-53.2,-28.9,0.8765,0.7204,-2.902,-1.944,-0.04532,-0.2359,-0.1056,-0.7137,-0.2058,0.3182,0.1475,0.6942,0.02666,-0.08779
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0031,26.48,1.01374755524635,-82.12,-53.76,-28.36,1.015,0.8729,-2.853,-1.951,-0.04393,-0.2355,-0.1056,-0.695,-0.2065,0.2993,0.1434,0.6939,0.02628,-0.08702
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0032,28.16,1.2046191108019,-82.12,-54.57,-27.55,1.228,1.103,-2.773,-1.96,-0.04287,-0.235,-0.1057,-0.6569,-0.2072,0.2767,0.1375,0.6921,0.02558,-0.08608
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0033,29.25,1.39415792732237,-82.13,-55.1,-27.03,1.368,1.256,-2.719,-1.931,-0.04273,-0.2348,-0.1061,-0.6264,-0.2078,0.2644,0.1339,0.691,0.025,-0.08561
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0034,30.59,1.58952665173757,-82.16,-55.76,-26.4,1.545,1.449,-2.646,-1.931,-0.04244,-0.234,-0.1059,-0.5827,-0.2074,0.2534,0.1301,0.6902,0.02508,-0.08441
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0035,32.15,1.78027618097734,-82.13,-56.49,-25.64,1.763,1.679,-2.556,-1.932,-0.04263,-0.2336,-0.1066,-0.5275,-0.2077,0.2443,0.1258,0.6883,0.02439,-0.08347
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0036,33.16,1.97830247483699,-82.12,-56.97,-25.15,1.909,1.831,-2.496,-1.93,-0.04287,-0.2339,-0.1075,-0.4947,-0.2082,0.2394,0.1228,0.6865,0.0235,-0.08319
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0037,34.41,2.17016325480775,-82.12,-57.57,-24.55,2.093,2.023,-2.417,-1.924,-0.04265,-0.2335,-0.1077,-0.454,-0.2079,0.235,0.1205,0.6854,0.02374,-0.08223
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0038,35.9,2.35914456767325,-82.13,-58.29,-23.84,2.316,2.252,-2.304,-1.916,-0.04265,-0.2336,-0.1089,-0.4102,-0.208,0.231,0.1182,0.684,0.02383,-0.08157
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0039,37.1,2.55390234618202,-82.11,-58.87,-23.24,2.502,2.445,-2.219,-1.908,-0.04272,-0.2339,-0.1103,-0.3835,-0.2083,0.2283,0.1169,0.6834,0.02398,-0.08115
RS3_LS25_to_LS26,LS25_to_LS26_RS3_0040,38.04,2.7403101363867,-82.12,-59.32,-22.8,2.65,2.597,-2.142,-1.902,-0.04289,-0.2345,-0.1118,-0.3552,-0.209,0.2257,0.116,0.6829,0.02431,-0.08109
