Test unit,RS1,
1.258111067,42.35,0.078631942
1.256937428,42.09,0.078558589
1.253095477,42.23,0.078318467
1.260184617,42.22,0.078761539
1.263378533,42.21,0.078961158
1.264897951,42.2,0.079056122
1.268242986,42.27,0.079265187
1.268826708,42.28,0.079301669
1.267401168,42.29,0.079212573
1.273431901,42.39,0.079589494
1.275382621,42.46,0.079711414
1.263950176,41.7,0.078996886
1.26433394,41.33,0.079020871
1.262130527,41.23,0.078883158
1.228222841,38.01,0.076763928
1.22172986,37.75,0.076358116
1.219272927,37.64,0.076204558
1.223368931,37.97,0.076460558
1.225665337,37.54,0.076604084
1.21872986,36.92,0.076170616
1.203768457,35.77,0.075235529
1.179016021,34.21,0.073688501
1.155028228,33.26,0.072189264
1.14352823,32.34,0.071470514
1.126492558,30.84,0.070405785
1.096153037,29.38,0.068509565
1.074197339,28.52,0.067137334
1.058024242,27.53,0.066126515
1.03364549,26.12,0.064602843
1.013125559,25.03,0.063320347
0.995329284,24.25,0.06220808
0.975204953,23.12,0.06095031
0.960101717,22,0.060006357
0.930782308,21.31,0.058173894
0.919261661,20.4,0.057453854
0.906165821,19.08,0.056635364
0.878953295,18.31,0.054934581
0.854245122,17.58,0.05339032
0.833699681,16.41,0.05210623
0.81288366,15.76,0.050805229
0.804782743,14.75,0.050298921
0.771295209,13.96,0.048205951
0.755911099,13.27,0.047244444
0.734921982,12.28,0.045932624
0.717987859,11.59,0.044874241
0.696537459,11.04,0.043533591
0.679632352,10.35,0.042477022
0.677844294,9.801,0.042365268
0.658089524,9.161,0.041130595
0.642142438,8.481,0.040133902
0.627179746,7.868,0.039198734
0.620907253,7.167,0.038806703
0.606274697,6.468,0.037892169
0.589588572,5.81,0.036849286
0.571862522,5.051,0.035741408
0.557038067,4.444,0.034814879
0.542322417,3.701,0.033895151
0.519744907,3.093,0.032484057
0.513201854,2.434,0.032075116
0.494678981,1.775,0.030917436
0.480056181,1.266,0.030003511
0.464205921,0.7344,0.02901287
0.443493121,0.1794,0.02771832
0.4407351,-0.275,0.027545944
0.424590752,-0.7948,0.026536922
0.417187001,-1.189,0.026074188
0.403461834,-1.52,0.025216365
0.395112777,-1.836,0.024694549
0.37964204,-2.486,0.023727627
0.367888115,-2.824,0.022993007
0.361233751,-3.26,0.022577109
0.35087438,-3.56,0.021929649
0.343413499,-3.859,0.021463344
0.33251693,-4.44,0.020782308
0.317166119,-4.816,0.019822882
0.30624336,-5.57,0.01914021
0.289270313,-5.978,0.018079395
0.280824809,-6.675,0.017551551
0.262576571,-7.103,0.016411036
0.246450209,-7.748,0.015403138
0.233895425,-8.271,0.014618464
0.214468587,-8.805,0.013404287
0.205967024,-9.363,0.012872939
0.192063746,-9.957,0.012003984
0.175939491,-10.49,0.010996218
0.162232232,-10.98,0.010139514
0.150501862,-11.54,0.009406366
0.142340794,-12.14,0.0088963
0.123773211,-12.58,0.007735826
0.104463636,-13.17,0.006528977
0.090808868,-13.62,0.005675554
0.070632799,-14.12,0.00441455
0.061569149,-14.54,0.003848072
0.04085799,-14.91,0.002553624
0.024686872,-15.47,0.00154293
0.007021556,-15.91,0.000438847
-0.007103055,-16.13,-0.000443941
-0.02232526,-16.68,-0.001395329
-0.042097732,-17.17,-0.002631108
-0.054158972,-17.38,-0.003384936
-0.069966947,-17.92,-0.004372934
-0.087787985,-18.09,-0.005486749
-0.09699378,-18.62,-0.006062111
-0.114533774,-18.94,-0.007158361
-0.139878546,-19.23,-0.008742409
-0.147238374,-19.68,-0.009202398
-0.169970082,-19.77,-0.01062313
-0.181242826,-20.26,-0.011327677
-0.210343728,-20.41,-0.013146483
-0.216224589,-20.66,-0.013514037
-0.227193569,-21.39,-0.014199598
-0.25027403,-21.23,-0.015642127
-0.265567359,-21.47,-0.01659796
-0.283219777,-21.71,-0.017701236
-0.296233186,-21.93,-0.018514574
-0.310532889,-22.22,-0.019408306
-0.333423471,-22.28,-0.020838967
-0.349750563,-22.53,-0.02185941
-0.355665258,-22.86,-0.022229079
-0.37737025,-22.86,-0.023585641
-0.392323009,-23.1,-0.024520188
-0.407967608,-23.4,-0.025497975
-0.425569498,-23.42,-0.026598094
-0.444372907,-23.59,-0.027773307
-0.452053298,-24,-0.028253331
-0.477796976,-24.03,-0.029862311
-0.489462918,-24.1,-0.030591432
-0.507670844,-24.56,-0.031729428
-0.529938953,-24.56,-0.033121185
-0.544012561,-24.65,-0.034000785
-0.56294348,-25.12,-0.035183967
-0.576212914,-25.08,-0.036013307
-0.592845322,-25.17,-0.037052833
-0.608661501,-25.61,-0.038041344
-0.625348322,-25.64,-0.03908427
-0.643228633,-25.7,-0.04020179
-0.65662643,-26.07,-0.041039152
-0.670036934,-26.24,-0.041877308
-0.687324834,-26.19,-0.042957802
-0.701719685,-26.51,-0.04385748
-0.71822769,-26.79,-0.044889231
-0.734510676,-26.68,-0.045906917
-0.742781502,-26.97,-0.046423844
-0.774445095,-27.22,-0.048402818
-0.778079375,-27.26,-0.048629961
-0.802061669,-27.35,-0.050128854
-0.823310249,-27.59,-0.051456891
-0.833654742,-27.82,-0.052103421
-0.847096266,-27.98,-0.052943517
-0.864909422,-28,-0.054056839
-0.879502009,-28.11,-0.054968876
-0.903027684,-28.44,-0.05643923
-0.913187847,-28.65,-0.05707424
-0.930374188,-28.75,-0.058148387
-0.94604858,-28.75,-0.059128036
-0.959374573,-28.9,-0.059960911
-0.971431539,-29.29,-0.060714471
-1.006990753,-29.38,-0.062936922
-1.018094623,-29.33,-0.063630914
-1.029962221,-29.64,-0.064372639
-1.037083137,-29.96,-0.064817696
-1.059081353,-29.94,-0.066192585
-1.079545938,-29.95,-0.067471621
-1.094515513,-30.31,-0.06840722
-1.108973725,-30.48,-0.069310858
-1.130912048,-30.44,-0.070682003
-1.140633645,-30.63,-0.071289603
-1.16102517,-31,-0.072564073
-1.170981301,-30.97,-0.073186331
-1.191691332,-31.05,-0.074480708
-1.204340712,-31.26,-0.075271295
-1.224789416,-31.59,-0.076549339
-1.235471757,-31.44,-0.077216985
-1.254022623,-31.63,-0.078376414
-1.274854171,-31.94,-0.079678386
-1.29291095,-32.01,-0.080806934
-1.313980853,-32.02,-0.082123803
-1.323486661,-32.15,-0.082717916
-1.342182789,-32.45,-0.083886424
-1.359710777,-32.56,-0.084981924
-1.378640764,-32.52,-0.086165048
-1.399549475,-32.7,-0.087471842
-1.413423943,-33.01,-0.088338996
-1.424678142,-33.06,-0.089042384
-1.445746151,-33.02,-0.090359134
-1.462614467,-33.22,-0.091413404
-1.478155395,-33.55,-0.092384712
-1.487259542,-33.45,-0.092953721
-1.51254237,-33.64,-0.094533898
-1.526465066,-33.8,-0.095404067
-1.549298255,-33.96,-0.096831141
-1.56137026,-33.98,-0.097585641
-1.576230832,-34.12,-0.098514427
-1.590504446,-34.48,-0.099406528
-1.613235088,-34.64,-0.100827193
-1.631187658,-34.93,-0.101949229
-1.649230045,-35.03,-0.103076878
-1.665244769,-35.37,-0.104077798
-1.688036006,-35.51,-0.10550225
-1.709213417,-35.72,-0.106825839
-1.722235645,-35.67,-0.107639728
-1.739315177,-36.19,-0.108707199
-1.762765205,-36.24,-0.110172825
-1.778419312,-36.5,-0.111151207
-1.800364058,-36.57,-0.112522754
-1.820397214,-36.85,-0.113774826
-1.833371545,-36.91,-0.114585722
-1.85180374,-37.25,-0.115737734
-1.874093973,-37.22,-0.117130873
-1.888674984,-37.62,-0.118042187
-1.915585175,-37.69,-0.119724073
-1.931235327,-37.78,-0.120702208
-1.952100837,-37.96,-0.122006302
-1.970173072,-38.23,-0.123135817
-1.987812542,-38.28,-0.124238284
-2.014414231,-38.53,-0.125900889
-2.032468557,-38.58,-0.127029285
-2.051938258,-38.74,-0.128246141
-2.067086564,-38.99,-0.12919291
-2.097201018,-39.06,-0.131075064
-2.119358942,-39.13,-0.132459934
-2.140509117,-39.36,-0.13378182
-2.160388487,-39.53,-0.13502428
-2.189290829,-39.53,-0.136830677
-2.21418079,-39.72,-0.138386299
-2.236449062,-39.95,-0.139778066
-2.257269256,-39.97,-0.141079328
-2.283474833,-39.98,-0.142717177
-2.300974839,-40.31,-0.143810927
-2.333548952,-40.15,-0.14584681
-2.350421413,-40.5,-0.146901338
-2.379473115,-40.3,-0.14871707
-2.39430499,-40.09,-0.149644062
-2.394699299,-39.89,-0.149668706
-2.386854423,-39.57,-0.149178401
-2.396122461,-39.54,-0.149757654
-2.427961976,-36.02,-0.151747623
-2.41901728,-36.14,-0.15118858
-2.431164116,-36.43,-0.151947757
-2.42310054,-35.95,-0.151443784
-2.423545106,-36.21,-0.151471569
-2.42178487,-36.45,-0.151361554
-2.421266607,-35.92,-0.151329163
-2.431513216,-36.28,-0.151969576
-2.42679058,-36.42,-0.151674411
-2.422416413,-35.91,-0.151401026
-2.430352325,-36.31,-0.15189702
-2.428182324,-36.4,-0.151761395
-2.425610238,-35.92,-0.15160064
-2.42425824,-36.4,-0.15151614
-2.420549173,-36.37,-0.151284323
-2.425686074,-35.9,-0.15160538
-2.426014176,-36.42,-0.151625886
-2.420848261,-36.37,-0.151303016
-2.424322741,-35.91,-0.151520171
-2.427625071,-36.43,-0.151726567
-2.422022191,-36.35,-0.151376387
-2.405669476,-35.11,-0.150354342
-2.386689698,-34.87,-0.149168106
-2.372080623,-34.42,-0.148255039
-2.344067976,-33.46,-0.146504249
-2.333603673,-33.08,-0.14585023
-2.309421078,-32.3,-0.144338817
-2.287303459,-32.22,-0.142956466
-2.271804866,-31.57,-0.141987804
-2.246022134,-31.61,-0.140376383
-2.234973159,-30.97,-0.139685822
-2.209026352,-31.02,-0.138064147
-2.192958434,-30.46,-0.137059902
-2.164005535,-30.41,-0.135250346
-2.143605211,-29.96,-0.133975326
-2.121761108,-29.72,-0.132610069
-2.107720607,-29.57,-0.131732538
-2.088621565,-29.36,-0.130538848
-2.068870821,-28.95,-0.129304426
-2.0518684,-28.63,-0.128241775
-2.036507759,-28.48,-0.127281735
-2.016267736,-28.39,-0.126016733
-1.999178917,-28.01,-0.124948682
-1.977803417,-27.63,-0.123612714
-1.964804007,-27.47,-0.12280025
-1.938351128,-27.42,-0.121146945
-1.924150785,-27,-0.120259424
-1.902386755,-26.74,-0.118899172
-1.89043697,-26.74,-0.118152311
-1.870759187,-26.45,-0.116922449
-1.859444768,-26.08,-0.116215298
-1.834577644,-25.76,-0.114661103
-1.819435556,-25.93,-0.113714722
-1.799464756,-25.6,-0.112466547
-1.775476751,-25.11,-0.110967297
-1.754601815,-25.1,-0.109662613
-1.749165531,-25.13,-0.109322846
-1.725855958,-24.64,-0.107865997
-1.696819845,-24.4,-0.10605124
-1.687416935,-24.52,-0.105463558
-1.669881331,-24.14,-0.104367583
-1.65837611,-23.67,-0.103648507
-1.633179795,-23.79,-0.102073737
-1.621906164,-23.66,-0.101369135
-1.595929026,-23.25,-0.099745564
-1.576372432,-23.08,-0.098523277
-1.563023949,-23.17,-0.097688997
-1.54435109,-22.85,-0.096521943
-1.526668993,-22.44,-0.095416812
-1.509481941,-22.44,-0.094342621
-1.49330291,-22.31,-0.093331432
-1.480745807,-22.03,-0.092546613
-1.459608972,-21.73,-0.091225561
-1.442406199,-21.51,-0.090150387
-1.423607452,-21.43,-0.088975466
-1.409293405,-21.29,-0.088080838
-1.388572606,-21.12,-0.086785788
-1.371817454,-20.95,-0.085738591
-1.349552002,-20.48,-0.084347
-1.34071138,-20.38,-0.083794461
-1.312237412,-20.28,-0.082014838
-1.299138856,-20.15,-0.081196179
-1.282691028,-20,-0.080168189
-1.263628416,-19.77,-0.078976776
-1.24188672,-19.18,-0.07761792
-1.224571302,-19.22,-0.076535706
-1.206476283,-18.83,-0.075404768
-1.186109877,-18.56,-0.074131867
-1.174689039,-18.41,-0.073418065
-1.158544904,-18.17,-0.072409057
-1.133370756,-17.7,-0.070835672
-1.118446401,-17.27,-0.0699029
-1.097645168,-16.87,-0.068602823
-1.082042051,-16.77,-0.067627628
-1.062600864,-16.34,-0.066412554
-1.048349514,-15.64,-0.065521845
-1.028513572,-15.44,-0.064282098
-1.008301052,-15.01,-0.063018816
-0.991084365,-14.62,-0.061942773
-0.972157193,-13.89,-0.060759825
-0.95047576,-13.49,-0.059404735
-0.935576503,-13.29,-0.058473531
-0.921251961,-12.77,-0.057578248
-0.893672653,-12.07,-0.055854541
-0.878673505,-11.73,-0.054917094
-0.856402786,-11.35,-0.053525174
-0.835577967,-10.77,-0.052223623
-0.818516037,-10.17,-0.051157252
-0.799954239,-9.72,-0.04999714
-0.784182069,-9.41,-0.049011379
-0.76748234,-8.816,-0.047967646
-0.745605348,-8.15,-0.046600334
-0.732758922,-7.76,-0.045797433
-0.715980691,-7.302,-0.044748793
-0.700413673,-6.684,-0.043775855
-0.680148481,-6.108,-0.04250928
-0.66584116,-5.626,-0.041615072
-0.653037952,-5.168,-0.040814872
-0.630274711,-4.596,-0.039392169
-0.61789064,-3.995,-0.038618165
-0.601770234,-3.536,-0.03761064
-0.591959388,-3.131,-0.036997462
-0.577836851,-2.702,-0.036114803
-0.558090628,-2.097,-0.034880664
-0.546749881,-1.74,-0.034171868
-0.533162401,-1.342,-0.03332265
-0.521068739,-0.8417,-0.032566796
-0.505953327,-0.4052,-0.031622083
-0.49163465,-0.06172,-0.030727166
-0.484716641,0.3281,-0.03029479
-0.471599867,0.7513,-0.029474992
-0.456632155,0.9635,-0.02853951
-0.44070581,1.201,-0.027544113
-0.437809417,1.594,-0.027363089
-0.434514298,1.916,-0.027157144
-0.412586197,2.37,-0.025786637
-0.403192476,2.726,-0.02519953
-0.391388996,3.235,-0.024461812
-0.372285822,3.606,-0.023267864
-0.35666611,4.088,-0.022291632
-0.348762418,4.504,-0.021797651
-0.322519599,4.969,-0.020157475
-0.309384777,5.422,-0.019336549
-0.29189866,5.907,-0.018243666
-0.275176541,6.32,-0.017198534
-0.261562291,6.773,-0.016347643
-0.248301611,7.273,-0.015518851
-0.233825078,7.678,-0.014614067
-0.221386544,8.115,-0.013836659
-0.201342473,8.577,-0.012583905
-0.179353166,9.043,-0.011209573
-0.173688246,9.42,-0.010855515
-0.149891294,10.02,-0.009368206
-0.134172856,10.35,-0.008385804
-0.114788256,10.74,-0.007174266
-0.093982518,11.39,-0.005873907
-0.076859266,11.71,-0.004803704
-0.062103744,12.08,-0.003881484
-0.041583649,12.74,-0.002598978
-0.027836699,13.04,-0.001739794
-0.007772043,13.46,-0.000485753
0.009730446,14.06,0.000608153
0.021594091,14.36,0.001349631
0.031610978,14.81,0.001975686
0.051275652,15.35,0.003204728
0.071503224,15.68,0.004468951
0.087820057,16.15,0.005488754
0.098887968,16.67,0.006180498
0.115225552,16.98,0.007201597
0.13677405,17.46,0.008548378
0.147274712,17.91,0.009204669
0.166047265,18.28,0.010377954
0.183052559,18.7,0.011440785
0.19321265,19.21,0.012075791
0.211861735,19.53,0.013241358
0.221701098,19.94,0.013856319
0.232591646,20.32,0.014536978
0.247243591,20.75,0.015452724
0.264196618,21.12,0.016512289
0.277917792,21.42,0.017369862
0.301306701,21.85,0.018831669
0.31009504,22.28,0.01938094
0.320486102,22.59,0.020030381
0.337967825,22.92,0.021122989
0.356565908,23.35,0.022285369
0.366313221,23.61,0.022894576
0.377448247,24.09,0.023590515
0.397426531,24.36,0.024839158
0.410059031,24.59,0.025628689
0.429742357,25.11,0.026858897
0.434343893,25.33,0.027146493
0.45191836,25.68,0.028244898
0.459467333,25.99,0.028716708
0.481560074,26.3,0.030097505
0.489834459,26.66,0.030614654
0.499509302,26.87,0.031219331
0.513096103,27.29,0.032068506
0.518229883,27.5,0.032389368
0.537021671,27.81,0.033563854
0.552818375,28.08,0.034551148
0.567400434,28.58,0.035462527
0.577441496,28.75,0.036090094
0.591226984,28.97,0.036951687
0.605553522,29.51,0.037847095
0.621170103,29.71,0.038823131
0.625047549,29.99,0.039065472
0.649687961,30.37,0.040605498
0.664978866,30.69,0.041561179
0.673780533,31.03,0.042111283
0.691241026,31.37,0.043202564
0.70599955,31.74,0.044124972
0.715234839,32.04,0.044702177
0.727224549,32.28,0.045451534
0.749708406,32.75,0.046856775
0.765776704,33,0.047861044
0.777442991,33.43,0.048590187
0.790961369,33.62,0.049435086
0.80815477,34.13,0.050509673
0.829108145,34.34,0.051819259
0.839607878,34.74,0.052475492
0.857727996,35,0.053608
0.868409773,35.38,0.054275611
0.891548526,35.75,0.055721783
0.907169355,36.11,0.056698085
0.921218115,36.42,0.057576132
0.938560434,36.68,0.058660027
0.943130533,36.79,0.058945658
0.941313359,36.32,0.058832085
0.935765633,34.32,0.058485352
0.929208558,34,0.058075535
0.892353572,30.58,0.055772098
0.846564005,27.89,0.05291025
0.800992127,25.37,0.050062008
0.755369236,22.92,0.047210577
0.719367423,20.62,0.044960464
0.679344185,18.45,0.042459012
0.628176459,16.25,0.039261029
0.587353469,14.17,0.036709592
0.547664779,12.18,0.034229049
0.509720944,10.22,0.031857559
0.469592783,8.444,0.029349549
0.42564808,6.667,0.026603005
0.386498835,5.131,0.024156177
0.348602184,3.545,0.021787637
0.313905025,2.123,0.019619064
0.277876941,0.7784,0.017367309
0.252187493,-0.4391,0.015761718
0.216300792,-1.393,0.0135188
0.189069388,-2.445,0.011816837
0.156911584,-3.403,0.009806974
0.142907008,-4.381,0.008931688
0.107549069,-5.652,0.006721817
0.069095819,-6.916,0.004318489
0.033368757,-8.235,0.002085547
-0.004736788,-9.478,-0.000296049
-0.04083288,-10.73,-0.002552055
-0.089242133,-11.98,-0.005577633
-0.126865099,-13.17,-0.007929069
-0.168316411,-14.19,-0.010519776
-0.206456231,-15.21,-0.012903514
-0.245691416,-16.04,-0.015355714
-0.292659286,-16.98,-0.018291205
-0.324757292,-17.79,-0.020297331
-0.368642024,-18.63,-0.023040127
-0.418198775,-19.29,-0.026137423
-0.456282529,-19.78,-0.028517658
-0.507812874,-20.44,-0.031738305
-0.546455309,-21.19,-0.034153457
-0.591427981,-21.71,-0.036964249
-0.628851423,-22.07,-0.039303214
-0.677223735,-22.48,-0.042326483
-0.724451924,-22.85,-0.045278245
-0.761455997,-23.36,-0.047591
-0.8037202,-23.71,-0.050232512
-0.846727767,-24.06,-0.052920485
-0.896201464,-24.5,-0.056012592
-0.941383028,-24.94,-0.058836439
-0.983451621,-25.28,-0.061465726
-1.027228177,-25.59,-0.064201761
-1.074191263,-25.97,-0.067136954
-1.114444087,-26.36,-0.069652755
-1.154541369,-26.75,-0.072158836
-1.191409253,-27.13,-0.074463078
-1.237744096,-27.45,-0.077359006
-1.283840883,-27.74,-0.080240055
-1.324602656,-28.07,-0.082787666
-1.37182799,-28.43,-0.085739249
-1.42120974,-28.75,-0.088825609
-1.464202262,-29.08,-0.091512641
-1.503538657,-29.43,-0.093971166
-1.546249633,-29.77,-0.096640602
-1.583530186,-30.1,-0.098970637
-1.637052354,-30.46,-0.102315772
-1.674691259,-30.81,-0.104668204
-1.726522872,-31.18,-0.107907679
-1.764754444,-31.54,-0.110297153
-1.81711299,-31.89,-0.113569562
-1.855877259,-32.22,-0.115992329
-1.898717245,-32.55,-0.118669828
-1.94677722,-32.89,-0.121673576
-1.993317174,-33.21,-0.124582323
-2.041569365,-33.52,-0.127598085
-2.076991389,-33.85,-0.129811962
-2.123799771,-34.33,-0.132737486
-2.170830507,-35.1,-0.135676907
-2.213612743,-35.65,-0.138350796
-2.262205949,-36.08,-0.141387872
-2.307124183,-36.75,-0.144195261
-2.341265767,-37.3,-0.14632911
-2.392241357,-37.9,-0.149515085
-2.436342655,-38.46,-0.152271416
-2.491471671,-38.85,-0.155716979
-2.488646945,-36.38,-0.155540434
-2.481791043,-36.34,-0.15511194
-2.492598894,-36.49,-0.155787431
-2.410100135,-34.23,-0.150631258
-2.321409369,-32.25,-0.145088086
-2.220796485,-30.72,-0.13879978
-2.118769947,-29.49,-0.132423122
-2.037672677,-28.22,-0.127354542
-1.942073247,-26.83,-0.121379578
-1.856140101,-25.88,-0.116008756
-1.757638885,-24.84,-0.10985243
-1.683543799,-24.01,-0.105221487
-1.579577972,-22.68,-0.098723623
-1.506563272,-21.86,-0.094160204
-1.407284358,-21.06,-0.087955272
-1.320174358,-20.03,-0.082510897
-1.224637957,-18.51,-0.076539872
-1.136106772,-17.36,-0.071006673
-1.05983799,-15.32,-0.066239874
-0.963532457,-12.9,-0.060220779
-0.865580826,-10.6,-0.054098802
-0.775160841,-8.184,-0.048447553
-0.695077381,-5.484,-0.043442336
-0.624674468,-2.883,-0.039042154
-0.554710014,-0.6992,-0.034669376
-0.488156981,1.07,-0.030509811
-0.428633496,2.915,-0.026789594
-0.35741431,5.02,-0.022338394
-0.282694163,7.267,-0.017668385
-0.197027175,9.501,-0.012314198
-0.118367605,11.74,-0.007397975
-0.026563248,13.93,-0.001660203
0.059750595,16.11,0.003734412
0.135206882,18.18,0.00845043
0.209358714,20.14,0.01308492
0.279540075,21.9,0.017471255
0.350910979,23.64,0.021931936
0.413605207,25.3,0.025850325
0.48113074,26.92,0.030070671
0.554934943,28.48,0.034683434
0.623178747,30.31,0.038948672
0.690985447,32.13,0.04318659
0.766287908,34.03,0.047892994
0.861235137,36.06,0.053827196
0.928940492,37.57,0.058058781
0.976955822,38.47,0.061059739
1.016626099,39.18,0.063539131
1.062085806,40.05,0.066380363
1.109129999,40.62,0.069320625
1.15803899,41.36,0.072377437
1.21174556,42.03,0.075734097
1.278366176,42.6,0.079897886
1.34692724,43.11,0.084182953
1.424995862,43.84,0.089062241
1.425404861,42.19,0.089087804
1.415689103,39.72,0.088480569
1.338785729,34.81,0.083674108
1.232926308,29.65,0.077057894
1.129073649,25.04,0.070567103
1.031264207,20.77,0.064454013
0.932055298,16.67,0.058253456
0.834157811,12.94,0.052134863
0.74224135,10.11,0.046390084
0.659652566,7.3,0.041228285
0.579193257,4.344,0.036199579
0.48968226,1.737,0.030605141
0.408745722,-0.4677,0.025546608
0.354800279,-2.287,0.022175017
0.294532352,-3.993,0.018408272
0.219844578,-6.203,0.013740286
0.143207799,-8.307,0.008950487
0.062641854,-10.47,0.003915116
-0.020548421,-12.59,-0.001284276
-0.105633297,-14.44,-0.006602081
-0.197592353,-16.18,-0.012349522
-0.271843497,-17.73,-0.016990219
-0.366544793,-19.11,-0.02290905
-0.446563997,-20.23,-0.02791025
-0.532245405,-21.7,-0.033265338
-0.629598518,-22.23,-0.039349907
-0.715089439,-22.95,-0.04469309
-0.79670248,-23.77,-0.049793905
-0.889482361,-24.55,-0.055592648
-0.978641031,-25.31,-0.061165064
-1.062893154,-25.95,-0.066430822
-1.152205336,-26.72,-0.072012833
-1.239927087,-27.29,-0.077495443
-1.324433387,-28.14,-0.082777087
-1.418185013,-28.68,-0.088636563
-1.507982085,-29.44,-0.09424888
-1.59316091,-29.98,-0.099572557
-1.680729326,-30.73,-0.105045583
-1.776392131,-31.33,-0.111024508
-1.860551415,-32.03,-0.116284463
-1.950494361,-32.64,-0.121905898
-2.037213591,-33.31,-0.127325849
-2.124013878,-33.93,-0.132750867
-2.21072323,-34.91,-0.138170202
-2.301349311,-35.94,-0.143834332
-2.378899489,-36.94,-0.148681218
-2.452712904,-37.81,-0.153294556
-2.524304485,-38.49,-0.15776903
-2.589819637,-39.24,-0.161863727
-2.689043312,-39.8,-0.168065207
-2.763830973,-40.19,-0.172739436
-2.872185019,-40.49,-0.179511564
-2.978612264,-40.62,-0.186163267
-3.104637356,-40.64,-0.194039835
-3.24194207,-40.58,-0.202621379
-3.38501507,-40.33,-0.211563442
-3.544385058,-39.89,-0.221524066
-3.705612492,-39.63,-0.231600781
-3.863836762,-39.11,-0.241489798
-4.035376664,-38.59,-0.252211042
-4.1643922,-37.71,-0.260274512
-4.156108769,-37.66,-0.259756798
-4.107669683,-32.95,-0.256729355
-3.985776305,-31.45,-0.249111019
-3.861539613,-30.36,-0.241346226
-3.756868665,-29.08,-0.234804292
-3.643365256,-28.06,-0.227710328
-3.526754105,-26.94,-0.220422132
-3.412433066,-26.01,-0.213277067
-3.307360265,-24.99,-0.206710017
-3.189655546,-24.01,-0.199353472
-3.090326627,-23.1,-0.193145414
-2.970217506,-21.96,-0.185638594
-2.86868043,-21.18,-0.179292527
-2.755041454,-19.89,-0.172190091
-2.626889538,-18.09,-0.164180596
-2.526886035,-16.61,-0.157930377
-2.398389992,-14.54,-0.149899374
-2.281837877,-12.19,-0.142614867
-2.165405304,-9.953,-0.135337832
-2.058308176,-7.874,-0.128644261
-1.957400223,-5.707,-0.122337514
-1.855736057,-3.826,-0.115983504
-1.767321478,-2.054,-0.110457592
-1.675306201,-0.4385,-0.104706638
-1.600495057,0.9839,-0.100030941
-1.535085274,2.279,-0.09594283
-1.450648414,3.802,-0.090665526
-1.355478505,5.415,-0.084717407
-1.263508822,6.95,-0.078969301
-1.175833754,8.533,-0.07348961
-1.081693484,10.02,-0.067605843
-0.985175852,11.44,-0.061573491
-0.894032978,12.92,-0.055877061
-0.801500708,14.33,-0.050093794
-0.709467437,15.64,-0.044341715
-0.609208697,16.99,-0.038075544
-0.525143262,18.39,-0.032821454
-0.436946096,19.67,-0.027309131
-0.34932343,20.91,-0.021832714
-0.269493127,22.09,-0.01684332
-0.197050575,23.24,-0.012315661
-0.139541824,24.03,-0.008721364
-0.081684856,24.81,-0.005105304
-0.020680586,25.61,-0.001292537
0.04466919,26.51,0.002791824
0.105310866,27.46,0.006581929
0.170528008,28.41,0.010658
0.239575023,29.4,0.014973439
0.313680519,30.47,0.019605032
0.394793273,31.5,0.02467458
0.482991513,32.7,0.03018697
0.562779797,33.76,0.035173737
0.643837056,34.96,0.040239816
0.727824404,36.1,0.045489025
0.820973392,37.13,0.051310837
0.902748489,38.28,0.056421781
0.992644759,39.33,0.062040297
1.088334252,40.2,0.068020891
1.174258681,40.87,0.073391168
1.148755417,35.95,0.071797214
1.054304393,30.96,0.065894025
0.95763016,26.56,0.059851885
0.861021564,22.45,0.053813848
0.767844178,18.55,0.047990261
0.677701279,15.1,0.04235633
0.590488589,11.94,0.036905537
0.491307255,9.135,0.030706703
0.400106464,6.515,0.025006654
0.313908784,3.846,0.019619299
0.229227432,1.535,0.014326714
0.159800342,-0.4505,0.009987521
0.084115054,-2.04,0.005257191
0.026653247,-3.652,0.001665828
-0.041067211,-5.509,-0.002566701
-0.125854509,-7.408,-0.007865907
-0.207433114,-9.241,-0.01296457
-0.300954632,-11,-0.018809664
-0.389429284,-12.62,-0.02433933
-0.480774407,-14.18,-0.0300484
-0.568485548,-15.61,-0.035530347
-0.660782016,-16.89,-0.041298876
-0.746915554,-18.07,-0.046682222
-0.84126874,-19.01,-0.052579296
-0.933661729,-19.93,-0.058353858
-1.027784426,-20.68,-0.064236527
-1.120095595,-21.27,-0.070005975
-1.213491574,-22.15,-0.075843223
-1.310075509,-22.73,-0.081879719
-1.418166016,-23.24,-0.088635376
-1.51023238,-23.83,-0.094389524
-1.612611554,-24.26,-0.100788222
-1.698577859,-24.87,-0.106161116
-1.797289304,-25.26,-0.112330582
-1.897723176,-25.83,-0.118607699
-1.997174338,-26.29,-0.124823396
-2.092163355,-26.77,-0.13076021
-2.186142565,-27.17,-0.13663391
-2.29341397,-27.67,-0.143338373
-2.38664897,-28.03,-0.149165561
-2.487007779,-28.57,-0.155437986
-2.590570215,-28.98,-0.161910638
-2.688681874,-29.4,-0.168042617
-2.786891777,-29.79,-0.174180736
-2.889334032,-30.31,-0.180583377
-2.99530653,-30.6,-0.187206658
-3.086786983,-30.97,-0.192924186
-3.193909055,-31.32,-0.199619316
-3.289706738,-31.62,-0.205606671
-3.378201132,-32.03,-0.211137571
-3.483617311,-32.46,-0.217726082
-3.581361084,-32.86,-0.223835068
-3.681044821,-33.31,-0.230065301
-3.776084965,-33.77,-0.23600531
-3.86598812,-34.19,-0.241624258
