Test unit,R4
Reference,Mazzon (2010)
-2.2,-48.3,-0.171
-2.31,-49.4,-0.18
-2.41,-50.5,-0.188
-2.51,-51.4,-0.195
-2.61,-52.5,-0.203
-2.71,-53.5,-0.211
-2.8,-54.4,-0.218
-2.9,-55.2,-0.225
-3,-56.2,-0.233
-3.1,-57,-0.241
-3.19,-57.8,-0.248
-3.28,-58.5,-0.255
-3.36,-59.2,-0.262
-3.46,-59.9,-0.269
-3.56,-60.7,-0.277
-3.64,-61.3,-0.283
-3.71,-61.9,-0.289
-3.8,-62.5,-0.295
-3.91,-63.2,-0.304
-4,-63.8,-0.311
-4.09,-64.3,-0.318
-4.17,-64.8,-0.325
-4.25,-65.3,-0.331
-4.34,-65.7,-0.337
-4.43,-66.3,-0.344
-4.52,-66.8,-0.351
-4.59,-67.2,-0.357
-4.67,-67.6,-0.363
-4.74,-68,-0.368
-4.82,-68.4,-0.375
-4.9,-68.9,-0.381
-4.98,-69.2,-0.387
-5.03,-69.5,-0.391
-5.09,-69.8,-0.396
-5.17,-70.2,-0.402
-5.25,-70.5,-0.409
-5.33,-70.8,-0.414
-5.4,-71,-0.42
-5.47,-71.3,-0.425
-5.53,-71.6,-0.43
-5.59,-71.8,-0.434
-5.64,-72,-0.439
-5.7,-72.2,-0.443
-5.76,-72.4,-0.448
-5.83,-72.7,-0.453
-5.89,-72.9,-0.458
-5.93,-73,-0.461
-5.98,-73.2,-0.465
-6.03,-73.3,-0.469
-6.07,-73.5,-0.472
-6.12,-73.7,-0.476
-6.18,-73.8,-0.48
-6.23,-74,-0.485
-6.27,-74.1,-0.488
-6.31,-74.2,-0.491
-6.36,-74.3,-0.495
-6.4,-74.4,-0.498
-6.43,-74.4,-0.5
-6.47,-74.5,-0.503
-6.5,-74.7,-0.506
-6.54,-74.7,-0.509
-6.58,-74.8,-0.511
-6.61,-74.9,-0.514
-6.63,-74.9,-0.516
-6.66,-75,-0.518
-6.68,-75,-0.519
-6.69,-75,-0.52
-6.71,-75.1,-0.522
-6.74,-75.1,-0.524
-6.76,-75.2,-0.526
-6.78,-75.2,-0.527
-6.8,-75.2,-0.529
-6.81,-75.2,-0.53
-6.83,-75.2,-0.531
-6.84,-75.3,-0.532
-6.84,-75.2,-0.532
-6.84,-74.9,-0.532
-6.84,-74.9,-0.532
-6.85,-75.1,-0.533
-6.87,-75.2,-0.534
-6.88,-75,-0.535
-6.88,-74.2,-0.535
-6.87,-73.3,-0.534
-6.85,-72.7,-0.533
-6.85,-72.3,-0.533
-6.85,-72,-0.533
-6.84,-71.6,-0.532
-6.83,-71.4,-0.531
-6.81,-71.5,-0.53
-6.79,-71.5,-0.528
-6.78,-71.4,-0.527
-6.77,-71.3,-0.526
-6.75,-71,-0.524
-6.71,-70.7,-0.522
-6.69,-70.8,-0.521
-6.68,-70.7,-0.519
-6.65,-70.3,-0.517
-6.61,-69.9,-0.514
-6.58,-69.9,-0.511
-6.55,-69.9,-0.509
-6.52,-69.4,-0.507
-6.49,-69.1,-0.504
-6.45,-68.9,-0.502
-6.42,-68.6,-0.499
-6.37,-68.2,-0.495
-6.33,-68.1,-0.492
-6.3,-68,-0.49
-6.26,-67.5,-0.487
-6.2,-67,-0.482
-6.15,-66.8,-0.478
-6.11,-66.5,-0.475
-6.06,-66.1,-0.471
-6.01,-65.8,-0.467
-5.96,-65.5,-0.463
-5.91,-65,-0.459
-5.83,-64.5,-0.454
-5.76,-64.1,-0.448
-5.71,-63.7,-0.444
-5.66,-63.3,-0.44
-5.61,-62.9,-0.436
-5.55,-62.5,-0.432
-5.49,-62,-0.427
-5.43,-61.5,-0.422
-5.36,-60.9,-0.417
-5.29,-60.3,-0.412
-5.22,-59.7,-0.406
-5.14,-59,-0.4
-5.06,-58.4,-0.393
-4.99,-58,-0.388
-4.92,-57.4,-0.383
-4.85,-56.7,-0.377
-4.77,-56,-0.371
-4.67,-55.2,-0.363
-4.6,-54.6,-0.358
-4.54,-53.9,-0.353
-4.47,-53.1,-0.347
-4.38,-52.1,-0.341
-4.3,-51.2,-0.334
-4.21,-50.4,-0.327
-4.13,-49.6,-0.321
-4.04,-48.5,-0.314
-3.95,-47.5,-0.307
-3.86,-46.4,-0.3
-3.78,-45.3,-0.294
-3.69,-44.2,-0.287
-3.6,-43,-0.28
-3.5,-41.5,-0.272
-3.41,-40.4,-0.265
-3.32,-39.2,-0.258
-3.22,-37.6,-0.251
-3.13,-35.9,-0.243
-3.05,-34.6,-0.237
-2.97,-33.3,-0.231
-2.89,-31.7,-0.225
-2.79,-29.7,-0.217
-2.69,-27.9,-0.209
-2.6,-26.3,-0.202
-2.52,-24.7,-0.196
-2.43,-22.7,-0.189
-2.33,-20.7,-0.181
-2.23,-18.7,-0.173
-2.14,-16.8,-0.166
-2.04,-14.6,-0.158
-1.94,-12.5,-0.151
-1.84,-10.3,-0.143
-1.74,-8.1,-0.135
-1.65,-5.9,-0.128
-1.57,-3.7,-0.122
-1.49,-1.7,-0.116
-1.44,-0.6,-0.112
-1.41,-0.1,-0.11
-1.38,0.6,-0.107
-1.33,2,-0.104
-1.24,4.9,-0.097
-1.09,9.2,-0.085
-0.9,14.1,-0.07
-0.69,19.1,-0.054
-0.51,23.8,-0.04
-0.4,26.1,-0.031
-0.34,27.2,-0.027
-0.28,28.9,-0.022
-0.18,31.6,-0.014
-0.06,34.4,-0.004
0.05,37,0.004
0.14,39.1,0.011
0.22,40.9,0.017
0.3,42.8,0.024
0.4,45,0.031
0.5,47.1,0.039
0.61,49.1,0.048
0.72,50.8,0.056
0.81,52.4,0.063
0.91,54,0.071
1.01,55.4,0.078
1.11,56.9,0.086
1.21,58.3,0.094
1.31,59.6,0.102
1.4,60.6,0.109
1.5,61.8,0.117
1.61,63.1,0.125
1.71,64.2,0.133
1.81,65.2,0.141
1.9,66,0.148
2,66.7,0.155
2.09,67.3,0.162
2.19,68.1,0.17
2.29,68.9,0.178
2.39,69.5,0.186
2.49,70,0.194
2.58,70.6,0.201
2.67,71,0.208
2.77,71.5,0.215
2.86,72.1,0.223
2.96,72.5,0.23
3.06,72.8,0.238
3.16,73.2,0.246
3.24,73.5,0.252
3.32,73.8,0.258
3.41,74.2,0.265
3.5,74.5,0.272
3.59,74.7,0.279
3.67,74.7,0.285
3.75,75,0.291
3.84,75.4,0.299
3.93,75.6,0.306
4.01,75.6,0.312
4.09,75.8,0.318
4.17,76,0.324
4.25,76.3,0.331
4.33,76.4,0.337
4.41,76.5,0.343
4.5,76.7,0.35
4.57,76.8,0.356
4.64,76.9,0.361
4.7,77,0.366
4.77,77.2,0.371
4.84,77.4,0.377
4.92,77.5,0.382
4.98,77.6,0.388
5.05,77.7,0.393
5.12,77.7,0.398
5.18,77.8,0.403
5.24,78,0.407
5.3,78.1,0.412
5.36,78.1,0.417
5.42,78.2,0.421
5.48,78.3,0.426
5.53,78.4,0.43
5.6,78.4,0.435
5.65,78.6,0.439
5.69,78.7,0.443
5.74,78.8,0.446
5.79,78.8,0.45
5.83,78.8,0.454
5.87,78.7,0.457
5.92,78.9,0.46
5.97,79,0.464
6.01,79.1,0.467
6.05,79.1,0.471
6.09,78.9,0.474
6.12,78.9,0.476
6.16,79.1,0.479
6.2,79.2,0.482
6.23,79.1,0.485
6.27,79,0.487
6.29,79,0.489
6.31,79.1,0.491
6.33,79.2,0.493
6.36,79.3,0.495
6.38,79.1,0.496
6.4,79.1,0.498
6.42,79.1,0.499
6.44,79.1,0.5
6.46,79.2,0.502
6.47,79.1,0.503
6.48,79,0.504
6.48,78.9,0.504
6.49,79,0.505
6.5,79,0.506
6.51,79,0.506
6.52,79,0.507
6.54,79,0.508
6.54,78.7,0.509
6.53,78.4,0.508
6.52,77.8,0.507
6.52,77.3,0.507
6.52,76.9,0.507
6.52,76.6,0.507
6.52,76.2,0.507
6.51,75.8,0.506
6.47,75.5,0.503
6.44,75.7,0.5
6.42,76.2,0.5
6.42,76.5,0.499
6.42,76.2,0.499
6.38,75.4,0.496
6.35,75.3,0.494
6.34,75.6,0.493
6.33,75.5,0.492
6.29,75.2,0.489
6.26,75.1,0.486
6.22,74.9,0.484
6.18,74.8,0.481
6.15,74.8,0.479
6.12,74.6,0.476
6.08,74.3,0.473
6.04,74.2,0.47
6,74,0.467
5.95,73.8,0.463
5.91,73.8,0.46
5.88,73.7,0.457
5.83,73.4,0.453
5.78,73.2,0.449
5.73,73,0.446
5.69,72.9,0.443
5.64,72.6,0.438
5.57,72.4,0.433
5.51,72.2,0.429
5.46,72.1,0.424
5.4,71.9,0.42
5.34,71.7,0.415
5.28,71.4,0.411
5.22,71.2,0.406
5.15,71,0.401
5.09,70.8,0.396
5.03,70.6,0.391
4.96,70.3,0.386
4.89,70,0.38
4.82,69.9,0.375
4.75,69.6,0.369
4.68,69.3,0.364
4.61,69.1,0.359
4.54,68.9,0.353
4.46,68.6,0.346
4.37,68.3,0.34
4.29,68,0.334
4.21,67.8,0.327
4.14,67.5,0.322
4.06,67,0.316
3.97,66.5,0.308
3.88,66,0.301
3.8,65.8,0.295
3.72,65.5,0.29
3.64,64.8,0.283
3.55,64.1,0.276
3.46,63.5,0.269
3.37,63,0.262
3.3,62.4,0.257
3.21,61.7,0.25
3.11,60.8,0.242
3.01,60,0.234
2.92,59.1,0.227
2.82,58.1,0.22
2.74,57.1,0.213
2.65,56,0.206
2.55,54.6,0.198
2.45,53.1,0.191
2.35,51.5,0.183
2.26,50.1,0.176
2.18,48.7,0.169
2.09,46.8,0.163
1.99,44.6,0.155
1.9,42.4,0.148
1.81,40.3,0.141
1.73,38,0.135
1.63,35.6,0.127
1.53,33,0.119
1.43,30.5,0.111
1.33,27.9,0.104
1.25,25.2,0.098
1.17,22.4,0.091
1.08,19.6,0.084
0.99,17,0.077
0.9,14.3,0.07
0.8,11.6,0.062
0.71,9.2,0.056
0.62,6.3,0.048
0.53,3.8,0.041
0.45,1.7,0.035
0.39,0.6,0.03
0.36,-0.1,0.028
0.34,-0.5,0.027
0.31,-1.2,0.024
0.24,-3.5,0.019
0.14,-6.2,0.011
0.02,-9.6,0.001
-0.16,-14,-0.012
-0.35,-18.5,-0.028
-0.58,-23.1,-0.045
-0.78,-26.2,-0.06
-0.87,-27.2,-0.068
-0.91,-27.8,-0.071
-0.98,-29.3,-0.076
-1.1,-31.3,-0.085
-1.22,-33.3,-0.095
-1.33,-34.9,-0.104
-1.42,-36.1,-0.11
-1.49,-37.4,-0.116
-1.6,-38.9,-0.124
-1.71,-40.4,-0.133
-1.82,-41.7,-0.141
-1.92,-43,-0.149
-2.01,-44.2,-0.156
-2.11,-45.4,-0.164
-2.21,-46.6,-0.172
-2.31,-47.8,-0.179
-2.4,-48.8,-0.186
-2.49,-49.9,-0.194
-2.59,-50.9,-0.201
-2.68,-51.9,-0.209
-2.78,-52.9,-0.216
-2.88,-53.9,-0.224
-2.97,-54.7,-0.231
-3.05,-55.5,-0.237
-3.14,-56.4,-0.244
-3.25,-57.2,-0.252
-3.35,-58,-0.261
-3.45,-58.8,-0.268
-3.54,-59.5,-0.275
-3.62,-60.1,-0.281
-3.71,-60.8,-0.288
-3.81,-61.5,-0.296
-3.9,-62.2,-0.303
-3.98,-62.7,-0.31
-4.06,-63.2,-0.316
-4.15,-63.8,-0.323
-4.24,-64.3,-0.329
-4.32,-64.8,-0.336
-4.4,-65.4,-0.342
-4.48,-65.8,-0.348
-4.54,-66.3,-0.353
-4.63,-66.7,-0.36
-4.72,-67.2,-0.367
-4.8,-67.6,-0.373
-4.87,-67.9,-0.379
-4.95,-68.3,-0.385
-5.02,-68.7,-0.39
-5.09,-69,-0.396
-5.17,-69.4,-0.402
-5.23,-69.7,-0.407
-5.3,-70,-0.412
-5.37,-70.3,-0.417
-5.44,-70.6,-0.423
-5.51,-70.9,-0.428
-5.57,-71.1,-0.433
-5.62,-71.4,-0.437
-5.67,-71.6,-0.441
-5.72,-71.9,-0.445
-5.8,-72.1,-0.451
-5.86,-72.3,-0.456
-5.92,-72.5,-0.46
-5.97,-72.6,-0.464
-6.01,-72.9,-0.468
-6.07,-73,-0.472
-6.12,-73.3,-0.476
-6.17,-73.4,-0.48
-6.21,-73.5,-0.483
-6.26,-73.7,-0.486
-6.29,-73.8,-0.489
-6.34,-73.9,-0.493
-6.38,-74,-0.496
-6.42,-74.1,-0.499
-6.44,-74.2,-0.501
-6.45,-74.3,-0.502
-6.49,-74.4,-0.504
-6.53,-74.4,-0.507
-6.56,-74.5,-0.51
-6.59,-74.6,-0.513
-6.62,-74.7,-0.515
-6.65,-74.7,-0.517
-6.68,-74.8,-0.519
-6.69,-74.8,-0.52
-6.7,-74.8,-0.521
-6.73,-74.9,-0.523
-6.75,-74.9,-0.525
-6.77,-74.9,-0.526
-6.78,-74.9,-0.527
-6.79,-74.9,-0.528
-6.8,-74.9,-0.529
-6.79,-74.9,-0.528
-6.79,-74.8,-0.528
-6.8,-74.8,-0.529
-6.82,-75,-0.53
-6.83,-74.9,-0.531
-6.84,-74.8,-0.532
-6.84,-74.4,-0.532
-6.84,-73.8,-0.532
-6.84,-73.2,-0.532
-6.83,-72.7,-0.531
-6.83,-72.3,-0.531
-6.82,-72,-0.531
-6.81,-71.6,-0.53
-6.8,-71.3,-0.528
-6.77,-71,-0.526
-6.74,-71.1,-0.524
-6.72,-71.3,-0.523
-6.7,-71.1,-0.521
-6.68,-70.8,-0.52
-6.67,-70.6,-0.518
-6.64,-70.4,-0.517
-6.62,-70.2,-0.515
-6.6,-70.2,-0.513
-6.57,-69.9,-0.511
-6.54,-69.6,-0.509
-6.51,-69.5,-0.506
-6.47,-69.1,-0.503
-6.43,-68.8,-0.5
-6.39,-68.6,-0.497
-6.36,-68.5,-0.494
-6.32,-68.2,-0.491
-6.28,-67.8,-0.488
-6.23,-67.5,-0.484
-6.17,-67.1,-0.48
-6.12,-66.9,-0.476
-6.08,-66.7,-0.473
-6.04,-66.2,-0.47
-5.99,-65.7,-0.466
-5.93,-65.3,-0.461
-5.88,-65,-0.458
-5.83,-64.7,-0.454
-5.78,-64.3,-0.449
-5.72,-63.8,-0.445
-5.65,-63.2,-0.44
-5.59,-62.9,-0.435
-5.53,-62.4,-0.43
-5.47,-61.9,-0.425
-5.41,-61.4,-0.42
-5.34,-60.9,-0.415
-5.27,-60.3,-0.41
-5.19,-59.7,-0.403
-5.12,-59.1,-0.398
-5.05,-58.4,-0.392
-4.98,-57.9,-0.387
-4.92,-57.4,-0.383
-4.85,-56.6,-0.377
-4.77,-55.9,-0.371
-4.69,-55.1,-0.365
-4.61,-54.3,-0.359
-4.53,-53.5,-0.352
-4.46,-52.8,-0.347
-4.38,-51.9,-0.341
-4.3,-50.9,-0.334
-4.21,-50,-0.327
-4.13,-49.1,-0.321
-4.04,-48.1,-0.314
-3.95,-47.1,-0.307
-3.85,-45.9,-0.299
-3.76,-44.7,-0.293
-3.68,-43.5,-0.286
-3.6,-42.5,-0.28
-3.52,-41.2,-0.273
-3.42,-39.7,-0.266
-3.33,-38.4,-0.259
-3.24,-37,-0.252
-3.15,-35.5,-0.245
-3.06,-33.9,-0.238
-2.96,-32.3,-0.23
-2.86,-30.6,-0.223
-2.77,-29,-0.216
-2.69,-27.4,-0.209
-2.6,-25.6,-0.202
-2.5,-23.7,-0.195
-2.4,-21.9,-0.186
-2.3,-20,-0.179
-2.22,-18,-0.172
-2.13,-16.2,-0.166
-2.04,-14.1,-0.159
-1.95,-11.7,-0.152
-1.85,-9.5,-0.144
-1.75,-7.5,-0.136
-1.66,-5.3,-0.129
-1.58,-3.3,-0.123
-1.5,-1.4,-0.117
-1.45,-0.5,-0.113
-1.42,0.1,-0.111
-1.39,0.9,-0.108
-1.34,2.4,-0.104
-1.24,5.5,-0.097
-1.08,9.9,-0.084
-0.88,14.7,-0.068
-0.67,19.7,-0.052
-0.49,24,-0.038
-0.39,25.9,-0.03
-0.33,27,-0.026
-0.27,28.8,-0.021
-0.18,31.6,-0.014
-0.07,34.6,-0.005
0.06,37.4,0.004
0.17,39.8,0.013
0.28,42,0.021
0.38,44.4,0.03
0.5,46.7,0.039
0.62,48.8,0.048
0.73,50.8,0.057
0.84,52.6,0.065
0.96,54.3,0.075
1.08,56.2,0.084
1.19,57.9,0.093
1.3,59.3,0.101
1.41,60.6,0.11
1.52,62,0.118
1.63,63.3,0.127
1.75,64.5,0.136
1.87,65.5,0.145
1.98,66.5,0.154
2.1,67.4,0.163
2.21,68.2,0.171
2.31,68.9,0.18
2.42,69.7,0.188
2.54,70.3,0.197
2.65,71,0.206
2.77,71.5,0.216
2.89,72,0.225
3,72.6,0.233
3.1,73,0.241
3.2,73.4,0.249
3.31,73.8,0.257
3.41,74.1,0.265
3.51,74.5,0.273
3.62,74.8,0.282
3.74,75.1,0.291
3.84,75.3,0.299
3.94,75.5,0.306
4.04,75.8,0.314
4.14,76.1,0.322
4.24,76.3,0.33
4.34,76.5,0.337
4.44,76.8,0.345
4.54,77,0.353
4.64,77.1,0.361
4.73,77.3,0.368
4.81,77.5,0.374
4.91,77.8,0.381
5,77.9,0.388
5.08,78,0.395
5.17,78.1,0.402
5.25,78.3,0.408
5.34,78.6,0.415
5.43,78.7,0.422
5.52,78.8,0.429
5.6,78.8,0.435
5.67,78.8,0.441
5.75,79,0.447
5.83,79.3,0.453
5.91,79.3,0.46
5.99,79.2,0.466
6.05,79.3,0.47
6.12,79.6,0.476
6.19,79.7,0.482
6.26,79.7,0.487
6.32,79.6,0.492
6.38,79.6,0.496
6.44,79.8,0.501
6.51,80,0.506
6.57,80,0.511
6.63,80,0.516
6.68,80,0.52
6.73,80.1,0.524
6.79,80.2,0.528
6.84,80.3,0.532
6.89,80.3,0.536
6.95,80.3,0.54
7,80.2,0.544
7.03,80.3,0.547
7.07,80.3,0.55
7.11,80.3,0.553
7.15,80.4,0.556
7.19,80.3,0.559
7.22,80.3,0.562
7.25,80.2,0.564
7.28,80.3,0.566
7.31,80.4,0.569
7.34,80.3,0.571
7.37,80.2,0.573
7.39,80.2,0.575
7.41,80.2,0.576
7.43,80.2,0.578
7.45,80.2,0.579
7.48,80.1,0.582
7.49,80.1,0.582
7.5,80.2,0.583
7.51,80,0.584
7.51,79.8,0.584
7.5,79.7,0.584
7.52,80,0.585
7.54,80.1,0.586
7.54,79.7,0.586
7.54,78.8,0.587
7.54,78.1,0.587
7.54,77.8,0.587
7.54,77.4,0.586
7.54,77.1,0.586
7.53,76.7,0.585
7.49,76.6,0.582
7.47,76.9,0.581
7.47,77.2,0.581
7.46,77.3,0.58
7.44,76.9,0.579
7.41,76.6,0.576
7.38,76.4,0.574
7.35,76.4,0.571
7.33,76.4,0.57
7.3,76.2,0.568
7.27,76,0.565
7.23,75.9,0.563
7.2,75.8,0.56
7.16,75.6,0.557
7.12,75.4,0.554
7.07,75.1,0.55
7.03,75.2,0.547
7,75.1,0.544
6.97,74.9,0.542
6.92,74.6,0.538
6.86,74.4,0.533
6.8,74.1,0.529
6.74,74,0.524
6.69,74.1,0.52
6.65,73.9,0.517
6.58,73.5,0.512
6.52,73.2,0.507
6.45,73.1,0.502
6.4,73,0.497
6.33,72.8,0.493
6.27,72.5,0.488
6.2,72.1,0.482
6.12,71.9,0.476
6.05,71.8,0.47
5.99,71.7,0.466
5.93,71.6,0.461
5.85,71.3,0.455
5.77,71,0.448
5.68,70.5,0.441
5.58,70.3,0.434
5.51,70.3,0.428
5.44,70.2,0.423
5.36,69.7,0.417
5.26,69.3,0.409
5.17,69.1,0.402
5.08,69,0.395
5,68.7,0.389
4.91,68.5,0.382
4.82,68.2,0.375
4.72,67.7,0.367
4.62,67.4,0.36
4.55,67.2,0.353
4.45,66.9,0.346
4.34,66.3,0.338
4.23,65.9,0.329
4.14,65.6,0.322
4.04,65.2,0.314
3.94,64.6,0.306
3.83,64,0.298
3.72,63.3,0.289
3.62,62.7,0.281
3.52,62.1,0.274
3.42,61.3,0.266
3.31,60.5,0.257
3.2,59.5,0.249
3.1,58.7,0.241
2.99,57.7,0.233
2.89,56.5,0.225
2.79,55.1,0.217
2.67,53.8,0.207
2.56,52.4,0.199
2.45,50.6,0.19
2.34,48.9,0.182
2.23,47.1,0.173
2.13,44.9,0.165
2.02,42.5,0.157
1.91,40.1,0.148
1.8,37.6,0.14
1.69,34.9,0.131
1.58,32.2,0.123
1.48,29.5,0.115
1.38,26.4,0.107
1.28,23.2,0.099
1.17,20.2,0.091
1.08,17.3,0.084
0.98,14.4,0.076
0.87,11.7,0.067
0.76,9,0.059
0.65,5.8,0.051
0.54,3,0.042
0.44,1,0.034
0.39,0.2,0.03
0.35,-0.4,0.028
0.34,-0.7,0.026
0.29,-2.2,0.023
0.2,-5,0.016
0.1,-7.6,0.008
-0.05,-11.6,-0.004
-0.24,-16,-0.019
-0.45,-20.5,-0.035
-0.69,-25,-0.054
-0.91,-28.6,-0.071
-1.05,-30.2,-0.082
-1.12,-30.9,-0.087
-1.2,-32.2,-0.093
-1.32,-34.2,-0.103
-1.46,-36.3,-0.114
-1.59,-38.1,-0.124
-1.7,-39.6,-0.132
-1.8,-41,-0.14
-1.91,-42.4,-0.148
-2.02,-43.9,-0.157
-2.14,-45.4,-0.166
-2.25,-46.7,-0.175
-2.36,-48,-0.184
-2.48,-49.3,-0.193
-2.59,-50.4,-0.201
-2.68,-51.6,-0.209
-2.8,-52.7,-0.217
-2.92,-53.8,-0.227
-3.03,-54.8,-0.236
-3.15,-55.9,-0.245
-3.27,-56.8,-0.254
-3.37,-57.7,-0.262
-3.47,-58.6,-0.27
-3.58,-59.4,-0.279
-3.69,-60.3,-0.287
-3.8,-61.2,-0.296
-3.9,-61.9,-0.304
-4,-62.6,-0.311
-4.11,-63.3,-0.319
-4.22,-64,-0.328
-4.32,-64.7,-0.336
-4.42,-65.3,-0.343
-4.5,-65.9,-0.35
-4.6,-66.5,-0.358
-4.71,-67,-0.367
-4.81,-67.6,-0.374
-4.91,-68,-0.381
-5.01,-68.5,-0.389
-5.1,-69,-0.397
-5.2,-69.5,-0.404
-5.29,-69.9,-0.411
-5.37,-70.3,-0.418
-5.46,-70.7,-0.424
-5.54,-71,-0.431
-5.63,-71.4,-0.438
-5.72,-71.8,-0.445
-5.81,-72.1,-0.452
-5.89,-72.4,-0.458
-5.95,-72.6,-0.462
-6.02,-73,-0.468
-6.11,-73.2,-0.475
-6.19,-73.5,-0.482
-6.27,-73.7,-0.488
-6.34,-73.9,-0.493
-6.41,-74.1,-0.499
-6.48,-74.4,-0.504
-6.55,-74.5,-0.509
-6.61,-74.8,-0.514
-6.68,-74.9,-0.519
-6.74,-75.1,-0.524
-6.8,-75.2,-0.529
-6.86,-75.4,-0.533
-6.91,-75.5,-0.537
-6.97,-75.6,-0.542
-7.02,-75.8,-0.546
-7.06,-75.9,-0.549
-7.11,-76,-0.553
-7.17,-76.1,-0.558
-7.23,-76.2,-0.562
-7.27,-76.3,-0.565
-7.31,-76.3,-0.568
-7.35,-76.4,-0.571
-7.4,-76.5,-0.575
-7.44,-76.5,-0.578
-7.47,-76.5,-0.581
-7.5,-76.6,-0.584
-7.54,-76.7,-0.586
-7.57,-76.7,-0.589
-7.6,-76.7,-0.591
-7.62,-76.7,-0.593
-7.65,-76.8,-0.595
-7.66,-76.8,-0.596
-7.67,-76.8,-0.597
-7.7,-76.8,-0.599
-7.73,-76.8,-0.601
-7.75,-76.8,-0.603
-7.76,-76.8,-0.604
-7.78,-76.8,-0.605
-7.79,-76.8,-0.605
-7.79,-76.7,-0.606
-7.8,-76.7,-0.606
-7.81,-76.8,-0.607
-7.82,-76.6,-0.608
-7.82,-76.5,-0.608
-7.82,-76.2,-0.608
-7.82,-75.8,-0.608
-7.82,-75.2,-0.608
-7.81,-74.7,-0.608
-7.79,-74.4,-0.606
-7.79,-74.1,-0.606
-7.79,-73.8,-0.606
-7.78,-73.2,-0.605
-7.76,-73,-0.603
-7.73,-73,-0.601
-7.71,-73.2,-0.6
-7.71,-73.2,-0.599
-7.68,-72.8,-0.597
-7.65,-72.5,-0.595
-7.61,-72.4,-0.592
-7.59,-72.4,-0.59
-7.57,-72.2,-0.589
-7.54,-71.9,-0.586
-7.5,-71.6,-0.583
-7.45,-71.3,-0.579
-7.4,-71.2,-0.575
-7.35,-71,-0.572
-7.32,-70.8,-0.569
-7.29,-70.6,-0.567
-7.25,-70.3,-0.564
-7.2,-70,-0.56
-7.15,-69.6,-0.556
-7.09,-69.4,-0.552
-7.04,-69.1,-0.548
-6.99,-68.7,-0.544
-6.93,-68.3,-0.539
-6.87,-68,-0.534
-6.82,-67.8,-0.53
-6.76,-67.4,-0.526
-6.69,-67,-0.52
-6.63,-66.6,-0.516
-6.56,-66.2,-0.51
-6.48,-65.8,-0.504
-6.41,-65.3,-0.499
-6.35,-64.8,-0.493
-6.28,-64.3,-0.488
-6.21,-63.9,-0.483
-6.14,-63.4,-0.477
-6.06,-62.8,-0.472
-5.98,-62.2,-0.465
-5.9,-61.6,-0.459
-5.82,-61.1,-0.453
-5.74,-60.5,-0.446
-5.65,-59.9,-0.44
-5.57,-59.1,-0.433
-5.48,-58.4,-0.426
-5.39,-57.8,-0.419
-5.3,-57.1,-0.413
-5.21,-56.3,-0.405
-5.1,-55.3,-0.396
-5.01,-54.5,-0.389
-4.93,-53.9,-0.384
-4.85,-52.9,-0.377
-4.75,-51.7,-0.369
-4.65,-50.7,-0.361
-4.55,-49.8,-0.354
-4.46,-48.9,-0.347
-4.36,-47.7,-0.339
-4.25,-46.4,-0.331
-4.15,-45.3,-0.323
-4.05,-44,-0.315
-3.95,-42.7,-0.307
-3.84,-41.2,-0.299
-3.73,-39.8,-0.29
-3.62,-38.3,-0.282
-3.51,-36.8,-0.273
-3.4,-35.2,-0.265
-3.31,-33.5,-0.257
-3.21,-31.8,-0.249
-3.11,-30,-0.242
-3,-28.2,-0.233
-2.9,-26.3,-0.225
-2.79,-24.2,-0.217
-2.68,-22.2,-0.208
-2.57,-20.2,-0.2
-2.47,-18.2,-0.192
-2.37,-16.1,-0.184
-2.25,-13.8,-0.175
-2.14,-11.4,-0.167
-2.03,-9,-0.158
-1.92,-6.6,-0.149
-1.81,-4.4,-0.14
-1.7,-2.4,-0.132
-1.64,-0.9,-0.127
-1.6,-0.2,-0.125
-1.57,0.5,-0.122
-1.53,1.6,-0.119
-1.46,3.8,-0.113
-1.32,7.7,-0.102
-1.13,12.2,-0.088
-0.92,16.9,-0.072
-0.69,22.1,-0.053
-0.48,26.6,-0.038
-0.37,28.9,-0.029
-0.3,30.1,-0.023
-0.22,32,-0.017
-0.11,34.7,-0.009
0.02,37.6,0.001
0.16,40.3,0.012
0.27,42.4,0.021
0.36,44.5,0.028
0.47,46.5,0.037
0.58,48.6,0.045
0.69,50.5,0.054
0.81,52.3,0.063
0.92,53.9,0.072
1.03,55.6,0.08
1.16,57.3,0.09
1.28,58.9,0.099
1.39,60.1,0.108
1.5,61.3,0.116
1.61,62.6,0.125
1.72,63.8,0.134
1.84,64.8,0.143
1.96,65.8,0.152
2.09,66.7,0.162
2.2,67.6,0.171
2.3,68.3,0.179
2.4,68.9,0.187
2.51,69.6,0.195
2.62,70.3,0.204
2.74,70.9,0.213
2.86,71.4,0.222
2.97,71.9,0.231
3.07,72.3,0.239
3.18,72.8,0.247
3.29,73.2,0.255
3.39,73.6,0.264
3.5,73.9,0.272
3.61,74.2,0.281
3.71,74.5,0.289
3.83,74.8,0.298
3.94,75,0.306
4.04,75.3,0.314
4.13,75.5,0.321
4.23,75.7,0.329
4.32,76,0.336
4.42,76.2,0.343
4.51,76.4,0.351
4.61,76.6,0.358
4.7,76.8,0.366
4.8,77,0.373
4.89,77.2,0.38
4.98,77.3,0.387
5.07,77.6,0.395
5.16,77.7,0.402
5.25,77.7,0.408
5.34,77.9,0.415
