Test unit,RS6,
0.102513578,4.196,0.006407099
0.170156918,5.172,0.010634807
0.237530504,6.161,0.014845657
0.306277269,7.11,0.019142329
0.376556344,8.088,0.023534772
0.449247385,9.051,0.028077962
0.524626089,10.01,0.032789131
0.595886677,11,0.037242917
0.667996472,11.98,0.04174978
0.744050967,12.97,0.046503185
0.816785075,13.95,0.051049067
0.887954996,14.95,0.055497187
0.962822252,15.98,0.060176391
1.034592846,17.02,0.064662053
1.109931266,18.1,0.069370704
1.180118352,19.19,0.073757397
1.254748293,20.33,0.078421768
1.331958386,21.44,0.083247399
1.405667591,22.63,0.087854224
1.476703006,23.73,0.092293938
1.548052608,24.93,0.096753288
1.619804382,26.08,0.101237774
1.695494417,27.3,0.105968401
1.770849871,28.48,0.110678117
1.849287409,29.65,0.115580463
1.924177236,30.83,0.120261077
1.998721187,31.87,0.124920074
2.071200713,32.97,0.129450045
2.151977784,34.04,0.134498612
2.170870948,32.81,0.135679434
2.092929332,30.68,0.130808083
2.020113249,28.81,0.126257078
1.949910033,27.04,0.121869377
1.881504487,25.32,0.11759403
1.804867786,23.63,0.112804237
1.737194267,22.02,0.108574642
1.66997361,20.42,0.104373351
1.590508935,18.88,0.099406808
1.520504787,17.37,0.095031549
1.450716175,15.89,0.090669761
1.379432138,14.47,0.086214509
1.308191428,13.08,0.081761964
1.233470509,11.79,0.077091907
1.164247341,10.61,0.072765459
1.08769423,9.48,0.067980889
1.01694348,8.373,0.063558968
0.948969917,7.257,0.05931062
0.871415652,6.092,0.054463478
0.799296794,4.92,0.04995605
0.730082963,3.753,0.045630185
0.659579254,2.631,0.041223703
0.591845277,1.567,0.03699033
0.527300533,0.5617,0.032956283
0.457643171,-0.4055,0.028602698
0.387970053,-1.403,0.024248128
0.319986269,-2.366,0.019999142
0.259986194,-3.3,0.016249137
0.196940737,-4.29,0.012308796
0.126572524,-5.337,0.007910783
0.060381089,-6.379,0.003773818
-0.012990487,-7.411,-0.000811905
-0.087940661,-8.436,-0.005496291
-0.155749497,-9.465,-0.009734344
-0.225099475,-10.45,-0.014068717
-0.294039819,-11.43,-0.018377489
-0.363423421,-12.39,-0.022713964
-0.436463707,-13.34,-0.027278982
-0.518947795,-14.24,-0.032434237
-0.593761202,-15.13,-0.037110075
-0.668289748,-16.02,-0.041768109
-0.742162249,-16.88,-0.046385141
-0.816305621,-17.73,-0.051019101
-0.896381397,-18.58,-0.056023837
-0.974920413,-19.43,-0.060932526
-1.051832083,-20.26,-0.065739505
-1.125578012,-21.1,-0.070348626
-1.199883036,-21.94,-0.07499269
-1.275331626,-22.77,-0.079708227
-1.357185027,-23.63,-0.084824064
-1.431096695,-24.46,-0.089443543
-1.503578646,-25.34,-0.093973665
-1.580231117,-26.2,-0.098764445
-1.654103528,-27.05,-0.10338147
-1.730451332,-27.93,-0.108153208
-1.807817257,-28.78,-0.112988579
-1.884001618,-29.62,-0.117750101
-1.958542181,-30.38,-0.122408886
-1.975533211,-29.64,-0.123470826
-1.960648999,-28.6,-0.122540562
-1.878411169,-27.32,-0.117400698
-1.808802448,-25.83,-0.113050153
-1.72499673,-24.45,-0.107812296
-1.652293993,-23.16,-0.103268375
-1.57458135,-21.93,-0.098411334
-1.501988202,-20.73,-0.093874263
-1.435019655,-19.63,-0.089688728
-1.358578746,-18.52,-0.084911172
-1.286316531,-17.43,-0.080394783
-1.204078811,-16.34,-0.075254926
-1.132989472,-15.27,-0.070811842
-1.056171686,-14.21,-0.06601073
-0.981190849,-13.18,-0.061324428
-0.908753387,-12.13,-0.056797087
-0.832294031,-11.08,-0.052018377
-0.759296477,-10.01,-0.04745603
-0.688043034,-8.916,-0.04300269
-0.617289331,-7.82,-0.038580583
-0.547312681,-6.681,-0.034207043
-0.477447583,-5.514,-0.029840474
-0.409522447,-4.346,-0.025595153
-0.331513672,-3.206,-0.020719605
-0.268911524,-2.075,-0.01680697
-0.206524137,-0.9167,-0.012907759
-0.140648401,0.2302,-0.008790525
-0.073876646,1.254,-0.00461729
-0.01118958,2.171,-0.000699349
0.05445519,3.12,0.003403449
0.118311757,4.087,0.007394485
0.187483186,5.052,0.011717699
0.258036533,6.026,0.016127283
0.32757472,6.987,0.02047342
0.395687441,7.94,0.024730465
0.467465294,8.89,0.029216581
0.539777038,9.817,0.033736065
0.612938404,10.82,0.03830865
0.687589453,11.75,0.042974341
0.757926088,12.77,0.04737038
0.835482743,13.72,0.052217671
0.915591401,14.75,0.057224463
0.983874783,15.77,0.061492174
1.056286671,16.82,0.066017917
1.126915411,17.9,0.070432213
1.201947124,19.01,0.075121695
1.274662748,20.15,0.079666422
1.350483779,21.3,0.084405236
1.421164452,22.48,0.088822778
1.496320433,23.67,0.093520027
1.568586452,24.87,0.098036653
1.638274652,26.01,0.102392166
1.710422903,27.23,0.106901431
1.790848226,28.57,0.111928014
1.86307603,29.78,0.116442252
1.937063378,30.97,0.121066461
2.009410117,32.19,0.125588132
2.083635142,33.35,0.130227196
2.161273527,34.44,0.135079595
2.23979641,35.43,0.139987276
2.318794314,36.33,0.144924645
2.397819161,37.16,0.149863698
2.47546229,37.93,0.154716393
2.554260783,38.64,0.159641299
2.638364175,39.35,0.164897761
2.723815791,39.98,0.170238487
2.802756977,40.59,0.175172311
2.882422613,41.18,0.180151413
2.889063409,39.99,0.180566463
2.890081209,40.04,0.180630076
2.888550835,39.97,0.180534427
2.847211056,38.1,0.177950691
2.773675246,36.43,0.173354703
2.694886977,34.83,0.168430436
2.623951604,33.27,0.163996975
2.54949068,31.72,0.159343168
2.473954536,30.17,0.154622159
2.401141049,28.64,0.150071316
2.329962879,27.11,0.14562268
2.256663349,25.59,0.141041459
2.18528252,24.11,0.136580157
2.109315471,22.62,0.131832217
2.035673333,21.19,0.127229583
1.962963237,19.75,0.122685202
1.892906293,18.36,0.118306643
1.81819339,16.96,0.113637087
1.744083077,15.61,0.109005192
1.671232327,14.31,0.10445202
1.595188827,13.04,0.099699302
1.524416456,11.83,0.095276029
1.45827092,10.68,0.091141933
1.377069742,9.598,0.086066859
1.306813806,8.565,0.081675863
1.236309462,7.503,0.077269341
1.160132471,6.443,0.072508279
1.085799795,5.396,0.067862487
1.012944432,4.32,0.063309027
0.943112593,3.275,0.058944537
0.867601144,2.277,0.054225071
0.795169748,1.308,0.049698109
0.727083052,0.3828,0.045442691
0.659188591,-0.5385,0.041199287
0.59128817,-1.464,0.036955511
0.525425467,-2.361,0.032839092
0.462508941,-3.236,0.028906809
0.399176938,-4.134,0.024948559
0.326904861,-5.082,0.020431554
0.257154487,-6.061,0.016072155
0.185169822,-7.024,0.011573114
0.115251859,-7.986,0.007203241
0.046130314,-8.949,0.002883145
-0.029665661,-9.878,-0.001854104
-0.103456215,-10.78,-0.006466013
-0.175552475,-11.7,-0.01097203
-0.246746054,-12.6,-0.015421628
-0.319090212,-13.49,-0.019943138
-0.39531814,-14.37,-0.024707384
-0.471677554,-15.22,-0.029479847
-0.547829952,-16.07,-0.034239372
-0.624079634,-16.91,-0.039004977
-0.701112954,-17.73,-0.04381956
-0.774883796,-18.55,-0.048430237
-0.848096489,-19.36,-0.053006031
-0.935779926,-20.18,-0.058486245
-1.007383183,-20.98,-0.062961449
-1.084946532,-21.79,-0.067809158
-1.159837107,-22.59,-0.072489819
-1.233903758,-23.4,-0.077118985
-1.310924551,-24.18,-0.081932784
-1.390381749,-24.99,-0.086898859
-1.467837409,-25.8,-0.091739838
-1.540898249,-26.62,-0.096306141
-1.611422883,-27.46,-0.10071393
-1.694651772,-28.28,-0.105915736
-1.763010076,-29.06,-0.11018813
-1.843385827,-29.86,-0.115211614
-1.922150242,-30.62,-0.12013439
-1.995753989,-31.35,-0.124734624
-2.082809893,-32.03,-0.130175618
-2.153091801,-32.67,-0.134568238
-2.235738562,-33.3,-0.13973366
-2.318726618,-33.92,-0.144920414
-2.402076148,-34.47,-0.150129759
-2.484619971,-35,-0.155288748
-2.562791574,-35.5,-0.160174473
-2.646001142,-35.96,-0.165375071
-2.666260339,-35.81,-0.166641271
-2.61550762,-33.71,-0.163469226
-2.546193884,-32.1,-0.159137118
-2.45681323,-30.7,-0.153550827
-2.380531485,-29.43,-0.148783218
-2.306720526,-28.21,-0.144170033
-2.231593844,-27.07,-0.139474615
-2.155429411,-26.05,-0.134714338
-2.081620483,-25.03,-0.13010128
-2.000798649,-24.06,-0.125049916
-1.935292403,-23.06,-0.120955775
-1.854185034,-22.09,-0.115886565
-1.781367557,-21.12,-0.111335472
-1.70791714,-20.14,-0.106744821
-1.624824777,-19.17,-0.101551549
-1.548246573,-18.2,-0.096765411
-1.475334038,-17.22,-0.092208377
-1.403119508,-16.25,-0.087694969
-1.324643772,-15.27,-0.082790236
-1.253402692,-14.29,-0.078337668
-1.172825702,-13.33,-0.073301606
-1.098295277,-12.36,-0.068643455
-1.024567696,-11.41,-0.064035481
-0.949995447,-10.43,-0.059374715
-0.874806128,-9.461,-0.054675383
-0.801000649,-8.472,-0.050062541
-0.73134788,-7.458,-0.045709242
-0.658249111,-6.413,-0.041140569
-0.589053091,-5.354,-0.036815818
-0.517749229,-4.303,-0.032359327
-0.445666872,-3.275,-0.02785418
-0.378509371,-2.228,-0.023656836
-0.307343665,-1.182,-0.019208979
-0.237164983,-0.1396,-0.014822811
-0.169168718,0.862,-0.010573045
-0.107981818,1.705,-0.006748864
-0.04301924,2.596,-0.002688703
0.02569908,3.472,0.001606193
0.096796711,4.377,0.006049794
0.162739477,5.289,0.010171217
0.230345908,6.178,0.014396619
0.301821586,7.047,0.018863849
0.368594993,7.932,0.023037187
0.443171328,8.781,0.027698208
0.518525099,9.691,0.032407819
0.592077391,10.57,0.037004837
0.666137187,11.5,0.041633574
0.743580513,12.4,0.046473782
0.815865148,13.33,0.050991572
0.893590828,14.27,0.055849427
0.969839589,15.22,0.060614974
1.042409894,16.22,0.065150618
1.113216396,17.18,0.069576025
1.183161935,18.2,0.073947621
1.261034667,19.21,0.078814667
1.337673765,20.23,0.08360461
1.411610556,21.26,0.08822566
1.486341318,22.32,0.092896332
1.558909023,23.37,0.097431814
1.633869762,24.43,0.10211686
1.708117768,25.51,0.106757361
1.78593385,26.51,0.111620866
1.861950292,27.63,0.116371893
1.937049706,28.69,0.121065607
2.009620205,29.77,0.125601263
2.082339112,30.83,0.130146194
2.162114689,31.9,0.135132168
2.244886795,32.97,0.140305425
2.319827466,34.06,0.144989217
2.394787949,35.09,0.149674247
2.471162506,36.15,0.154447657
2.550099096,37.16,0.159381194
2.632421144,38.12,0.164526321
2.712888471,39.07,0.169555529
2.790461996,39.96,0.174403875
2.86934006,40.78,0.179333754
2.887023002,39.13,0.180438938
2.810243988,37.68,0.175640249
2.730043446,36.05,0.170627715
2.660793016,34.49,0.166299564
2.583831713,32.91,0.161489482
2.511369828,31.35,0.156960614
2.439881352,29.81,0.152492584
2.359920716,28.25,0.147495045
2.289102342,26.74,0.143068896
2.215128396,25.23,0.138445525
2.144314428,23.7,0.134019652
2.068308859,22.26,0.129269304
2.001383198,20.8,0.12508645
1.924291432,19.41,0.120268214
1.85422395,17.97,0.115888997
1.777004944,16.64,0.111062809
1.706658833,15.29,0.106666177
1.622878618,14,0.101429914
1.556154035,12.74,0.097259627
1.486417756,11.55,0.09290111
1.410991582,10.4,0.088186974
1.338362023,9.293,0.083647626
1.267213484,8.19,0.079200843
1.18945592,7.285,0.074340995
1.119824286,6.23,0.069989018
1.041323351,5.18,0.065082709
0.976571356,4.14,0.06103571
0.898449806,3.116,0.056153113
0.825279565,2.159,0.051579973
0.751380705,1.22,0.046961294
0.683544423,0.313,0.042721526
0.612525557,-0.5815,0.038282847
0.547177046,-1.479,0.034198565
0.480527018,-2.351,0.030032939
0.418498762,-3.193,0.026156173
0.35375328,-4.089,0.02210958
0.281179144,-5.006,0.017573697
0.211473392,-5.936,0.013217087
0.141888681,-6.886,0.008868043
0.068312275,-7.845,0.004269517
-0.003413146,-8.76,-0.000213322
-0.078328503,-9.671,-0.004895531
-0.15092901,-10.57,-0.009433063
-0.221644344,-11.45,-0.013852772
-0.290994901,-12.32,-0.018187181
-0.369046906,-13.19,-0.023065432
-0.446171982,-14.05,-0.027885749
-0.522464116,-14.9,-0.032654007
-0.599411389,-15.74,-0.037463212
-0.670707695,-16.53,-0.041919231
-0.745895569,-17.35,-0.046618473
-0.828121816,-18.14,-0.051757613
-0.904054632,-18.94,-0.056503415
-0.977581016,-19.73,-0.061098814
-1.055401433,-20.5,-0.06596259
-1.134444742,-21.28,-0.070902796
-1.213502711,-22.04,-0.075843919
-1.290371893,-22.78,-0.080648243
-1.369268336,-23.53,-0.085579271
-1.444958433,-24.28,-0.090309902
-1.52141145,-25.05,-0.095088216
-1.594696662,-25.8,-0.099668541
-1.67257366,-26.56,-0.104535854
-1.745935272,-27.33,-0.109120955
-1.828209768,-28.07,-0.11426311
-1.902607284,-28.84,-0.118912955
-1.978700852,-29.61,-0.123668803
-2.054077171,-30.36,-0.128379823
-2.132864072,-31.14,-0.133304005
-2.211020923,-31.91,-0.138188808
-2.28540133,-32.68,-0.142837583
-2.371194233,-33.46,-0.14819964
-2.450503575,-34.21,-0.153156473
-2.532128282,-34.97,-0.158258018
-2.618598413,-35.68,-0.163662401
-2.659617983,-35.96,-0.166226124
-2.664028214,-34.91,-0.166501763
-2.555765139,-32.74,-0.159735321
-2.437225342,-30.57,-0.152326584
-2.321644013,-28.64,-0.145102751
-2.204060558,-26.9,-0.137753785
-2.088311934,-25.31,-0.130519496
-1.980163056,-23.81,-0.123760191
-1.870189621,-22.34,-0.116886851
-1.752618368,-20.88,-0.109538648
-1.633980618,-19.41,-0.102123789
-1.525690434,-17.94,-0.095355652
-1.410337889,-16.47,-0.088146118
-1.295789857,-14.99,-0.080986866
-1.178321142,-13.53,-0.073645071
-1.068957279,-12.06,-0.06680983
-0.960262402,-10.61,-0.0600164
-0.84284527,-9.126,-0.052677829
-0.734487717,-7.669,-0.045905482
-0.632359511,-6.119,-0.039522469
-0.521327085,-4.53,-0.032582943
-0.421464371,-2.976,-0.026341523
-0.312080023,-1.456,-0.019505001
-0.208633172,0.07214,-0.013039573
-0.111488241,1.458,-0.006968015
-0.01489476,2.749,-0.000930922
0.09322085,4.091,0.005826303
0.193872935,5.407,0.012117058
0.301084157,6.691,0.01881776
0.407643602,7.98,0.025477725
0.512799934,9.321,0.032049996
0.624680796,10.61,0.03904255
0.734032629,11.94,0.045877039
0.851307284,13.4,0.053206705
0.962135692,14.7,0.060133481
1.074161172,16.1,0.067135073
1.188304424,17.59,0.074269026
1.298796549,19.16,0.081174784
1.410583382,20.74,0.088161461
1.519321593,22.21,0.0949576
1.633229047,23.87,0.102076815
1.744126346,25.38,0.109007897
1.864781759,27.01,0.11654886
1.965440763,28.65,0.122840048
2.082031337,30.3,0.130126959
2.196599572,31.96,0.137287473
2.313187599,33.6,0.144574225
2.428015577,35.13,0.151750974
2.542823436,36.77,0.158926465
2.659700754,38.28,0.166231297
2.78086053,39.73,0.173803783
2.898905896,41.02,0.181181619
3.023040025,42.12,0.188940002
3.143817988,43.06,0.196488624
3.265188167,43.77,0.20407426
3.391417116,44.38,0.21196357
3.516257048,44.99,0.219766066
3.588438494,44.92,0.224277406
3.597108806,43.75,0.2248193
3.553629253,42.68,0.222101828
3.431682805,40.96,0.214480175
3.319024415,39.21,0.207439026
3.210764101,37.34,0.200672756
3.093064338,35.4,0.193316521
2.980922484,33.4,0.186307655
2.865884618,31.4,0.179117789
2.755372167,29.33,0.17221076
2.641011577,27.3,0.165063224
2.525525712,25.32,0.157845357
2.417076747,23.25,0.151067297
2.307927642,21.31,0.144245478
2.192678648,19.37,0.137042416
2.080149218,17.44,0.130009326
1.967154943,15.55,0.122947184
1.857568104,13.78,0.116098006
1.746604822,12.04,0.109162801
1.632264655,10.41,0.102016541
1.531627792,8.839,0.095726737
1.421756827,7.362,0.088859802
1.309709771,5.897,0.081856861
1.195368996,4.419,0.074710562
1.086197629,2.984,0.067887352
0.977160477,1.622,0.06107253
0.870755014,0.3281,0.054422188
0.765633299,-0.9232,0.047852081
0.661388378,-2.22,0.041336774
0.566787611,-3.448,0.035424226
0.467334267,-4.726,0.029208392
0.354420478,-6.084,0.02215128
0.245817116,-7.399,0.01536357
0.139994398,-8.733,0.00874965
0.033521482,-10.03,0.002095093
-0.080654301,-11.3,-0.005040894
-0.190614027,-12.58,-0.011913377
-0.303046107,-13.85,-0.018940382
-0.41751355,-15.07,-0.026094597
-0.535153045,-16.28,-0.033447065
-0.647957911,-17.45,-0.040497369
-0.762974653,-18.62,-0.047685916
-0.877461757,-19.78,-0.05484136
-0.99527208,-20.89,-0.062204505
-1.110118347,-22.01,-0.069382397
-1.225865035,-23.11,-0.076616565
-1.344167305,-24.21,-0.084010457
-1.459417416,-25.31,-0.091213589
-1.574792488,-26.4,-0.09842453
-1.686401295,-27.52,-0.105400081
-1.806280646,-28.64,-0.11289254
-1.923421464,-29.76,-0.120213842
-2.037158101,-30.91,-0.127322381
-2.155564208,-32.02,-0.134722763
-2.279082692,-33.18,-0.142442668
-2.396838758,-34.29,-0.149802422
-2.518094814,-35.42,-0.157380926
-2.643673484,-36.44,-0.165229593
-2.766848974,-37.31,-0.172928061
-2.879454243,-38.01,-0.17996589
-3.004349966,-38.67,-0.187771873
-3.128757205,-39.27,-0.195547325
-3.250156086,-39.84,-0.203134755
-3.324582687,-39.69,-0.207786418
-3.329949271,-38.57,-0.208121829
-3.327210013,-38.68,-0.207950626
-3.315375475,-38.73,-0.207210967
-3.201579298,-36.48,-0.200098706
-3.080563561,-34.64,-0.192535223
-2.962664871,-32.94,-0.185166554
-2.850218909,-31.4,-0.178138682
-2.733227064,-29.96,-0.170826691
-2.616363936,-28.58,-0.163522746
-2.50457911,-27.25,-0.156536194
-2.3874861,-25.93,-0.149217881
-2.271092276,-24.58,-0.141943267
-2.154218281,-23.27,-0.134638643
-2.039510852,-21.93,-0.127469428
-1.928561352,-20.57,-0.120535084
-1.808618749,-19.18,-0.113038672
-1.692350825,-17.77,-0.105771927
-1.576512027,-16.37,-0.098532002
-1.462747868,-15.02,-0.091421742
-1.348396407,-13.58,-0.084274775
-1.231153582,-12.18,-0.076947099
-1.11991504,-10.78,-0.06999469
-1.01139033,-9.347,-0.063211896
-0.900579516,-7.904,-0.05628622
-0.787494679,-6.488,-0.049218417
-0.67842027,-5.052,-0.042401267
-0.573977071,-3.615,-0.035873567
-0.466005568,-2.185,-0.029125348
-0.357673816,-0.7461,-0.022354614
-0.24934864,0.6589,-0.01558429
-0.157817788,1.882,-0.009863612
-0.057823706,3.135,-0.003613982
0.051336401,4.409,0.003208525
0.15488116,5.676,0.009680072
0.258942823,6.912,0.016183926
0.372179401,8.145,0.023261213
0.480928102,9.385,0.030058006
0.59300038,10.67,0.037062524
0.700380123,11.96,0.043773758
0.813520949,13.29,0.050845059
0.933034675,14.62,0.058314667
1.046785947,16,0.065424122
1.158203706,17.4,0.072387732
1.270018284,18.87,0.079376143
1.386150853,20.26,0.086634428
1.496979482,21.71,0.093561218
1.609769718,23.13,0.100610607
1.722321959,24.5,0.107645122
1.842304561,26.04,0.115144035
1.955202202,27.58,0.122200138
2.069411768,28.91,0.129338236
2.187692638,30.54,0.13673079
2.306639801,31.91,0.144164988
2.419904568,33.4,0.151244035
2.536164891,34.8,0.158510306
2.653565283,36.22,0.16584783
2.771756122,37.53,0.173234758
2.891577819,38.8,0.180723614
3.012067001,40.07,0.188254188
3.130654605,41.18,0.195665913
3.251657064,42.29,0.203228566
3.37279605,43.2,0.210799753
3.495761468,44.07,0.218485092
3.620844156,44.73,0.22630276
3.617507395,44.79,0.226094212
3.624809213,43.36,0.226550576
3.62572817,43.66,0.226608011
3.588711676,42.98,0.22429448
3.46632321,41.33,0.216645201
3.350769513,39.56,0.209423095
3.234112858,37.77,0.202132054
3.12607392,35.86,0.19537962
3.011762175,33.9,0.188235136
2.893323773,31.89,0.180832736
2.783422928,29.82,0.173963933
2.666532824,27.85,0.166658301
2.555672632,25.82,0.15972954
2.43792301,23.81,0.152370188
2.331589028,21.86,0.145724314
2.212233928,19.86,0.138264621
2.104953485,17.97,0.131559593
1.995244989,16.14,0.124702812
1.882294766,14.33,0.117643423
1.768836179,12.61,0.110552261
1.658419322,10.96,0.103651208
1.549528198,9.354,0.096845512
1.443018104,7.909,0.090188631
1.333972977,6.393,0.083373311
1.216276824,4.946,0.076017301
1.103216717,3.515,0.068951045
0.995222094,2.126,0.062201381
0.891383375,0.8615,0.055711461
0.781921384,-0.3995,0.048870086
0.68391361,-1.668,0.042744601
0.582317169,-2.842,0.036394823
0.47998982,-4.058,0.029999364
0.369753119,-5.353,0.02310957
0.261171202,-6.686,0.0163232
0.154355157,-7.983,0.009647197
0.04290202,-9.283,0.002681376
-0.065452423,-10.54,-0.004090776
-0.179576415,-11.81,-0.011223526
-0.286096071,-13.02,-0.017881004
-0.404159783,-14.25,-0.025259986
-0.518570196,-15.44,-0.032410637
-0.637443582,-16.63,-0.039840224
-0.751814587,-17.79,-0.046988412
-0.866804128,-18.95,-0.054175258
-0.985360913,-20.06,-0.061585057
-1.105665058,-21.16,-0.069104066
-1.217083318,-22.26,-0.076067707
-1.338005012,-23.3,-0.083625313
-1.452228915,-24.39,-0.090764307
-1.567851817,-25.43,-0.097990739
-1.677100729,-26.5,-0.104818796
-1.799572439,-27.56,-0.112473277
-1.917132624,-28.62,-0.119820789
-2.033564917,-29.69,-0.127097807
-2.151568102,-30.74,-0.134473006
-2.265262114,-31.81,-0.141578882
-2.391831708,-32.91,-0.149489482
-2.507123997,-34.03,-0.15669525
-2.631371177,-35.08,-0.164460699
-2.760499931,-36.15,-0.172531246
-2.875613412,-37.12,-0.179725838
-2.995177452,-37.99,-0.187198591
-3.11626472,-38.74,-0.194766545
-3.239075363,-39.47,-0.20244221
-3.314425323,-39.67,-0.207151583
-3.321399352,-38.86,-0.20758746
-3.302514325,-38.9,-0.206407145
-3.139644896,-35.8,-0.196227806
-2.982694313,-33.47,-0.186418395
-2.822951909,-31.35,-0.176434494
-2.676266846,-29.48,-0.167266678
-2.51674144,-27.62,-0.15729634
-2.360284366,-25.79,-0.147517773
-2.207148349,-24,-0.137946772
-2.054448417,-22.22,-0.128403026
-1.900071907,-20.42,-0.118754494
-1.740198504,-18.56,-0.108762407
-1.586457463,-16.66,-0.099153591
-1.440629198,-14.8,-0.090039325
-1.283353605,-12.92,-0.0802096
-1.138610676,-11.03,-0.071163167
-0.990677785,-9.134,-0.061917362
-0.840696312,-7.221,-0.052543519
-0.689227766,-5.319,-0.043076735
-0.547993537,-3.418,-0.034249596
-0.402191782,-1.533,-0.025136986
-0.261906077,0.3424,-0.01636913
-0.13114568,2.035,-0.008196605
0.003909839,3.674,0.000244365
0.15082784,5.342,0.00942674
0.288280774,7.025,0.018017548
0.434865599,8.665,0.0271791
0.585125752,10.31,0.036570359
0.737820761,12,0.046113798
0.887103998,13.76,0.055444
1.040245519,15.57,0.065015345
1.193724434,17.41,0.074607777
1.338919649,19.31,0.083682478
1.491293564,21.21,0.093205848
1.641528185,23.08,0.102595512
1.794669905,25.04,0.112166869
1.946279574,26.93,0.121642473
2.103017824,28.87,0.131438614
2.260769474,30.77,0.141298092
2.413765694,32.75,0.150860356
2.570919387,34.59,0.160682462
2.731111197,36.44,0.17069445
2.883227542,38.18,0.180201721
3.044983009,39.77,0.190311438
3.205801507,41.37,0.200362594
3.366520353,42.73,0.210407522
3.530485138,43.94,0.220655321
3.694760849,44.84,0.230922553
3.855596672,45.46,0.240974792
4.022953719,46.05,0.251434607
4.187389278,46.4,0.26171183
4.345882417,46.85,0.271617651
4.335414469,46.26,0.270963404
4.340987293,45.77,0.271311706
4.342964327,45.83,0.27143527
4.245020371,44.25,0.265313773
4.086755617,42.64,0.255422226
3.931111514,40.91,0.24569447
3.773182595,39.14,0.235823912
3.618934653,37.19,0.226183416
3.46048921,35.15,0.216280576
3.300307288,32.96,0.206269205
3.146843132,30.63,0.196677696
2.992856623,28.23,0.187053539
2.843930326,25.83,0.177745645
2.690952479,23.5,0.16818453
2.541937405,21.08,0.158871088
2.385020477,18.75,0.14906378
2.237042468,16.49,0.139815154
2.086025085,14.22,0.130376568
1.937727693,12.04,0.121107981
1.789318986,10.01,0.111832437
1.63831805,7.997,0.102394878
1.489791477,6.076,0.093111967
1.344253248,4.168,0.084015828
1.191313491,2.402,0.074457093
1.055661217,0.6841,0.065978826
0.91260632,-0.9044,0.057037895
0.770401799,-2.458,0.048150112
0.636281456,-4.028,0.039767591
0.497075654,-5.709,0.031067228
0.347017071,-7.401,0.021688567
0.201139873,-9.073,0.012571242
0.053536207,-10.69,0.003346013
-0.097599761,-12.32,-0.006099985
-0.248151526,-13.92,-0.01550947
-0.403711564,-15.51,-0.025231973
-0.556961956,-17.08,-0.034810122
-0.710934496,-18.58,-0.044433406
-0.869588586,-20.08,-0.054349287
-1.026938992,-21.51,-0.064183687
-1.180298067,-22.93,-0.073768629
-1.33654626,-24.33,-0.083534141
-1.49952145,-25.72,-0.093720091
-1.650840927,-27.14,-0.103177558
-1.813111942,-28.53,-0.113319496
-1.965660852,-29.9,-0.122853803
-2.122257938,-31.32,-0.132641121
-2.284512393,-32.75,-0.142782025
-2.446068932,-34.18,-0.152879308
-2.60880122,-35.58,-0.163050076
-2.773141625,-36.88,-0.173321352
-2.935915071,-38.05,-0.183494692
-3.09646431,-39.05,-0.193529019
-3.259455667,-39.98,-0.203715979
-3.417968784,-40.79,-0.213623049
-3.582605456,-41.51,-0.223912841
-3.746464594,-42.15,-0.234154037
-3.909092039,-42.73,-0.244318252
-4.010466134,-42.74,-0.250654133
-4.016878017,-41.9,-0.251054876
-3.850585757,-39.62,-0.24066161
-3.693639109,-37.63,-0.230852444
-3.536979254,-35.8,-0.221061203
-3.379334021,-34.16,-0.211208376
-3.224234631,-32.56,-0.201514664
-3.064808795,-30.94,-0.19155055
-2.909131771,-29.34,-0.181820736
-2.750530776,-27.72,-0.171908174
-2.592859181,-26.09,-0.162053699
-2.438547609,-24.44,-0.152409226
-2.282648911,-22.75,-0.142665557
-2.119417773,-21.04,-0.132463611
-1.975070274,-19.29,-0.123441892
-1.818835135,-17.5,-0.113677196
-1.6624677,-15.71,-0.103904231
-1.506815971,-13.92,-0.094175998
-1.358289432,-12.14,-0.08489309
-1.196550774,-10.31,-0.074784423
-1.047951865,-8.503,-0.065496992
-0.897743076,-6.732,-0.056108942
-0.743214695,-4.917,-0.046450918
-0.605186896,-3.099,-0.037824181
-0.456816427,-1.291,-0.028551027
-0.310778205,0.4768,-0.019423638
-0.18541106,2.077,-0.011588191
-0.044287354,3.687,-0.00276796
0.100130965,5.322,0.006258185
0.24316715,6.974,0.015197947
0.391225447,8.658,0.02445159
0.541258882,10.32,0.03382868
0.689474427,12.02,0.043092152
0.842726328,13.73,0.052670396
1.000040895,15.48,0.062502556
1.14881073,17.25,0.071800671
1.300766994,19.06,0.081297937
1.457209473,20.86,0.091075592
1.60853378,22.69,0.100533361
1.758730471,24.56,0.109920654
1.915249287,26.32,0.11970308
2.068874904,28.13,0.129304682
2.223114564,29.91,0.13894466
2.37804567,31.73,0.148627854
2.532199027,33.44,0.158262439
2.695272545,35.13,0.168454534
2.84292986,36.77,0.177683116
3.010282393,38.29,0.18814265
3.172211889,39.67,0.198263243
3.321781995,41.05,0.207611375
3.48263172,42.19,0.217664482
3.645253227,43.22,0.227828327
3.808344174,44.1,0.238021511
3.971359156,44.85,0.248209947
4.13483278,45.58,0.258427049
4.298273586,46,0.268642099
4.116105039,43.78,0.257256565
3.957500214,42.06,0.247343763
3.800300515,40.25,0.237518782
3.647058353,38.34,0.227941147
3.497285553,36.31,0.218580347
3.336546565,34.13,0.20853416
