Test unit,SC1,
-2.5351765,-69.38,-0.281686278
-3.0651965,-72.81,-0.340577389
-3.689459833,-74.98,-0.409939981
-3.561919833,-61,-0.39576887
-3.547593167,-61.99,-0.394177019
-3.053503167,-54.39,-0.33927813
-2.4266165,-46.94,-0.269624056
-1.8384865,-36.33,-0.204276278
-1.350863167,-22.61,-0.150095907
-0.892997167,-8.536,-0.099221907
-0.5872755,0.4932,-0.065252833
-0.318226833,10,-0.035358537
0.142032533,24.59,0.015781393
0.683032167,37.93,0.075892463
1.2384535,47.95,0.137605944
1.823386833,55.06,0.202598537
2.353810167,60.87,0.261534463
2.866530167,66.13,0.318503352
3.395500167,69.76,0.377277796
3.639850167,68.57,0.404427796
3.382900167,61.92,0.375877796
2.800550167,50.67,0.311172241
2.2113435,38.73,0.245704833
1.685830167,26.24,0.187314463
1.2272535,11.22,0.1363615
0.896836833,-0.1658,0.099648537
0.6380195,-10.79,0.070891056
0.143321733,-25.52,0.015924637
-0.394872833,-37.92,-0.043874759
-0.983962833,-47.98,-0.109329204
-1.6010265,-56.69,-0.177891833
-2.2073865,-63.1,-0.245265167
-2.763623167,-67.48,-0.307069241
-3.285369833,-70.89,-0.365041093
-3.867823167,-74.16,-0.42975813
-4.136339833,-71.54,-0.459593315
-3.693439833,-63.91,-0.410382204
-3.199989833,-56.38,-0.355554426
-2.6785165,-50.29,-0.297612944
-2.197779833,-43.39,-0.244197759
-1.727949833,-33.21,-0.191994426
-1.315399833,-21.1,-0.146155537
-0.923424833,-8.991,-0.102602759
-0.604332167,-0.0301,-0.067148019
-0.484647833,4.593,-0.053849759
-0.128476833,15.91,-0.014275204
0.2518865,27.42,0.027987389
0.6658545,37.32,0.073983833
1.099094167,45.48,0.122121574
1.5787135,51.94,0.175412611
2.041416833,56.97,0.226824093
2.460656833,61.51,0.273406315
2.870086833,65.39,0.318898537
3.299850167,68.74,0.366650019
3.804960167,71.92,0.422773352
4.3532535,73.9,0.483694833
4.7170835,73.45,0.524120389
4.6951635,70.69,0.521684833
4.506456833,65.86,0.500717426
3.9290735,55.9,0.436563722
3.4215735,48.94,0.380174833
2.930596833,40.29,0.32562187
2.446200167,32.02,0.271800019
1.984190167,21.81,0.220465574
1.534196833,9.59,0.170466315
1.1908435,-0.0643,0.132315944
1.056766833,-4.81,0.117418537
0.667219167,-16.5,0.074135463
0.203312,-28.09,0.022590222
-0.300708833,-37.94,-0.033412093
-0.827499833,-46.31,-0.091944426
-1.3458465,-53.43,-0.1495385
-1.847449833,-58.91,-0.205272204
-2.3493865,-63.31,-0.261042944
-2.818649833,-66.93,-0.313183315
-3.2717565,-69.83,-0.3635285
-3.770253167,-72.65,-0.418917019
-4.310393167,-74.98,-0.478932574
-4.8841465,-76.6,-0.542682944
-5.3017465,-74.89,-0.589082944
-5.2655865,-72.43,-0.585065167
-5.2587265,-73,-0.584302944
-5.261829833,-71.92,-0.584647759
-4.924563167,-64.66,-0.547173685
-4.340763167,-58.4,-0.482307019
-3.810293167,-53.14,-0.423365907
-3.285289833,-48.3,-0.365032204
-2.7953065,-43.09,-0.310589611
-2.3058765,-35.49,-0.2562085
-1.860439833,-25.39,-0.206715537
-1.440623167,-14.43,-0.160069241
-1.043593167,-4.472,-0.115954796
-0.8198415,0.5607,-0.0910935
-0.589117833,7.984,-0.065457537
-0.193432833,18.67,-0.021492537
0.246346833,29.38,0.02737187
0.679061167,38.17,0.075451241
1.166280167,45.13,0.129586685
1.643956833,50.37,0.18266187
2.118426833,55.23,0.235380759
2.6016535,59.37,0.289072611
3.038366833,63.03,0.337596315
3.4570335,66.25,0.384114833
3.898620167,69.12,0.433180019
4.407226833,71.5,0.48969187
4.751236833,71.76,0.527915204
4.735276833,70.62,0.52614187
4.7218135,70.32,0.524645944
4.727280167,70.14,0.525253352
4.700726833,68.67,0.522302981
4.649110167,66.41,0.516567796
4.0988435,56.65,0.455427056
3.6007035,48.85,0.400078167
3.1071835,41.21,0.345242611
2.644756833,33.29,0.29386187
2.178696833,24.57,0.242077426
1.7656835,14.86,0.196187056
1.3712135,4.171,0.152357056
1.1625535,-0.8225,0.129172611
0.8856705,-9.482,0.098407833
0.458949167,-20.2,0.050994352
-0.001767533,-30.14,-0.000196393
-0.526096833,-38.99,-0.058455204
-1.015559833,-45.8,-0.112839981
-1.5320965,-51.72,-0.170232944
-2.044069833,-56.98,-0.22711887
-2.569259833,-61.56,-0.285473315
-3.0609065,-64.92,-0.340100722
-3.5448365,-67.75,-0.393870722
-3.992213167,-70.23,-0.443579241
-4.493849833,-72.65,-0.499316648
-5.003439833,-74.57,-0.555937759
-5.1073465,-71.53,-0.567482944
-5.054599833,-68.53,-0.561622204
-4.4726765,-60.6,-0.496964056
-3.920763167,-55.01,-0.435640352
-3.377639833,-49.54,-0.375293315
-2.850739833,-43.92,-0.31674887
-2.339363167,-35.49,-0.259929241
-1.8873265,-25.2,-0.209702944
-1.487899833,-14.98,-0.165322204
-1.056543167,-4.405,-0.117393685
-0.853173167,-0.2375,-0.094797019
-0.564397167,0.9663,-0.062710796
0.124084417,21.85,0.013787157
0.9192525,37.98,0.102139167
1.770906833,49.02,0.196767426
2.6047535,57.26,0.289417056
3.398530167,63.38,0.377614463
4.2899035,68.55,0.476655944
5.230930167,71.67,0.581214463
6.0799935,73.91,0.675554833
7.001136833,68.7,0.777904093
6.8016735,64.31,0.7557415
6.276596833,57.38,0.697399648
5.708816833,50.93,0.634312981
5.179380167,48.15,0.575486685
4.704840167,41.13,0.522760019
4.2136035,32.61,0.468178167
3.773180167,24.32,0.419242241
3.3546435,15.03,0.372738167
2.937300167,5.122,0.326366685
2.674976833,-0.4788,0.297219648
2.444276833,-7.459,0.271586315
2.0070035,-17.81,0.223000389
1.531056833,-28,0.170117426
1.032408833,-37.18,0.114712093
0.502592833,-45.19,0.055843648
-0.0267968,-52.07,-0.002977422
-0.552275167,-57.85,-0.061363907
-1.0499765,-62.47,-0.116664056
-1.541993167,-65.83,-0.171332574
-2.044079833,-68.78,-0.227119981
-2.543293167,-70.8,-0.28258813
-3.0786565,-72.5,-0.342072944
-3.646009833,-73.29,-0.405112204
-4.207069833,-74.71,-0.467452204
-4.861619833,-73.89,-0.540179981
-5.4700565,-74.4,-0.607784056
-6.0472065,-73.05,-0.671911833
-7.1294065,-66.39,-0.792156278
-7.834473167,-66.73,-0.870497019
-8.071743167,-60.79,-0.896860352
-7.062033167,-28.76,-0.784670352
-5.9178565,-0.6748,-0.657539611
-5.1595165,14.94,-0.573279611
-3.9378365,36.12,-0.437537389
-2.5685365,51.99,-0.285392944
-1.128339833,60.48,-0.125371093
0.4465105,63.54,0.049612278
2.1421035,66.13,0.2380115
3.994090167,65.98,0.443787796
5.723590167,66.58,0.635954463
7.390336833,66.7,0.821148537
8.8894435,57.14,0.987715944
7.909606833,22.17,0.878845204
6.9976935,-0.7642,0.7775215
5.7778935,-24.82,0.641988167
4.004310167,-39.59,0.444923352
2.2622035,-46.7,0.251355944
0.644325833,-54.49,0.071591759
-0.940720167,-58.91,-0.104524463
-2.516303167,-61.81,-0.279589241
-4.0901165,-63.73,-0.454457389
-5.714129833,-64.21,-0.634903315
-7.370899833,-63,-0.81898887
-8.487563167,-57.35,-0.943062574
-7.071773167,-19.97,-0.785752574
-5.6553965,-0.2888,-0.628377389
-4.705689833,10.98,-0.522854426
-3.3215965,26.99,-0.369066278
-1.7769665,39.14,-0.197440722
-0.126882167,49.03,-0.014098019
1.641786833,53.97,0.182420759
3.562730167,52.23,0.395858907
5.326226833,50.54,0.591802981
7.115136833,49.11,0.790570759
8.9087635,49.82,0.989862611
10.68438017,49.37,1.187153352
11.6967135,46.38,1.299634833
11.71204683,45.94,1.301338537
10.7217135,23.84,1.1913015
9.5976635,10.27,1.066407056
8.5629535,-0.08172,0.951439278
7.694060167,-9.469,0.854895574
6.457360167,-21.87,0.717484463
5.1745635,-32.94,0.5749515
3.877500167,-42.28,0.430833352
2.577666833,-50.56,0.286407426
1.270190167,-55.57,0.141132241
-0.058406167,-59.14,-0.006489574
-1.353929833,-62.17,-0.150436648
-2.694549833,-63.49,-0.299394426
-4.063043167,-63.36,-0.451449241
-5.539593167,-62.75,-0.615510352
-6.9338465,-62.26,-0.770427389
-7.895939833,-57.42,-0.877326648
-6.5815665,-26.77,-0.731285167
-5.262529833,-2.591,-0.584725537
-4.348593167,10.04,-0.483177019
-2.917413167,25.26,-0.324157019
-1.313709833,33.6,-0.145967759
0.539174833,40.76,0.059908315
2.3910435,48.51,0.2656715
4.1882435,50.52,0.465360389
5.934906833,51.37,0.659434093
7.710620167,51.52,0.856735574
9.4109735,51.4,1.045663722
11.03328017,51.23,1.225920019
12.72654683,50.78,1.414060759
12.86948017,49.28,1.429942241
12.87534683,48.91,1.430594093
11.49474683,30.81,1.277194093
10.01887017,19.88,1.113207796
8.535396833,10.79,0.948377426
7.069176833,1.404,0.785464093
6.0444035,-5.836,0.671600389
4.535040167,-15.86,0.503893352
2.991796833,-25.52,0.33242187
1.437896833,-33.57,0.159766315
-0.0646897,-40.6,-0.007187744
-1.569189833,-46.68,-0.174354426
-3.100063167,-50.18,-0.344451463
-4.6931865,-49.74,-0.521465167
-6.206273167,-44.91,-0.689585907
-4.9598265,-21.95,-0.551091833
-3.601169833,-6.365,-0.400129981
-2.591319833,1.778,-0.287924426
-1.208153167,13.57,-0.134239241
0.243721567,22.86,0.027080174
1.7538835,29.44,0.194875944
3.4249335,32.67,0.380548167
5.132536833,36.74,0.57028187
6.796210167,41.96,0.755134463
8.458070167,46.05,0.939785574
10.11498683,47.2,1.123887426
11.70748017,47.49,1.30083113
13.38648017,47.75,1.487386685
15.0377135,47.95,1.670857056
16.59878017,47.66,1.844308907
16.60754683,46.78,1.845282981
16.60624683,46.32,1.845138537
15.39808017,32.59,1.710897796
14.1108135,24.63,1.567868167
12.8201135,18.7,1.424457056
11.53218017,14.3,1.281353352
10.3097135,9.363,1.145523722
9.135490167,3.84,1.015054463
8.182190167,-0.527,0.909132241
7.158870167,-6.215,0.795430019
5.954866833,-13.47,0.66165187
4.733756833,-20.92,0.525972981
3.5084835,-28.65,0.3898315
2.3315235,-36.25,0.259058167
1.1250975,-42.33,0.125010833
-0.165722167,-45.69,-0.018413574
-1.467609833,-46.07,-0.163067759
-2.805519833,-45.8,-0.311724426
-4.1656565,-46.37,-0.462850722
-5.595689833,-45.68,-0.621743315
-7.0763665,-45.6,-0.786262944
-8.451019833,-45.42,-0.939002204
-9.836743167,-45.04,-1.092971463
-9.867509833,-41.73,-1.096389981
-9.052339833,-22.46,-1.005815537
-7.883853167,-10.63,-0.875983685
-6.712203167,-1.108,-0.745800352
-5.508979833,6.398,-0.61210887
-4.287789833,12.47,-0.476421093
-3.061059833,16.81,-0.340117759
-1.836013167,19.53,-0.204001463
-0.568708833,22.17,-0.06318987
0.758188833,24.61,0.084243204
2.0359235,27.15,0.226213722
3.339110167,29.72,0.371012241
4.616860167,31.93,0.512984463
5.9679335,33.73,0.663103722
7.330656833,35.28,0.814517426
8.591526833,36.78,0.954614093
9.818950167,39,1.090994463
11.05004683,41.34,1.227782981
12.34294683,43.31,1.371438537
13.63078017,44.66,1.51453113
14.9248135,45.63,1.658312611
16.2240135,46.41,1.802668167
16.46154683,44.24,1.829060759
15.3542135,30.85,1.706023722
14.09868017,22.3,1.566520019
12.80628017,16.98,1.422920019
11.44488017,13.53,1.271653352
10.12657683,10.89,1.125175204
8.7604535,8.463,0.973383722
7.450796833,5.99,0.827866315
6.148810167,3.175,0.68320113
4.944270167,0.1277,0.549363352
3.943736833,-2.809,0.438192981
2.811316833,-6.614,0.312368537
1.531406833,-11.19,0.170156315
0.242358333,-16.17,0.026928704
-1.028489833,-21.39,-0.114276648
-2.334849833,-26.75,-0.259427759
-3.6809865,-31,-0.4089985
-5.040489833,-33.79,-0.560054426
-6.3989465,-35.08,-0.710994056
-7.790753167,-36.22,-0.865639241
-9.187933167,-37.67,-1.020881463
-10.1230865,-34.57,-1.124787389
-9.103949833,-12.31,-1.011549981
-7.9160665,-3.95,-0.879562944
-6.874273167,0.3999,-0.76380813
-5.768463167,4.11,-0.640940352
-4.463773167,7.806,-0.495974796
-3.100919833,11.18,-0.344546648
-1.8162265,13.67,-0.201802944
-0.462136833,16.09,-0.051348537
0.8708615,18.16,0.096762389
2.2364135,19.89,0.248490389
3.5624035,21.14,0.395822611
4.932010167,22.33,0.54800113
6.295550167,23.82,0.699505574
7.675790167,25.88,0.852865574
8.994826833,28.62,0.999425204
10.28638017,32.28,1.14293113
11.6028135,36.12,1.2892015
12.92318017,39.65,1.435908907
14.2050135,42.74,1.578334833
15.56398017,45.4,1.72933113
16.93828017,46.48,1.88203113
18.32208017,47.29,2.035786685
19.72254683,47.4,2.191394093
20.8184135,46.63,2.313157056
20.4887135,40.77,2.276523722
18.62624683,27.23,2.069582981
16.82144683,19.26,1.869049648
14.95684683,13.94,1.66187187
13.05714683,10.77,1.450794093
11.15114683,8.584,1.239016315
9.240270167,6.195,1.026696685
7.3293735,3.286,0.814374833
5.549016833,0.03193,0.616557426
3.857636833,-2.972,0.428626315
2.0978535,-5.44,0.233094833
0.1065405,-8.458,0.011837833
-1.802643167,-12.42,-0.200293685
-3.734429833,-16.33,-0.414936648
-5.649693167,-20.76,-0.627743685
-7.5554065,-25.29,-0.839489611
-9.578853167,-29.62,-1.064317019
-11.64625317,-26.58,-1.29402813
-13.7037865,-26.1,-1.522642944
-14.6062865,-22.83,-1.622920722
-12.7743865,-7.196,-1.419376278
-10.77491983,-2.082,-1.197213315
-9.3042465,1.803,-1.033805167
-7.446013167,6.049,-0.827334796
-5.6436165,9.624,-0.6270685
-3.779919833,12,-0.419991093
-1.819249833,13.55,-0.20213887
0.087894733,15.08,0.009766081
1.9401735,16.79,0.215574833
3.8148135,18.84,0.423868167
5.713420167,21.05,0.634824463
7.562516833,23.68,0.840279648
9.335660167,26.71,1.037295574
11.21684683,30.39,1.246316315
12.9643135,34.68,1.440479278
14.7537135,39.49,1.6393015
16.53864683,44.04,1.837627426
18.36474683,46.98,2.040527426
20.29568017,47.88,2.255075574
20.68104683,45.81,2.297894093
18.96034683,31.34,2.106705204
17.14578017,22.91,1.905086685
15.36868017,17.65,1.70763113
13.5782135,14.28,1.508690389
11.7077135,11.28,1.300857056
9.878386833,8.992,1.097598537
8.071936833,7.202,0.89688187
6.219430167,5.4,0.691047796
4.353780167,3.166,0.483753352
2.566426833,0.2187,0.285158537
0.9729765,-2.952,0.1081085
-0.737232833,-5.947,-0.081914759
-2.611983167,-8.925,-0.290220352
-4.619279833,-11.94,-0.513253315
-6.5462165,-15.17,-0.727357389
-8.516823167,-18.3,-0.946313685
-10.53981983,-20.68,-1.171091093
-12.50191983,-19.53,-1.389102204
-14.49945317,-20.9,-1.611050352
-14.48031983,-18.5,-1.608924426
-11.90461983,-2.893,-1.322735537
-9.557389833,2.334,-1.061932204
-6.794209833,7.683,-0.754912204
-4.0307565,11.78,-0.447861833
-1.329509833,14.66,-0.147723315
1.155041833,16.91,0.128337981
3.8023135,19.18,0.422479278
6.436626833,22.02,0.715180759
9.1418435,25.4,1.015760389
11.7993135,29.89,1.311034833
14.2775135,35.36,1.586390389
16.8394135,42.11,1.871045944
19.3946135,46.96,2.154957056
22.1694135,47.79,2.463268167
24.80398017,47.54,2.755997796
26.5822135,45.83,2.953579278
26.5836135,45.74,2.953734833
26.5868135,44.79,2.954090389
24.1377135,28.28,2.681968167
21.49594683,20.78,2.388438537
18.80854683,17.33,2.089838537
16.3304135,14.17,1.814490389
13.7876135,11.02,1.531957056
11.37048017,7.297,1.263386685
8.964706833,2.904,0.996078537
6.783230167,-0.766,0.753692241
4.368016833,-4.853,0.485335204
1.780370167,-8.456,0.197818907
-0.8008075,-11.23,-0.088978611
-3.3244065,-15.33,-0.3693785
-5.781709833,-18.6,-0.642412204
-8.431829833,-21.78,-0.936869981
-11.1184865,-22,-1.235387389
-13.89491983,-18.68,-1.543879981
-16.57205317,-17.02,-1.841339241
-18.72245317,-16.21,-2.080272574
-18.70621983,-15.09,-2.07846887
-16.30351983,0.0524,-1.811502204
-13.60505317,4.68,-1.511672574
-10.76301983,8.839,-1.195891093
-7.9643065,12.5,-0.884922944
-5.221923167,14.85,-0.580213685
-2.4865765,16.84,-0.276286278
0.1847401,18.18,0.020526678
2.9088735,20.12,0.323208167
5.6157535,22.21,0.623972611
8.363116833,24.03,0.929235204
11.0090135,26.27,1.223223722
13.76764683,28.84,1.529738537
16.50334683,32.06,1.833705204
19.08588017,37.48,2.120653352
21.78608017,43.57,2.420675574
24.7115135,46.47,2.745723722
26.8200135,45.1,2.9800015
26.82568017,44.75,2.98063113
26.82628017,43.87,2.980697796
24.2325135,27.83,2.6925015
21.60494683,20.69,2.400549648
18.78328017,17.06,2.08703113
16.0879135,13.97,1.787545944
13.50248017,11.03,1.500275574
10.9224135,7.767,1.2136015
8.224850167,4.073,0.913872241
5.5692135,0.7852,0.6188015
3.1785335,-1.852,0.353170389
0.500164167,-3.74,0.055573796
-2.221133167,-6.845,-0.246792574
-4.842769833,-10.72,-0.538085537
-7.5741965,-14.52,-0.841577389
-10.46845317,-18.53,-1.163161463
-13.34371983,-20.97,-1.482635537
-16.30821983,-20.7,-1.812024426
-18.43515317,-18.33,-2.048350352
-18.43075317,-16.77,-2.047861463
-14.88945317,3.664,-1.654383685
-10.5994865,8.972,-1.177720722
-6.455543167,11.92,-0.717282574
-2.377069833,14.04,-0.26411887
1.7172035,16.48,0.190800389
5.925240167,19.77,0.658360019
9.985740167,22.69,1.109526685
13.94054683,25.91,1.548949648
17.93338017,30.26,1.992597796
21.92058017,36.9,2.435620019
26.27164683,42.99,2.91907187
30.41844683,41.91,3.379827426
,40.69,0
30.40478017,40.5,3.378308907
30.39098017,40.08,3.376775574
26.54118017,24.09,2.949020019
22.60994683,14.48,2.512216315
18.64864683,8.508,2.07207187
14.58498017,4.305,1.620553352
10.77408017,0.4965,1.197120019
7.0367735,-2.485,0.781863722
3.001996833,-5.505,0.333555204
-1.1378065,-8.669,-0.126422944
-5.220153167,-12.53,-0.580017019
-9.359753167,-18.07,-1.039972574
-13.49865317,-23.56,-1.499850352
-17.6269865,-24.43,-1.958554056
-22.1121865,-24.53,-2.456909611
-22.1122865,-22.21,-2.456920722
-22.10901983,-20.73,-2.456557759
-18.6172865,3.064,-2.068587389
-14.23731983,8.739,-1.581924426
-9.871333167,10.95,-1.096814796
-5.7315465,11.48,-0.6368385
-1.545629833,12.67,-0.171736648
2.5916935,15.15,0.287965944
6.795606833,18.56,0.755067426
10.77398017,21.58,1.197108907
14.64814683,24,1.62757187
18.79838017,27.3,2.088708907
22.95944683,33.26,2.551049648
27.1105135,38.74,3.012279278
30.65788017,29.07,3.40643113
30.6344135,28.09,3.403823722
26.8157135,15.46,2.979523722
22.72794683,11.5,2.525327426
18.5731135,7.073,2.063679278
14.51084683,2.895,1.612316315
10.39848017,0.4397,1.155386685
6.5144435,-2.535,0.723827056
2.532170167,-6.195,0.281352241
-1.583533167,-11.72,-0.17594813
-6.0093065,-14.57,-0.667700722
-10.48665317,-14.89,-1.165183685
-14.93215317,-15.06,-1.65912813
-19.45405317,-10.86,-2.161561463
-22.19351983,-11.51,-2.465946648
-15.68365317,5.02,-1.74262813
-8.4848265,8.494,-0.9427585
-1.0369845,11.04,-0.1152205
5.866870167,18.64,0.651874463
12.3538135,23.05,1.372645944
19.0081135,26.99,2.112012611
26.30574683,27.13,2.922860759
33.28588017,24.11,3.69843113
40.6292135,22.54,4.514357056
40.67974683,20.16,4.51997187
33.5929135,8.656,3.732545944
27.08288017,-0.5932,3.009208907
20.5715135,-13.21,2.285723722
13.6005135,-24.53,1.511168167
1.2204835,-41.13,0.135609278
