Test unit;CS01;
0.064104065;5.127527736;0.003561337
0.072888644;5.195406604;0.004049369
0.081195255;5.271282444;0.004510848
0.089323971;5.354697633;0.004962443
0.097234858;5.423936862;0.005401937
0.105052337;5.499960245;0.005836241
0.112558799;5.5628661;0.006253267
0.120025378;5.610539759;0.006668077
0.127454003;5.650672464;0.007080778
0.134929293;5.690199381;0.007496072
0.142573461;5.728816823;0.007920748
0.150471039;5.768031077;0.008359502
0.158741971;5.78929467;0.008818998
0.16719959;5.794722992;0.009288866
0.17576382;5.827136263;0.009764657
0.184205825;5.859097733;0.010233657
0.192685552;5.8909061;0.010704753
0.201149747;5.952260946;0.011174986
0.2098028;6.024764643;0.011655711
0.218240239;6.098172993;0.012124458
0.226415416;6.169321361;0.012578634
0.234206072;6.24092573;0.013011448
0.241614596;6.33062235;0.013423033
0.24883644;6.43509033;0.013824247
0.255953876;6.525990157;0.01421966
0.262995635;6.615681738;0.014610869
0.269906257;6.706125749;0.014994792
0.276796906;6.778932164;0.015377606
0.283341029;6.854003526;0.015741168
0.289876378;6.939471275;0.016104243
0.296607;7.013326694;0.016478167
0.303541663;7.07044614;0.016863426
0.310540623;7.115806846;0.017252257
0.317539631;7.154685472;0.017641091
0.32448921;7.176836108;0.018027178
0.331307644;7.197180359;0.01840598
0.338332868;7.216012263;0.01879627
0.345113456;7.234095342;0.01917297
0.351760189;7.242386132;0.019542233
0.358424466;7.228525985;0.01991247
0.364875996;7.236368838;0.020270889
0.371105965;7.273296726;0.020616998
0.377327173;7.309922048;0.020962621
0.383341613;7.343537225;0.021296756
0.389248224;7.407739079;0.021624901
0.395201377;7.472841521;0.021955632
0.400909877;7.535235324;0.022272771
0.406702806;7.597926285;0.0225946
0.412789886;7.669647487;0.022932771
0.418737158;7.759899737;0.023263175
0.424533059;7.845783454;0.02358517
0.430541493;7.901679924;0.023918972
0.436596539;7.95953158;0.024255363
0.442782622;8.015871429;0.024599035
0.448953926;8.041478983;0.024941885
0.455259412;8.073258348;0.02529219
0.461556197;8.117539313;0.025642011
0.467663434;8.146458934;0.025981302
0.473543459;8.168906144;0.02630797
0.479554543;8.182311705;0.026641919
0.48579845;8.178841159;0.026988803
0.491855957;8.189081834;0.027325331
0.497875546;8.197666288;0.027659753
0.503933009;8.207906222;0.027996278
0.510221041;8.24796102;0.028345613
0.516269751;8.275670445;0.028681653
0.522664982;8.283038231;0.029036943
0.529392642;8.315999699;0.029410702
0.536082344;8.351069164;0.029782352
0.542772046;8.383878236;0.030154003
0.549389239;8.438523861;0.030521624
0.556044319;8.495425125;0.030891351
0.56266142;8.551572117;0.031258968
0.569278522;8.606361563;0.031626585
0.575702615;8.631338836;0.031983479
0.582328311;8.667151382;0.032351573
0.588476547;8.720592532;0.032693141
0.59428351;8.754466417;0.033015751
0.600297239;8.789086358;0.033349847
0.606226505;8.827019778;0.03367925
0.612210969;8.850947828;0.03401172
0.618195433;8.874122186;0.034344191
0.62403175;8.906182705;0.034668431
0.629652632;8.948937476;0.034980702
0.635323524;9.006594191;0.035295751
0.640766866;9.057480428;0.035598159
0.646320366;9.102942129;0.035906687
0.652147967;9.161642605;0.036230443
0.657929036;9.218084143;0.036551613
0.663634166;9.273170971;0.036868565
0.669216854;9.331872281;0.037178714
0.674997909;9.392673343;0.037499884
0.68106651;9.4400665;0.037837028
0.687359072;9.468033046;0.038186615
0.693474258;9.507142655;0.038526348
0.6998048;9.549405471;0.038878044
0.706304095;9.580523126;0.039239116
0.712756966;9.608178993;0.039597609
0.718994469;9.639603004;0.039944137
0.725316355;9.671474832;0.040295353
0.731591731;9.698982037;0.040643985
0.737546349;9.727701811;0.040974797
0.743306442;9.764854565;0.041294802
0.749066442;9.811638064;0.041614802
0.755020871;9.839752229;0.041945604
0.760966756;9.86711314;0.042275931
0.766785755;9.909225199;0.042599209
0.772613285;9.957355088;0.04292296
0.778732222;10.00502283;0.043262901
0.784973532;10.05629661;0.043609641
0.791430219;10.11132377;0.043968346
0.798178248;10.15926715;0.044343236
0.8051164;10.2227015;0.044728689
0.811953177;10.30043118;0.04510851
0.81877298;10.39154984;0.045487388
0.825554761;10.48386963;0.045864153
0.832476108;10.58355368;0.046248673
0.839274965;10.67962648;0.046626387
0.845913393;10.77901061;0.046995189
0.852458936;10.87448199;0.04735883
0.858919972;10.96799652;0.047717776
0.865081218;11.07430555;0.048060068
0.870946786;11.14872644;0.048385933
0.876499766;11.19427054;0.048694431
0.881883872;11.22853595;0.048993548
0.886752853;11.25048219;0.049264047
0.890734794;11.22823047;0.049485266
0.893610336;11.18209837;0.049645019
0.895096543;11.10472447;0.049727586
0.894771235;11.10109223;0.049709513
0.892326006;11.07378988;0.049573667
0.887693327;11.02206344;0.049316296
0.880649531;10.94341554;0.048924974
0.871405584;10.8402017;0.048411421
0.85950541;10.70732963;0.047750301
0.845240493;10.54805388;0.046957805
0.829151262;10.36840865;0.046063959
0.811917452;10.17598354;0.045106525
0.793746149;9.973090814;0.044097008
0.775190522;9.765906889;0.04306614
0.756951846;9.562261903;0.04205288
0.739447636;9.366817635;0.041080424
0.723260615;9.186080524;0.040181145
0.708307017;9.01911526;0.03935039
0.694865082;8.869028559;0.038603616
0.683158684;8.7383201;0.03795326
0.672930753;8.624119543;0.037385042
0.663716263;8.521234624;0.036873126
0.655768573;8.432494235;0.036431587
0.649041122;8.357378497;0.03605784
0.642984402;8.28975184;0.035721356
0.6373463;8.226799285;0.035408128
0.631742428;8.164228931;0.035096802
0.626374903;8.104297515;0.034798606
0.621345164;8.048137675;0.034519176
0.616306802;7.989858326;0.034239267
0.611289281;7.935481546;0.033960516
0.606513079;7.879197922;0.033695171
0.601829936;7.816134056;0.033434996
0.597062279;7.759157789;0.033170127
0.592282388;7.686354703;0.032904577
0.587730084;7.621211083;0.032651671
0.583405337;7.572423036;0.032411408
0.578885769;7.539807513;0.03216032
0.573952439;7.503184223;0.031886247
0.5690656;7.466736739;0.031614756
0.564254561;7.434639726;0.031347476
0.559531395;7.41002378;0.031085077
0.55453755;7.401751305;0.030807642
0.549392043;7.379910749;0.03052178
0.544284435;7.359115001;0.030238024
0.538969943;7.340750512;0.029942775
0.533381427;7.318381343;0.029632301
0.527979024;7.274800106;0.029332168
0.522830031;7.23470303;0.029046113
0.51747419;7.194950892;0.028748566
0.511864898;7.152586606;0.028436939
0.505803932;7.104824321;0.028100218
0.499600057;7.043671258;0.027755559
0.493303092;6.976954052;0.027405727
0.486761388;6.907452412;0.027042299
0.480050708;6.832385881;0.026669484
0.47333139;6.758886781;0.026296188
0.466358624;6.695296727;0.025908812
0.459225659;6.625968405;0.025512537
0.45210144;6.544472005;0.025116747
0.44493927;6.465238295;0.024718848
0.437992609;6.388619201;0.024332923
0.431235327;6.317569624;0.023957518
0.424515897;6.254346771;0.023584216
0.417834366;6.187823583;0.02321302
0.411275113;6.124955605;0.022848617
0.404669242;6.059481355;0.022481625
0.398043046;5.974364665;0.022113503
0.391352737;5.889249968;0.021741819
0.384627349;5.821695409;0.021368186
0.377872879;5.749970777;0.020992938
0.370958266;5.674074335;0.020608793
0.36400574;5.596441832;0.020222541
0.356808589;5.525413966;0.019822699
0.349526968;5.455951986;0.019418165
0.341971645;5.381274219;0.018998425
0.334407447;5.307120769;0.018578191
0.326863597;5.254697012;0.018159089
0.319375096;5.207664168;0.017743061
0.311846051;5.147075887;0.017324781
0.30438387;5.076758075;0.016910215
0.296912939;5.00609534;0.016495163
0.289395304;4.934739621;0.016077517
0.282197852;4.854701357;0.015677658
0.2749626;4.782833685;0.0152757
0.267963167;4.712709575;0.014886843
0.261074676;4.625732685;0.014504149
0.254186136;4.528506088;0.014121452
0.247306478;4.426417467;0.013739249
0.240558141;4.3126914;0.013364341
0.233911958;4.206268831;0.012995109
0.227265775;4.0984599;0.012625876
0.220459455;3.989610506;0.012247747
0.213286248;3.889275449;0.011849236
0.206282023;3.770875333;0.011460112
0.199033265;3.648133443;0.011057404
0.191588959;3.555105511;0.010643831
0.18406907;3.458779403;0.010226059
0.176324707;3.363671332;0.009795817
0.168395816;3.301228348;0.009355323
0.160260334;3.236353933;0.008903352
0.15230273;3.171136366;0.008461263
0.14469196;3.105750699;0.008038442
0.137474737;3.020566343;0.007637485
0.130164134;2.953972619;0.007231341
0.123389182;2.89798236;0.006854955
0.11695005;2.808643498;0.006497225
0.110886565;2.723132072;0.006160365
0.10521661;2.633283444;0.005845367
0.099751143;2.528152747;0.00554173
0.094465521;2.433795914;0.005248085
0.089077546;2.352295008;0.004948753
0.083380528;2.269578678;0.004632252
0.077590169;2.196764995;0.004310565
0.071930967;2.115964393;0.003996165
0.065736126;2.027868315;0.003652007
0.059158679;1.961136747;0.003286593
0.052074448;1.902568124;0.002893025
0.044745934;1.83549014;0.002485885
0.037284588;1.747746521;0.002071366
0.029550016;1.649411067;0.001641668
0.021795711;1.53180217;0.001210873
0.014115257;1.399610392;0.000784181
0.006312687;1.268465587;0.000350705
-0.001565304;1.132820297;-0.0000869614
-0.009321066;0.996690642;-0.000517837
-0.016994014;0.851524428;-0.000944112
-0.024273281;0.686205646;-0.001348516
-0.031541878;0.539116302;-0.001752327
-0.038884068;0.407131352;-0.002160226
-0.045897442;0.275835726;-0.002549858
-0.053022395;0.156519491;-0.002945689
-0.060258791;0.052830674;-0.003347711
-0.067663979;-0.043711082;-0.00375911
-0.075331552;-0.129974845;-0.004185086
-0.083083594;-0.22000472;-0.004615755
-0.090947181;-0.306863297;-0.005052621
-0.099213481;-0.377581435;-0.00551186
-0.107602066;-0.445581462;-0.005977893
-0.116046526;-0.512069964;-0.006447029
-0.124857414;-0.580213058;-0.006936523
-0.133565708;-0.653027028;-0.007420317
-0.142142749;-0.727797562;-0.007896819
-0.15038084;-0.799097104;-0.008354491
-0.158543636;-0.863457635;-0.00880798
-0.166528328;-0.925101582;-0.009251574
-0.174297357;-0.986140094;-0.009683186
-0.181850758;-1.056071425;-0.01010282
-0.189254614;-1.143638939;-0.010514145
-0.196480484;-1.230901633;-0.010915582
-0.203537325;-1.316502856;-0.011307629
-0.210763041;-1.396521898;-0.011709058
-0.218129191;-1.470959134;-0.012118288
-0.225778304;-1.553682528;-0.012543239
-0.233230952;-1.653888813;-0.012957275
-0.240861646;-1.755596918;-0.013381203
-0.248417099;-1.854286037;-0.01380095
-0.256029386;-1.95568336;-0.014223855
-0.2636976;-2.053759633;-0.014649867
-0.271412656;-2.152433867;-0.015078481
-0.279052398;-2.249747483;-0.015502911
-0.286401096;-2.360170832;-0.015911172
-0.293327604;-2.474360194;-0.016295978
-0.30006585;-2.584326354;-0.016670325
-0.306737971;-2.683739121;-0.017040998
-0.313194301;-2.783451064;-0.017399683
-0.319669806;-2.893255756;-0.017759434
-0.325891191;-2.994318016;-0.018105066
-0.331915332;-3.081815834;-0.018439741
-0.337930241;-3.167502213;-0.018773902
-0.343898285;-3.255295531;-0.01910546
-0.349988376;-3.334193931;-0.019443799
-0.356435393;-3.42001704;-0.019801966
-0.362713505;-3.505235849;-0.02015075
-0.36903849;-3.578095361;-0.020502138
-0.37535413;-3.64673328;-0.020853007
-0.381810261;-3.707381379;-0.021211681
-0.38852958;-3.772092056;-0.021584977
-0.39539001;-3.842975648;-0.021966112
-0.402137698;-3.912802974;-0.022340983
-0.408885345;-3.981422139;-0.022715852
-0.415351323;-4.050192615;-0.023075074
-0.421507336;-4.102091197;-0.023417074
-0.427832253;-4.152629815;-0.023768459
-0.434054094;-4.226518035;-0.024114116
-0.440097362;-4.302816089;-0.024449853
-0.445934177;-4.379716649;-0.024774121
-0.451367291;-4.456469335;-0.025075961
-0.456650068;-4.539397637;-0.025369448
-0.461876656;-4.623830383;-0.025659814
-0.467065659;-4.707507804;-0.025948092
-0.472442495;-4.792384825;-0.026246805
-0.477922719;-4.898646444;-0.026551262
-0.48327158;-5.007165863;-0.026848421
-0.488779804;-5.101219559;-0.027154434
-0.494597889;-5.192102135;-0.027477661
-0.500500467;-5.284486252;-0.027805582
-0.506769045;-5.376710361;-0.028153836
-0.513150258;-5.468326585;-0.028508348
-0.519775381;-5.56867026;-0.02887641
-0.526522579;-5.655754576;-0.029251254
-0.533372911;-5.733195012;-0.029631828
-0.540354544;-5.800238611;-0.030019697
-0.547551967;-5.869233169;-0.030419554
-0.554824622;-5.932199664;-0.03082359
-0.562106609;-5.997271396;-0.031228145
-0.569585621;-6.064143552;-0.031643646
-0.576952016;-6.131767653;-0.03205289
-0.584468626;-6.197428327;-0.032470479
-0.591600633;-6.250294584;-0.032866702
-0.598497927;-6.332976053;-0.033249885
-0.60537636;-6.436733832;-0.03363202
-0.612189205;-6.540789668;-0.034010511
-0.61900205;-6.645744511;-0.034389003
-0.625711577;-6.774184159;-0.034761754
-0.632421104;-6.903371281;-0.035134506
-0.639018088;-7.03150164;-0.035501005
-0.645812017;-7.162031251;-0.035878445
-0.652455652;-7.292408228;-0.036247536
-0.659737181;-7.436916314;-0.036652066
-0.667469197;-7.567858948;-0.037081622
-0.675361021;-7.676662913;-0.037520057
-0.683609277;-7.786055194;-0.037978293
-0.691894995;-7.894086265;-0.038438611
-0.700302543;-7.991572181;-0.038905697
-0.708616101;-8.100795926;-0.039367561
-0.716835719;-8.210468;-0.039824207
-0.724840026;-8.314571075;-0.04026889
-0.732853786;-8.417615216;-0.040714099
-0.740417216;-8.513441821;-0.04113429
-0.747802951;-8.591960978;-0.041544608
-0.755000855;-8.680113457;-0.041944492
-0.761795501;-8.768272892;-0.042321972
-0.768468213;-8.855077529;-0.042692679
-0.775057174;-8.925477598;-0.043058732
-0.7816652;-8.973301387;-0.043425844
-0.788329776;-9.017058621;-0.043796099
-0.795190499;-9.069686897;-0.04417725
-0.801882306;-9.128336745;-0.044549017
-0.808461806;-9.175551352;-0.044914545
-0.814889977;-9.251809158;-0.045271665
-0.821214491;-9.341759474;-0.045623027
-0.827388397;-9.428249962;-0.045966022
-0.833403014;-9.511281191;-0.046300167
-0.839106833;-9.618241554;-0.046617046
-0.844547746;-9.728215158;-0.046919319
-0.849481984;-9.830828123;-0.047193444
-0.853694391;-9.910741657;-0.047427466
-0.857653422;-9.955004054;-0.047647412
-0.861076996;-9.992361163;-0.047837611
-0.863553233;-9.98837346;-0.04797518
-0.864847952;-9.919127862;-0.048047108
-0.864773081;-9.918355027;-0.048042949
-0.863037051;-9.900435212;-0.047946503
-0.859631176;-9.865278763;-0.047757288
-0.854198302;-9.809199039;-0.047455461
-0.847198065;-9.73694054;-0.047066559
-0.838274244;-9.64482623;-0.046570791
-0.827070049;-9.522024054;-0.045948336
-0.814073948;-9.076335184;-0.04522633
-0.799595736;-8.595663043;-0.044421985
-0.784047173;-8.129274656;-0.043558176
-0.767982266;-7.666916621;-0.042665681
-0.751504624;-7.211898462;-0.041750257
-0.734867687;-6.77605728;-0.040825983
-0.718662462;-6.342697783;-0.039925692
-0.70265418;-5.951309126;-0.039036343
-0.687602506;-5.620860284;-0.038200139
-0.673986622;-5.317075768;-0.037443701
-0.66153417;-5.040815393;-0.036751898
-0.650244818;-4.824604571;-0.036124712
-0.639875075;-4.62998855;-0.035548615
-0.630302989;-4.45818034;-0.035016833
-0.621744262;-4.305004831;-0.034541348
-0.614142603;-4.148367966;-0.034119033
-0.607235306;-4.024271784;-0.033735295
-0.600872425;-3.915492359;-0.033381801
-0.594744403;-3.797674352;-0.033041356
-0.588494379;-3.685598758;-0.032694132
-0.582253807;-3.57996237;-0.032347434
-0.575975883;-3.460415008;-0.03199866
-0.569763737;-3.348524865;-0.031653541
-0.563551634;-3.248986801;-0.031308424
-0.557348845;-3.140756199;-0.030963825
-0.550873745;-3.052005455;-0.030604097
-0.544164076;-2.954734232;-0.030231338
-0.537491866;-2.837815062;-0.029860659
-0.530894577;-2.70611859;-0.029494143
-0.524466168;-2.576166921;-0.029137009
-0.518131532;-2.445872504;-0.028785085
-0.512115939;-2.316975617;-0.028450886
-0.506353561;-2.178867921;-0.028130753
-0.50090079;-2.019725213;-0.027827822
-0.495382395;-1.885626865;-0.027521244
-0.490230072;-1.753099141;-0.027235004
-0.485284201;-1.622314784;-0.026960233
-0.480591895;-1.513096308;-0.02669955
-0.476162456;-1.422834512;-0.02645347
-0.471648514;-1.333965569;-0.026202695
-0.46745374;-1.245621447;-0.025969652
-0.463014936;-1.157974041;-0.025723052
-0.458614017;-1.082847623;-0.025478557
-0.453819048;-1.028760195;-0.025212169
-0.4491462;-0.971023236;-0.024952567
-0.4443235;-0.928587535;-0.024684639
-0.439453938;-0.887369856;-0.024414108
-0.43428376;-0.82807101;-0.024126876
-0.428653697;-0.767555846;-0.023814094
-0.423145667;-0.70843357;-0.023508093
-0.417065037;-0.648616625;-0.02317028
-0.410955999;-0.577327449;-0.022830889
-0.404546275;-0.495957038;-0.022474793
-0.398323989;-0.393902113;-0.022129111
-0.391913774;-0.273770901;-0.021772987
-0.385493874;-0.137302958;-0.021416326
-0.378932764;0.005148425;-0.02105182
-0.372343815;0.127798162;-0.020685768
-0.365989808;0.242316057;-0.020332767
-0.359466868;0.358044053;-0.019970382
-0.35310354;0.473927133;-0.019616863
-0.346834525;0.574143119;-0.019268585
-0.340678278;0.671951689;-0.018926571
-0.334259315;0.760873697;-0.018569962
-0.327877897;0.843921974;-0.018215439
-0.321101679;0.943551507;-0.017838982
-0.314410635;1.034594895;-0.017467257
-0.307804136;1.113736028;-0.01710023
-0.300915986;1.195594148;-0.016717555
-0.293990184;1.278812278;-0.016332788
-0.286979925;1.360527151;-0.015943329
-0.279819196;1.450083539;-0.015545511
-0.272564845;1.538739975;-0.015142491
-0.265414288;1.619411431;-0.014745238
-0.258057103;1.69797731;-0.014336506
-0.251169853;1.760566659;-0.013953881
-0.244178921;1.827229063;-0.013565496
-0.236915301;1.899171733;-0.013161961
-0.229763547;1.990411799;-0.012764641
-0.222405114;2.081355696;-0.01235584
-0.215300056;2.172603504;-0.011961114
-0.208063708;2.263253195;-0.011559095
-0.200798883;2.353907114;-0.011155494
-0.193570629;2.457529975;-0.010753924
-0.186455337;2.560704258;-0.01035863
-0.178917742;2.662378845;-0.009939875
-0.17125794;2.763908399;-0.00951433
-0.16378645;2.868908813;-0.009099247
-0.156089936;2.958687792;-0.008671663
-0.148628627;3.047865693;-0.008257146
-0.140707322;3.13720288;-0.007817073
-0.13290818;3.225940051;-0.007383788
-0.124902344;3.314231195;-0.006939019
-0.116700249;3.393631905;-0.006483347
-0.108489168;3.462782489;-0.006027176
-0.100287167;3.532388856;-0.005571509
-0.092198222;3.602299081;-0.005122123
-0.083996222;3.671912425;-0.004666457
-0.076000779;3.747861012;-0.004222266
-0.068080879;3.818383058;-0.003782271
-0.060292107;3.881818445;-0.003349561
-0.052230256;3.954762024;-0.002901681
-0.044281507;4.028009462;-0.002460084
-0.036295136;4.104277551;-0.002016396
-0.027875816;4.198202556;-0.001548656
-0.019447474;4.292735877;-0.001080415
-0.010774757;4.38576894;-0.000598598
-0.001886359;4.478659059;-0.000104798
0.007226702;4.560946594;0.000401483
0.016848288;4.651768349;0.000936016
0.026478925;4.757366452;0.001471051
0.03568546;4.844110772;0.001982526
0.044920774;4.931302232;0.002495599
0.054062647;5.017886896;0.00300348
0.062602493;5.09090246;0.003477916
0.070917744;5.162862048;0.003939875
0.079101904;5.233311955;0.00439455
0.087154931;5.301950768;0.004841941
0.095274529;5.381593733;0.005293029
0.103007638;5.454000808;0.005722647
0.110711838;5.507555407;0.006150658
0.118764738;5.570450657;0.006598041
0.126835504;5.627160146;0.007046417
0.13506639;5.687784438;0.007503688
0.143570573;5.762574258;0.007976143
0.15235484;5.825896106;0.008464158
0.161156917;5.887555712;0.008953162
0.169734623;5.953136064;0.009429701
0.177832138;6.006962141;0.009879563
0.185920666;6.054302962;0.010328926
0.193944726;6.119281285;0.010774707
0.201960089;6.187573156;0.011220005
0.209815242;6.260387247;0.011656402
0.217312494;6.319486806;0.012072916
0.224640924;6.368939359;0.012480051
0.231642695;6.438746051;0.012869039
0.238390968;6.507348903;0.013243943
0.245110386;6.569467927;0.013617244
0.251896503;6.635803493;0.01399425
0.258682571;6.709521953;0.014371254
0.265261965;6.771786559;0.014736776
0.271352308;6.82772858;0.015075128
0.277424902;6.88216169;0.015412495
0.283573098;6.950607771;0.015754061
0.289645692;7.017093618;0.016091427
0.295660253;7.062026618;0.01642557
0.301741668;7.108614283;0.016763426
0.307831888;7.15459719;0.017101772
0.314166743;7.200572969;0.017453708
0.320361739;7.244892374;0.017797874
0.326810181;7.289053722;0.018156121
0.333587759;7.333055218;0.018532653
0.340234281;7.376756462;0.018901904
0.346758476;7.403883128;0.01926436
0.353451605;7.430402114;0.0196362
0.360165017;7.47665873;0.020009168
0.36682021;7.522764101;0.020378901
0.373437485;7.567964415;0.020746527
0.379687825;7.612870116;0.021093768
0.385795474;7.660640154;0.021433082
0.391573997;7.707813517;0.021754111
0.397070005;7.754539934;0.022059445
0.402612634;7.801715638;0.022367369
0.408184408;7.867118727;0.022676912
0.413456199;7.931924252;0.022969789
0.418792031;7.983468576;0.023266224
0.423886161;8.033811956;0.023549231
0.429009425;8.084153036;0.023833857
0.434208437;8.133737404;0.024122691
0.439786212;8.187829991;0.024432567
0.445562118;8.246736232;0.024753451
0.45165528;8.289513967;0.02509196
0.457870802;8.325357725;0.025437267
0.464095062;8.352161918;0.025783059
0.470365921;8.379114512;0.02613144
0.476581453;8.400795545;0.026476747
0.483190153;8.422616201;0.026843897
0.489638597;8.444590742;0.027202144
0.496095723;8.466112326;0.027560874
0.502173946;8.475744325;0.027898553
0.508016098;8.477399647;0.028223117
0.513514962;8.510240099;0.028528609
0.518760482;8.555887719;0.028820027
0.524128397;8.601681238;0.029118244
0.529703179;8.648371363;0.029427954
0.535277961;8.71298127;0.029737665
0.540683815;8.778195903;0.03003799
0.546296497;8.843854533;0.030349805
0.551947071;8.909961635;0.030663726
0.557825094;8.985396713;0.030990283
0.563939262;9.070761208;0.031329959
0.570341351;9.136086769;0.031685631
0.57695893;9.187550251;0.032053274
0.583293775;9.239320812;0.03240521
0.589514816;9.291243173;0.032750823
0.595689343;9.334582278;0.033093852
0.601770835;9.384848592;0.033431713
0.607747035;9.423221332;0.033763724
0.613807699;9.451653007;0.034100428
0.619746026;9.476473721;0.034430335
0.625730954;9.496474307;0.034762831
0.631462376;9.511663788;0.035081243
0.637193798;9.534832023;0.035399655
0.643123501;9.558595816;0.035729083
0.64904459;9.582509536;0.036058033
0.655096675;9.606870149;0.03639426
0.661372799;9.619179895;0.036742933
0.667775042;9.657378067;0.037098613
0.674215262;9.71679912;0.037456403
0.680908928;9.777564994;0.037828274
0.68748868;9.838933922;0.038193816
0.694342657;9.921516231;0.038574592
0.701196634;10.00590133;0.038955369
0.708304063;10.09057605;0.039350226
0.715618419;10.17689628;0.039756579
0.723093228;10.26365909;0.040171846
0.730643985;10.36396136;0.040591332
0.738266846;10.45025958;0.041014825
0.745906679;10.5180414;0.04143926
0.753546566;10.58672301;0.041863698
0.761469332;10.65569312;0.042303852
0.769400644;10.71442615;0.04274448
0.777500884;10.78052461;0.043194494
0.785440669;10.84707657;0.043635593
0.79326645;10.90460026;0.044070358
0.800847357;10.96303228;0.04449152
0.808343846;11.01529501;0.044907991
0.815840231;11.05852712;0.045324457
0.823357672;11.11063403;0.045742093
0.830799091;11.1628916;0.046155505
0.838033581;11.21500344;0.046557421
0.845099153;11.26741971;0.046949953
0.85194937;11.30569856;0.047330521
0.85858418;11.3436824;0.047699121
0.865126048;11.39836759;0.048062558
0.871828469;11.4509387;0.048434915
0.878323942;11.49885128;0.048795775
0.884342252;11.56242446;0.049130125
0.889777774;11.61653865;0.049432099
0.89449108;11.65427966;0.049693949
0.898283601;11.6720452;0.049904645
0.901016177;11.66427519;0.050056454
0.90231281;11.6403103;0.050128489
0.90205104;11.63727103;0.050113947
0.900015527;11.61363776;0.050000863
0.895462766;11.56077805;0.049747931
0.888544775;11.48045689;0.049363599
0.879401366;11.37429758;0.048855631
0.868230821;11.24460227;0.048235046
0.85504154;11.09146846;0.047502308
0.840276957;10.92004466;0.046682053
0.824253934;10.73400977;0.045791885
0.807394687;10.53826592;0.04485526
0.790235618;10.339041;0.043901979
0.772945573;10.13829538;0.042941421
0.756407349;9.946278771;0.042022631
0.740798324;9.765050594;0.041155462
0.726147819;9.594951291;0.040341546
0.71267981;9.438581324;0.039593323
0.700677236;9.299225748;0.038926513
0.689819209;9.173158916;0.038323289
0.68030401;9.062682938;0.037794667
0.672000772;8.966278415;0.037333376
0.664542175;8.879680564;0.03691901
0.657776454;8.801127342;0.036543136
0.651517534;8.72845832;0.036195419
0.64576545;8.661673894;0.035875858
0.640726892;8.603173851;0.035595938
0.635810727;8.54609484;0.035322818
0.630941062;8.489555729;0.035052281
0.62621103;8.434637817;0.034789502
0.621303429;8.377658235;0.034516857
0.61631991;8.319797228;0.034239995
0.61126056;8.261055769;0.03395892
0.606306418;8.203535834;0.03368369
0.601474663;8.147436865;0.033415259
0.596473962;8.089376365;0.033137442
0.5911061;8.016630632;0.032839228
0.58566238;7.926418293;0.032536799
0.580003166;7.838465143;0.032222398
0.574149157;7.773990603;0.031897175
0.568114175;7.708818664;0.031561899
0.561956815;7.643298485;0.031219823
0.555866656;7.579173141;0.030881481
0.549709313;7.516613757;0.030539406
0.543184836;7.45404914;0.030176935
0.536706936;7.39218324;0.029817052
0.530304847;7.330668755;0.02946138
0.523931998;7.287590597;0.029107333
0.517690156;7.243646921;0.028760564
0.511689818;7.182841324;0.028427212
0.505870339;7.122388876;0.028103908
0.500042199;7.062459809;0.027780122
0.493969298;7.003223593;0.027442739
0.48783245;6.953725715;0.027101803
0.481847183;6.905449414;0.026769288
0.47575706;6.839958585;0.026430948
0.469582436;6.771164681;0.026087913
0.463378593;6.692287786;0.025743255
0.457174751;6.612891876;0.025398597
0.450822517;6.532278922;0.025045695
0.444441048;6.450798858;0.024691169
0.437945959;6.367928728;0.024330331
0.431573184;6.284368063;0.023976288
0.42531103;6.180470786;0.023628391
0.418897385;6.071358898;0.023272077
0.412515872;5.994587533;0.022917548
0.406058627;5.924423804;0.022558813
0.399470336;5.854781977;0.022192796
0.392628636;5.783747953;0.021812702
0.385626762;5.72714268;0.021423709
0.378333657;5.669839778;0.021018537
0.371162947;5.612193259;0.020620164
0.36383207;5.553329768;0.020212893
0.356221519;5.509065783;0.019790084
0.348593428;5.474363512;0.019366302
0.340793559;5.417411472;0.018932975
0.332984912;5.357506822;0.018499162
0.325176266;5.296909414;0.018065348
0.317498744;5.237706804;0.017638819
0.309943539;5.158868484;0.017219086
0.302557316;5.079166612;0.01680874
0.294955554;4.999986392;0.01638642
0.287513911;4.919768708;0.015972995
0.28026762;4.822525302;0.015570423
0.273123435;4.712774292;0.015173524
0.266037266;4.61189111;0.014779848
0.25882879;4.510315141;0.014379377
0.251713661;4.396753568;0.013984092
0.244720836;4.278505803;0.013595602
0.237794702;4.187892644;0.013210817
0.231028644;4.105625389;0.012834925
0.224431514;4.023362903;0.012468417
0.217787654;3.942666661;0.012099314
0.210919431;3.882995662;0.011717746
0.204042386;3.827496863;0.011335688
0.19709856;3.769045648;0.01094992
0.190230262;3.709381099;0.010568348
0.183259736;3.669698416;0.010181096
0.175951343;3.640959663;0.009775075
0.168378408;3.593803237;0.009354356
0.160523221;3.529446328;0.008917957
0.152743557;3.462139377;0.008485753
0.144897236;3.395876974;0.008049846
0.137295338;3.316590217;0.007627519
0.129731194;3.247903928;0.007207289
0.122251569;3.177310233;0.006791754
0.115203176;3.107765194;0.006400176
0.108341569;3.029365043;0.006018976
0.101986764;2.942981191;0.005665931
0.096016659;2.842706811;0.005334259
0.090291041;2.75164361;0.005016169
0.084414377;2.661971708;0.004689688
0.078613275;2.569350284;0.004367404
0.072670161;2.470825191;0.004037231
