Test unit;CS02;
Reference;Senaldi et al. (2018);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.724970529;4.070664038;-0.04027614
-0.688930385;4.204666521;-0.03827391
-0.652931098;4.341553467;-0.03627395
-0.617139893;4.476780104;-0.03428555
-0.581476611;4.616557425;-0.032304256
-0.546310542;4.759066663;-0.030350586
-0.511480099;4.887644174;-0.028415561
-0.476615828;5.018045775;-0.026478657
-0.442168881;5.151027541;-0.024564938
-0.40763957;5.282803724;-0.022646643
-0.373240241;5.425797071;-0.020735569
-0.339135453;5.556372059;-0.018840858
-0.304991551;5.684983495;-0.016943975
-0.271114657;5.819205933;-0.015061925
-0.238249778;5.946763512;-0.013236099
-0.206321687;6.061594875;-0.011462316
-0.175750312;6.180365235;-0.009763906
-0.147161482;6.287615789;-0.008175638
-0.120644613;6.380011339;-0.006702478
-0.096743751;6.450123118;-0.005374653
-0.075879256;6.483248724;-0.004215514
-0.058185472;6.500601295;-0.003232526
-0.044334293;6.500601295;-0.002463016
-0.115729975;4.520567264;-0.006429443
-0.095108472;4.763844245;-0.005283804
-0.068821831;5.051093078;-0.003823435
-0.03644339;5.387018701;-0.002024633
0.002183192;5.772066715;0.000121288
0.045672957;6.17060088;0.002537387
0.0917831;6.555916554;0.005099061
0.139158405;6.925897806;0.007731023
0.186960257;7.264942074;0.010386681
0.234722893;7.573357461;0.013040161
0.281890855;7.859483271;0.015660603
0.327958113;8.120446006;0.018219895
0.372629665;8.351856536;0.020701648
0.4156049;8.55250788;0.023089161
0.456721606;8.731342759;0.025373423
0.496314777;8.891391541;0.027573043
0.535318061;9.047799607;0.029739892
0.574065794;9.204958472;0.031892544
0.613062245;9.369378735;0.034059014
0.651889388;9.542880169;0.036216077
0.690809316;9.701981827;0.038378295
0.729858337;9.84532133;0.040547685
0.769117995;9.98940921;0.042728777
0.808379491;10.13212629;0.044909972
0.847604007;10.25893291;0.047089111
0.887080842;10.38633688;0.049282269
0.926599058;10.51161347;0.051477725
0.966452952;10.63612375;0.053691831
1.006143557;10.7559338;0.055896864
1.046213671;10.86361958;0.058122982
1.086364732;10.97296472;0.060353596
1.126470262;11.09744732;0.062581681
1.166576064;11.22101462;0.064809781
1.206977175;11.34381587;0.067054288
1.247332426;11.47948132;0.069296246
1.287436601;11.60817631;0.071524256
1.327581605;11.73792388;0.073754534
1.367644108;11.8732671;0.075980228
1.407957298;12.00829818;0.07821985
1.448227797;12.14801559;0.0804571
1.488538179;12.29741426;0.082696565
1.529187501;12.43847556;0.084954861
1.56988054;12.57619828;0.087215586
1.610531973;12.7146707;0.089473999
1.651438713;12.836936;0.091746595
1.692680904;12.96585201;0.094037828
1.734010482;13.09233819;0.096333916
1.775342542;13.20337813;0.098630141
1.816673987;13.31426053;0.100926333
1.857837253;13.42317062;0.103213181
1.899045861;13.51648503;0.105502548
1.940002774;13.60858577;0.107777932
1.981042641;13.70068065;0.110057924
2.021744411;13.7894441;0.112319134
2.062274485;13.89227842;0.114570805
2.102595827;13.99102314;0.116810879
2.142873071;14.0852231;0.119048504
2.18310566;14.19061624;0.121283648
2.223127652;14.29282798;0.123507092
2.263318095;14.39639439;0.125739894
2.303422316;14.51009382;0.127967906
2.343526266;14.62121489;0.130195904
2.383504095;14.73187727;0.132416894
2.423777867;14.84268202;0.134654326
2.464053744;14.93971296;0.136891875
2.50437069;15.03734336;0.139131705
2.544688315;15.13980957;0.141371573
2.585007058;15.23213431;0.143611503
2.625452903;15.32354504;0.145858495
2.665983553;15.41222696;0.148110197
2.706599602;15.49318839;0.150366645
2.747299908;15.57429574;0.152627773
2.788042732;15.65252422;0.154891263
2.828827636;15.73120171;0.157157091
2.869696599;15.82363796;0.159427589
2.910523662;15.91334708;0.161695759
2.951435252;16.00063041;0.163968625
2.992388717;16.09289939;0.166243818
3.033342182;16.18667561;0.16851901
3.074084491;16.27954156;0.170782472
3.114657444;16.37497512;0.173036525
3.155061072;16.47070778;0.175281171
3.19554923;16.56628303;0.177530513
3.235868216;16.65973794;0.179770456
3.276187118;16.74003235;0.182010395
3.316590673;16.820019;0.184255037
3.356952178;16.8974313;0.186497343
3.397313338;16.97393217;0.18873963
3.437801534;17.04574035;0.190988974
3.478332244;17.11739292;0.19324068
3.519116802;17.19463251;0.195506489
3.560070692;17.26672565;0.197781705
3.600686463;17.33957464;0.200038137
3.641598435;17.41090439;0.202311024
3.682383116;17.48434806;0.20457684
3.723167399;17.55763651;0.206842633
3.763824811;17.62986428;0.209101378
3.80452502;17.70087829;0.211362501
3.84497041;17.7703799;0.213609467
3.88554248;17.83851583;0.215863471
3.925903109;17.89969788;0.218105728
3.966390389;17.96586269;0.220355022
4.007343016;18.03141367;0.222630168
4.047872415;18.09681503;0.224881801
4.088530334;18.16251347;0.227140574
4.12901987;18.22805923;0.229389993
4.169594907;18.29450705;0.231644161
4.210127459;18.35339592;0.23389597
4.250830294;18.41968393;0.236157239
4.291447544;18.48566712;0.238413752
4.332192124;18.55088957;0.24067734
4.372809354;18.6153545;0.242933853
4.413172131;18.6755884;0.245176229
4.45387505;18.73641907;0.247437503
4.494449039;18.80419802;0.249691613
4.535106614;18.87061242;0.251950367
4.575805136;18.93717371;0.254211396
4.616419134;19.01627162;0.25646773
4.656905968;19.08902183;0.258716998
4.697267459;19.16176966;0.260959303
4.737672174;19.23330444;0.26320401
4.777865999;19.30347851;0.265437
4.818187052;19.38044453;0.267677058
4.858295458;19.45589863;0.269905303
4.898575289;19.52439824;0.272143072
4.938982381;19.59198616;0.27438791
4.979220137;19.65972365;0.276623341
5.019499386;19.71416592;0.278861077
5.059863162;19.76951024;0.281103509
5.100310141;19.82394426;0.283350563
5.140416282;19.87928598;0.285578682
5.180650036;19.92707209;0.287813891
5.220756151;19.96564548;0.290042008
5.260862267;20.00391474;0.292270126
5.300882671;20.04112603;0.294493482
5.340734021;20.07969657;0.296707446
5.380797321;20.11267525;0.298933184
5.4209485;20.15908929;0.301163806
5.461015152;20.21305138;0.303389731
5.500998871;20.26595476;0.305611048
5.54115301;20.31975881;0.307841834
5.581220971;20.38729997;0.310067832
5.621121561;20.45755726;0.312284531
5.661147957;20.52780899;0.31450822
5.701089823;20.59790711;0.316727212
5.741029659;20.66754857;0.318946092
5.780715906;20.74458666;0.321150884
5.82026888;20.80743295;0.323348271
5.859993025;20.85608431;0.325555168
5.900012218;20.90457793;0.327778457
5.940200472;20.95231181;0.330011137
5.980557503;20.98736207;0.332253195
6.021209545;21.02421738;0.334511641
6.061779038;21.06076995;0.336765502
6.102391933;21.10048926;0.339021774
6.143050003;21.14020573;0.341280556
6.183877133;21.17086265;0.34354873
6.224753689;21.21570278;0.345819649
6.265374811;21.27382387;0.348076378
6.305870354;21.33284897;0.350326131
6.346322411;21.39096605;0.352573467
6.38665111;21.46251132;0.354813951
6.42702082;21.53480653;0.357056712
6.467472806;21.60558769;0.359304045
6.507963506;21.67410116;0.361553528
6.548539003;21.73793239;0.363807722
6.589070936;21.81277452;0.366059496
6.629770115;21.87885961;0.368320562
6.670935562;21.93995556;0.370607531
6.711973143;22.00089912;0.372887397
6.752969542;22.0610856;0.375164975
6.794086424;22.10346625;0.377449246
6.834867697;22.14464274;0.379714872
6.875526102;22.18657299;0.381973672
6.916314991;22.22699055;0.384239722
6.956970245;22.26891621;0.386498347
6.997712632;22.29907332;0.388761813
7.038198798;22.3287801;0.391011044
7.078303364;22.35698275;0.393239076
7.118364186;22.3882009;0.395464677
7.158594064;22.4139854;0.39769967
7.19874764;22.4562081;0.399930424
7.23898601;22.50611839;0.402165889
7.279387841;22.55526943;0.404410436
7.319661601;22.6050229;0.406647867
7.360034401;22.66427223;0.4088908
7.400363636;22.7280427;0.411131313
7.440908693;22.79301263;0.413383816
7.481409879;22.85677339;0.415633882
7.522123729;22.91057592;0.417895763
7.562499471;22.97553803;0.420138859
7.603001185;23.03597149;0.422388955
7.643834657;23.08689814;0.424657481
7.684501873;23.13676921;0.426916771
7.724912134;23.18664153;0.429161785
7.765313852;23.22942578;0.431406325
7.805844084;23.27793414;0.433658005
7.84627996;23.3228234;0.435904442
7.886918175;23.36077285;0.438162121
7.927468354;23.40550477;0.440414909
7.968147092;23.44314769;0.442674838
8.008562104;23.4700909;0.444920117
8.048682244;23.49266627;0.447149014
8.089015515;23.51659347;0.449389751
8.129778168;23.53855319;0.451654343
8.17054082;23.56141593;0.453918934
8.211039043;23.5756912;0.456168836
8.251506971;23.59282952;0.458417054
8.291698087;23.62428784;0.460649894
8.331807918;23.65378665;0.462878218
8.37199874;23.68433738;0.465111041
8.412493895;23.72919692;0.467360772
8.452992374;23.77782101;0.469610687
8.493277856;23.82629516;0.47184877
8.533346687;23.87552351;0.474074816
8.573492149;23.91525559;0.476305119
8.613821208;23.95799586;0.478545623
8.654098814;24.00615849;0.480783267
8.694707838;24.04768406;0.483039324
8.735357097;24.08950796;0.485297616
8.775965861;24.12801586;0.487553659
8.816361537;24.15944469;0.489797863
8.856974728;24.19373042;0.492054152
8.897587918;24.2317802;0.49431044
8.938071959;24.26591347;0.496559553
8.978518967;24.30622129;0.498806609
9.018833633;24.34637843;0.501046313
9.059236554;24.37960326;0.50329092
9.099417669;24.40409404;0.505523204
9.139727453;24.42978625;0.507762636
9.179952709;24.45698451;0.509997373
9.220137891;24.48162162;0.512229883
9.259972564;24.50340173;0.51444292
9.299922928;24.51584165;0.516662385
9.340090749;24.53159031;0.51889393
9.380049249;24.54658861;0.521113847
9.420003233;24.55977911;0.523333513
9.459961765;24.57176413;0.525553431
9.500012882;24.59142638;0.527778493
9.540019435;24.60732394;0.53000108
9.57989689;24.62367445;0.532216494
9.61998361;24.64002056;0.534443534
9.660381732;24.66403917;0.536687874
9.700663493;24.69212342;0.53892575
9.740900899;24.72005628;0.541161161
9.781356754;24.75445752;0.543408709
9.821941243;24.78825251;0.545663402
9.862471964;24.82475624;0.547915109
9.902962847;24.86140913;0.550164603
9.94316009;24.89941972;0.552397783
9.983610639;24.93546706;0.554645035
10.02380269;24.97377462;0.556877927
10.06385666;24.99778299;0.559103148
10.10395537;25.01953154;0.561330854
10.14392981;25.03962534;0.563551656
10.18377071;25.05249591;0.565765039
10.22344737;25.06717458;0.567969298
10.2630835;25.07282313;0.570171305
10.30280442;25.07440652;0.572378024
10.34282373;25.07658669;0.574601318
10.38297213;25.07951696;0.576831785
10.42338394;25.07612225;0.579076885
10.46384036;25.08401288;0.581324464
10.50433668;25.09400901;0.58357426
10.54521101;25.10369719;0.585845056
10.58612494;25.11383553;0.588118052
10.62728738;25.12261487;0.590404854
10.66867935;25.14658608;0.592704408
10.70993672;25.17552318;0.594996484
10.75123391;25.20295345;0.597290773
10.79223256;25.23128992;0.599568475
10.83322629;25.26910268;0.601845905
10.87421451;25.29698453;0.604123028
10.91520274;25.32471436;0.606400152
10.95580226;25.35275015;0.608655681
10.99648602;25.37807525;0.61091589
11.03692157;25.40535866;0.613162309
11.07707671;25.41459536;0.615393151
11.11740602;25.41585665;0.617633668
11.15769592;25.41666728;0.619871995
11.19828422;25.41611905;0.622126901
11.23895706;25.40308614;0.624386503
11.27963512;25.39486649;0.626646396
11.32031318;25.38529373;0.628906288
11.36116531;25.3764704;0.63117585
11.40210754;25.37035288;0.633450419
11.44334293;25.36122304;0.635741274
11.48480895;25.36126259;0.638044942
11.52614521;25.36506361;0.640341401
11.56735199;25.37021991;0.642630666
11.60829921;25.37357598;0.644905512
11.6489536;25.38956699;0.647164089
11.68965328;25.40600735;0.649425182
11.73044356;25.42229486;0.651691309
11.77119437;25.437229;0.653955243
11.81186093;25.45667398;0.656214496
11.85227393;25.4771746;0.658459663
11.89263593;25.49677293;0.660701996
11.93304303;25.51742168;0.662946835
11.97358628;25.53581203;0.665199238
12.01427144;25.55915947;0.667459525
12.05489888;25.56897804;0.669716604
12.09543574;25.56992913;0.671968652
12.13566778;25.57163695;0.674203766
12.17564628;25.57094416;0.676424793
12.21490336;25.55222777;0.678605742
12.25297715;25.51940489;0.680720953
12.28750722;25.46364998;0.68263929
12.31645906;25.38003967;0.684247726
12.33825312;25.2740121;0.685458507
12.3518366;25.13536515;0.686213144
12.35682317;24.98273948;0.686490176
12.35205054;24.97791488;0.68622503
12.33675802;24.96245585;0.685375445
12.31043325;24.93584445;0.683912958
12.27303542;24.89803941;0.681835301
12.22528662;24.84977071;0.67918259
12.17081527;24.79470624;0.676156404
12.1130419;24.73630381;0.672946772
12.05430563;24.676928;0.669683646
11.99565989;24.61764369;0.666425549
11.93771151;24.55906435;0.663206195
11.88157752;24.50231914;0.66008764
11.82853138;24.44869542;0.657140632
11.77878724;24.39840964;0.654377069
11.73275671;24.35187791;0.651819817
11.69018573;24.30884339;0.649454763
11.64968275;24.2678994;0.647204597
11.6099465;24.22773049;0.644997028
11.56973687;24.18708304;0.642763159
11.52943699;24.14634436;0.640524277
11.48914336;24.10561199;0.638285742
11.44877088;24.06479992;0.636042827
11.40771658;24.0232986;0.633762032
11.36657749;23.98171157;0.631476527
11.32552878;23.9402159;0.629196043
11.28444073;23.89868047;0.626913374
11.24327369;23.85706518;0.624626316
11.20202737;23.81536976;0.622334854
11.16154752;23.77444914;0.620085973
11.12115764;23.73361947;0.617842091
11.08065412;23.69267494;0.615591896
11.03989676;23.6514738;0.613327598
10.99931381;23.61044896;0.61107299
10.95856155;23.56925297;0.608808975
10.91752606;23.52777067;0.606529226
10.87665962;23.48645926;0.604258868
10.83591719;23.4452732;0.601995399
10.79525377;23.40416702;0.59973632
10.75395397;23.36241754;0.597441887
10.71239545;23.3204065;0.59513308
10.6708212;23.27837957;0.5928234
10.62953523;23.23664407;0.590529735
10.58832871;23.19498887;0.588240484
10.54737068;23.15358487;0.585965038
10.50659638;23.1123666;0.583699799
10.46574229;23.07106767;0.581430127
10.42497272;23.02985419;0.579165151
10.38407871;22.98851491;0.576893262
10.34361223;22.94760781;0.574645124
10.3035333;22.90709249;0.572418517
10.26357942;22.86670356;0.570198856
10.22359524;22.82628402;0.567977513
10.18365587;22.78590978;0.56575866
10.14355225;22.74536949;0.563530681
10.10325021;22.70462862;0.561291679
10.0629387;22.66387818;0.55905215
10.02259158;22.62309174;0.556810643
9.98245769;22.58252086;0.554580983
9.942198941;22.54182375;0.552344386
9.901766253;22.50095082;0.550098125
9.861351679;22.46009619;0.547852871
9.820931989;22.41923639;0.545607333
9.780343257;22.37820571;0.543352403
9.73979439;22.33721533;0.541099688
9.699459197;22.29644095;0.538858844
9.659137126;22.25567984;0.536618729
9.618548172;22.21464893;0.534363787
9.577950404;22.17360912;0.532108356
9.537259356;22.13247501;0.529847742
9.496568308;22.0913409;0.527587128
9.455646367;22.04997338;0.525313687
9.414639622;22.00852013;0.523035535
9.37380192;21.96723777;0.520766773
9.333008464;21.92600014;0.51850047
9.292138382;21.88468505;0.51622991
9.251336059;21.84343845;0.513963114
9.210920741;21.80258307;0.511717819
9.170208231;21.76142727;0.509456013
9.129801685;21.72058076;0.507211205
9.089520019;21.67986049;0.504973334
9.04950433;21.63940909;0.502750241
9.009396343;21.59886439;0.500522019
8.969288356;21.55831969;0.498293798
8.929180098;21.51777471;0.496065561
8.888938444;21.47446804;0.493829914
8.848495687;21.39554663;0.491583094
8.808056556;21.32062776;0.489336475
8.768011116;21.25719178;0.487111729
8.727619628;21.19601454;0.484867757
8.686934356;21.13135957;0.482607464
8.646201034;21.0687932;0.480344502
8.605729061;21.00640684;0.478096059
8.565050952;20.95306031;0.475836164
8.524365716;20.89832556;0.473575873
8.483974363;20.84098959;0.471331909
8.443667255;20.78504791;0.469092625
8.402930291;20.73483964;0.466829461
8.362145025;20.67333523;0.464563613
8.321532376;20.61166201;0.462307354
8.281173292;20.55208043;0.460065183
8.240858354;20.49024275;0.457825464
8.200374091;20.42805834;0.455576338
8.160048537;20.36153391;0.45333603
8.119561067;20.28788531;0.451086726
8.078776184;20.21406286;0.448820899
8.038031745;20.13589987;0.446557319
7.997629017;20.05513794;0.444312723
7.956887904;19.98063169;0.442049328
7.916058979;19.90491157;0.439781054
7.875148518;19.81876821;0.437508251
7.834156492;19.73349683;0.435230916
7.793204993;19.65031506;0.432955833
7.752175588;19.56783138;0.430676422
7.711230425;19.48830632;0.42840169
7.670498281;19.40774502;0.426138793
7.629853483;19.33101081;0.423880749
7.589039643;19.25149856;0.421613313
7.548348184;19.15983026;0.419352677
7.507700631;19.06712444;0.417094479
7.46700891;18.98936272;0.414833828
7.426226755;18.91125625;0.412568153
7.385485539;18.83020079;0.410304752
7.344700474;18.74949613;0.408038915
7.303997064;18.67609187;0.405777615
7.263168148;18.60182121;0.403509342
7.22216454;18.52512041;0.401231363
7.181245454;18.44964005;0.398958081
7.140541955;18.38892926;0.396696775
7.099797422;18.32856828;0.39443319
7.059260276;18.26091775;0.392181126
7.018810609;18.18667161;0.389933923
6.978320141;18.11260221;0.387684452
6.937957632;18.03489061;0.385442091
6.897725673;17.95075842;0.383206982
6.857450025;17.87183957;0.380969446
6.817385105;17.78441742;0.378743617
6.777406948;17.68675475;0.376522608
6.737300624;17.57937098;0.374294479
6.697278557;17.47303497;0.372071031
6.656877761;17.35888625;0.369826542
6.616435766;17.24647887;0.367579765
6.575909245;17.13286052;0.365328291
6.535425756;17.02046339;0.363079209
6.494599515;16.90980442;0.360811084
6.453942335;16.78699899;0.358552352
6.41312292;16.67878155;0.356284607
6.372175188;16.58428335;0.354009733
6.33118616;16.48961566;0.351732564
6.290110418;16.39217402;0.349450579
6.249249084;16.30966863;0.347180505
6.208556527;16.22873114;0.344919807
6.167907146;16.14571481;0.342661508
6.12721225;16.06322276;0.340400681
6.086775032;15.97344658;0.338154168
6.046379201;15.89686699;0.335909956
6.005934264;15.80345384;0.333663015
5.965654718;15.69581388;0.331425262
5.925499193;15.58904795;0.3291944
5.885426837;15.48176711;0.326968158
5.845390562;15.35557379;0.32474392
5.805267905;15.22817075;0.322514884
5.765438489;15.10199113;0.320302138
5.725652376;14.97338813;0.318091799
5.685821199;14.85555032;0.315878955
5.645822718;14.72366001;0.313656818
5.606084684;14.60670199;0.311449149
5.566267218;14.50640758;0.309237068
5.526408727;14.40229993;0.307022707
5.486765781;14.29802542;0.304820321
5.447258351;14.21093511;0.302625464
5.407835714;14.12211439;0.300435317
5.368161326;14.03208113;0.298231185
5.328570196;13.9413587;0.296031678
5.288980573;13.83450487;0.293832254
5.249558526;13.73876117;0.29164214
5.210049704;13.64024529;0.289447206
5.17049261;13.52282326;0.287249589
5.13123332;13.4067969;0.285068518
5.091675999;13.28973265;0.282870889
5.051901986;13.16608002;0.280661221
5.01208756;13.04902482;0.278449309
4.97248393;12.93006852;0.276249107
4.93271079;12.80140242;0.274039488
4.892936414;12.68054805;0.271829801
4.853120515;12.55380148;0.269617806
4.81330133;12.41283765;0.267405629
4.773698156;12.27812612;0.265205453
4.733543732;12.1437638;0.262974652
4.693516785;12.00680709;0.260750932
4.653702637;11.86743018;0.258539035
4.613801083;11.71765322;0.256322282
4.5736051;11.56822812;0.254089172
4.533413839;11.43563226;0.251856324
4.493265457;11.30165556;0.249625859
4.453117076;11.16647126;0.247395393
4.412844602;11.04724644;0.245158033
4.372318314;10.92854583;0.242906573
4.332045878;10.80881205;0.240669215
4.291646934;10.69081713;0.23842483
4.251034262;10.56380989;0.23616857
4.210340179;10.44010265;0.233907788
4.169856626;10.32316468;0.231658701
4.129497101;10.20068475;0.229416506
4.089052629;10.07977053;0.227169591
4.048439105;9.956607172;0.224913284
4.007951909;9.825822095;0.222663995
3.967591392;9.696430885;0.220421744
3.927062412;9.572245731;0.218170134
3.886659518;9.444253294;0.215925529
3.846300903;9.322854632;0.213683384
3.806236696;9.202156709;0.211457594
3.766002742;9.075396437;0.209222375
3.725556737;8.936507088;0.206975374
3.685195946;8.79762477;0.204733108
3.644919683;8.661869471;0.202495538
3.604558896;8.524040208;0.200253272
3.564155193;8.384137353;0.198008622
3.524004717;8.234882997;0.19577804
3.483770289;8.088754989;0.193542794
3.443662644;7.943327728;0.191314591
3.403385738;7.795306899;0.189076985
3.363025001;7.64486642;0.186834722
3.322834224;7.505005182;0.184601901
3.282559051;7.361164349;0.182364392
3.24241074;7.216117804;0.18013393
3.202431478;7.071252087;0.17791286
3.162367969;6.927259252;0.175687109
3.122431244;6.786566028;0.173468402
3.082705674;6.652638015;0.171261426
3.042937973;6.519928995;0.16905211
3.003128678;6.388265628;0.166840482
2.963657545;6.254877014;0.164647641
2.924144692;6.11629662;0.162452483
2.884757795;5.982054511;0.160264322
2.845244591;5.854921528;0.158069144
2.80556278;5.723982413;0.155864599
2.765965763;5.591663727;0.153664765
2.726115587;5.459870103;0.151450866
2.686012109;5.319246809;0.149222895
2.645950616;5.17707118;0.146997256
2.606015579;5.036288442;0.144778643
2.565911158;4.897244063;0.14255062
2.525890175;4.765828144;0.140327232
2.485744028;4.631646612;0.13809689
2.445724857;4.483095173;0.135873603
2.40557838;4.339053794;0.133643243
2.365474061;4.193287279;0.131415226
2.325369521;4.045449241;0.129187196
2.285307118;3.897098683;0.126961507
2.245075408;3.748927929;0.124726412
2.204675239;3.596087773;0.122481958
2.164443853;3.4434284;0.120246881
2.124169853;3.285580796;0.118009436
2.083852352;3.126355186;0.115769575
2.043366092;2.973370977;0.113520338
2.003217646;2.819355611;0.111289869
1.963069199;2.667252304;0.1090594
1.923089796;2.514290635;0.106838322
1.883195981;2.364453056;0.104621999
1.843513742;2.215142233;0.10241743
1.804085317;2.067916443;0.100226962
1.76444588;1.92727665;0.098024771
1.724766556;1.788201618;0.095820364
1.68534052;1.651384067;0.093630029
1.646167069;1.511803001;0.091453726
1.606825561;1.370323843;0.089268087
1.567398254;1.234391083;0.087077681
1.527844816;1.101061319;0.084880268
1.488290582;0.956312222;0.08268281
1.44827217;0.809146099;0.080459565
1.407871631;0.661467438;0.078215091
1.367389408;0.498216604;0.075966078
1.326820602;0.332030867;0.073712256
1.28595644;0.163949006;0.071442024
1.244712439;-0.000882813;0.069150691
1.203425686;-0.14549134;0.066856983
1.162055422;-0.302373481;0.064558635
1.120474935;-0.463201623;0.062248608
1.078806714;-0.615104121;0.059933706
1.037644242;-0.764288964;0.057646902
0.996651917;-0.913633406;0.055369551
0.955741825;-1.055413636;0.053096768
0.914790057;-1.200836548;0.05082167
0.873965945;-1.348993562;0.048553664
0.833517737;-1.489736783;0.046306541
0.793069529;-1.621096872;0.044059418
0.752792196;-1.744436077;0.041821789
0.712723911;-1.864449304;0.039595773
0.672701501;-1.978864301;0.037372306
0.632596212;-2.09555778;0.035144234
0.592703184;-2.208924571;0.032927955
0.55293791;-2.323054685;0.030718773
0.513465484;-2.429767273;0.02852586
0.47399333;-2.526638228;0.026332963
0.43440222;-2.63760411;0.024133457
0.395025509;-2.763725986;0.021945862
0.355898698;-2.889854051;0.01977215
0.317068487;-3.015382096;0.017614916
0.278325215;-3.153340881;0.015462512
0.239580039;-3.288882522;0.013310002
0.200748416;-3.42579514;0.01115269
0.161999348;-3.559381073;0.008999964
0.123299614;-3.694489165;0.006849979
0.084935933;-3.840362503;0.004718663
0.046614429;-3.980939336;0.00258969
0.008368937;-4.104095606;0.000464941
-0.029874723;-4.224360678;-0.001659707
-0.068328483;-4.343663549;-0.003796027
-0.106660694;-4.448110256;-0.005925594
-0.144821699;-4.557552601;-0.00804565
-0.182816376;-4.663959317;-0.010156465
-0.220772772;-4.763239153;-0.012265154
-0.258692124;-4.862665556;-0.014371785
-0.296821761;-4.954964985;-0.016490098
-0.334917323;-5.036957043;-0.018606518
-0.373303569;-5.126973769;-0.020739087
-0.412068854;-5.220317583;-0.022892714
-0.450795579;-5.312596168;-0.025044199
-0.489558422;-5.421231295;-0.02719769
-0.528413579;-5.523043302;-0.02935631
-0.567474041;-5.627727464;-0.031526336
-0.606778136;-5.747553511;-0.033709896
-0.646545977;-5.866916948;-0.035919221
-0.686313818;-5.988091697;-0.038128545
-0.725948865;-6.124559089;-0.040330493
-0.765374022;-6.261020081;-0.042520779
-0.80480179;-6.396716503;-0.044711211
-0.844227181;-6.534374698;-0.04690151
-0.883873334;-6.656424722;-0.049104074
-0.923759621;-6.781647604;-0.051319979
-0.963689124;-6.913224331;-0.053538285
-1.003454552;-7.041008685;-0.055747475
-1.042800411;-7.171059801;-0.057933356
-1.082315307;-7.29913454;-0.060128628
-1.122127299;-7.420386592;-0.062340405
-1.162058546;-7.543145801;-0.064558808
-1.201692663;-7.673471074;-0.066760703
-1.24141447;-7.800911971;-0.068967471
-1.280921238;-7.933192462;-0.071162291
-1.320392457;-8.065011871;-0.073355136
-1.359782144;-8.191374081;-0.075543452
-1.39925963;-8.30713091;-0.077736646
-1.439031837;-8.420608931;-0.079946213
-1.478804043;-8.536351784;-0.08215578
-1.518616824;-8.648757606;-0.084367601
-1.558479266;-8.759643236;-0.086582181
-1.598470195;-8.857049115;-0.0888039
-1.638495317;-8.956266071;-0.091027518
-1.678561232;-9.058353531;-0.093253402
-1.71850212;-9.158771174;-0.09547234
-1.758439753;-9.254036981;-0.097691097
-1.79837437;-9.357925304;-0.099909687
-1.837927084;-9.461356389;-0.10210706
-1.877266699;-9.562361663;-0.104292594
-1.916315682;-9.660790518;-0.106461982
-1.955320844;-9.759819857;-0.108628936
-1.994318914;-9.864443686;-0.110795495
-2.033364001;-9.973147819;-0.112964667
-2.072658927;-10.07987719;-0.115147718
-2.111825452;-10.18902306;-0.117323636
-2.151035864;-10.29937346;-0.119501992
-2.190205924;-10.40396808;-0.121678107
-2.229750601;-10.50870583;-0.123875033
-2.269262414;-10.62100392;-0.126070134
-2.308984109;-10.74010346;-0.128276895
-2.348580983;-10.8561714;-0.130476721
-2.388265516;-10.97692285;-0.132681418
-2.427784998;-11.09509701;-0.134876944
-2.467014118;-11.21493128;-0.13705634
-2.506331781;-11.33112758;-0.139240655
-2.545649444;-11.44943572;-0.141424969
-2.584882845;-11.57832796;-0.143604603
-2.623994816;-11.70842455;-0.14577749
-2.663353159;-11.82550276;-0.147964064
-2.702623082;-11.94060895;-0.150145727
-2.741973605;-12.05858244;-0.152331867
-2.781247776;-12.16490312;-0.154513765
-2.820518229;-12.26894932;-0.156695457
-2.859873468;-12.37193052;-0.158881859
-2.899434117;-12.47747577;-0.161079673
-2.938914567;-12.58135235;-0.163273032
-2.978600072;-12.67191237;-0.165477782
-3.018205432;-12.75883851;-0.16767808
-3.057842023;-12.85891705;-0.169880112
-3.097482778;-12.96110741;-0.172082377
-3.137167754;-13.06193088;-0.174287097
-3.176884583;-13.17545127;-0.176493588
-3.21668142;-13.28926728;-0.178704523
-3.256513983;-13.40458898;-0.180917444
-3.296261749;-13.51839315;-0.183125653
-3.336174504;-13.63430657;-0.185343028
-3.37608671;-13.76200744;-0.187560373
-3.416159207;-13.89695739;-0.189786623
-3.456164554;-14.01723494;-0.192009142
-3.496165472;-14.13357511;-0.194231415
-3.536126489;-14.25066529;-0.196451472
-3.576180994;-14.35323489;-0.198676722
-3.616150453;-14.45428798;-0.200897247
-3.656248555;-14.55215973;-0.20312492
-3.696222024;-14.65214376;-0.205345668
-3.735946774;-14.74864807;-0.207552599
-3.775387393;-14.83592923;-0.209743744
-3.814747867;-14.91217212;-0.211930437
-3.85389536;-14.99612187;-0.214105298
-3.893127106;-15.0818801;-0.216284839
-3.932567934;-15.16763163;-0.218475996
-3.972004278;-15.26093566;-0.220666904
-4.011460247;-15.35423451;-0.222858903
-4.050717339;-15.44375213;-0.225039852
-4.090227994;-15.53537813;-0.227234889
-4.130101597;-15.63696963;-0.229450089
-4.170348618;-15.74157408;-0.231686034
-4.210764681;-15.8532735;-0.233931371
-4.251503725;-15.97055448;-0.236194651
-4.292411528;-16.08435168;-0.238467307
-4.333189908;-16.1984462;-0.240732773
-4.373889069;-16.31344189;-0.242993837
