Test unit,RS3,
-0.717620249,-31.59,-0.044851266
-0.750305259,-32.37,-0.046894079
-0.791928979,-33.29,-0.049495561
-0.840168147,-34.11,-0.052510509
-0.879626786,-34.95,-0.054976674
-0.925645989,-35.77,-0.057852874
-0.968214885,-36.61,-0.06051343
-1.006386046,-37.4,-0.062899128
-1.046795714,-38.23,-0.065424732
-1.092187756,-39.03,-0.068261735
-1.14000403,-39.84,-0.071250252
-1.185927822,-40.63,-0.074120489
-1.227513022,-41.41,-0.076719564
-1.269365603,-42.18,-0.07933535
-1.316685758,-42.94,-0.08229286
-1.350797744,-43.69,-0.084424859
-1.396075059,-44.42,-0.087254691
-1.444150496,-45.15,-0.090259406
-1.488436716,-45.82,-0.093027295
-1.539975775,-46.47,-0.096248486
-1.587587758,-47.07,-0.099224235
-1.631524183,-47.64,-0.101970261
-1.679974767,-48.19,-0.104998423
-1.72927143,-48.72,-0.108079464
-1.774265731,-49.18,-0.110891608
-1.807426195,-46.43,-0.112964137
-1.735166801,-41.99,-0.108447925
-1.650184384,-38.51,-0.103136524
-1.57967837,-35.45,-0.098729898
-1.498949453,-32.62,-0.093684341
-1.422530685,-29.91,-0.088908168
-1.343384808,-27.3,-0.083961551
-1.271610269,-24.79,-0.079475642
-1.202764086,-22.32,-0.075172755
-1.125314116,-19.95,-0.070332132
-1.045388639,-17.46,-0.06533679
-0.975675051,-15.03,-0.060979691
-0.911172973,-12.73,-0.056948311
-0.83823564,-10.35,-0.052389728
-0.77271798,-8.042,-0.048294874
-0.70268123,-5.866,-0.043917577
-0.638325052,-3.766,-0.039895316
-0.569303661,-1.668,-0.035581479
-0.507712393,0.3083,-0.031732025
-0.452480743,1.982,-0.028280046
-0.405242452,3.67,-0.025327653
-0.339217215,5.594,-0.021201076
-0.27714423,7.563,-0.017321514
-0.212546948,9.542,-0.013284184
-0.130783155,11.61,-0.008173947
-0.055243524,13.64,-0.00345272
0.018860767,15.64,0.001178798
0.089884698,17.6,0.005617794
0.175736342,19.53,0.010983521
0.257769932,21.42,0.016110621
0.330486842,23.28,0.020655428
0.413601408,25.12,0.025850088
0.491137629,26.91,0.030696102
0.568849303,28.68,0.035553081
0.662939893,30.46,0.041433743
0.736505018,32.2,0.046031564
0.823008071,33.91,0.051438004
0.905177113,35.59,0.05657357
0.982647529,37.3,0.061415471
1.076849687,38.95,0.067303105
1.156575807,40.61,0.072285988
1.242863394,42.27,0.077678962
1.328941047,43.88,0.083058815
1.403738679,45.43,0.087733667
1.499239936,46.86,0.093702496
1.591768575,48.17,0.099485536
1.674347168,49.33,0.104646698
1.76988495,50.34,0.110617809
1.86578233,51.24,0.116611396
1.958412255,52.01,0.122400766
2.058921645,52.68,0.128682603
2.154789486,53.15,0.134674343
2.252311518,53.51,0.14076947
2.347687386,53.84,0.146730462
2.452181278,54.04,0.15326133
2.555835008,54.27,0.159739688
2.607948261,53.37,0.162996766
2.628478193,50.92,0.164279887
2.561267823,46.55,0.160079239
2.47773424,43.65,0.15485839
2.40048462,41.03,0.150030289
2.315037788,38.59,0.144689862
2.237739096,36.32,0.139858694
2.155321761,34.07,0.13470761
2.069473496,31.84,0.129342094
1.983105066,29.66,0.123944067
1.89892572,27.5,0.118682857
1.810661948,25.35,0.113166372
1.733254209,23.22,0.108328388
1.663830668,21.16,0.103989417
1.57963629,19.06,0.098727268
1.510395301,16.97,0.094399706
1.420402014,14.93,0.088775126
1.351385872,12.94,0.084461617
1.282432814,11.04,0.080152051
1.214599901,9.128,0.075912494
1.139065787,7.228,0.071191612
1.067804136,5.184,0.066737759
0.989453469,3.129,0.061840842
0.9256697,1.319,0.057854356
0.862139632,-0.3771,0.053883727
0.807374072,-1.995,0.050460879
0.744419185,-3.521,0.046526199
0.674357088,-5.343,0.042147318
0.605187075,-7.229,0.037824192
0.541880293,-9.086,0.033867518
0.467156494,-10.98,0.029197281
0.392271785,-12.9,0.024516987
0.316705994,-14.75,0.019794125
0.233827201,-16.6,0.0146142
0.159978569,-18.44,0.009998661
0.07792386,-20.24,0.004870241
-0.00566605,-21.98,-0.000354128
-0.088009622,-23.65,-0.005500601
-0.167221192,-25.23,-0.010451325
-0.249618832,-26.78,-0.015601177
-0.337109802,-28.3,-0.021069363
-0.415922359,-29.81,-0.025995147
-0.504127691,-31.27,-0.031507981
-0.584654137,-32.7,-0.036540884
-0.665435516,-34.12,-0.04158972
-0.763984112,-35.53,-0.047749007
-0.840235301,-36.96,-0.052514706
-0.935665166,-38.35,-0.058479073
-1.016686206,-39.78,-0.063542888
-1.113194907,-41.15,-0.069574682
-1.197043762,-42.47,-0.074815235
-1.291567977,-43.77,-0.080722999
-1.380021083,-44.99,-0.086251318
-1.473004428,-46.16,-0.092062777
-1.567914897,-47.24,-0.097994681
-1.666993813,-48.19,-0.104187113
-1.757499898,-48.99,-0.109843744
-1.858719975,-49.67,-0.116169998
-1.961115255,-50.2,-0.122569703
-2.067883573,-50.61,-0.129242723
-2.163443274,-50.96,-0.135215205
-2.275578448,-51.31,-0.142223653
-2.384262517,-51.28,-0.149016407
-2.489491174,-51.55,-0.155593198
-2.596919149,-51.77,-0.162307447
-2.674119128,-50.8,-0.167132446
-2.670424111,-47.61,-0.166901507
-2.586394605,-43.98,-0.161649663
-2.507603981,-41.11,-0.156725249
-2.418829889,-38.55,-0.151176868
-2.329818208,-36.18,-0.145613638
-2.242098901,-33.96,-0.140131181
-2.161289417,-31.78,-0.135080589
-2.074688382,-29.65,-0.129668024
-1.991300168,-27.56,-0.12445626
-1.907994007,-25.48,-0.119249625
-1.823516783,-23.41,-0.113969799
-1.748526443,-21.34,-0.109282903
-1.667958763,-19.3,-0.104247423
-1.580983649,-17.2,-0.098811478
-1.502957894,-15.06,-0.093934868
-1.430159457,-13.14,-0.089384966
-1.354252516,-11.08,-0.084640782
-1.269269909,-9.011,-0.079329369
-1.206405872,-6.999,-0.075400367
-1.134641058,-5.08,-0.070915066
-1.056183897,-3.174,-0.066011494
-0.989097913,-1.316,-0.06181862
-0.926375725,0.437,-0.057898483
-0.866002888,1.939,-0.054125181
-0.811196822,3.464,-0.050699801
-0.746502141,5.19,-0.046656384
-0.674874148,6.955,-0.042179634
-0.596946491,8.701,-0.037309156
-0.520070055,10.46,-0.032504378
-0.446878435,12.27,-0.027929902
-0.353623153,14.06,-0.022101447
-0.284733332,15.8,-0.017795833
-0.202128672,17.48,-0.012633042
-0.124738097,19.14,-0.007796131
-0.031544138,20.71,-0.001971509
0.049729338,22.24,0.003108084
0.130878011,23.76,0.008179876
0.221570108,25.19,0.013848132
0.305066745,26.59,0.019066672
0.39614991,27.95,0.024759369
0.4785859,29.26,0.029911619
0.560400025,30.58,0.035025002
0.660431647,31.83,0.041276978
0.744042953,33.06,0.046502685
0.832067655,34.28,0.052004228
0.922478994,35.45,0.057654937
1.010438576,36.62,0.063152411
1.112435862,37.77,0.069527241
1.202096093,38.91,0.075131006
1.28620003,40.02,0.080387502
1.37223375,41.1,0.085764609
1.469258648,42.17,0.091828666
1.556306552,43.24,0.09726916
1.644792832,44.27,0.102799552
1.739345633,45.29,0.108709102
1.829203422,46.26,0.114325214
1.918317665,47.18,0.119894854
2.01433937,48.05,0.125896211
2.106203883,48.86,0.131637743
2.201722275,49.62,0.137607642
2.296678809,50.31,0.143542426
2.389671908,50.9,0.149354494
2.490876663,51.44,0.155679791
2.587708664,51.74,0.161731792
2.613667639,48.52,0.163354227
2.542619821,45.29,0.158913739
2.460420862,42.65,0.153776304
2.366634905,40.33,0.147914682
2.280430708,38.18,0.142526919
2.205924876,36.17,0.137870305
2.114416322,34.21,0.13215102
2.035151,32.32,0.127196938
1.952339403,30.44,0.122021213
1.861190151,28.57,0.116324384
1.781187054,26.74,0.111324191
1.696468096,24.89,0.106029256
1.611192783,23.06,0.100699549
1.525100952,21.25,0.09531881
1.442928471,19.42,0.090183029
1.364997384,17.62,0.085312337
1.287621079,15.79,0.080476317
1.20722412,13.98,0.075451508
1.125797126,12.18,0.07036232
1.048336754,10.41,0.065521047
0.977356925,8.651,0.061084808
0.906147583,6.867,0.056634224
0.827118416,4.964,0.051694901
0.748221244,3.094,0.046763828
0.679526811,1.38,0.042470426
0.614986765,-0.2089,0.038436673
0.545376024,-1.75,0.034086001
0.48524729,-3.145,0.030327956
0.421555833,-4.843,0.02634724
0.360736998,-6.578,0.022546062
0.290391016,-8.358,0.018149438
0.205587974,-10.14,0.012849248
0.135065829,-11.94,0.008441614
0.055399646,-13.72,0.003462478
-0.024189853,-15.48,-0.001511866
-0.098712998,-17.22,-0.006169562
-0.182304667,-18.91,-0.011394042
-0.270550068,-20.55,-0.016909379
-0.350435848,-22.15,-0.021902241
-0.430955434,-23.72,-0.026934715
-0.517601978,-25.16,-0.032350124
-0.601234246,-26.54,-0.03757714
-0.696710885,-27.87,-0.04354443
-0.773468564,-29.17,-0.048341785
-0.865615402,-30.42,-0.054100963
-0.949130401,-31.69,-0.05932065
-1.037315454,-32.91,-0.064832216
-1.133376098,-34.14,-0.070836006
-1.230364075,-35.32,-0.076897755
-1.311728057,-36.47,-0.081983004
-1.398559574,-37.62,-0.087409973
-1.49731391,-38.72,-0.093582119
-1.598010975,-39.81,-0.099875686
-1.678849184,-40.89,-0.104928074
-1.774436367,-41.91,-0.110902273
-1.866859005,-42.94,-0.116678688
-1.971718103,-43.92,-0.123232381
-2.063732369,-44.88,-0.128983273
-2.161872646,-45.8,-0.13511704
-2.256130291,-46.62,-0.141008143
-2.353091784,-47.39,-0.147068236
-2.45329735,-48.06,-0.153331084
-2.560863567,-48.65,-0.160053973
-2.660852041,-49.16,-0.166303253
-2.766729968,-49.34,-0.172920623
-2.78354482,-46.08,-0.173971551
-2.753448045,-45.04,-0.172090503
-2.674943051,-42.16,-0.167183941
-2.58664819,-39.51,-0.161665512
-2.499607622,-37.18,-0.156225476
-2.413593805,-34.99,-0.150849613
-2.325764745,-32.92,-0.145360297
-2.234812807,-30.89,-0.1396758
-2.156224384,-28.88,-0.134764024
-2.07058972,-26.88,-0.129411858
-1.987437225,-24.9,-0.124214827
-1.904095323,-22.91,-0.119005958
-1.827390965,-20.91,-0.114211935
-1.740602375,-18.87,-0.108787648
-1.661778831,-16.81,-0.103861177
-1.585048667,-14.81,-0.099065542
-1.497948054,-12.92,-0.093621753
-1.428556231,-10.93,-0.089284764
-1.352214672,-8.946,-0.084513417
-1.27582501,-7.03,-0.079739063
-1.201930198,-5.195,-0.075120637
-1.122260522,-3.371,-0.070141283
-1.049415525,-1.589,-0.06558847
-0.978322834,0.1185,-0.061145177
-0.92355881,1.648,-0.057722426
-0.870886171,3.004,-0.054430386
-0.795911752,4.628,-0.049744484
-0.718706726,6.292,-0.04491917
-0.650923464,7.991,-0.040682717
-0.582582606,9.651,-0.036411413
-0.497113851,11.36,-0.031069616
-0.416806322,13.05,-0.026050395
-0.344702379,14.73,-0.021543899
-0.25340059,16.37,-0.015837537
-0.160893067,17.96,-0.010055817
-0.081425266,19.47,-0.005089079
0.006139936,20.94,0.000383746
0.093281462,22.33,0.005830091
0.182877131,23.7,0.011429821
0.266821826,25.04,0.016676364
0.348901879,26.32,0.021806367
0.447277028,27.55,0.027954814
0.522369599,28.77,0.0326481
0.614181046,29.95,0.038386315
0.701514245,31.09,0.04384464
0.797788637,32.21,0.04986179
0.887651356,33.3,0.05547821
0.976803293,34.37,0.061050206
1.06398243,35.42,0.066498902
1.159563036,36.47,0.07247269
1.247044049,37.5,0.077940253
1.335569713,38.52,0.083473107
1.426640998,39.53,0.089165062
1.51528795,40.51,0.094705497
1.615285452,41.5,0.100955341
1.703077775,42.48,0.106442361
1.795939468,43.45,0.112246217
1.878172915,44.39,0.117385807
1.973127935,45.32,0.123320496
2.065149358,46.19,0.129071835
2.153305613,47.02,0.134581601
2.25899162,47.81,0.141186976
2.347236001,48.56,0.14670225
2.452441851,49.24,0.153277616
2.54408206,49.85,0.159005129
2.649463953,50.44,0.165591497
2.743506189,50.92,0.171469137
2.827941523,51.33,0.176746345
2.938250185,51.69,0.183640637
3.03229722,51.99,0.189518576
3.127351745,52.33,0.195459484
3.229682946,52.61,0.201855184
3.330039217,52.86,0.208127451
3.402441677,52.63,0.212652605
3.42990601,49.48,0.214369126
3.425544076,48.64,0.214096505
3.332165057,45.91,0.208260316
3.245861108,43.64,0.202866319
3.159887256,41.68,0.197492953
3.076232568,39.91,0.192264535
2.988657052,38.23,0.186791066
2.89895075,36.64,0.181184422
2.808905839,35.11,0.175556615
2.717926778,33.62,0.169870424
2.636019366,32.15,0.16475121
2.539521657,30.69,0.158720104
2.457780639,29.22,0.15361129
2.364080926,27.75,0.147755058
2.27633184,26.3,0.14227074
2.183030974,24.83,0.136439436
2.100793606,23.36,0.1312996
2.011748537,21.88,0.125734284
1.926579892,20.39,0.120411243
1.839486508,18.87,0.114967907
1.759924583,17.34,0.109995286
1.672931724,15.83,0.104558233
1.585512044,14.34,0.099094503
1.505216117,12.85,0.094076007
1.425154253,11.37,0.089072141
1.342305506,9.902,0.083894094
1.266531798,8.424,0.079158237
1.189995206,6.926,0.0743747
1.102896207,5.377,0.068931013
1.022061264,3.785,0.063878829
0.941036612,2.213,0.058814788
0.871462012,0.8393,0.054466376
0.802520886,-0.5487,0.050157555
0.735096925,-1.868,0.045943558
0.679497364,-3.135,0.042468585
0.597002936,-4.617,0.037312684
0.528373391,-6.12,0.033023337
0.445394986,-7.638,0.027837187
0.376945644,-9.175,0.023559103
0.301032115,-10.75,0.018814507
0.213444756,-12.31,0.013340297
0.136698394,-13.86,0.00854365
0.049324246,-15.4,0.003082765
-0.029746946,-16.89,-0.001859184
-0.107881991,-18.37,-0.006742624
-0.192750865,-19.82,-0.012046929
-0.281489258,-21.22,-0.017593079
-0.367174759,-22.61,-0.022948422
-0.448992816,-23.95,-0.028062051
-0.536020512,-25.24,-0.033501282
-0.627116008,-26.51,-0.03919475
-0.712907444,-27.74,-0.044556715
-0.808805958,-28.93,-0.050550372
-0.893854232,-30.08,-0.055865889
-0.985552218,-31.21,-0.061597014
-1.070340587,-32.32,-0.066896287
-1.169006693,-33.42,-0.073062918
-1.260825946,-34.49,-0.078801622
-1.353599905,-35.57,-0.084599994
-1.444492011,-36.6,-0.090280751
-1.533061523,-37.62,-0.095816345
-1.631088796,-38.63,-0.10194305
-1.723069671,-39.62,-0.107691854
-1.816983938,-40.59,-0.113561496
-1.912062691,-41.52,-0.119503918
-2.005141394,-42.43,-0.125321337
-2.110677586,-43.3,-0.131917349
-2.199968796,-44.12,-0.13749805
-2.29372366,-44.91,-0.143357729
-2.39369944,-45.66,-0.149606215
-2.489419859,-46.31,-0.155588741
-2.594789077,-46.89,-0.162174317
-2.701039997,-47.41,-0.168815
-2.796163996,-47.84,-0.17476025
-2.905607648,-48.23,-0.181600478
-3.010228075,-48.52,-0.188139255
-3.11405138,-48.78,-0.194628211
-3.221194616,-49,-0.201324663
-3.331355714,-49.17,-0.208209732
-3.444936976,-49.32,-0.215308561
-3.540596326,-49.44,-0.22128727
-3.597832966,-45.65,-0.22486456
-3.521730923,-43.2,-0.220108183
-3.438630135,-40.41,-0.214914383
-3.346108348,-38.1,-0.209131772
-3.258693728,-35.99,-0.203668358
-3.162165367,-34,-0.197635335
-3.079226117,-32.11,-0.192451632
-2.99219567,-30.25,-0.187012229
-2.909918532,-28.41,-0.181869908
-2.816170116,-26.55,-0.176010632
-2.731316592,-24.73,-0.170707287
-2.643164003,-22.92,-0.16519775
-2.560797692,-21.13,-0.160049856
-2.476322671,-19.36,-0.154770167
-2.392658095,-17.56,-0.149541131
-2.303677088,-15.79,-0.143979818
-2.224529919,-14.09,-0.13903312
-2.145377861,-12.49,-0.134086116
-2.057299391,-10.8,-0.128581212
-1.976191305,-9.109,-0.123511957
-1.894822303,-7.45,-0.118426394
-1.808930197,-5.865,-0.113058137
-1.731297074,-4.302,-0.108206067
-1.658767638,-2.745,-0.103672977
-1.577033211,-1.227,-0.098564576
-1.502542497,0.2273,-0.093908906
-1.43071588,1.554,-0.089419743
-1.373398484,2.724,-0.085837405
-1.297288701,4.116,-0.081080544
-1.228162208,5.532,-0.076760138
-1.145592017,6.947,-0.071599501
-1.074202482,8.376,-0.067137655
-0.985415555,9.788,-0.061588472
-0.899006175,11.23,-0.056187886
-0.821977433,12.67,-0.05137359
-0.736861361,14.09,-0.046053835
-0.649613896,15.48,-0.040600869
-0.555184029,16.82,-0.034699002
-0.472316319,18.12,-0.02951977
-0.386400107,19.37,-0.024150007
-0.289180629,20.59,-0.018073789
-0.205203796,21.77,-0.012825237
-0.106539971,22.91,-0.006658748
-0.020243723,24,-0.001265233
0.063881298,25.05,0.003992581
0.161617774,26.1,0.010101111
0.249205834,27.08,0.015575365
0.346438591,28.08,0.021652412
0.438142467,29.02,0.027383904
0.52746114,29.91,0.032966321
0.623817963,30.79,0.038988623
0.713590246,31.63,0.04459939
0.8111388,32.5,0.050696175
0.904340372,33.32,0.056521273
0.999560187,34.15,0.062472512
1.088841306,34.95,0.068052582
1.1877795,35.57,0.074236219
1.27967649,36.37,0.079979781
1.374344911,37.13,0.085896557
1.471049982,37.89,0.091940624
1.557738546,38.63,0.097358659
1.650063707,39.39,0.103128982
1.743482655,40.11,0.108967666
1.843808003,40.82,0.115238
1.930365878,41.54,0.120647867
2.025228001,42.25,0.12657675
2.125768701,42.94,0.132860544
2.208924888,43.61,0.138057805
2.308514565,44.27,0.14428216
2.401328598,44.91,0.150083037
2.497169106,45.54,0.156073069
2.591323348,46.16,0.161957709
2.695143217,46.75,0.168446451
2.785332659,47.28,0.174083291
2.887926652,47.78,0.180495416
2.985793034,48.26,0.186612065
3.077666957,48.69,0.192354185
3.171465917,49.09,0.19821662
3.275164445,49.47,0.204697778
3.372258188,49.84,0.210766137
3.381652975,46.86,0.211353311
3.364245655,44.78,0.210265353
3.276959017,42.57,0.204809939
3.187259745,40.65,0.199203734
3.099812851,38.94,0.193738303
3.010968987,37.39,0.188185562
2.920458065,35.93,0.182528629
2.833696704,34.53,0.177106044
2.7433055,33.22,0.171456594
2.649401677,31.92,0.165587605
2.568712191,30.64,0.160544512
2.470652772,29.33,0.154415798
2.384072373,28.06,0.149004523
2.284435076,26.77,0.142777192
2.199795315,25.49,0.137487207
2.111950576,24.22,0.131996911
2.023854405,22.95,0.1264909
1.933656447,21.62,0.120853528
1.842547655,20.3,0.115159228
1.753081541,18.96,0.109567596
1.665160404,17.61,0.104072525
1.576628172,16.27,0.098539261
1.49012969,14.93,0.093133106
1.405222853,13.6,0.087826428
1.31158734,12.27,0.081974209
1.231990515,10.96,0.076999407
1.15219829,9.608,0.072012393
1.075203437,8.296,0.067200215
0.975786567,6.936,0.06098666
0.903764338,5.543,0.056485271
0.815760923,4.121,0.050985058
0.73900309,2.727,0.046187693
0.650670589,1.454,0.040666912
0.574716515,0.1839,0.035919782
0.500997723,-1.05,0.031312358
0.435993534,-2.232,0.027249596
0.36895931,-3.431,0.023059957
0.297948336,-4.744,0.018621771
0.214852245,-6.102,0.013428265
0.138478432,-7.476,0.008654902
0.061468036,-8.879,0.003841752
-0.019371587,-10.27,-0.001210724
-0.10030892,-11.66,-0.006269308
-0.188855201,-13.04,-0.01180345
-0.272855561,-14.39,-0.017053473
-0.361625169,-15.71,-0.022601573
-0.441562508,-16.97,-0.027597657
-0.52738513,-18.25,-0.032961571
-0.620725848,-19.5,-0.038795365
-0.704211465,-20.72,-0.044013217
-0.797278405,-21.9,-0.0498299
-0.879543549,-23.08,-0.054971472
-0.961424978,-24.2,-0.060089061
-1.059289886,-25.3,-0.066205618
-1.14921163,-26.39,-0.071825727
-1.240159777,-27.47,-0.077509986
-1.327824734,-28.52,-0.082989046
-1.414205342,-29.54,-0.088387834
-1.512383636,-30.56,-0.094523977
-1.609249437,-31.54,-0.10057809
-1.708164381,-32.52,-0.106760274
-1.797477709,-33.47,-0.112342357
-1.889617636,-34.43,-0.118101102
-1.989552208,-35.35,-0.124347013
-2.085123979,-36.28,-0.130320249
-2.175982162,-37.15,-0.135998885
-2.268626885,-38.05,-0.14178918
-2.366876519,-38.88,-0.147929782
-2.468334163,-39.75,-0.154270885
-2.565900454,-40.55,-0.160368778
-2.658359187,-41.35,-0.166147449
-2.755216931,-42.12,-0.172201058
-2.853503413,-42.84,-0.178343963
-2.954059525,-43.53,-0.18462872
-3.054728535,-44.15,-0.190920533
-3.150764442,-44.74,-0.196922778
-3.253949144,-45.25,-0.203371821
-3.360383798,-45.73,-0.210023987
-3.460668327,-46.15,-0.21629177
-3.557377266,-45.8,-0.222336079
-3.560527224,-43.26,-0.222532951
-3.458547201,-39.74,-0.2161592
-3.328390956,-36.17,-0.208024435
-3.194419897,-33.1,-0.199651244
-3.070897625,-30.29,-0.191931102
-2.934567597,-27.6,-0.183410475
-2.802064704,-24.95,-0.175129044
-2.670975559,-22.38,-0.166935972
-2.53960409,-19.89,-0.158725256
-2.416475331,-17.41,-0.151029708
-2.28533964,-14.97,-0.142833727
-2.158085745,-12.77,-0.134880359
-2.033209211,-10.49,-0.127075576
-1.899444195,-8.258,-0.118715262
-1.779932982,-6.091,-0.111245811
-1.656449533,-3.989,-0.103528096
-1.534045552,-1.889,-0.095877847
-1.414409928,0.1297,-0.08840062
-1.306689596,1.896,-0.0816681
-1.210381617,3.651,-0.075648851
-1.085197772,5.582,-0.067824861
-0.963933018,7.544,-0.060245814
-0.843491447,9.51,-0.052718215
-0.714562986,11.49,-0.044660187
-0.593871652,13.49,-0.037116978
-0.457966174,15.42,-0.028622886
-0.320644823,17.28,-0.020040301
-0.183818894,19.05,-0.011488681
-0.053661896,20.73,-0.003353869
0.080923318,22.32,0.005057707
0.219213425,23.88,0.013700839
0.358423317,25.39,0.022401457
0.488276496,26.82,0.030517281
0.629239579,28.22,0.039327474
0.769307406,29.56,0.048081713
0.910506839,30.86,0.056906677
1.055849239,32.13,0.065990577
1.199288557,33.33,0.074955535
1.339144922,34.52,0.083696558
1.476728008,35.67,0.0922955
1.618617012,36.81,0.101163563
1.75484056,37.93,0.109677535
1.893396337,39.02,0.118337271
2.043761167,40.1,0.127735073
2.179529534,41.16,0.136220596
2.319411708,42.19,0.144963232
2.465957331,43.22,0.154122333
2.608831371,44.2,0.163051961
2.746031764,45.12,0.171626985
2.898922445,46.01,0.181182653
3.043672563,46.83,0.190229535
3.188792403,47.55,0.199299525
3.336293079,48.17,0.208518317
3.496405098,48.67,0.218525319
3.64145675,49.11,0.227591047
3.798564127,49.47,0.237410258
3.953079507,49.75,0.247067469
4.11146426,49.97,0.256966516
4.265603489,50.1,0.266600218
4.288263642,47.04,0.268016478
4.227241996,44.36,0.264202625
4.095154502,41.45,0.255947156
3.953292065,39.15,0.247080754
3.82198781,37.14,0.238874238
3.683025058,35.25,0.230189066
3.541090968,33.42,0.221318186
3.401329449,31.65,0.212583091
3.261771767,29.9,0.203860735
3.124073761,28.2,0.19525461
2.985292281,26.52,0.186580768
2.844459388,24.83,0.177778712
2.70822725,23.16,0.169264203
2.572884036,21.48,0.160805252
2.427535471,19.77,0.151720967
2.287139201,18.06,0.1429462
2.1592139,16.33,0.134950869
2.021211806,14.59,0.126325738
1.886061282,12.85,0.11787883
1.749578916,11.1,0.109348682
1.623569548,9.406,0.101473097
1.499881628,7.78,0.093742602
1.373585794,6.014,0.085849112
1.244258767,4.228,0.077766173
1.113440471,2.442,0.069590029
0.988445929,0.762,0.061777871
0.874131409,-0.8451,0.054633213
0.763449005,-2.395,0.047715563
0.658602544,-4.017,0.041162659
0.528932862,-5.732,0.033058304
0.407082832,-7.466,0.025442677
0.279501376,-9.172,0.017468836
0.154624248,-10.84,0.009664015
0.025638635,-12.5,0.001602415
-0.102594672,-14.13,-0.006412167
-0.252893526,-15.76,-0.015805845
-0.376075897,-17.37,-0.023504744
-0.512906747,-18.95,-0.032056672
-0.644760772,-20.51,-0.040297548
-0.783733142,-22.01,-0.048983321
-0.914231379,-23.53,-0.057139461
-1.055392607,-24.97,-0.065962038
-1.189247652,-26.45,-0.074327978
-1.337510145,-27.87,-0.083594384
-1.469331055,-29.27,-0.091833191
-1.619579581,-30.62,-0.101223724
-1.757913457,-31.92,-0.109869591
-1.898597698,-33.15,-0.118662356
-2.047319459,-34.4,-0.127957466
-2.188999929,-35.64,-0.136812496
-2.329897587,-36.89,-0.145618599
-2.472850308,-38.06,-0.154553144
-2.620722618,-39.22,-0.163795164
-2.762178307,-40.33,-0.172636144
-2.912192233,-41.36,-0.182012015
-3.070026219,-42.28,-0.191876639
-3.217001772,-43.12,-0.201062611
-3.368993308,-43.85,-0.210562082
-3.518976225,-44.47,-0.219936014
-3.68081322,-44.95,-0.230050826
-3.837476119,-45.38,-0.239842257
-3.991259679,-45.69,-0.24945373
-4.15644952,-45.98,-0.259778095
-4.317890326,-46.2,-0.269868145
-4.46704704,-45.59,-0.27919044
-4.476857069,-42.38,-0.279803567
-4.478455638,-42.75,-0.279903477
-4.330723413,-38.05,-0.270670213
-4.198590213,-34.79,-0.262411888
-4.063807087,-31.9,-0.253987943
-3.934664693,-29.19,-0.245916543
-3.805323839,-26.67,-0.23783274
-3.667695551,-24.31,-0.229230972
-3.538803296,-22.05,-0.221175206
-3.398594944,-19.9,-0.212412184
-3.262222298,-17.82,-0.203888894
-3.120476913,-15.79,-0.195029807
-2.990826286,-13.87,-0.186926643
-2.860537782,-12.09,-0.178783611
-2.723505959,-10.23,-0.170219122
-2.592537981,-8.433,-0.162033624
-2.460398804,-6.674,-0.153774925
-2.324885244,-4.984,-0.145305328
-2.199906361,-3.35,-0.137494148
-2.067114059,-1.727,-0.129194629
-1.939549835,-0.1328,-0.121221865
-1.819225867,1.38,-0.113701617
-1.717741576,2.756,-0.107358849
-1.589831367,4.319,-0.09936446
-1.463589132,5.894,-0.091474321
-1.334816922,7.491,-0.083426058
-1.205402511,9.069,-0.075337657
-1.075852948,10.68,-0.067240809
-0.939063902,12.28,-0.058691494
-0.8043804,13.84,-0.050273775
-0.677347983,15.37,-0.042334249
-0.525743178,16.84,-0.032858949
-0.389689856,18.3,-0.024355616
-0.250728373,19.73,-0.015670523
-0.109337367,21.1,-0.006833585
0.029484541,22.42,0.001842784
0.165196274,23.7,0.010324767
0.311044247,24.9,0.019440265
0.451511792,26.09,0.028219487
0.597573583,27.21,0.037348349
0.735427964,28.3,0.045964248
0.878390537,29.38,0.054899409
1.019656023,30.45,0.063728501
1.15739506,31.46,0.072337191
1.31275285,32.45,0.082047053
1.456591032,33.41,0.091036939
1.597094003,34.37,0.099818375
1.750209199,35.31,0.109388075
1.889106559,36.22,0.11806916
2.04161071,37.13,0.127600669
2.175921711,38.01,0.135995107
2.320836518,38.9,0.145052282
2.469091768,39.73,0.154318235
2.609078582,40.55,0.163067411
2.762813413,41.31,0.172675838
2.904885185,42.07,0.181555324
3.053702349,42.79,0.190856397
3.196838571,43.49,0.199802411
3.351491096,44.17,0.209468194
3.495594552,44.78,0.21847466
3.642541934,45.34,0.227658871
3.804902667,45.83,0.237806417
3.954461416,46.31,0.247153839
4.10674107,46.72,0.256671317
4.250961086,47.07,0.265685068
4.267448504,43.72,0.266715532
4.226015047,41.55,0.26412594
4.103802696,39.21,0.256487668
3.962367867,36.48,0.247647992
3.82458738,34.86,0.239036711
3.687021739,32.64,0.230438859
3.544130765,30.87,0.221508173
3.413775766,29.15,0.213360985
3.267655975,27.84,0.204228498
3.126707478,26.23,0.195419217
2.985767204,24.37,0.18661045
2.845408783,23.14,0.177838049
2.700914978,21.63,0.168807186
2.568523021,20.1,0.160532689
2.427268318,18.28,0.15170427
2.284472671,16.74,0.142779542
2.147533828,15.21,0.134220864
2.009761153,13.96,0.125610072
1.872720042,12.42,0.117045003
1.740719118,10.86,0.108794945
1.604828283,9.37,0.100301768
