Test unit;CT02;
-0.012536424;-4.538983502;-0.000864581
-0.013402862;-4.6513443;-0.000924335
-0.014257037;-4.759851568;-0.000983244
-0.01510091;-4.868521091;-0.001041442
-0.015965391;-4.975770892;-0.001101061
-0.016828891;-5.078518149;-0.001160613
-0.017756176;-5.181184279;-0.001224564
-0.018682975;-5.282795759;-0.001288481
-0.019651964;-5.382987518;-0.001355308
-0.020589069;-5.478473915;-0.001419936
-0.021400088;-5.575177216;-0.001475868
-0.022146339;-5.666282759;-0.001527334
-0.022891603;-5.7536159;-0.001578731
-0.023657966;-5.839285938;-0.001631584
-0.024414027;-5.923374002;-0.001683726
-0.025169101;-6.001904871;-0.0017358
-0.025965885;-6.078934892;-0.001790751
-0.026762181;-6.155072517;-0.001845668
-0.027515311;-6.229303659;-0.001897608
-0.028267948;-6.300654795;-0.001949514
-0.028988205;-6.368558037;-0.001999187
-0.02974328;-6.443438196;-0.002051261
-0.030509646;-6.522009629;-0.002104114
-0.031254428;-6.600013174;-0.002155478
-0.031925621;-6.677489395;-0.002201767
-0.032629692;-6.7585352;-0.002250324
-0.033280774;-6.841609179;-0.002295226
-0.033910277;-6.925088792;-0.00233864
-0.034474546;-7.005647836;-0.002377555
-0.035071684;-7.090263227;-0.002418737
-0.035785592;-7.177636934;-0.002467972
-0.036530419;-7.265781346;-0.002519339
-0.037273304;-7.350599554;-0.002570573
-0.038090275;-7.436999737;-0.002626916
-0.038948957;-7.523481048;-0.002686135
-0.039849343;-7.611341516;-0.002748231
-0.040750219;-7.70090565;-0.00281036
-0.041694263;-7.791443307;-0.002875466
-0.042617216;-7.881899837;-0.002939118
-0.04357109;-7.972762002;-0.003004903
-0.044546065;-8.064273183;-0.003072142
-0.045465621;-8.151728017;-0.00313556
-0.046385666;-8.23881778;-0.003199011
-0.047347913;-8.326272614;-0.003265373
-0.04839455;-8.414051957;-0.003337555
-0.04947211;-8.502399187;-0.00341187
-0.05062424;-8.588921062;-0.003491327
-0.051841607;-8.677471111;-0.003575283
-0.053145808;-8.77023976;-0.003665228
-0.054406358;-8.86300841;-0.003752163
-0.055666424;-8.953059307;-0.003839064
-0.056959836;-9.046274155;-0.003928265
-0.058297884;-9.143667041;-0.004020544
-0.059572638;-9.2430881;-0.004108458
-0.060774281;-9.34486184;-0.00419133
-0.061942602;-9.44241698;-0.004271904
-0.063100613;-9.540215501;-0.004351766
-0.064184058;-9.639961069;-0.004426487
-0.065330324;-9.738651986;-0.00450554
-0.066446152;-9.839006006;-0.004582493
-0.067519307;-9.940414677;-0.004656504
-0.06864497;-10.03894334;-0.004734136
-0.069823623;-10.13775595;-0.004815422
-0.071003242;-10.24074659;-0.004896775
-0.072214274;-10.34418344;-0.004980295
-0.07335218;-10.44697127;-0.005058771
-0.074425349;-10.54955628;-0.005132783
-0.075444562;-10.6503565;-0.005203073
-0.076431878;-10.75168404;-0.005271164
-0.077483465;-10.85211919;-0.005343687
-0.07849286;-10.95312223;-0.005413301
-0.079479713;-11.0494199;-0.005481359
-0.080444981;-11.14559589;-0.00554793
-0.081367575;-11.23901355;-0.005611557
-0.082383914;-11.32902389;-0.005681649
-0.083434553;-11.42329339;-0.005754107
-0.084463613;-11.51654881;-0.005825077
-0.085555968;-11.60745154;-0.005900412
-0.086585513;-11.70001738;-0.005971415
-0.087645985;-11.79128518;-0.006044551
-0.088813861;-11.88295862;-0.006125094
-0.089982705;-11.97799883;-0.006205704
-0.091076983;-12.07324186;-0.006281171
-0.092138894;-12.16288712;-0.006354406
-0.093095316;-12.25139661;-0.006420367
-0.094125349;-12.34010892;-0.006491403
-0.095199019;-12.43157954;-0.00656545
-0.096314889;-12.52288791;-0.006642406
-0.097429807;-12.61200586;-0.006719297
-0.098502998;-12.70230014;-0.00679331
-0.099586503;-12.7929595;-0.006868035
-0.100659704;-12.88593097;-0.006942049
-0.10169118;-12.98133625;-0.007013185
-0.102775645;-13.07726886;-0.007087976
-0.103734003;-13.17210625;-0.007154069
-0.104670303;-13.26382025;-0.007218642
-0.105638966;-13.35569651;-0.007285446
-0.106575748;-13.44412488;-0.007350052
-0.107502695;-13.52792901;-0.007413979
-0.108366348;-13.60568918;-0.007473541
-0.109112297;-13.676513;-0.007524986
-0.109847931;-13.74161737;-0.007575719
-0.110584043;-13.79917693;-0.007626486
-0.11132063;-13.85150381;-0.007677285
-0.112110681;-13.89758391;-0.007731771
-0.112847745;-13.93571357;-0.007782603
-0.113552917;-13.96236377;-0.007831236
-0.114152596;-13.98061733;-0.007872593
-0.114689926;-13.99047426;-0.00790965
-0.115226779;-13.98893285;-0.007946674
-0.115765053;-13.97806184;-0.007983797
-0.116283175;-13.95773954;-0.008019529
-0.116778776;-13.92001551;-0.008053709
-0.117285166;-13.87032526;-0.008088632
-0.117802817;-13.81288739;-0.008124332
-0.118236068;-13.74790471;-0.008154212
-0.118584448;-13.67079355;-0.008178238
-0.118838594;-13.58849027;-0.008195765
-0.119135411;-13.50180613;-0.008216235
-0.119432703;-13.41191749;-0.008236738
-0.11974078;-13.31772911;-0.008257985
-0.119963512;-13.21806466;-0.008273346
-0.12016704;-13.11937374;-0.008287382
-0.12035978;-13.02031775;-0.008300674
-0.120478434;-12.91931471;-0.008308857
-0.120555359;-12.81612124;-0.008314163
-0.12059056;-12.71532102;-0.00831659
-0.12070032;-12.61431798;-0.00832416
-0.120820393;-12.51299043;-0.008332441
-0.12086638;-12.41283922;-0.008335612
-0.120848125;-12.31151168;-0.008334353
-0.120776884;-12.20998131;-0.00832944
-0.120706591;-12.113278;-0.008324592
-0.1205519;-12.01860286;-0.008313924
-0.120407521;-11.92498238;-0.008303967
-0.120305816;-11.83115907;-0.008296953
-0.120235996;-11.73948563;-0.008292138
-0.120250573;-11.64789332;-0.008293143
-0.120179803;-11.55561143;-0.008288262
-0.120086987;-11.46288334;-0.008281861
-0.119962759;-11.37043919;-0.008273294
-0.119882152;-11.28079392;-0.008267735
-0.119819327;-11.18413118;-0.008263402
-0.119703043;-11.08256025;-0.008255382
-0.119597547;-10.98094876;-0.008248107
-0.119470477;-10.87917502;-0.008239343
-0.119363085;-10.77139789;-0.008231937
-0.119223806;-10.66325568;-0.008222331
-0.119116414;-10.55499178;-0.008214925
-0.119051221;-10.44632225;-0.008210429
-0.119006654;-10.33891019;-0.008207355
-0.11900381;-10.22991615;-0.008207159
-0.119002863;-10.12412662;-0.008207094
-0.11900239;-10.02194725;-0.008207061
-0.119023017;-9.919970688;-0.008208484
-0.119022069;-9.818278074;-0.008208419
-0.119010809;-9.719587157;-0.008207642
-0.118988761;-9.620571732;-0.008206121
-0.118998599;-9.521718562;-0.0082068
-0.119051585;-9.42262201;-0.008210454
-0.119125669;-9.323687713;-0.008215563
-0.11917818;-9.223374258;-0.008219185
-0.119211014;-9.126346443;-0.008221449
-0.119265419;-9.032320326;-0.008225201
-0.119351235;-8.938253646;-0.00823112
-0.119500828;-8.844389783;-0.008241436
-0.119629796;-8.753527617;-0.008250331
-0.119737194;-8.662503197;-0.008257738
-0.119791606;-8.571722158;-0.00826149
-0.11982539;-8.480738302;-0.00826382
-0.119838548;-8.38910543;-0.008264727
-0.119819818;-8.299135661;-0.008263436
-0.119820288;-8.205839687;-0.008263468
-0.119830596;-8.109217509;-0.008264179
-0.119798706;-8.012270823;-0.00826198
-0.119777603;-7.915364702;-0.008260524
-0.119745715;-7.815700264;-0.008258325
-0.119692729;-7.715792446;-0.008254671
-0.119639743;-7.616006318;-0.008251017
-0.119522982;-7.516463571;-0.008242964
-0.119406221;-7.417123641;-0.008234912
-0.119310084;-7.317702585;-0.008228282
-0.119203635;-7.218362656;-0.00822094
-0.119107974;-7.118779346;-0.008214343
-0.119012312;-7.018871529;-0.008207746
-0.118873975;-6.919044838;-0.008198205
-0.11875721;-6.819339838;-0.008190152
-0.11863997;-6.716308634;-0.008182067
-0.118533043;-6.612952922;-0.008174693
-0.118414854;-6.509881155;-0.008166542
-0.118349649;-6.406079246;-0.008162045
-0.118328069;-6.304102692;-0.008160556
-0.118230988;-6.198881062;-0.008153861
-0.118154532;-6.091103933;-0.008148588
-0.118099176;-5.983123987;-0.008144771
-0.118022718;-5.875306296;-0.008139498
-0.117944838;-5.764649162;-0.008134127
-0.117835072;-5.653951464;-0.008126557
-0.117725307;-5.542888696;-0.008118987
-0.117658216;-5.431704237;-0.00811436
-0.11755924;-5.321168794;-0.008107534
-0.117364598;-5.208199543;-0.00809411
-0.117149809;-5.098475369;-0.008079297
-0.116925183;-4.991550075;-0.008063806
-0.116626473;-4.884584217;-0.008043205
-0.116307138;-4.777577796;-0.008021182
-0.115924985;-4.673491945;-0.007994827
-0.115523153;-4.575652867;-0.007967114
-0.115100697;-4.47793548;-0.007937979
-0.114668402;-4.38005584;-0.007908166
-0.114162026;-4.283028032;-0.007873243
-0.113601715;-4.184255995;-0.007834601
-0.113074708;-4.0887696;-0.007798256
-0.112495661;-3.996203774;-0.007758321
-0.111884726;-3.903962455;-0.007716188
-0.111273791;-3.811842828;-0.007674055
-0.110653491;-3.722603206;-0.007631275
-0.110033665;-3.633485275;-0.007588529
-0.109360852;-3.544732415;-0.007542128
-0.108603161;-3.456060683;-0.007489873
-0.107845468;-3.366658808;-0.007437618
-0.107194708;-3.279487924;-0.007392739
-0.106551406;-3.185340124;-0.007348373
-0.105918416;-3.086973724;-0.007304718
-0.105317311;-2.988850705;-0.007263263
-0.10471573;-2.890930504;-0.007221775
-0.104165229;-2.787088036;-0.007183809
-0.1035922;-2.677607247;-0.00714429
-0.103052014;-2.571452663;-0.007107035
-0.10250248;-2.469029916;-0.007069137
-0.101910267;-2.367418439;-0.007028294
-0.101318053;-2.263575972;-0.006987452
-0.100759158;-2.16330309;-0.006948907
-0.100222321;-2.065666832;-0.006911884
-0.099654071;-1.968030575;-0.006872695
-0.09906472;-1.870353754;-0.00683205
-0.09846458;-1.772311863;-0.006790661
-0.097842865;-1.674229408;-0.006747784
-0.097253037;-1.57622808;-0.006707106
-0.0967373;-1.477861681;-0.006671538
-0.09624314;-1.37981979;-0.006637458
-0.095664099;-1.281980716;-0.006597524
-0.09509775;-1.187914044;-0.006558466
-0.094435744;-1.097011322;-0.00651281
-0.093710439;-1.006108601;-0.006462789
-0.092964512;-0.91532757;-0.006411346
-0.09217734;-0.827304855;-0.006357058
-0.091423012;-0.742121582;-0.006305035
-0.090602042;-0.650123648;-0.006248417
-0.089789949;-0.551676123;-0.00619241
-0.089031323;-0.452822963;-0.006140091
-0.088262385;-0.356160231;-0.006087061
-0.087405707;-0.252398893;-0.00602798
-0.086505396;-0.144135011;-0.005965889
-0.085657596;-0.034005209;-0.00590742
-0.084822032;0.072798389;-0.005849795
-0.083955539;0.176316346;-0.005790037
-0.083110142;0.282186983;-0.005731734
-0.082245091;0.385786067;-0.005672075
-0.081297087;0.485004297;-0.005606696
-0.080306888;0.584019709;-0.005538406
-0.079380471;0.683562446;-0.005474515
-0.078369173;0.783024055;-0.005404771
-0.077400551;0.88394595;-0.005337969
-0.076484437;0.985111225;-0.005274789
-0.075588942;1.086479317;-0.00521303
-0.074640457;1.184561769;-0.005147618
-0.073638502;1.282603657;-0.005078517
-0.072627662;1.377400468;-0.005008804
-0.071575109;1.46647783;-0.004936214
-0.070522074;1.555392939;-0.004863591
-0.069458246;1.644429738;-0.004790224
-0.068395843;1.729856389;-0.004716955
-0.06736678;1.811226693;-0.004645985
-0.066243003;1.889189667;-0.004568483
-0.065095237;1.973967302;-0.004489327
-0.063946019;2.064667202;-0.00441007
-0.062775699;2.152852168;-0.004329359
-0.061559799;2.247527287;-0.004245503
-0.060373378;2.349828338;-0.004163681
-0.059186474;2.452494459;-0.004081826
-0.057903411;2.554876637;-0.003993339
-0.056662545;2.657786139;-0.003907762
-0.055441802;2.76337283;-0.003823573
-0.054189651;2.870744313;-0.003737217
-0.052886457;2.975032972;-0.003647342
-0.051647045;3.082607272;-0.003561865
-0.050450316;3.190384389;-0.003479332
-0.049308533;3.294916429;-0.003400588
-0.048230043;3.403058617;-0.00332621
-0.047120145;3.511930948;-0.003249665
-0.046021038;3.620681588;-0.003173865
-0.04496413;3.730121807;-0.003100974
-0.043895467;3.842158087;-0.003027274
-0.0429328;3.955289581;-0.002960883
-0.042002987;4.064973181;-0.002896758
-0.04107463;4.168531697;-0.002832733
-0.04014676;4.271765706;-0.002768742
-0.039263021;4.370781115;-0.002707795
-0.038412634;4.462941298;-0.002649147
-0.037551939;4.554695847;-0.002589789
-0.03676631;4.64543631;-0.002535608
-0.035991475;4.735649447;-0.002482171
-0.03523969;4.820913842;-0.002430323
-0.034509498;4.901107805;-0.002379965
-0.03381857;4.987183469;-0.002332315
-0.033105564;5.07520618;-0.002283142
-0.032381275;5.162661002;-0.002233191
-0.03164278;5.256078652;-0.002182261
-0.030881231;5.351848983;-0.00212974
-0.030151577;5.447051426;-0.002079419
-0.029400823;5.541402035;-0.002027643
-0.02861866;5.634941376;-0.001973701
-0.027813925;5.729373112;-0.001918202
-0.026987601;5.826482037;-0.001861214
-0.02612006;5.919859123;-0.001801383
-0.025315821;6.015629453;-0.001745919
-0.024532194;6.111602601;-0.001691875
-0.023792241;6.205020251;-0.001640844
-0.023051313;6.301277343;-0.001589746
-0.022331485;6.397818379;-0.001540102
-0.021600372;6.494967867;-0.001489681
-0.020869259;6.592279609;-0.001439259
-0.020105281;6.692146849;-0.001386571
-0.019340319;6.795015785;-0.001333815
-0.018619029;6.894517953;-0.001284071
-0.017931107;6.98813842;-0.001236628
-0.017244166;7.082002268;-0.001189253
-0.016527774;7.172742729;-0.001139846
-0.015793713;7.256384584;-0.001089222
-0.015059655;7.34002644;-0.001038597
-0.014367797;7.424479564;-0.000990883
-0.013686739;7.508932689;-0.000943913
-0.013049837;7.591722711;-0.000899989
-0.012370241;7.67211949;-0.00085312
-0.011730386;7.760061071;-0.000808992
-0.011059133;7.848611105;-0.000762699
-0.010388372;7.936674377;-0.000716439
-0.009651858;8.030132589;-0.000665645
-0.008872162;8.124767141;-0.000611873
-0.008102768;8.221389303;-0.000558812
-0.007333372;8.319999075;-0.00050575
-0.00657626;8.415160952;-0.000453535
-0.00581816;8.510931281;-0.000401252
-0.005102752;8.6089326;-0.000351914
-0.004335831;8.704784055;-0.000299023
-0.003546335;8.806395522;-0.000244575
-0.002746047;8.907966425;-0.000189383
-0.002010051;9.006089434;-0.000138624
-0.001271595;9.108958368;-0.0000876962
-0.000542947;9.214301673;-0.0000374446
0.00021611;9.31814413;0.0000149041
0.00092117;9.418782073;0.0000635289
0.001700817;9.519987905;0.000117298
0.002448074;9.621031483;0.000168833
0.003246858;9.71854604;0.000223921
0.004067227;9.816344542;0.000280498
0.004919491;9.914629805;0.000339275
0.005749674;10.0099945;0.000396529
0.00655728;10.10422342;0.000452226
0.00736439;10.19666754;0.000507889
0.008202906;10.287408;0.000565718
0.009053199;10.38135297;0.000624359
0.009923607;10.4745678;0.000684387
0.010867616;10.56542995;0.000749491
0.01180181;10.65937492;0.000813918
0.012745811;10.75048046;0.000879021
0.013669709;10.84454712;0.000942739
0.014681469;10.94587464;0.001012515
0.015681441;11.04598526;0.001081479
0.016744217;11.1437432;0.001154774
0.017830579;11.24616593;0.001229695
0.018982723;11.35264501;0.001309153
0.020049972;11.46021931;0.001382757
0.021127018;11.56592769;0.001457036
0.022170163;11.66762028;0.001528977
0.023225606;11.76992132;0.001601766
0.024238349;11.87315533;0.00167161
