Test unit,SC5,
-6.883587,3.873,-0.764843
-5.185737,21.94,-0.576193
-3.509287,35.13,-0.389920778
-1.807717,46.47,-0.200857444
0.0196131,56.89,0.002179233
1.797018,64.99,0.199668667
3.623723,71.9,0.402635889
5.750443,68.58,0.638938111
7.450358,67.24,0.827817556
9.485693,66.1,1.053965889
11.529563,63.78,1.281062556
11.910213,59.47,1.323357
10.515213,45.26,1.168357
8.881703,32.31,0.986855889
7.290873,18.74,0.810097
5.682883,2.925,0.631431444
4.138178,-14.06,0.459797556
2.639928,-31.26,0.293325333
1.119168,-46.71,0.124352
-0.412663,-60.94,-0.045851444
-2.027087,-74.17,-0.225231889
-4.059607,-69.82,-0.451067444
-6.027942,-72.45,-0.669771333
-7.959447,-75.22,-0.884383
-9.829472,-76.34,-1.092163556
-11.655687,-76.04,-1.295076333
-13.469987,-75.16,-1.496665222
-15.328887,-72.6,-1.703209667
-16.140487,-66.85,-1.793387444
-16.148487,-65.29,-1.794276333
-14.730837,-24.7,-1.636759667
-12.960237,-0.02946,-1.440026333
-11.162487,14.02,-1.240276333
-9.226387,25.85,-1.025154111
-7.263812,35.88,-0.807090222
-5.408137,44.37,-0.600904111
-3.469692,50.24,-0.385521333
-1.520682,53.66,-0.168964667
0.356746,54.74,0.039638444
2.331583,53.05,0.259064778
4.228623,53.1,0.469847
6.167683,52.05,0.685298111
8.164723,50.24,0.907191444
10.047938,48.14,1.116437556
10.906263,41.88,1.211807
9.317058,24.74,1.035228667
7.545033,14.66,0.838337
5.902188,5.908,0.655798667
4.306128,-1.815,0.478458667
2.734658,-8.898,0.303850889
1.113833,-16.66,0.123759222
-0.4512945,-23.32,-0.050143833
-2.023687,-28.84,-0.224854111
-3.582707,-34.52,-0.398078556
-5.198767,-39.7,-0.577640778
-6.777877,-44.98,-0.753097444
-8.373632,-49.6,-0.930403556
-9.968787,-53.6,-1.107643
-11.592037,-57.8,-1.288004111
-13.263687,-59.84,-1.473743
-14.952487,-63.07,-1.661387444
-16.768237,-67.8,-1.863137444
-16.940537,-60.82,-1.882281889
-15.533687,-22.61,-1.725965222
-13.766337,-7.533,-1.529593
-12.112337,1.638,-1.345815222
-10.552687,9.359,-1.172520778
-8.970017,16.88,-0.996668556
-7.372152,23.54,-0.819128
-5.803057,30.44,-0.644784111
-4.224817,37.05,-0.469424111
-2.687662,43.07,-0.298629111
-1.109487,48.38,-0.123276333
0.4820185,50.01,0.053557611
2.113583,52.42,0.234842556
3.697823,55.27,0.410869222
5.315648,54.37,0.590627556
6.908268,53.65,0.767585333
8.561548,51.2,0.951283111
10.185763,50.77,1.131751444
11.848013,52.3,1.316445889
13.431913,54.01,1.492434778
14.960263,55.25,1.662251444
14.912313,50.96,1.656923667
13.396713,22.72,1.488523667
11.592813,11.81,1.288090333
9.761753,3.851,1.084639222
7.889083,-3.688,0.876564778
5.940393,-10.51,0.660043667
3.980383,-15.5,0.442264778
2.134573,-19.78,0.237174778
0.249433,-26.86,0.027714778
-1.632602,-33.72,-0.181400222
-3.552067,-39.5,-0.394674111
-5.451387,-43.49,-0.605709667
-7.256967,-49.84,-0.806329667
-9.141762,-56.28,-1.015751333
-11.057587,-61.67,-1.228620778
-13.055037,-66.28,-1.450559667
-15.078387,-69.68,-1.675376333
-17.321237,-65.83,-1.924581889
-19.162587,-69.45,-2.129176333
-21.186837,-68.54,-2.354093
-21.843137,-50.03,-2.427015222
-20.170787,-17.56,-2.241198556
-18.258637,-2.381,-2.028737444
-16.260887,6.743,-1.806765222
-14.225387,14.14,-1.580598556
-12.396487,22.04,-1.377387444
-10.780187,28.79,-1.197798556
-9.150477,36.45,-1.016719667
-7.578052,43.4,-0.842005778
-5.956787,48.02,-0.661865222
-4.146692,38.36,-0.460743556
-2.441187,35.11,-0.271243
-0.8604565,39.28,-0.095606278
0.802682,46.13,0.089186889
2.511593,48.62,0.279065889
4.213873,46.78,0.468208111
5.922753,45.08,0.658083667
7.629203,43.21,0.847689222
9.291898,41.35,1.032433111
10.923713,41.39,1.213745889
12.593363,40.75,1.399262556
14.304563,39.3,1.589395889
15.925863,37.89,1.769540333
15.869113,34.11,1.763234778
14.565213,13.86,1.618357
13.026513,11.81,1.447390333
11.076663,6.905,1.230740333
9.258208,-0.01275,1.028689778
7.561243,-7.712,0.840138111
5.818858,-13.81,0.646539778
4.250583,-21.6,0.472287
2.028493,-21.88,0.225388111
-0.706339,-1.855,-0.078482111
-0.7023915,0.04637,-0.0780435
