Test unit;I2;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.000875625000000000;34.1741;0.06905
0.000888125000000000;34.2499;0.07005
0.000900625000000000;34.3257;0.07105
0.000913125000000000;34.4015;0.07205
0.000925625000000000;34.4773;0.07305
0.000938125000000000;34.5531;0.07405
0.000950625000000000;34.629;0.07505
0.000963125000000000;34.7048;0.07605
0.000975625000000000;34.7806;0.07705
0.000988125000000000;34.8564;0.07805
0.00100062500000000;34.9322;0.07905
0.00101312500000000;35.008;0.08005
0.00102562500000000;35.0839;0.08105
0.00103812500000000;35.1597;0.08205
0.00105062500000000;35.2355;0.08305
0.00106312500000000;35.3113;0.08405
0.00107562500000000;35.3871;0.08505
0.00108812500000000;35.463;0.08605
0.00110062500000000;35.5388;0.08705
0.00111312500000000;35.6146;0.08805
0.00112562500000000;35.6904;0.08905
0.00113812500000000;35.7662;0.09005
0.00115062500000000;35.842;0.09105
0.00116312500000000;35.9179;0.09205
0.00117562500000000;35.9937;0.09305
0.00118812500000000;36.0695;0.09405
0.00120062500000000;36.1453;0.09505
0.00121312500000000;36.2211;0.09605
0.00122562500000000;36.2969;0.09705
0.00123812500000000;36.3728;0.09805
0.00125062500000000;36.4486;0.09905
0.00126312500000000;36.5244;0.10005
0.00127562500000000;36.6002;0.10105
0.00128812500000000;36.676;0.10205
0.00130062500000000;36.7519;0.10305
0.00131312500000000;36.8277;0.10405
0.00132562500000000;36.9035;0.10505
0.00133812500000000;36.9793;0.10605
0.00135062500000000;37.0551;0.10705
0.00136312500000000;37.1309;0.10805
0.00137562500000000;37.2068;0.10905
0.00138812500000000;37.2826;0.11005
0.00140062500000000;37.3584;0.11105
0.00141312500000000;37.4342;0.11205
0.00142562500000000;37.51;0.11305
0.00143812500000000;37.5858;0.11405
0.00145062500000000;37.6617;0.11505
0.00146312500000000;37.7375;0.11605
0.00147562500000000;37.8133;0.11705
0.00148812500000000;37.8891;0.11805
0.00150062500000000;37.9649;0.11905
0.00151312500000000;38.0408;0.12005
0.00152562500000000;38.1166;0.12105
0.00153812500000000;38.1924;0.12205
0.00155062500000000;38.2682;0.12305
0.00156312500000000;38.3437;0.12405
0.00157562500000000;38.4046;0.12505
0.00158812500000000;38.4654;0.12605
0.00160062500000000;38.5263;0.12705
0.00161312500000000;38.5872;0.12805
0.00162562500000000;38.648;0.12905
0.00163812500000000;38.7089;0.13005
0.00165062500000000;38.7697;0.13105
0.00166312500000000;38.8306;0.13205
0.00167562500000000;38.8914;0.13305
0.00168812500000000;38.9523;0.13405
0.00170062500000000;39.0131;0.13505
0.00171312500000000;39.074;0.13605
0.00172562500000000;39.1348;0.13705
0.00173812500000000;39.1957;0.13805
0.00175062500000000;39.2565;0.13905
0.00176312500000000;39.3174;0.14005
0.00177562500000000;39.3782;0.14105
0.00178812500000000;39.4391;0.14205
0.00180062500000000;39.4999;0.14305
0.00181312500000000;39.5608;0.14405
0.00182562500000000;39.6216;0.14505
0.00183812500000000;39.6825;0.14605
0.00185062500000000;39.7433;0.14705
0.00186312500000000;39.8042;0.14805
0.00187562500000000;39.865;0.14905
0.00188812500000000;39.9259;0.15005
0.00190062500000000;39.9867;0.15105
0.00191312500000000;40.0476;0.15205
0.00192562500000000;40.1084;0.15305
0.00193812500000000;40.1693;0.15405
0.00195062500000000;40.2302;0.15505
0.00196312500000000;40.291;0.15605
0.00197562500000000;40.3519;0.15705
0.00198812500000000;40.4067;0.15805
0.00200062500000000;40.4525;0.15905
0.00201312500000000;40.4983;0.16005
0.00202562500000000;40.5441;0.16105
0.00203812500000000;40.5899;0.16205
0.00205062500000000;40.6356;0.16305
0.00206312500000000;40.6814;0.16405
0.00207562500000000;40.7272;0.16505
0.00208812500000000;40.773;0.16605
0.00210062500000000;40.8188;0.16705
0.00211312500000000;40.8646;0.16805
0.00212562500000000;40.9104;0.16905
0.00213812500000000;40.9562;0.17005
0.00215062500000000;41.002;0.17105
0.00216312500000000;41.0478;0.17205
0.00217562500000000;41.0936;0.17305
0.00218812500000000;41.1394;0.17405
0.00220062500000000;41.1851;0.17505
0.00221312500000000;41.2309;0.17605
0.00222562500000000;41.2767;0.17705
0.00223812500000000;41.3225;0.17805
0.00225062500000000;41.3683;0.17905
0.00226312500000000;41.4141;0.18005
0.00227562500000000;41.4599;0.18105
0.00228812500000000;41.5057;0.18205
0.00230062500000000;41.5515;0.18305
0.00231312500000000;41.5973;0.18405
0.00232562500000000;41.6431;0.18505
0.00233812500000000;41.6888;0.18605
0.00235062500000000;41.7346;0.18705
0.00236312500000000;41.7804;0.18805
0.00237562500000000;41.8262;0.18905
0.00238812500000000;41.872;0.19005
0.00240062500000000;41.9178;0.19105
0.00241312500000000;41.9367;0.19205
0.00242562500000000;41.952;0.19305
0.00243812500000000;41.9674;0.19405
0.00245062500000000;41.9828;0.19505
0.00246312500000000;41.9982;0.19605
0.00247562500000000;42.0136;0.19705
0.00248812500000000;42.029;0.19805
0.00250062500000000;42.0443;0.19905
0.00251312500000000;42.0597;0.20005
0.00252562500000000;42.0751;0.20105
0.00253812500000000;42.0905;0.20205
0.00255062500000000;42.1059;0.20305
0.00256312500000000;42.1212;0.20405
0.00257562500000000;42.1366;0.20505
0.00258812500000000;42.152;0.20605
0.00260062500000000;42.1674;0.20705
0.00261312500000000;42.1828;0.20805
0.00262562500000000;42.1982;0.20905
0.00263812500000000;42.2135;0.21005
0.00265062500000000;42.2289;0.21105
0.00266312500000000;42.2443;0.21205
0.00267562500000000;42.2597;0.21305
0.00268812500000000;42.2751;0.21405
0.00270062500000000;42.2904;0.21505
0.00271312500000000;42.3058;0.21605
0.00272562500000000;42.3212;0.21705
0.00273812500000000;42.3366;0.21805
0.00275062500000000;42.352;0.21905
0.00276312500000000;42.3674;0.22005
0.00277562500000000;42.3827;0.22105
0.00278812500000000;42.3981;0.22205
0.00280062500000000;42.4135;0.22305
0.00281312500000000;42.4289;0.22405
0.00282562500000000;42.4532;0.22505
0.00283812500000000;42.4838;0.22605
0.00285062500000000;42.5145;0.22705
0.00286312500000000;42.5451;0.22805
0.00287562500000000;42.5757;0.22905
0.00288812500000000;42.6064;0.23005
0.00290062500000000;42.637;0.23105
0.00291312500000000;42.6676;0.23205
0.00292562500000000;42.6983;0.23305
0.00293812500000000;42.7289;0.23405
0.00295062500000000;42.7595;0.23505
0.00296312500000000;42.7902;0.23605
0.00297562500000000;42.8208;0.23705
0.00298812500000000;42.8514;0.23805
0.00300062500000000;42.8821;0.23905
0.00301312500000000;42.9127;0.24005
0.00302562500000000;42.9433;0.24105
0.00303812500000000;42.974;0.24205
0.00305062500000000;43.0046;0.24305
0.00306312500000000;43.0352;0.24405
0.00307562500000000;43.0659;0.24505
0.00308812500000000;43.0965;0.24605
0.00310062500000000;43.1272;0.24705
0.00311312500000000;43.1578;0.24805
0.00312562500000000;43.1884;0.24905
0.00313812500000000;43.2191;0.25005
0.00315062500000000;43.2497;0.25105
0.00316312500000000;43.2803;0.25205
0.00317562500000000;43.311;0.25305
0.00318812500000000;43.3416;0.25405
0.00320062500000000;43.3722;0.25505
0.00321312500000000;43.4029;0.25605
0.00322562500000000;43.4335;0.25705
0.00323812500000000;43.4668;0.25805
0.00325062500000000;43.5126;0.25905
0.00326312500000000;43.5584;0.26005
0.00327562500000000;43.6042;0.26105
0.00328812500000000;43.65;0.26205
0.00330062500000000;43.6958;0.26305
0.00331312500000000;43.7416;0.26405
0.00332562500000000;43.7874;0.26505
0.00333812500000000;43.8331;0.26605
0.00335062500000000;43.8789;0.26705
0.00336312500000000;43.9247;0.26805
0.00337562500000000;43.9705;0.26905
0.00338812500000000;44.0163;0.27005
0.00340062500000000;44.0621;0.27105
0.00341312500000000;44.1079;0.27205
0.00342562500000000;44.1537;0.27305
0.00343812500000000;44.1995;0.27405
0.00345062500000000;44.2453;0.27505
0.00346312500000000;44.2911;0.27605
0.00347562500000000;44.3369;0.27705
0.00348812500000000;44.3826;0.27805
0.00350062500000000;44.4284;0.27905
0.00351312500000000;44.4742;0.28005
0.00352562500000000;44.52;0.28105
0.00353812500000000;44.5658;0.28205
0.00355062500000000;44.6116;0.28305
0.00356312500000000;44.6574;0.28405
0.00357562500000000;44.7032;0.28505
0.00358812500000000;44.749;0.28605
0.00360062500000000;44.7948;0.28705
0.00361312500000000;44.8406;0.28805
0.00362562500000000;44.8863;0.28905
0.00363812500000000;44.9321;0.29005
0.00365062500000000;44.9779;0.29105
0.00366312500000000;45.0337;0.29205
0.00367562500000000;45.0946;0.29305
0.00368812500000000;45.1554;0.29405
0.00370062500000000;45.2163;0.29505
0.00371312500000000;45.2771;0.29605
0.00372562500000000;45.338;0.29705
0.00373812500000000;45.3988;0.29805
0.00375062500000000;45.4597;0.29905
0.00376312500000000;45.5205;0.30005
0.00377562500000000;45.5814;0.30105
0.00378812500000000;45.6422;0.30205
0.00380062500000000;45.7031;0.30305
0.00381312500000000;45.7639;0.30405
0.00382562500000000;45.8248;0.30505
0.00383812500000000;45.8856;0.30605
0.00385062500000000;45.9465;0.30705
0.00386312500000000;46.0073;0.30805
0.00387562500000000;46.0682;0.30905
0.00388812500000000;46.129;0.31005
0.00390062500000000;46.1899;0.31105
0.00391312500000000;46.2507;0.31205
0.00392562500000000;46.3116;0.31305
0.00393812500000000;46.3725;0.31405
0.00395062500000000;46.4333;0.31505
0.00396312500000000;46.4942;0.31605
0.00397562500000000;46.555;0.31705
0.00398812500000000;46.6159;0.31805
0.00400062500000000;46.6767;0.31905
0.00401312500000000;46.7376;0.32005
0.00402562500000000;46.7984;0.32105
0.00403812500000000;46.8593;0.32205
0.00405062500000000;46.9201;0.32305
0.00406312500000000;46.981;0.32405
0.00407562500000000;47.0391;0.32505
0.00408812500000000;47.0392;0.32605
0.00410062500000000;47.0392;0.32705
0.00411312500000000;47.0392;0.32805
0.00412562500000000;47.0393;0.32905
0.00413812500000000;47.0393;0.33005
0.00415062500000000;47.0393;0.33105
0.00416312500000000;47.0394;0.33205
0.00417562500000000;47.0394;0.33305
0.00418812500000000;47.0394;0.33405
0.00420062500000000;47.0395;0.33505
0.00421312500000000;47.0395;0.33605
0.00422562500000000;47.0395;0.33705
0.00423812500000000;47.0395;0.33805
0.00425062500000000;47.0396;0.33905
0.00426312500000000;47.0396;0.34005
0.00427562500000000;47.0396;0.34105
0.00428812500000000;47.0397;0.34205
0.00430062500000000;47.0397;0.34305
0.00431312500000000;47.0397;0.34405
0.00432562500000000;47.0398;0.34505
0.00433812500000000;47.0398;0.34605
0.00435062500000000;47.0398;0.34705
0.00436312500000000;47.0399;0.34805
0.00437562500000000;47.0399;0.34905
0.00438812500000000;47.0399;0.35005
0.00440062500000000;47.04;0.35105
0.00441312500000000;47.04;0.35205
0.00442562500000000;47.04;0.35305
0.00443812500000000;47.0401;0.35405
0.00445062500000000;47.0401;0.35505
0.00446312500000000;47.0401;0.35605
0.00447562500000000;47.0402;0.35705
0.00448812500000000;47.0402;0.35805
0.00450062500000000;47.0533;0.35905
0.00451312500000000;47.0686;0.36005
0.00452562500000000;47.084;0.36105
0.00453812500000000;47.0994;0.36205
0.00455062500000000;47.1148;0.36305
0.00456312500000000;47.1302;0.36405
0.00457562500000000;47.1455;0.36505
0.00458812500000000;47.1609;0.36605
0.00460062500000000;47.1763;0.36705
0.00461312500000000;47.1917;0.36805
0.00462562500000000;47.2071;0.36905
0.00463812500000000;47.2225;0.37005
0.00465062500000000;47.2378;0.37105
0.00466312500000000;47.2532;0.37205
0.00467562500000000;47.2686;0.37305
0.00468812500000000;47.284;0.37405
0.00470062500000000;47.2994;0.37505
0.00471312500000000;47.3147;0.37605
0.00472562500000000;47.3301;0.37705
0.00473812500000000;47.3455;0.37805
0.00475062500000000;47.3609;0.37905
0.00476312500000000;47.3763;0.38005
0.00477562500000000;47.3917;0.38105
0.00478812500000000;47.407;0.38205
0.00480062500000000;47.4224;0.38305
0.00481312500000000;47.4378;0.38405
0.00482562500000000;47.4532;0.38505
0.00483812500000000;47.4686;0.38605
0.00485062500000000;47.484;0.38705
0.00486312500000000;47.4993;0.38805
0.00487562500000000;47.5147;0.38905
0.00488812500000000;47.5301;0.39005
0.00490062500000000;47.5455;0.39105
0.00491312500000000;47.5525;0.39205
0.00492562500000000;47.5525;0.39305
0.00493812500000000;47.5525;0.39405
0.00495062500000000;47.5526;0.39505
0.00496312500000000;47.5526;0.39605
0.00497562500000000;47.5526;0.39705
0.00498812500000000;47.5526;0.39805
0.00500062500000000;47.5527;0.39905
0.00501312500000000;47.5527;0.40005
0.00502562500000000;47.5527;0.40105
0.00503812500000000;47.5528;0.40205
0.00505062500000000;47.5528;0.40305
0.00506312500000000;47.5528;0.40405
0.00507562500000000;47.5529;0.40505
0.00508812500000000;47.5529;0.40605
0.00510062500000000;47.5529;0.40705
0.00511312500000000;47.553;0.40805
0.00512562500000000;47.553;0.40905
0.00513812500000000;47.553;0.41005
0.00515062500000000;47.5531;0.41105
0.00516312500000000;47.5531;0.41205
0.00517562500000000;47.5531;0.41305
0.00518812500000000;47.5532;0.41405
0.00520062500000000;47.5532;0.41505
0.00521312500000000;47.5532;0.41605
0.00522562500000000;47.5533;0.41705
0.00523812500000000;47.5533;0.41805
0.00525062500000000;47.5533;0.41905
0.00526312500000000;47.5534;0.42005
0.00527562500000000;47.5534;0.42105
0.00528812500000000;47.5534;0.42205
0.00530062500000000;47.5534;0.42305
0.00531312500000000;47.5535;0.42405
0.00532562500000000;47.5535;0.42505
0.00533812500000000;47.5535;0.42605
0.00535062500000000;47.5536;0.42705
0.00536312500000000;47.5536;0.42805
0.00537562500000000;47.5536;0.42905
0.00538812500000000;47.5537;0.43005
0.00540062500000000;47.5537;0.43105
0.00541312500000000;47.5537;0.43205
0.00542562500000000;47.5538;0.43305
0.00543812500000000;47.5538;0.43405
0.00545062500000000;47.5538;0.43505
0.00546312500000000;47.5539;0.43605
0.00547562500000000;47.5539;0.43705
0.00548812500000000;47.5539;0.43805
0.00550062500000000;47.554;0.43905
0.00551312500000000;47.554;0.44005
0.00552562500000000;47.554;0.44105
0.00553812500000000;47.5541;0.44205
0.00555062500000000;47.5541;0.44305
0.00556312500000000;47.5541;0.44405
0.00557562500000000;47.5541;0.44505
0.00558812500000000;47.5542;0.44605
0.00560062500000000;47.5542;0.44705
0.00561312500000000;47.5542;0.44805
0.00562562500000000;47.5543;0.44905
0.00563812500000000;47.5543;0.45005
0.00565062500000000;47.5543;0.45105
0.00566312500000000;47.5544;0.45205
0.00567562500000000;47.5544;0.45305
0.00568812500000000;47.5544;0.45405
0.00570062500000000;47.5545;0.45505
0.00571312500000000;47.5545;0.45605
0.00572562500000000;47.5545;0.45705
0.00573812500000000;47.5546;0.45805
0.00575062500000000;47.5546;0.45905
0.00576312500000000;47.5546;0.46005
0.00577562500000000;47.5547;0.46105
0.00578812500000000;47.5547;0.46205
0.00580062500000000;47.5547;0.46305
0.00581312500000000;47.5548;0.46405
0.00582562500000000;47.5548;0.46505
0.00583812500000000;47.5548;0.46605
0.00585062500000000;47.5549;0.46705
0.00586312500000000;47.5549;0.46805
0.00587562500000000;47.5549;0.46905
0.00588812500000000;47.5549;0.47005
0.00590062500000000;47.555;0.47105
0.00591312500000000;47.555;0.47205
0.00592562500000000;47.555;0.47305
0.00593812500000000;47.5551;0.47405
0.00595062500000000;47.5551;0.47505
0.00596312500000000;47.5551;0.47605
0.00597562500000000;47.5552;0.47705
0.00598812500000000;47.5552;0.47805
0.00600062500000000;47.5552;0.47905
0.00601312500000000;47.5553;0.48005
0.00602562500000000;47.5553;0.48105
0.00603812500000000;47.5553;0.48205
0.00605062500000000;47.5554;0.48305
0.00606312500000000;47.5554;0.48405
0.00607562500000000;47.5554;0.48505
0.00608812500000000;47.5555;0.48605
0.00610062500000000;47.5555;0.48705
0.00611312500000000;47.5555;0.48805
0.00612562500000000;47.5556;0.48905
0.00613812500000000;47.5556;0.49005
0.00615062500000000;47.5556;0.49105
0.00616312500000000;47.5557;0.49205
0.00617562500000000;47.5557;0.49305
0.00618812500000000;47.5557;0.49405
0.00620062500000000;47.5557;0.49505
0.00621312500000000;47.5558;0.49605
0.00622562500000000;47.5558;0.49705
0.00623812500000000;47.5558;0.49805
0.00625062500000000;47.5559;0.49905
0.00626312500000000;47.5559;0.50005
0.00627562500000000;47.5559;0.50105
0.00628812500000000;47.556;0.50205
0.00630062500000000;47.556;0.50305
0.00631312500000000;47.556;0.50405
0.00632562500000000;47.5561;0.50505
0.00633812500000000;47.5561;0.50605
0.00635062500000000;47.5561;0.50705
0.00636312500000000;47.5562;0.50805
0.00637562500000000;47.5562;0.50905
0.00638812500000000;47.5562;0.51005
0.00640062500000000;47.5563;0.51105
0.00641312500000000;47.5563;0.51205
0.00642562500000000;47.5563;0.51305
0.00643812500000000;47.5564;0.51405
0.00645062500000000;47.5564;0.51505
0.00646312500000000;47.5564;0.51605
0.00647562500000000;47.5565;0.51705
0.00648812500000000;47.5565;0.51805
0.00650062500000000;47.5565;0.51905
0.00651312500000000;47.5565;0.52005
0.00652562500000000;47.5566;0.52105
0.00653812500000000;47.5566;0.52205
0.00655062500000000;47.5566;0.52305
0.00656312500000000;47.5567;0.52405
0.00657562500000000;47.5685;0.52505
0.00658812500000000;47.5839;0.52605
0.00660062500000000;47.5992;0.52705
0.00661312500000000;47.6146;0.52805
0.00662562500000000;47.63;0.52905
0.00663812500000000;47.6454;0.53005
0.00665062500000000;47.6608;0.53105
0.00666312500000000;47.6761;0.53205
0.00667562500000000;47.6915;0.53305
0.00668812500000000;47.7069;0.53405
0.00670062500000000;47.7223;0.53505
0.00671312500000000;47.7377;0.53605
0.00672562500000000;47.7531;0.53705
0.00673812500000000;47.7684;0.53805
0.00675062500000000;47.7838;0.53905
0.00676312500000000;47.7992;0.54005
0.00677562500000000;47.8146;0.54105
0.00678812500000000;47.83;0.54205
0.00680062500000000;47.8454;0.54305
0.00681312500000000;47.8607;0.54405
0.00682562500000000;47.8761;0.54505
0.00683812500000000;47.8915;0.54605
0.00685062500000000;47.9069;0.54705
0.00686312500000000;47.9223;0.54805
0.00687562500000000;47.9376;0.54905
0.00688812500000000;47.953;0.55005
0.00690062500000000;47.9684;0.55105
0.00691312500000000;47.9838;0.55205
0.00692562500000000;47.9992;0.55305
0.00693812500000000;48.0146;0.55405
0.00695062500000000;48.0299;0.55505
0.00696312500000000;48.0453;0.55605
0.00697562500000000;48.0607;0.55705
0.00698812500000000;48.0689;0.55805
0.00700062500000000;48.069;0.55905
0.00701312500000000;48.069;0.56005
0.00702562500000000;48.069;0.56105
0.00703812500000000;48.0691;0.56205
0.00705062500000000;48.0691;0.56305
0.00706312500000000;48.0691;0.56405
0.00707562500000000;48.0692;0.56505
0.00708812500000000;48.0692;0.56605
0.00710062500000000;48.0692;0.56705
0.00711312500000000;48.0693;0.56805
0.00712562500000000;48.0693;0.56905
0.00713812500000000;48.0693;0.57005
0.00715062500000000;48.0694;0.57105
0.00716312500000000;48.0694;0.57205
0.00717562500000000;48.0694;0.57305
0.00718812500000000;48.0695;0.57405
0.00720062500000000;48.0695;0.57505
0.00721312500000000;48.0695;0.57605
0.00722562500000000;48.0695;0.57705
0.00723812500000000;48.0696;0.57805
0.00725062500000000;48.0696;0.57905
0.00726312500000000;48.0696;0.58005
0.00727562500000000;48.0697;0.58105
0.00728812500000000;48.0697;0.58205
0.00730062500000000;48.0697;0.58305
0.00731312500000000;48.0698;0.58405
0.00732562500000000;48.0698;0.58505
0.00733812500000000;48.0698;0.58605
0.00735062500000000;48.0699;0.58705
0.00736312500000000;48.0699;0.58805
0.00737562500000000;48.0699;0.58905
0.00738812500000000;48.07;0.59005
0.00740062500000000;48.07;0.59105
0.00741312500000000;48.07;0.59205
0.00742562500000000;48.0701;0.59305
0.00743812500000000;48.0701;0.59405
0.00745062500000000;48.0701;0.59505
0.00746312500000000;48.0702;0.59605
0.00747562500000000;48.0702;0.59705
0.00748812500000000;48.0702;0.59805
0.00750062500000000;48.0703;0.59905
0.00751312500000000;48.0703;0.60005
0.00752562500000000;48.0703;0.60105
0.00753812500000000;48.0703;0.60205
0.00755062500000000;48.0704;0.60305
0.00756312500000000;48.0704;0.60405
0.00757562500000000;48.0704;0.60505
0.00758812500000000;48.0705;0.60605
0.00760062500000000;48.0705;0.60705
0.00761312500000000;48.0705;0.60805
0.00762562500000000;48.0706;0.60905
0.00763812500000000;48.0706;0.61005
0.00765062500000000;48.0706;0.61105
0.00766312500000000;48.0707;0.61205
0.00767562500000000;48.0707;0.61305
0.00768812500000000;48.0707;0.61405
0.00770062500000000;48.0708;0.61505
0.00771312500000000;48.0708;0.61605
0.00772562500000000;48.0708;0.61705
0.00773812500000000;48.0709;0.61805
0.00775062500000000;48.0709;0.61905
0.00776312500000000;48.0709;0.62005
0.00777562500000000;48.071;0.62105
0.00778812500000000;48.071;0.62205
0.00780062500000000;48.071;0.62305
0.00781312500000000;48.0711;0.62405
0.00782562500000000;48.0711;0.62505
0.00783812500000000;48.0711;0.62605
0.00785062500000000;48.0711;0.62705
0.00786312500000000;48.0712;0.62805
0.00787562500000000;48.0712;0.62905
0.00788812500000000;48.0712;0.63005
0.00790062500000000;48.0713;0.63105
0.00791312500000000;48.0713;0.63205
0.00792562500000000;48.0713;0.63305
0.00793812500000000;48.0714;0.63405
0.00795062500000000;48.0714;0.63505
0.00796312500000000;48.0714;0.63605
0.00797562500000000;48.0715;0.63705
0.00798812500000000;48.0715;0.63805
0.00800062500000000;48.0715;0.63905
0.00801312500000000;48.0716;0.64005
0.00802562500000000;48.0716;0.64105
0.00803812500000000;48.0716;0.64205
0.00805062500000000;48.0717;0.64305
0.00806312500000000;48.0717;0.64405
0.00807562500000000;48.0717;0.64505
0.00808812500000000;48.0718;0.64605
0.00810062500000000;48.0718;0.64705
0.00811312500000000;48.0718;0.64805
0.00812562500000000;48.0718;0.64905
0.00813812500000000;48.0719;0.65005
0.00815062500000000;48.0719;0.65105
0.00816312500000000;48.0719;0.65205
0.00817562500000000;48.072;0.65305
0.00818812500000000;48.072;0.65405
0.00820062500000000;48.072;0.65505
0.00821312500000000;48.0721;0.65605
0.00822562500000000;48.0721;0.65705
0.00823812500000000;48.0721;0.65805
0.00825062500000000;48.0722;0.65905
0.00826312500000000;48.0722;0.66005
0.00827562500000000;48.0722;0.66105
0.00828812500000000;48.0723;0.66205
0.00830062500000000;48.0723;0.66305
0.00831312500000000;48.0723;0.66405
0.00832562500000000;48.0724;0.66505
0.00833812500000000;48.0724;0.66605
0.00835062500000000;48.0724;0.66705
0.00836312500000000;48.0725;0.66805
0.00837562500000000;48.0725;0.66905
0.00838812500000000;48.0725;0.67005
0.00840062500000000;48.0726;0.67105
0.00841312500000000;48.0726;0.67205
0.00842562500000000;48.0726;0.67305
0.00843812500000000;48.0726;0.67405
0.00845062500000000;48.0727;0.67505
0.00846312500000000;48.0727;0.67605
0.00847562500000000;48.0727;0.67705
0.00848812500000000;48.0728;0.67805
0.00850062500000000;48.0728;0.67905
0.00851312500000000;48.0728;0.68005
0.00852562500000000;48.0729;0.68105
0.00853812500000000;48.0729;0.68205
0.00855062500000000;48.0729;0.68305
0.00856312500000000;48.073;0.68405
0.00857562500000000;48.073;0.68505
0.00858812500000000;48.073;0.68605
0.00860062500000000;48.0731;0.68705
0.00861312500000000;48.0731;0.68805
0.00862562500000000;48.0731;0.68905
0.00863812500000000;48.0732;0.69005
0.00865062500000000;48.0732;0.69105
0.00866312500000000;48.0732;0.69205
0.00867562500000000;48.0733;0.69305
0.00868812500000000;48.0733;0.69405
0.00870062500000000;48.0733;0.69505
0.00871312500000000;48.0734;0.69605
0.00872562500000000;48.0734;0.69705
0.00873812500000000;48.0734;0.69805
0.00875062500000000;48.0734;0.69905
0.00876312500000000;48.0735;0.70005
0.00877562500000000;48.0735;0.70105
0.00878812500000000;48.0735;0.70205
0.00880062500000000;48.0736;0.70305
0.00881312500000000;48.0736;0.70405
0.00882562500000000;48.0736;0.70505
0.00883812500000000;48.0737;0.70605
0.00885062500000000;48.0737;0.70705
0.00886312500000000;48.0737;0.70805
0.00887562500000000;48.0738;0.70905
0.00888812500000000;48.0738;0.71005
0.00890062500000000;48.0738;0.71105
0.00891312500000000;48.0739;0.71205
0.00892562500000000;48.0739;0.71305
0.00893812500000000;48.0739;0.71405
0.00895062500000000;48.074;0.71505
0.00896312500000000;48.074;0.71605
0.00897562500000000;48.074;0.71705
0.00898812500000000;48.0741;0.71805
0.00900062500000000;48.0741;0.71905
0.00901312500000000;48.0741;0.72005
0.00902562500000000;48.0741;0.72105
0.00903812500000000;48.0742;0.72205
0.00905062500000000;48.0742;0.72305
0.00906312500000000;48.0892;0.72405
0.00907562500000000;48.1199;0.72505
0.00908812500000000;48.1505;0.72605
0.00910062500000000;48.1811;0.72705
0.00911312500000000;48.2118;0.72805
0.00912562500000000;48.2424;0.72905
0.00913812500000000;48.273;0.73005
0.00915062500000000;48.3037;0.73105
0.00916312500000000;48.3343;0.73205
0.00917562500000000;48.3649;0.73305
0.00918812500000000;48.3956;0.73405
0.00920062500000000;48.4262;0.73505
0.00921312500000000;48.4568;0.73605
0.00922562500000000;48.4875;0.73705
0.00923812500000000;48.5181;0.73805
0.00925062500000000;48.5487;0.73905
0.00926312500000000;48.5794;0.74005
0.00927562500000000;48.61;0.74105
0.00928812500000000;48.6406;0.74205
0.00930062500000000;48.6713;0.74305
0.00931312500000000;48.7019;0.74405
0.00932562500000000;48.7325;0.74505
0.00933812500000000;48.7632;0.74605
0.00935062500000000;48.7938;0.74705
0.00936312500000000;48.8245;0.74805
0.00937562500000000;48.8551;0.74905
0.00938812500000000;48.8857;0.75005
0.00940062500000000;48.9164;0.75105
0.00941312500000000;48.947;0.75205
0.00942562500000000;48.9776;0.75305
0.00943812500000000;49.0083;0.75405
0.00945062500000000;49.0389;0.75505
0.00946312500000000;49.0695;0.75605
0.00947562500000000;49.0989;0.75705
0.00948812500000000;49.1143;0.75805
0.00950062500000000;49.1297;0.75905
0.00951312500000000;49.1451;0.76005
0.00952562500000000;49.1604;0.76105
0.00953812500000000;49.1758;0.76205
0.00955062500000000;49.1912;0.76305
0.00956312500000000;49.2066;0.76405
0.00957562500000000;49.222;0.76505
0.00958812500000000;49.2374;0.76605
0.00960062500000000;49.2527;0.76705
0.00961312500000000;49.2681;0.76805
0.00962562500000000;49.2835;0.76905
0.00963812500000000;49.2989;0.77005
0.00965062500000000;49.3143;0.77105
0.00966312500000000;49.3297;0.77205
0.00967562500000000;49.345;0.77305
0.00968812500000000;49.3604;0.77405
0.00970062500000000;49.3758;0.77505
0.00971312500000000;49.3912;0.77605
0.00972562500000000;49.4066;0.77705
0.00973812500000000;49.4219;0.77805
0.00975062500000000;49.4373;0.77905
0.00976312500000000;49.4527;0.78005
0.00977562500000000;49.4681;0.78105
0.00978812500000000;49.4835;0.78205
0.00980062500000000;49.4989;0.78305
0.00981312500000000;49.5142;0.78405
0.00982562500000000;49.5296;0.78505
0.00983812500000000;49.545;0.78605
0.00985062500000000;49.5604;0.78705
0.00986312500000000;49.5758;0.78805
0.00987562500000000;49.5911;0.78905
0.00988812500000000;49.6065;0.79005
0.00990062500000000;49.6099;0.79105
0.00991312500000000;49.61;0.79205
0.00992562500000000;49.61;0.79305
0.00993812500000000;49.61;0.79405
0.00995062500000000;49.6101;0.79505
0.00996312500000000;49.6101;0.79605
0.00997562500000000;49.6101;0.79705
0.00998812500000000;49.6102;0.79805
0.0100006250000000;49.6102;0.79905
0.0100131250000000;49.6102;0.80005
0.0100256250000000;49.6103;0.80105
0.0100381250000000;49.6103;0.80205
0.0100506250000000;49.6103;0.80305
0.0100631250000000;49.6103;0.80405
0.0100756250000000;49.6104;0.80505
0.0100881250000000;49.6104;0.80605
