Test unit;IG2;
-0.00622700000000000;-38.4853;-0.49816
-0.00621450000000000;-38.4395;-0.49716
-0.00620200000000000;-38.3938;-0.49616
-0.00618950000000000;-38.348;-0.49516
-0.00617700000000000;-38.3022;-0.49416
-0.00616450000000000;-38.2565;-0.49316
-0.00615200000000000;-38.2107;-0.49216
-0.00613950000000000;-38.165;-0.49116
-0.00612700000000000;-38.1192;-0.49016
-0.00611450000000000;-38.0734;-0.48916
-0.00610200000000000;-38.0277;-0.48816
-0.00608950000000000;-37.9819;-0.48716
-0.00607700000000000;-37.9362;-0.48616
-0.00606450000000000;-37.8904;-0.48516
-0.00605200000000000;-37.8446;-0.48416
-0.00603950000000000;-37.7989;-0.48316
-0.00602700000000000;-37.7531;-0.48216
-0.00601450000000000;-37.7074;-0.48116
-0.00600200000000000;-37.6616;-0.48016
-0.00598950000000000;-37.6158;-0.47916
-0.00597700000000000;-37.5701;-0.47816
-0.00596450000000000;-37.5243;-0.47716
-0.00595200000000000;-37.4786;-0.47616
-0.00593950000000000;-37.4328;-0.47516
-0.00592700000000000;-37.387;-0.47416
-0.00591450000000000;-37.3413;-0.47316
-0.00590200000000000;-37.2955;-0.47216
-0.00588950000000000;-37.2498;-0.47116
-0.00587700000000000;-37.204;-0.47016
-0.00586450000000000;-37.1582;-0.46916
-0.00585200000000000;-37.1125;-0.46816
-0.00583950000000000;-37.0667;-0.46716
-0.00582700000000000;-37.021;-0.46616
-0.00581450000000000;-36.9752;-0.46516
-0.00580200000000000;-36.9294;-0.46416
-0.00578950000000000;-36.8837;-0.46316
-0.00577700000000000;-36.8379;-0.46216
-0.00576450000000000;-36.7922;-0.46116
-0.00575200000000000;-36.7464;-0.46016
-0.00573950000000000;-36.7007;-0.45916
-0.00572700000000000;-36.6549;-0.45816
-0.00571450000000000;-36.6091;-0.45716
-0.00570200000000000;-36.5634;-0.45616
-0.00568950000000000;-36.5276;-0.45516
-0.00567700000000000;-36.497;-0.45416
-0.00566450000000000;-36.4664;-0.45316
-0.00565200000000000;-36.4358;-0.45216
-0.00563950000000000;-36.4052;-0.45116
-0.00562700000000000;-36.3746;-0.45016
-0.00561450000000000;-36.344;-0.44916
-0.00560200000000000;-36.3134;-0.44816
-0.00558950000000000;-36.2828;-0.44716
-0.00557700000000000;-36.2522;-0.44616
-0.00556450000000000;-36.2216;-0.44516
-0.00555200000000000;-36.191;-0.44416
-0.00553950000000000;-36.1604;-0.44316
-0.00552700000000000;-36.1298;-0.44216
-0.00551450000000000;-36.0992;-0.44116
-0.00550200000000000;-36.0686;-0.44016
-0.00548950000000000;-36.038;-0.43916
-0.00547700000000000;-36.0074;-0.43816
-0.00546450000000000;-35.9768;-0.43716
-0.00545200000000000;-35.9462;-0.43616
-0.00543950000000000;-35.9156;-0.43516
-0.00542700000000000;-35.885;-0.43416
-0.00541450000000000;-35.8544;-0.43316
-0.00540200000000000;-35.8238;-0.43216
-0.00538950000000000;-35.7932;-0.43116
-0.00537700000000000;-35.7626;-0.43016
-0.00536450000000000;-35.732;-0.42916
-0.00535200000000000;-35.7014;-0.42816
-0.00533950000000000;-35.6708;-0.42716
-0.00532700000000000;-35.6401;-0.42616
-0.00531450000000000;-35.6095;-0.42516
-0.00530200000000000;-35.5789;-0.42416
-0.00528950000000000;-35.5483;-0.42316
-0.00527700000000000;-35.5177;-0.42216
-0.00526450000000000;-35.4871;-0.42116
-0.00525200000000000;-35.4565;-0.42016
-0.00523950000000000;-35.4259;-0.41916
-0.00522700000000000;-35.3953;-0.41816
-0.00521450000000000;-35.3647;-0.41716
-0.00520200000000000;-35.3341;-0.41616
-0.00518950000000000;-35.3035;-0.41516
-0.00517700000000000;-35.2729;-0.41416
-0.00516450000000000;-35.2423;-0.41316
-0.00515200000000000;-35.2117;-0.41216
-0.00513950000000000;-35.1811;-0.41116
-0.00512700000000000;-35.1505;-0.41016
-0.00511450000000000;-35.1199;-0.40916
-0.00510200000000000;-35.0893;-0.40816
-0.00508950000000000;-35.0587;-0.40716
-0.00507700000000000;-35.0281;-0.40616
-0.00506450000000000;-34.9975;-0.40516
-0.00505200000000000;-34.9669;-0.40416
-0.00503950000000000;-34.9363;-0.40316
-0.00502700000000000;-34.9057;-0.40216
-0.00501450000000000;-34.8751;-0.40116
-0.00500200000000000;-34.8445;-0.40016
-0.00498950000000000;-34.8139;-0.39916
-0.00497700000000000;-34.7833;-0.39816
-0.00496450000000000;-34.7527;-0.39716
-0.00495200000000000;-34.7221;-0.39616
-0.00493950000000000;-34.6915;-0.39516
-0.00492700000000000;-34.6608;-0.39416
-0.00491450000000000;-34.6302;-0.39316
-0.00490200000000000;-34.5996;-0.39216
-0.00488950000000000;-34.569;-0.39116
-0.00487700000000000;-34.5384;-0.39016
-0.00486450000000000;-34.5078;-0.38916
-0.00485200000000000;-34.4772;-0.38816
-0.00483950000000000;-34.4466;-0.38716
-0.00482700000000000;-34.416;-0.38616
-0.00481450000000000;-34.3854;-0.38516
-0.00480200000000000;-34.3548;-0.38416
-0.00478950000000000;-34.3242;-0.38316
-0.00477700000000000;-34.2936;-0.38216
-0.00476450000000000;-34.263;-0.38116
-0.00475200000000000;-34.2324;-0.38016
-0.00473950000000000;-34.2018;-0.37916
-0.00472700000000000;-34.1712;-0.37816
-0.00471450000000000;-34.1406;-0.37716
-0.00470200000000000;-34.11;-0.37616
-0.00468950000000000;-34.0794;-0.37516
-0.00467700000000000;-34.0488;-0.37416
-0.00466450000000000;-34.0182;-0.37316
-0.00465200000000000;-33.9876;-0.37216
-0.00463950000000000;-33.957;-0.37116
-0.00462700000000000;-33.9264;-0.37016
-0.00461450000000000;-33.8958;-0.36916
-0.00460200000000000;-33.8652;-0.36816
-0.00458950000000000;-33.8346;-0.36716
-0.00457700000000000;-33.804;-0.36616
-0.00456450000000000;-33.7734;-0.36516
-0.00455200000000000;-33.7428;-0.36416
-0.00453950000000000;-33.7121;-0.36316
-0.00452700000000000;-33.6815;-0.36216
-0.00451450000000000;-33.6509;-0.36116
-0.00450200000000000;-33.6203;-0.36016
-0.00448950000000000;-33.5897;-0.35916
-0.00447700000000000;-33.5591;-0.35816
-0.00446450000000000;-33.5285;-0.35716
-0.00445200000000000;-33.4979;-0.35616
-0.00443950000000000;-33.4673;-0.35516
-0.00442700000000000;-33.4367;-0.35416
-0.00441450000000000;-33.4061;-0.35316
-0.00440200000000000;-33.3755;-0.35216
-0.00438950000000000;-33.3449;-0.35116
-0.00437700000000000;-33.3143;-0.35016
-0.00436450000000000;-33.2837;-0.34916
-0.00435200000000000;-33.2531;-0.34816
-0.00433950000000000;-33.2225;-0.34716
-0.00432700000000000;-33.1919;-0.34616
-0.00431450000000000;-33.1613;-0.34516
-0.00430200000000000;-33.1307;-0.34416
-0.00428950000000000;-33.1001;-0.34316
-0.00427700000000000;-33.0695;-0.34216
-0.00426450000000000;-33.0389;-0.34116
-0.00425200000000000;-33.0083;-0.34016
-0.00423950000000000;-32.9777;-0.33916
-0.00422700000000000;-32.9471;-0.33816
-0.00421450000000000;-32.9165;-0.33716
-0.00420200000000000;-32.8859;-0.33616
-0.00418950000000000;-32.8553;-0.33516
-0.00417700000000000;-32.8247;-0.33416
-0.00416450000000000;-32.7941;-0.33316
-0.00415200000000000;-32.7635;-0.33216
-0.00413950000000000;-32.7328;-0.33116
-0.00412700000000000;-32.7022;-0.33016
-0.00411450000000000;-32.6716;-0.32916
-0.00410200000000000;-32.641;-0.32816
-0.00408950000000000;-32.6104;-0.32716
-0.00407700000000000;-32.5798;-0.32616
-0.00406450000000000;-32.5492;-0.32516
-0.00405200000000000;-32.5186;-0.32416
-0.00403950000000000;-32.488;-0.32316
-0.00402700000000000;-32.4564;-0.32216
-0.00401450000000000;-32.3956;-0.32116
-0.00400200000000000;-32.3348;-0.32016
-0.00398950000000000;-32.274;-0.31916
-0.00397700000000000;-32.2131;-0.31816
-0.00396450000000000;-32.1523;-0.31716
-0.00395200000000000;-32.0915;-0.31616
-0.00393950000000000;-32.0307;-0.31516
-0.00392700000000000;-31.9699;-0.31416
-0.00391450000000000;-31.909;-0.31316
-0.00390200000000000;-31.8482;-0.31216
-0.00388950000000000;-31.7874;-0.31116
-0.00387700000000000;-31.7266;-0.31016
-0.00386450000000000;-31.6658;-0.30916
-0.00385200000000000;-31.6049;-0.30816
-0.00383950000000000;-31.5441;-0.30716
-0.00382700000000000;-31.4833;-0.30616
-0.00381450000000000;-31.4225;-0.30516
-0.00380200000000000;-31.3617;-0.30416
-0.00378950000000000;-31.3008;-0.30316
-0.00377700000000000;-31.24;-0.30216
-0.00376450000000000;-31.1792;-0.30116
-0.00375200000000000;-31.1184;-0.30016
-0.00373950000000000;-31.0576;-0.29916
-0.00372700000000000;-30.9967;-0.29816
-0.00371450000000000;-30.9359;-0.29716
-0.00370200000000000;-30.8751;-0.29616
-0.00368950000000000;-30.8143;-0.29516
-0.00367700000000000;-30.7535;-0.29416
-0.00366450000000000;-30.6926;-0.29316
-0.00365200000000000;-30.6318;-0.29216
-0.00363950000000000;-30.571;-0.29116
-0.00362700000000000;-30.5102;-0.29016
-0.00361450000000000;-30.4494;-0.28916
-0.00360200000000000;-30.3885;-0.28816
-0.00358950000000000;-30.3277;-0.28716
-0.00357700000000000;-30.2669;-0.28616
-0.00356450000000000;-30.2061;-0.28516
-0.00355200000000000;-30.1452;-0.28416
-0.00353950000000000;-30.0844;-0.28316
-0.00352700000000000;-30.0236;-0.28216
-0.00351450000000000;-29.9628;-0.28116
-0.00350200000000000;-29.902;-0.28016
-0.00348950000000000;-29.8411;-0.27916
-0.00347700000000000;-29.7803;-0.27816
-0.00346450000000000;-29.7195;-0.27716
-0.00345200000000000;-29.6587;-0.27616
-0.00343950000000000;-29.5979;-0.27516
-0.00342700000000000;-29.537;-0.27416
-0.00341450000000000;-29.4762;-0.27316
-0.00340200000000000;-29.4154;-0.27216
-0.00338950000000000;-29.3546;-0.27116
-0.00337700000000000;-29.2938;-0.27016
-0.00336450000000000;-29.2329;-0.26916
-0.00335200000000000;-29.1721;-0.26816
-0.00333950000000000;-29.1113;-0.26716
-0.00332700000000000;-29.0505;-0.26616
-0.00331450000000000;-28.9897;-0.26516
-0.00330200000000000;-28.9288;-0.26416
-0.00328950000000000;-28.868;-0.26316
-0.00327700000000000;-28.8072;-0.26216
-0.00326450000000000;-28.7464;-0.26116
-0.00325200000000000;-28.6856;-0.26016
-0.00323950000000000;-28.6247;-0.25916
-0.00322700000000000;-28.5639;-0.25816
-0.00321450000000000;-28.5031;-0.25716
-0.00320200000000000;-28.4423;-0.25616
-0.00318950000000000;-28.3815;-0.25516
-0.00317700000000000;-28.3326;-0.25416
-0.00316450000000000;-28.2869;-0.25316
-0.00315200000000000;-28.2411;-0.25216
-0.00313950000000000;-28.1953;-0.25116
-0.00312700000000000;-28.1496;-0.25016
-0.00311450000000000;-28.1038;-0.24916
-0.00310200000000000;-28.0581;-0.24816
-0.00308950000000000;-28.0123;-0.24716
-0.00307700000000000;-27.9665;-0.24616
-0.00306450000000000;-27.9208;-0.24516
-0.00305200000000000;-27.875;-0.24416
-0.00303950000000000;-27.8293;-0.24316
-0.00302700000000000;-27.7835;-0.24216
-0.00301450000000000;-27.7377;-0.24116
-0.00300200000000000;-27.692;-0.24016
-0.00298950000000000;-27.6462;-0.23916
-0.00297700000000000;-27.6005;-0.23816
-0.00296450000000000;-27.5547;-0.23716
-0.00295200000000000;-27.5089;-0.23616
-0.00293950000000000;-27.4632;-0.23516
-0.00292700000000000;-27.4174;-0.23416
-0.00291450000000000;-27.3717;-0.23316
-0.00290200000000000;-27.3259;-0.23216
-0.00288950000000000;-27.2801;-0.23116
-0.00287700000000000;-27.2344;-0.23016
-0.00286450000000000;-27.1886;-0.22916
-0.00285200000000000;-27.1429;-0.22816
-0.00283950000000000;-27.0971;-0.22716
-0.00282700000000000;-27.0513;-0.22616
-0.00281450000000000;-27.0056;-0.22516
-0.00280200000000000;-26.9598;-0.22416
-0.00278950000000000;-26.9141;-0.22316
-0.00277700000000000;-26.8683;-0.22216
-0.00276450000000000;-26.8225;-0.22116
-0.00275200000000000;-26.7768;-0.22016
-0.00273950000000000;-26.731;-0.21916
-0.00272700000000000;-26.6853;-0.21816
-0.00271450000000000;-26.6395;-0.21716
-0.00270200000000000;-26.5938;-0.21616
-0.00268950000000000;-26.548;-0.21516
-0.00267700000000000;-26.5022;-0.21416
-0.00266450000000000;-26.4565;-0.21316
-0.00265200000000000;-26.4107;-0.21216
-0.00263950000000000;-26.365;-0.21116
-0.00262700000000000;-26.3192;-0.21016
-0.00261450000000000;-26.2734;-0.20916
-0.00260200000000000;-26.2277;-0.20816
-0.00258950000000000;-26.1819;-0.20716
-0.00257700000000000;-26.1362;-0.20616
-0.00256450000000000;-26.0904;-0.20516
-0.00255200000000000;-26.0446;-0.20416
-0.00253950000000000;-25.9989;-0.20316
-0.00252700000000000;-25.9531;-0.20216
-0.00251450000000000;-25.9074;-0.20116
-0.00250200000000000;-25.8616;-0.20016
-0.00248950000000000;-25.8158;-0.19916
-0.00247700000000000;-25.7701;-0.19816
-0.00246450000000000;-25.7243;-0.19716
-0.00245200000000000;-25.6786;-0.19616
-0.00243950000000000;-25.6328;-0.19516
-0.00242700000000000;-25.587;-0.19416
-0.00241450000000000;-25.5413;-0.19316
-0.00240200000000000;-25.4955;-0.19216
-0.00238950000000000;-25.4498;-0.19116
-0.00237700000000000;-25.404;-0.19016
-0.00236450000000000;-25.3582;-0.18916
-0.00235200000000000;-25.3125;-0.18816
-0.00233950000000000;-25.2322;-0.18716
-0.00232700000000000;-25.1416;-0.18616
-0.00231450000000000;-25.0509;-0.18516
-0.00230200000000000;-24.9603;-0.18416
-0.00228950000000000;-24.8696;-0.18316
-0.00227700000000000;-24.7789;-0.18216
-0.00226450000000000;-24.6883;-0.18116
-0.00225200000000000;-24.5976;-0.18016
-0.00223950000000000;-24.507;-0.17916
-0.00222700000000000;-24.4163;-0.17816
-0.00221450000000000;-24.3256;-0.17716
-0.00220200000000000;-24.235;-0.17616
-0.00218950000000000;-24.1443;-0.17516
-0.00217700000000000;-24.0537;-0.17416
-0.00216450000000000;-23.963;-0.17316
-0.00215200000000000;-23.8724;-0.17216
-0.00213950000000000;-23.7817;-0.17116
-0.00212700000000000;-23.691;-0.17016
-0.00211450000000000;-23.6004;-0.16916
-0.00210200000000000;-23.5097;-0.16816
-0.00208950000000000;-23.4191;-0.16716
-0.00207700000000000;-23.3284;-0.16616
-0.00206450000000000;-23.2377;-0.16516
-0.00205200000000000;-23.1471;-0.16416
-0.00203950000000000;-23.0564;-0.16316
-0.00202700000000000;-22.9658;-0.16216
-0.00201450000000000;-22.8751;-0.16116
-0.00200200000000000;-22.7845;-0.16016
-0.00198950000000000;-22.6938;-0.15916
-0.00197700000000000;-22.6031;-0.15816
-0.00196450000000000;-22.5125;-0.15716
-0.00195200000000000;-22.4218;-0.15616
-0.00193950000000000;-22.3312;-0.15516
-0.00192700000000000;-22.2405;-0.15416
-0.00191450000000000;-22.0815;-0.15316
-0.00190200000000000;-21.9178;-0.15216
-0.00188950000000000;-21.7542;-0.15116
-0.00187700000000000;-21.5905;-0.15016
-0.00186450000000000;-21.4269;-0.14916
-0.00185200000000000;-21.2632;-0.14816
-0.00183950000000000;-21.0996;-0.14716
-0.00182700000000000;-20.936;-0.14616
-0.00181450000000000;-20.7723;-0.14516
-0.00180200000000000;-20.6087;-0.14416
-0.00178950000000000;-20.445;-0.14316
-0.00177700000000000;-20.2814;-0.14216
-0.00176450000000000;-20.1178;-0.14116
-0.00175200000000000;-19.9541;-0.14016
-0.00173950000000000;-19.7905;-0.13916
-0.00172700000000000;-19.6268;-0.13816
-0.00171450000000000;-19.4632;-0.13716
-0.00170200000000000;-19.2995;-0.13616
-0.00168950000000000;-19.1359;-0.13516
-0.00167700000000000;-18.9723;-0.13416
-0.00166450000000000;-18.8086;-0.13316
-0.00165200000000000;-18.645;-0.13216
-0.00163950000000000;-18.4813;-0.13116
-0.00162700000000000;-18.3177;-0.13016
-0.00161450000000000;-18.1541;-0.12916
-0.00160200000000000;-17.9904;-0.12816
-0.00158950000000000;-17.8268;-0.12716
-0.00157700000000000;-17.6631;-0.12616
-0.00156450000000000;-17.4995;-0.12516
-0.00155200000000000;-17.3358;-0.12416
-0.00153950000000000;-17.1722;-0.12316
-0.00152700000000000;-17.0086;-0.12216
-0.00151450000000000;-16.8449;-0.12116
-0.00150200000000000;-16.6813;-0.12016
-0.00148950000000000;-16.2837;-0.11916
-0.00147700000000000;-15.7134;-0.11816
-0.00146450000000000;-15.1432;-0.11716
-0.00145200000000000;-14.5729;-0.11616
-0.00143950000000000;-14.0027;-0.11516
-0.00142700000000000;-13.4324;-0.11416
-0.00141450000000000;-12.8621;-0.11316
-0.00140200000000000;-12.2919;-0.11216
-0.00138950000000000;-11.7216;-0.11116
-0.00137700000000000;-11.1514;-0.11016
-0.00136450000000000;-10.5811;-0.10916
-0.00135200000000000;-10.0109;-0.10816
-0.00133950000000000;-9.44063;-0.10716
-0.00132700000000000;-8.87037;-0.10616
-0.00131450000000000;-8.30012;-0.10516
-0.00130200000000000;-7.72987;-0.10416
-0.00128950000000000;-7.15961;-0.10316
-0.00127700000000000;-6.58936;-0.10216
-0.00126450000000000;-6.01911;-0.10116
-0.00125200000000000;-5.44885;-0.10016
-0.00123950000000000;-4.8786;-0.09916
-0.00122700000000000;-4.30835;-0.09816
-0.00121450000000000;-3.73809;-0.09716
-0.00120200000000000;-3.16784;-0.09616
-0.00118950000000000;-2.59759;-0.09516
-0.00117700000000000;-2.02733;-0.09416
-0.00116450000000000;-1.45708;-0.09316
-0.00115200000000000;-0.886825;-0.09216
-0.00113950000000000;-0.316571;-0.09116
-0.00112700000000000;0.253682;-0.09016
-0.00111450000000000;0.823936;-0.08916
-0.00110200000000000;1.39419;-0.08816
-0.00108950000000000;1.96444;-0.08716
-0.00107700000000000;2.5347;-0.08616
-0.00106450000000000;3.10495;-0.08516
-0.00105200000000000;3.6752;-0.08416
-0.00103950000000000;4.24546;-0.08316
-0.00102700000000000;4.81571;-0.08216
-0.00101450000000000;5.12595;-0.08116
-0.00100200000000000;5.41544;-0.08016
-0.000989500000000000;5.70493;-0.07916
-0.000977000000000000;5.99442;-0.07816
-0.000964500000000000;6.28391;-0.07716
-0.000952000000000000;6.5734;-0.07616
-0.000939500000000000;6.86289;-0.07516
-0.000927000000000000;7.15238;-0.07416
-0.000914500000000000;7.44187;-0.07316
-0.000902000000000000;7.73136;-0.07216
-0.000889500000000000;8.02085;-0.07116
-0.000877000000000000;8.31034;-0.07016
-0.000864500000000000;8.59983;-0.06916
-0.000852000000000000;8.88931;-0.06816
-0.000839500000000000;9.1788;-0.06716
-0.000827000000000000;9.46829;-0.06616
-0.000814500000000000;9.75778;-0.06516
-0.000802000000000000;10.0473;-0.06416
-0.000789500000000000;10.3368;-0.06316
-0.000777000000000000;10.6263;-0.06216
-0.000764500000000000;10.9157;-0.06116
-0.000752000000000000;11.2052;-0.06016
-0.000739500000000000;11.4947;-0.05916
-0.000727000000000000;11.7842;-0.05816
-0.000714500000000000;12.0737;-0.05716
-0.000702000000000000;12.3632;-0.05616
-0.000689500000000000;12.6527;-0.05516
-0.000677000000000000;12.9422;-0.05416
-0.000664500000000000;13.2317;-0.05316
-0.000652000000000000;13.5211;-0.05216
-0.000639500000000000;13.8106;-0.05116
-0.000627000000000000;14.1001;-0.05016
-0.000614500000000000;14.3896;-0.04916
-0.000602000000000000;14.6791;-0.04816
-0.000589500000000000;14.9686;-0.04716
-0.000577000000000000;15.2414;-0.04616
-0.000564500000000000;15.5035;-0.04516
-0.000552000000000000;15.7656;-0.04416
-0.000539500000000000;16.0277;-0.04316
-0.000527000000000000;16.2898;-0.04216
-0.000514500000000000;16.552;-0.04116
-0.000502000000000000;16.8141;-0.04016
-0.000489500000000000;17.0762;-0.03916
-0.000477000000000000;17.3383;-0.03816
-0.000464500000000000;17.6004;-0.03716
-0.000452000000000000;17.8625;-0.03616
-0.000439500000000000;18.1246;-0.03516
-0.000427000000000000;18.3868;-0.03416
-0.000414500000000000;18.6489;-0.03316
-0.000402000000000000;18.911;-0.03216
-0.000389500000000000;19.1731;-0.03116
-0.000377000000000000;19.4352;-0.03016
-0.000364500000000000;19.6973;-0.02916
-0.000352000000000000;19.9595;-0.02816
-0.000339500000000000;20.2216;-0.02716
-0.000327000000000000;20.4837;-0.02616
-0.000314500000000000;20.7458;-0.02516
-0.000302000000000000;21.0079;-0.02416
-0.000289500000000000;21.27;-0.02316
-0.000277000000000000;21.5321;-0.02216
-0.000264500000000000;21.7943;-0.02116
-0.000252000000000000;22.0564;-0.02016
-0.000239500000000000;22.3185;-0.01916
-0.000227000000000000;22.5806;-0.01816
-0.000214500000000000;22.8427;-0.01716
-0.000202000000000000;23.1048;-0.01616
-0.000189500000000000;23.3669;-0.01516
-0.000177000000000000;23.6291;-0.01416
-0.000164500000000000;23.8912;-0.01316
-0.000152000000000000;24.1533;-0.01216
-0.000139500000000000;24.3509;-0.01116
-0.000127000000000000;24.4857;-0.01016
-0.000114500000000000;24.6204;-0.00916
-0.000102000000000000;24.7551;-0.00816
-8.95000000000000e-05;24.8898;-0.00716
-7.70000000000000e-05;25.0245;-0.00616
-6.45000000000000e-05;25.1593;-0.00516
-5.20000000000000e-05;25.294;-0.00416
-3.95000000000000e-05;25.4287;-0.00316
-2.70000000000000e-05;25.5634;-0.00216
-1.45000000000000e-05;25.6981;-0.00116
-2.00000000000000e-06;25.8329;-0.00016
1.05000000000000e-05;25.9676;0.00084
2.30000000000000e-05;26.1023;0.00184
3.55000000000000e-05;26.237;0.00284
4.80000000000000e-05;26.3718;0.00384
6.05000000000000e-05;26.5065;0.00484
7.30000000000000e-05;26.6412;0.00584
8.55000000000000e-05;26.7759;0.00684
9.80000000000000e-05;26.9106;0.00784
0.000110500000000000;27.0454;0.00884
0.000123000000000000;27.1801;0.00984
0.000135500000000000;27.3148;0.01084
0.000148000000000000;27.4495;0.01184
0.000160500000000000;27.5842;0.01284
0.000173000000000000;27.719;0.01384
0.000185500000000000;27.8537;0.01484
0.000198000000000000;27.9884;0.01584
0.000210500000000000;28.1231;0.01684
0.000223000000000000;28.2578;0.01784
0.000235500000000000;28.3926;0.01884
0.000248000000000000;28.5273;0.01984
0.000260500000000000;28.662;0.02084
0.000273000000000000;28.7967;0.02184
0.000285500000000000;28.9314;0.02284
0.000298000000000000;29.0662;0.02384
0.000310500000000000;29.2009;0.02484
0.000323000000000000;29.3356;0.02584
0.000335500000000000;29.4703;0.02684
0.000348000000000000;29.605;0.02784
0.000360500000000000;29.7398;0.02884
0.000373000000000000;29.8745;0.02984
0.000385500000000000;30.0092;0.03084
0.000398000000000000;30.1439;0.03184
0.000410500000000000;30.2786;0.03284
0.000423000000000000;30.4134;0.03384
0.000435500000000000;30.5481;0.03484
0.000448000000000000;30.6828;0.03584
0.000460500000000000;30.8175;0.03684
0.000473000000000000;30.9522;0.03784
0.000485500000000000;31.087;0.03884
0.000498000000000000;31.2217;0.03984
0.000510500000000000;31.3564;0.04084
0.000523000000000000;31.4911;0.04184
0.000535500000000000;31.6259;0.04284
0.000548000000000000;31.7606;0.04384
0.000560500000000000;31.8953;0.04484
0.000573000000000000;32.03;0.04584
0.000585500000000000;32.1647;0.04684
0.000598000000000000;32.2995;0.04784
0.000610500000000000;32.4342;0.04884
0.000623000000000000;32.5689;0.04984
0.000635500000000000;32.7036;0.05084
0.000648000000000000;32.8383;0.05184
0.000660500000000000;32.9731;0.05284
0.000673000000000000;33.1078;0.05384
0.000685500000000000;33.2425;0.05484
0.000698000000000000;33.3772;0.05584
0.000710500000000000;33.4904;0.05684
0.000723000000000000;33.521;0.05784
0.000735500000000000;33.5516;0.05884
0.000748000000000000;33.5822;0.05984
0.000760500000000000;33.6128;0.06084
0.000773000000000000;33.6434;0.06184
0.000785500000000000;33.674;0.06284
0.000798000000000000;33.7046;0.06384
0.000810500000000000;33.7352;0.06484
0.000823000000000000;33.7658;0.06584
0.000835500000000000;33.7964;0.06684
0.000848000000000000;33.827;0.06784
0.000860500000000000;33.8576;0.06884
0.000873000000000000;33.8882;0.06984
0.000885500000000000;33.9188;0.07084
0.000898000000000000;33.9494;0.07184
0.000910500000000000;33.98;0.07284
0.000923000000000000;34.0106;0.07384
0.000935500000000000;34.0412;0.07484
0.000948000000000000;34.0719;0.07584
0.000960500000000000;34.1025;0.07684
0.000973000000000000;34.1331;0.07784
0.000985500000000000;34.1637;0.07884
0.000998000000000000;34.1943;0.07984
0.00101050000000000;34.2249;0.08084
0.00102300000000000;34.2555;0.08184
0.00103550000000000;34.2861;0.08284
0.00104800000000000;34.3167;0.08384
0.00106050000000000;34.3473;0.08484
0.00107300000000000;34.3779;0.08584
0.00108550000000000;34.4085;0.08684
0.00109800000000000;34.4391;0.08784
0.00111050000000000;34.4697;0.08884
0.00112300000000000;34.5003;0.08984
0.00113550000000000;34.5551;0.09084
0.00114800000000000;34.6159;0.09184
0.00116050000000000;34.6767;0.09284
0.00117300000000000;34.7375;0.09384
0.00118550000000000;34.7983;0.09484
0.00119800000000000;34.8592;0.09584
0.00121050000000000;34.92;0.09684
0.00122300000000000;34.9808;0.09784
0.00123550000000000;35.0416;0.09884
0.00124800000000000;35.1024;0.09984
0.00126050000000000;35.1633;0.10084
0.00127300000000000;35.2241;0.10184
0.00128550000000000;35.2849;0.10284
0.00129800000000000;35.3457;0.10384
0.00131050000000000;35.4065;0.10484
0.00132300000000000;35.4674;0.10584
0.00133550000000000;35.5282;0.10684
0.00134800000000000;35.589;0.10784
0.00136050000000000;35.6498;0.10884
0.00137300000000000;35.7106;0.10984
0.00138550000000000;35.7715;0.11084
0.00139800000000000;35.8323;0.11184
0.00141050000000000;35.8931;0.11284
0.00142300000000000;35.9539;0.11384
0.00143550000000000;36.0148;0.11484
0.00144800000000000;36.0756;0.11584
0.00146050000000000;36.1364;0.11684
0.00147300000000000;36.1972;0.11784
0.00148550000000000;36.258;0.11884
0.00149800000000000;36.3189;0.11984
0.00151050000000000;36.3797;0.12084
0.00152300000000000;36.4405;0.12184
0.00153550000000000;36.5013;0.12284
0.00154800000000000;36.5621;0.12384
0.00156050000000000;36.623;0.12484
0.00157300000000000;36.6838;0.12584
0.00158550000000000;36.7446;0.12684
0.00159800000000000;36.8054;0.12784
0.00161050000000000;36.8662;0.12884
0.00162300000000000;36.9271;0.12984
0.00163550000000000;36.9879;0.13084
0.00164800000000000;37.0487;0.13184
0.00166050000000000;37.1095;0.13284
0.00167300000000000;37.1703;0.13384
0.00168550000000000;37.2312;0.13484
0.00169800000000000;37.292;0.13584
0.00171050000000000;37.3528;0.13684
0.00172300000000000;37.4136;0.13784
0.00173550000000000;37.4744;0.13884
0.00174800000000000;37.5353;0.13984
0.00176050000000000;37.5961;0.14084
0.00177300000000000;37.6569;0.14184
0.00178550000000000;37.7177;0.14284
0.00179800000000000;37.7785;0.14384
0.00181050000000000;37.8394;0.14484
0.00182300000000000;37.9002;0.14584
0.00183550000000000;37.961;0.14684
0.00184800000000000;38.0218;0.14784
0.00186050000000000;38.0826;0.14884
0.00187300000000000;38.1435;0.14984
0.00188550000000000;38.2043;0.15084
0.00189800000000000;38.2651;0.15184
0.00191050000000000;38.3259;0.15284
0.00192300000000000;38.3867;0.15384
0.00193550000000000;38.4476;0.15484
0.00194800000000000;38.5084;0.15584
0.00196050000000000;38.5692;0.15684
0.00197300000000000;38.63;0.15784
0.00198550000000000;38.6908;0.15884
0.00199800000000000;38.7517;0.15984
0.00201050000000000;38.8125;0.16084
0.00202300000000000;38.8733;0.16184
0.00203550000000000;38.9341;0.16284
0.00204800000000000;38.9949;0.16384
