Test unit;G2;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.000912000000000000;33.2422;-0.07296
-0.000899500000000000;33.5325;-0.07196
-0.000887000000000000;33.8229;-0.07096
-0.000874500000000000;34.1133;-0.06996
-0.000862000000000000;34.4036;-0.06896
-0.000849500000000000;34.694;-0.06796
-0.000837000000000000;34.9843;-0.06696
-0.000824500000000000;35.2747;-0.06596
-0.000812000000000000;35.5651;-0.06496
-0.000799500000000000;35.8554;-0.06396
-0.000787000000000000;36.1458;-0.06296
-0.000774500000000000;36.4361;-0.06196
-0.000762000000000000;36.7265;-0.06096
-0.000749500000000000;37.0169;-0.05996
-0.000737000000000000;37.3072;-0.05896
-0.000724500000000000;37.5976;-0.05796
-0.000712000000000000;37.888;-0.05696
-0.000699500000000000;38.1783;-0.05596
-0.000687000000000000;38.4687;-0.05496
-0.000674500000000000;38.759;-0.05396
-0.000662000000000000;39.0494;-0.05296
-0.000649500000000000;39.3398;-0.05196
-0.000637000000000000;39.6301;-0.05096
-0.000624500000000000;39.9205;-0.04996
-0.000612000000000000;40.2108;-0.04896
-0.000599500000000000;40.5012;-0.04796
-0.000587000000000000;40.7916;-0.04696
-0.000574500000000000;41.0819;-0.04596
-0.000562000000000000;41.3723;-0.04496
-0.000549500000000000;41.6627;-0.04396
-0.000537000000000000;41.953;-0.04296
-0.000524500000000000;42.2434;-0.04196
-0.000512000000000000;42.5337;-0.04096
-0.000499500000000000;42.6981;-0.03996
-0.000487000000000000;42.8478;-0.03896
-0.000474500000000000;42.9975;-0.03796
-0.000462000000000000;43.1472;-0.03696
-0.000449500000000000;43.2969;-0.03596
-0.000437000000000000;43.4466;-0.03496
-0.000424500000000000;43.5963;-0.03396
-0.000412000000000000;43.746;-0.03296
-0.000399500000000000;43.8957;-0.03196
-0.000387000000000000;44.0453;-0.03096
-0.000374500000000000;44.195;-0.02996
-0.000362000000000000;44.3447;-0.02896
-0.000349500000000000;44.4944;-0.02796
-0.000337000000000000;44.6441;-0.02696
-0.000324500000000000;44.7938;-0.02596
-0.000312000000000000;44.9435;-0.02496
-0.000299500000000000;45.0932;-0.02396
-0.000287000000000000;45.2429;-0.02296
-0.000274500000000000;45.3926;-0.02196
-0.000262000000000000;45.5422;-0.02096
-0.000249500000000000;45.6919;-0.01996
-0.000237000000000000;45.8416;-0.01896
-0.000224500000000000;45.9913;-0.01796
-0.000212000000000000;46.141;-0.01696
-0.000199500000000000;46.2907;-0.01596
-0.000187000000000000;46.4404;-0.01496
-0.000174500000000000;46.5901;-0.01396
-0.000162000000000000;46.7398;-0.01296
-0.000149500000000000;46.8894;-0.01196
-0.000137000000000000;47.0391;-0.01096
-0.000124500000000000;47.1888;-0.00996
-0.000112000000000000;47.3385;-0.00896
-9.95000000000000e-05;47.4882;-0.00796
-8.70000000000000e-05;47.6379;-0.00696
-7.45000000000000e-05;47.7502;-0.00596
-6.20000000000000e-05;47.8411;-0.00496
-4.95000000000000e-05;47.9321;-0.00396
-3.70000000000000e-05;48.023;-0.00296
-2.45000000000000e-05;48.114;-0.00196
-1.20000000000000e-05;48.2049;-0.00096
1.30000000000000e-05;48.2959;4,00E-05
2.55000000000000e-05;48.3868;0.00104
3.80000000000000e-05;48.4777;0.00204
5.05000000000000e-05;48.5687;0.00304
6.30000000000000e-05;48.6596;0.00404
7.55000000000000e-05;48.7506;0.00504
8.80000000000000e-05;48.8415;0.00604
0.000100500000000000;48.9325;0.00704
0.000113000000000000;49.0234;0.00804
0.000125500000000000;49.1143;0.00904
0.000138000000000000;49.2053;0.01004
0.000150500000000000;49.2962;0.01104
0.000163000000000000;49.3872;0.01204
0.000175500000000000;49.4781;0.01304
0.000188000000000000;49.5691;0.01404
0.000200500000000000;49.66;0.01504
0.000213000000000000;49.7509;0.01604
0.000225500000000000;49.8419;0.01704
0.000238000000000000;49.9328;0.01804
0.000250500000000000;50.0238;0.01904
0.000263000000000000;50.1147;0.02004
0.000275500000000000;50.2057;0.02104
0.000288000000000000;50.2966;0.02204
0.000300500000000000;50.3876;0.02304
0.000313000000000000;50.4785;0.02404
0.000325500000000000;50.5694;0.02504
0.000338000000000000;50.6604;0.02604
0.000350500000000000;50.7513;0.02704
0.000363000000000000;50.8061;0.02804
0.000375500000000000;50.852;0.02904
0.000388000000000000;50.8979;0.03004
0.000400500000000000;50.9438;0.03104
0.000413000000000000;50.9897;0.03204
0.000425500000000000;51.0356;0.03304
0.000438000000000000;51.0815;0.03404
0.000450500000000000;51.1274;0.03504
0.000463000000000000;51.1733;0.03604
0.000475500000000000;51.2192;0.03704
0.000488000000000000;51.2651;0.03804
0.000500500000000000;51.3111;0.03904
0.000513000000000000;51.357;0.04004
0.000525500000000000;51.4029;0.04104
0.000538000000000000;51.4488;0.04204
0.000550500000000000;51.4947;0.04304
0.000563000000000000;51.5406;0.04404
0.000575500000000000;51.5865;0.04504
0.000588000000000000;51.6324;0.04604
0.000600500000000000;51.6783;0.04704
0.000613000000000000;51.7242;0.04804
0.000625500000000000;51.7701;0.04904
0.000638000000000000;51.816;0.05004
0.000650500000000000;51.8619;0.05104
0.000663000000000000;51.9078;0.05204
0.000675500000000000;51.9537;0.05304
0.000688000000000000;51.9996;0.05404
0.000700500000000000;52.0455;0.05504
0.000713000000000000;52.0914;0.05604
0.000725500000000000;52.1373;0.05704
0.000738000000000000;52.1832;0.05804
0.000750500000000000;52.2291;0.05904
0.000763000000000000;52.2751;0.06004
0.000775500000000000;52.321;0.06104
0.000788000000000000;52.3669;0.06204
0.000800500000000000;52.4128;0.06304
0.000813000000000000;52.4587;0.06404
0.000825500000000000;52.5046;0.06504
0.000838000000000000;52.5505;0.06604
0.000850500000000000;52.5964;0.06704
0.000863000000000000;52.6423;0.06804
0.000875500000000000;52.6882;0.06904
0.000888000000000000;52.7341;0.07004
0.000900500000000000;52.78;0.07104
0.000913000000000000;52.8259;0.07204
0.000925500000000000;52.8718;0.07304
0.000938000000000000;52.9177;0.07404
0.000950500000000000;52.9636;0.07504
0.000963000000000000;53.0095;0.07604
0.000975500000000000;53.0554;0.07704
0.000988000000000000;53.1013;0.07804
0.00100050000000000;53.1472;0.07904
0.00101300000000000;53.1931;0.08004
0.00102550000000000;53.2391;0.08104
0.00103800000000000;53.285;0.08204
0.00105050000000000;53.3309;0.08304
0.00106300000000000;53.3768;0.08404
0.00107550000000000;53.4227;0.08504
0.00108800000000000;53.4686;0.08604
0.00110050000000000;53.5145;0.08704
0.00111300000000000;53.5604;0.08804
0.00112550000000000;53.6063;0.08904
0.00113800000000000;53.6522;0.09004
0.00115050000000000;53.6981;0.09104
0.00116300000000000;53.744;0.09204
0.00117550000000000;53.7899;0.09304
0.00118800000000000;53.8358;0.09404
0.00120050000000000;53.8699;0.09504
0.00121300000000000;53.9006;0.09604
0.00122550000000000;53.9313;0.09704
0.00123800000000000;53.962;0.09804
0.00125050000000000;53.9927;0.09904
0.00126300000000000;54.0234;0.10004
0.00127550000000000;54.0541;0.10104
0.00128800000000000;54.0848;0.10204
0.00130050000000000;54.1155;0.10304
0.00131300000000000;54.1462;0.10404
0.00132550000000000;54.1769;0.10504
0.00133800000000000;54.2076;0.10604
0.00135050000000000;54.2383;0.10704
0.00136300000000000;54.269;0.10804
0.00137550000000000;54.2998;0.10904
0.00138800000000000;54.3305;0.11004
0.00140050000000000;54.3612;0.11104
0.00141300000000000;54.3919;0.11204
0.00142550000000000;54.4226;0.11304
0.00143800000000000;54.4533;0.11404
0.00145050000000000;54.484;0.11504
0.00146300000000000;54.5147;0.11604
0.00147550000000000;54.5454;0.11704
0.00148800000000000;54.5761;0.11804
0.00150050000000000;54.6068;0.11904
0.00151300000000000;54.6375;0.12004
0.00152550000000000;54.6682;0.12104
0.00153800000000000;54.6989;0.12204
0.00155050000000000;54.7296;0.12304
0.00156300000000000;54.7603;0.12404
0.00157550000000000;54.791;0.12504
0.00158800000000000;54.8217;0.12604
0.00160050000000000;54.8524;0.12704
0.00161300000000000;54.8774;0.12804
0.00162550000000000;54.8928;0.12904
0.00163800000000000;54.9082;0.13004
0.00165050000000000;54.9236;0.13104
0.00166300000000000;54.939;0.13204
0.00167550000000000;54.9544;0.13304
0.00168800000000000;54.9698;0.13404
0.00170050000000000;54.9852;0.13504
0.00171300000000000;55.0006;0.13604
0.00172550000000000;55.016;0.13704
0.00173800000000000;55.0314;0.13804
0.00175050000000000;55.0468;0.13904
0.00176300000000000;55.0622;0.14004
0.00177550000000000;55.0776;0.14104
0.00178800000000000;55.093;0.14204
0.00180050000000000;55.1084;0.14304
0.00181300000000000;55.1238;0.14404
0.00182550000000000;55.1392;0.14504
0.00183800000000000;55.1546;0.14604
0.00185050000000000;55.17;0.14704
0.00186300000000000;55.1854;0.14804
0.00187550000000000;55.2008;0.14904
0.00188800000000000;55.2162;0.15004
0.00190050000000000;55.2316;0.15104
0.00191300000000000;55.247;0.15204
0.00192550000000000;55.2624;0.15304
0.00193800000000000;55.2778;0.15404
0.00195050000000000;55.2932;0.15504
0.00196300000000000;55.3086;0.15604
0.00197550000000000;55.324;0.15704
0.00198800000000000;55.3394;0.15804
0.00200050000000000;55.3548;0.15904
0.00201300000000000;55.3702;0.16004
0.00202550000000000;55.3866;0.16104
0.00203800000000000;55.4173;0.16204
0.00205050000000000;55.448;0.16304
0.00206300000000000;55.4787;0.16404
0.00207550000000000;55.5094;0.16504
0.00208800000000000;55.5401;0.16604
0.00210050000000000;55.5708;0.16704
0.00211300000000000;55.6015;0.16804
0.00212550000000000;55.6322;0.16904
0.00213800000000000;55.6629;0.17004
0.00215050000000000;55.6936;0.17104
0.00216300000000000;55.7243;0.17204
0.00217550000000000;55.755;0.17304
0.00218800000000000;55.7857;0.17404
0.00220050000000000;55.8164;0.17504
0.00221300000000000;55.8471;0.17604
0.00222550000000000;55.8778;0.17704
0.00223800000000000;55.9085;0.17804
0.00225050000000000;55.9392;0.17904
0.00226300000000000;55.9699;0.18004
0.00227550000000000;56.0006;0.18104
0.00228800000000000;56.0313;0.18204
0.00230050000000000;56.062;0.18304
0.00231300000000000;56.0927;0.18404
0.00232550000000000;56.1234;0.18504
0.00233800000000000;56.1541;0.18604
0.00235050000000000;56.1848;0.18704
0.00236300000000000;56.2155;0.18804
0.00237550000000000;56.2462;0.18904
0.00238800000000000;56.2769;0.19004
0.00240050000000000;56.3076;0.19104
0.00241300000000000;56.3383;0.19204
0.00242550000000000;56.369;0.19304
0.00243800000000000;56.3998;0.19404
0.00245050000000000;56.4103;0.19504
0.00246300000000000;56.4103;0.19604
0.00247550000000000;56.4103;0.19704
0.00248800000000000;56.4103;0.19804
0.00250050000000000;56.4103;0.19904
0.00251300000000000;56.4103;0.20004
0.00252550000000000;56.4103;0.20104
0.00253800000000000;56.4103;0.20204
0.00255050000000000;56.4103;0.20304
0.00256300000000000;56.4103;0.20404
0.00257550000000000;56.4103;0.20504
0.00258800000000000;56.4103;0.20604
0.00260050000000000;56.4103;0.20704
0.00261300000000000;56.4103;0.20804
0.00262550000000000;56.4103;0.20904
0.00263800000000000;56.4103;0.21004
0.00265050000000000;56.4103;0.21104
0.00266300000000000;56.4103;0.21204
0.00267550000000000;56.4103;0.21304
0.00268800000000000;56.4103;0.21404
0.00270050000000000;56.4103;0.21504
0.00271300000000000;56.4103;0.21604
0.00272550000000000;56.4103;0.21704
0.00273800000000000;56.4103;0.21804
0.00275050000000000;56.4103;0.21904
0.00276300000000000;56.4103;0.22004
0.00277550000000000;56.4103;0.22104
0.00278800000000000;56.4103;0.22204
0.00280050000000000;56.4103;0.22304
0.00281300000000000;56.4103;0.22404
0.00282550000000000;56.4103;0.22504
0.00283800000000000;56.4103;0.22604
0.00285050000000000;56.4103;0.22704
0.00286300000000000;56.4174;0.22804
0.00287550000000000;56.4328;0.22904
0.00288800000000000;56.4482;0.23004
0.00290050000000000;56.4636;0.23104
0.00291300000000000;56.479;0.23204
0.00292550000000000;56.4944;0.23304
0.00293800000000000;56.5098;0.23404
0.00295050000000000;56.5252;0.23504
0.00296300000000000;56.5406;0.23604
0.00297550000000000;56.556;0.23704
0.00298800000000000;56.5714;0.23804
0.00300050000000000;56.5868;0.23904
0.00301300000000000;56.6022;0.24004
0.00302550000000000;56.6176;0.24104
0.00303800000000000;56.633;0.24204
0.00305050000000000;56.6484;0.24304
0.00306300000000000;56.6638;0.24404
0.00307550000000000;56.6792;0.24504
0.00308800000000000;56.6946;0.24604
0.00310050000000000;56.71;0.24704
0.00311300000000000;56.7254;0.24804
0.00312550000000000;56.7408;0.24904
0.00313800000000000;56.7562;0.25004
0.00315050000000000;56.7716;0.25104
0.00316300000000000;56.787;0.25204
0.00317550000000000;56.8024;0.25304
0.00318800000000000;56.8178;0.25404
0.00320050000000000;56.8332;0.25504
0.00321300000000000;56.8486;0.25604
0.00322550000000000;56.864;0.25704
0.00323800000000000;56.8794;0.25804
0.00325050000000000;56.8948;0.25904
0.00326300000000000;56.9102;0.26004
0.00327550000000000;56.9256;0.26104
0.00328800000000000;56.941;0.26204
0.00330050000000000;56.9564;0.26304
0.00331300000000000;56.9718;0.26404
0.00332550000000000;56.9872;0.26504
0.00333800000000000;57.0026;0.26604
0.00335050000000000;57.018;0.26704
0.00336300000000000;57.0334;0.26804
0.00337550000000000;57.0488;0.26904
0.00338800000000000;57.0642;0.27004
0.00340050000000000;57.0796;0.27104
0.00341300000000000;57.095;0.27204
0.00342550000000000;57.1104;0.27304
0.00343800000000000;57.1258;0.27404
0.00345050000000000;57.1412;0.27504
0.00346300000000000;57.1566;0.27604
0.00347550000000000;57.172;0.27704
0.00348800000000000;57.1874;0.27804
0.00350050000000000;57.2028;0.27904
0.00351300000000000;57.2182;0.28004
0.00352550000000000;57.2336;0.28104
0.00353800000000000;57.249;0.28204
0.00355050000000000;57.2644;0.28304
0.00356300000000000;57.2797;0.28404
0.00357550000000000;57.2951;0.28504
0.00358800000000000;57.3105;0.28604
0.00360050000000000;57.3259;0.28704
0.00361300000000000;57.3413;0.28804
0.00362550000000000;57.3567;0.28904
0.00363800000000000;57.3721;0.29004
0.00365050000000000;57.3875;0.29104
0.00366300000000000;57.4029;0.29204
0.00367550000000000;57.4183;0.29304
0.00368800000000000;57.4337;0.29404
0.00370050000000000;57.4491;0.29504
0.00371300000000000;57.4645;0.29604
0.00372550000000000;57.4799;0.29704
0.00373800000000000;57.4953;0.29804
0.00375050000000000;57.5107;0.29904
0.00376300000000000;57.5261;0.30004
0.00377550000000000;57.5415;0.30104
0.00378800000000000;57.5569;0.30204
0.00380050000000000;57.5723;0.30304
0.00381300000000000;57.5877;0.30404
0.00382550000000000;57.6031;0.30504
0.00383800000000000;57.6185;0.30604
0.00385050000000000;57.6339;0.30704
0.00386300000000000;57.6493;0.30804
0.00387550000000000;57.6647;0.30904
0.00388800000000000;57.6801;0.31004
0.00390050000000000;57.6955;0.31104
0.00391300000000000;57.7109;0.31204
0.00392550000000000;57.7263;0.31304
0.00393800000000000;57.7417;0.31404
0.00395050000000000;57.7571;0.31504
0.00396300000000000;57.7725;0.31604
0.00397550000000000;57.7879;0.31704
0.00398800000000000;57.8033;0.31804
0.00400050000000000;57.8187;0.31904
0.00401300000000000;57.8341;0.32004
0.00402550000000000;57.8495;0.32104
0.00403800000000000;57.8649;0.32204
0.00405050000000000;57.8803;0.32304
0.00406300000000000;57.8957;0.32404
0.00407550000000000;57.9111;0.32504
0.00408800000000000;57.9265;0.32604
0.00410050000000000;57.9419;0.32704
0.00411300000000000;57.9487;0.32804
0.00412550000000000;57.9487;0.32904
0.00413800000000000;57.9487;0.33004
0.00415050000000000;57.9487;0.33104
0.00416300000000000;57.9487;0.33204
0.00417550000000000;57.9487;0.33304
0.00418800000000000;57.9487;0.33404
0.00420050000000000;57.9487;0.33504
0.00421300000000000;57.9487;0.33604
0.00422550000000000;57.9487;0.33704
0.00423800000000000;57.9487;0.33804
0.00425050000000000;57.9487;0.33904
0.00426300000000000;57.9487;0.34004
0.00427550000000000;57.9487;0.34104
0.00428800000000000;57.9487;0.34204
0.00430050000000000;57.9487;0.34304
0.00431300000000000;57.9487;0.34404
0.00432550000000000;57.9487;0.34504
0.00433800000000000;57.9487;0.34604
0.00435050000000000;57.9487;0.34704
0.00436300000000000;57.9487;0.34804
0.00437550000000000;57.9487;0.34904
0.00438800000000000;57.9487;0.35004
0.00440050000000000;57.9487;0.35104
0.00441300000000000;57.9487;0.35204
0.00442550000000000;57.9487;0.35304
0.00443800000000000;57.9487;0.35404
0.00445050000000000;57.9487;0.35504
0.00446300000000000;57.9487;0.35604
0.00447550000000000;57.9487;0.35704
0.00448800000000000;57.9487;0.35804
0.00450050000000000;57.9487;0.35904
0.00451300000000000;57.9487;0.36004
0.00452550000000000;57.9543;0.36104
0.00453800000000000;57.9697;0.36204
0.00455050000000000;57.9851;0.36304
0.00456300000000000;58.0005;0.36404
0.00457550000000000;58.0159;0.36504
0.00458800000000000;58.0313;0.36604
0.00460050000000000;58.0467;0.36704
0.00461300000000000;58.0621;0.36804
0.00462550000000000;58.0775;0.36904
0.00463800000000000;58.0929;0.37004
0.00465050000000000;58.1083;0.37104
0.00466300000000000;58.1237;0.37204
0.00467550000000000;58.1391;0.37304
0.00468800000000000;58.1545;0.37404
0.00470050000000000;58.1699;0.37504
0.00471300000000000;58.1853;0.37604
0.00472550000000000;58.2007;0.37704
0.00473800000000000;58.2161;0.37804
0.00475050000000000;58.2315;0.37904
0.00476300000000000;58.2469;0.38004
0.00477550000000000;58.2623;0.38104
0.00478800000000000;58.2777;0.38204
0.00480050000000000;58.2931;0.38304
0.00481300000000000;58.3085;0.38404
0.00482550000000000;58.3239;0.38504
0.00483800000000000;58.3393;0.38604
0.00485050000000000;58.3547;0.38704
0.00486300000000000;58.3701;0.38804
0.00487550000000000;58.3855;0.38904
0.00488800000000000;58.4009;0.39004
0.00490050000000000;58.4163;0.39104
0.00491300000000000;58.4317;0.39204
0.00492550000000000;58.4471;0.39304
0.00493800000000000;58.4615;0.39404
0.00495050000000000;58.4615;0.39504
0.00496300000000000;58.4615;0.39604
0.00497550000000000;58.4615;0.39704
0.00498800000000000;58.4615;0.39804
0.00500050000000000;58.4615;0.39904
0.00501300000000000;58.4615;0.40004
0.00502550000000000;58.4615;0.40104
0.00503800000000000;58.4615;0.40204
0.00505050000000000;58.4615;0.40304
0.00506300000000000;58.4615;0.40404
0.00507550000000000;58.4615;0.40504
0.00508800000000000;58.4615;0.40604
0.00510050000000000;58.4615;0.40704
0.00511300000000000;58.4615;0.40804
0.00512550000000000;58.4615;0.40904
0.00513800000000000;58.4615;0.41004
0.00515050000000000;58.4615;0.41104
0.00516300000000000;58.4615;0.41204
0.00517550000000000;58.4615;0.41304
0.00518800000000000;58.4615;0.41404
0.00520050000000000;58.4615;0.41504
0.00521300000000000;58.4615;0.41604
0.00522550000000000;58.4615;0.41704
0.00523800000000000;58.4615;0.41804
0.00525050000000000;58.4615;0.41904
0.00526300000000000;58.4615;0.42004
0.00527550000000000;58.4615;0.42104
0.00528800000000000;58.4615;0.42204
0.00530050000000000;58.4615;0.42304
0.00531300000000000;58.4615;0.42404
0.00532550000000000;58.4615;0.42504
0.00533800000000000;58.4615;0.42604
0.00535050000000000;58.4615;0.42704
0.00536300000000000;58.4615;0.42804
0.00537550000000000;58.4615;0.42904
0.00538800000000000;58.4615;0.43004
0.00540050000000000;58.4615;0.43104
0.00541300000000000;58.4615;0.43204
0.00542550000000000;58.4615;0.43304
0.00543800000000000;58.4615;0.43404
0.00545050000000000;58.4615;0.43504
0.00546300000000000;58.4615;0.43604
0.00547550000000000;58.4615;0.43704
0.00548800000000000;58.4615;0.43804
0.00550050000000000;58.4615;0.43904
0.00551300000000000;58.4615;0.44004
0.00552550000000000;58.4615;0.44104
0.00553800000000000;58.4615;0.44204
0.00555050000000000;58.4615;0.44304
0.00556300000000000;58.4615;0.44404
0.00557550000000000;58.4615;0.44504
0.00558800000000000;58.4615;0.44604
0.00560050000000000;58.4615;0.44704
0.00561300000000000;58.4615;0.44804
0.00562550000000000;58.4615;0.44904
0.00563800000000000;58.4615;0.45004
0.00565050000000000;58.4615;0.45104
0.00566300000000000;58.4615;0.45204
0.00567550000000000;58.4615;0.45304
0.00568800000000000;58.4615;0.45404
0.00570050000000000;58.4615;0.45504
0.00571300000000000;58.4615;0.45604
0.00572550000000000;58.4615;0.45704
0.00573800000000000;58.4615;0.45804
0.00575050000000000;58.4615;0.45904
0.00576300000000000;58.4615;0.46004
0.00577550000000000;58.4822;0.46104
0.00578800000000000;58.5129;0.46204
0.00580050000000000;58.5436;0.46304
0.00581300000000000;58.5743;0.46404
0.00582550000000000;58.605;0.46504
0.00583800000000000;58.6357;0.46604
0.00585050000000000;58.6664;0.46704
0.00586300000000000;58.6971;0.46804
0.00587550000000000;58.7278;0.46904
0.00588800000000000;58.7585;0.47004
0.00590050000000000;58.7892;0.47104
0.00591300000000000;58.8199;0.47204
0.00592550000000000;58.8506;0.47304
0.00593800000000000;58.8813;0.47404
0.00595050000000000;58.912;0.47504
0.00596300000000000;58.9427;0.47604
0.00597550000000000;58.9734;0.47704
0.00598800000000000;59.0041;0.47804
0.00600050000000000;59.0348;0.47904
0.00601300000000000;59.0655;0.48004
0.00602550000000000;59.0962;0.48104
0.00603800000000000;59.1269;0.48204
0.00605050000000000;59.1576;0.48304
0.00606300000000000;59.1883;0.48404
0.00607550000000000;59.219;0.48504
0.00608800000000000;59.2497;0.48604
0.00610050000000000;59.2804;0.48704
0.00611300000000000;59.3111;0.48804
0.00612550000000000;59.3418;0.48904
0.00613800000000000;59.3725;0.49004
0.00615050000000000;59.4032;0.49104
0.00616300000000000;59.4339;0.49204
0.00617550000000000;59.4646;0.49304
0.00618800000000000;59.4872;0.49404
0.00620050000000000;59.4872;0.49504
0.00621300000000000;59.4872;0.49604
0.00622550000000000;59.4872;0.49704
0.00623800000000000;59.4872;0.49804
0.00625050000000000;59.4872;0.49904
0.00626300000000000;59.4872;0.50004
0.00627550000000000;59.4872;0.50104
0.00628800000000000;59.4872;0.50204
0.00630050000000000;59.4872;0.50304
0.00631300000000000;59.4872;0.50404
0.00632550000000000;59.4872;0.50504
0.00633800000000000;59.4872;0.50604
0.00635050000000000;59.4872;0.50704
0.00636300000000000;59.4872;0.50804
0.00637550000000000;59.4872;0.50904
0.00638800000000000;59.4872;0.51004
0.00640050000000000;59.4872;0.51104
0.00641300000000000;59.4872;0.51204
0.00642550000000000;59.4872;0.51304
0.00643800000000000;59.4872;0.51404
0.00645050000000000;59.4872;0.51504
0.00646300000000000;59.4872;0.51604
0.00647550000000000;59.4872;0.51704
0.00648800000000000;59.4872;0.51804
0.00650050000000000;59.4872;0.51904
0.00651300000000000;59.4872;0.52004
0.00652550000000000;59.4872;0.52104
0.00653800000000000;59.4872;0.52204
0.00655050000000000;59.4872;0.52304
0.00656300000000000;59.4872;0.52404
0.00657550000000000;59.4872;0.52504
0.00658800000000000;59.4872;0.52604
0.00660050000000000;59.4882;0.52704
0.00661300000000000;59.5036;0.52804
0.00662550000000000;59.519;0.52904
0.00663800000000000;59.5344;0.53004
0.00665050000000000;59.5498;0.53104
0.00666300000000000;59.5652;0.53204
0.00667550000000000;59.5806;0.53304
0.00668800000000000;59.596;0.53404
0.00670050000000000;59.6114;0.53504
0.00671300000000000;59.6268;0.53604
0.00672550000000000;59.6422;0.53704
0.00673800000000000;59.6576;0.53804
0.00675050000000000;59.673;0.53904
0.00676300000000000;59.6884;0.54004
0.00677550000000000;59.7038;0.54104
0.00678800000000000;59.7192;0.54204
0.00680050000000000;59.7346;0.54304
0.00681300000000000;59.75;0.54404
0.00682550000000000;59.7654;0.54504
0.00683800000000000;59.7808;0.54604
0.00685050000000000;59.7962;0.54704
0.00686300000000000;59.8116;0.54804
0.00687550000000000;59.827;0.54904
0.00688800000000000;59.8424;0.55004
0.00690050000000000;59.8578;0.55104
0.00691300000000000;59.8732;0.55204
0.00692550000000000;59.8886;0.55304
0.00693800000000000;59.904;0.55404
0.00695050000000000;59.9194;0.55504
0.00696300000000000;59.9348;0.55604
0.00697550000000000;59.9502;0.55704
0.00698800000000000;59.9656;0.55804
0.00700050000000000;59.981;0.55904
0.00701300000000000;59.9964;0.56004
0.00702550000000000;60;0.56104
0.00703800000000000;60;0.56204
0.00705050000000000;60;0.56304
0.00706300000000000;60;0.56404
0.00707550000000000;60;0.56504
0.00708800000000000;60;0.56604
0.00710050000000000;60;0.56704
0.00711300000000000;60;0.56804
0.00712550000000000;60;0.56904
0.00713800000000000;60;0.57004
0.00715050000000000;60;0.57104
0.00716300000000000;60;0.57204
0.00717550000000000;60;0.57304
0.00718800000000000;60;0.57404
0.00720050000000000;60;0.57504
0.00721300000000000;60;0.57604
0.00722550000000000;60;0.57704
0.00723800000000000;60;0.57804
0.00725050000000000;60;0.57904
0.00726300000000000;60;0.58004
0.00727550000000000;60;0.58104
0.00728800000000000;60;0.58204
0.00730050000000000;60;0.58304
0.00731300000000000;60;0.58404
0.00732550000000000;60;0.58504
0.00733800000000000;60;0.58604
0.00735050000000000;60;0.58704
0.00736300000000000;60;0.58804
0.00737550000000000;60;0.58904
0.00738800000000000;60;0.59004
0.00740050000000000;60;0.59104
0.00741300000000000;60;0.59204
0.00742550000000000;60;0.59304
0.00743800000000000;60;0.59404
0.00745050000000000;60;0.59504
0.00746300000000000;60;0.59604
0.00747550000000000;60;0.59704
0.00748800000000000;60;0.59804
0.00750050000000000;60;0.59904
0.00751300000000000;60;0.60004
0.00752550000000000;60;0.60104
0.00753800000000000;60;0.60204
0.00755050000000000;60;0.60304
0.00756300000000000;60;0.60404
0.00757550000000000;60;0.60504
0.00758800000000000;60;0.60604
0.00760050000000000;60;0.60704
0.00761300000000000;60;0.60804
0.00762550000000000;60;0.60904
0.00763800000000000;60;0.61004
0.00765050000000000;60;0.61104
0.00766300000000000;60;0.61204
0.00767550000000000;60;0.61304
0.00768800000000000;60;0.61404
0.00770050000000000;60;0.61504
0.00771300000000000;60;0.61604
0.00772550000000000;60;0.61704
0.00773800000000000;60;0.61804
0.00775050000000000;60;0.61904
0.00776300000000000;60;0.62004
0.00777550000000000;60;0.62104
0.00778800000000000;60;0.62204
0.00780050000000000;60;0.62304
0.00781300000000000;60;0.62404
0.00782550000000000;60;0.62504
0.00783800000000000;60;0.62604
0.00785050000000000;60;0.62704
0.00786300000000000;60;0.62804
0.00787550000000000;60;0.62904
0.00788800000000000;60;0.63004
0.00790050000000000;60;0.63104
0.00791300000000000;60;0.63204
0.00792550000000000;60;0.63304
0.00793800000000000;60;0.63404
0.00795050000000000;60;0.63504
0.00796300000000000;60;0.63604
0.00797550000000000;60;0.63704
0.00798800000000000;60;0.63804
0.00800050000000000;60;0.63904
0.00801300000000000;60;0.64004
0.00802550000000000;60;0.64104
0.00803800000000000;60;0.64204
0.00805050000000000;60;0.64304
0.00806300000000000;60;0.64404
0.00807550000000000;60;0.64504
0.00808800000000000;60;0.64604
0.00810050000000000;60;0.64704
0.00811300000000000;60;0.64804
0.00812550000000000;60;0.64904
0.00813800000000000;60;0.65004
0.00815050000000000;60;0.65104
0.00816300000000000;60;0.65204
0.00817550000000000;60;0.65304
0.00818800000000000;60;0.65404
0.00820050000000000;60;0.65504
0.00821300000000000;60;0.65604
0.00822550000000000;60;0.65704
0.00823800000000000;60;0.65804
0.00825050000000000;60;0.65904
0.00826300000000000;60;0.66004
0.00827550000000000;60;0.66104
0.00828800000000000;60;0.66204
0.00830050000000000;60;0.66304
0.00831300000000000;60;0.66404
0.00832550000000000;60;0.66504
0.00833800000000000;60;0.66604
0.00835050000000000;60;0.66704
0.00836300000000000;60;0.66804
0.00837550000000000;60;0.66904
0.00838800000000000;60;0.67004
