Test unit;CT02;
Reference;Senaldi et al. (2018);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-5.35418643100000;-62.7145347600000;-0.369254237000000
-5.33627941000000;-62.6660207800000;-0.368019270000000
-5.31854248300000;-62.6053377400000;-0.366796033000000
-5.30084560900000;-62.5545522000000;-0.365575559000000
-5.28305453300000;-62.5277802700000;-0.364348588000000
-5.26517910700000;-62.5008460900000;-0.363115800000000
-5.24730210300000;-62.4727761200000;-0.361882904000000
-5.22933567100000;-62.4656369400000;-0.360643839000000
-5.21153028300000;-62.4875412500000;-0.359415882000000
-5.19389526300000;-62.4966274800000;-0.358199673000000
-5.17659637200000;-62.5011706000000;-0.357006646000000
-5.15928544800000;-62.5430321600000;-0.355812790000000
-5.14217880000000;-62.6069602800000;-0.354633021000000
-5.12520398900000;-62.6476860700000;-0.353462344000000
-5.10852558000000;-62.6957132900000;-0.352312109000000
-5.09205736900000;-62.7435782500000;-0.351176370000000
-5.07563212400000;-62.7891716600000;-0.350043595000000
-5.05920554300000;-62.8339538000000;-0.348910727000000
-5.04278362700000;-62.8608879800000;-0.347778181000000
-5.02648889700000;-62.8738683100000;-0.346654407000000
-5.00998948600000;-62.8771134000000;-0.345516516000000
-4.99349625900000;-62.8599144600000;-0.344379052000000
-4.97675578300000;-62.8313577400000;-0.343224537000000
-4.95997088200000;-62.8125362600000;-0.342066957000000
-4.94302388000000;-62.7615884700000;-0.340898199000000
-4.92608072300000;-62.6932794800000;-0.339729705000000
-4.90938938400000;-62.6243214800000;-0.338578578000000
-4.89286821300000;-62.5542277000000;-0.337439187000000
-4.87639347200000;-62.4662859700000;-0.336302998000000
-4.85987462900000;-62.4026823600000;-0.335163767000000
-4.84364380100000;-62.3554664100000;-0.334044400000000
-4.82737268800000;-62.3076014400000;-0.332922254000000
-4.81110017300000;-62.2589252100000;-0.331800012000000
-4.79486925600000;-62.2095999500000;-0.330680638000000
-4.77867230900000;-62.1945103200000;-0.329563608000000
-4.76255234600000;-62.2118715100000;-0.328451886000000
-4.74601197900000;-62.2290704400000;-0.327311171000000
-4.72938502900000;-62.2592497100000;-0.326164485000000
-4.71270794200000;-62.3251248800000;-0.325014341000000
-4.69573858800000;-62.3671486900000;-0.323844041000000
-4.67839505500000;-62.3887284900000;-0.322647935000000
-4.66109186200000;-62.4101460300000;-0.321454611000000
-4.64399902400000;-62.4305900500000;-0.320275795000000
-4.62673863700000;-62.4505473100000;-0.319085423000000
-4.60948098500000;-62.4523321000000;-0.317895240000000
-4.59201887400000;-62.4283185000000;-0.316690957000000
-4.57464312400000;-62.3911623000000;-0.315492629000000
-4.55718548500000;-62.3384297100000;-0.314288654000000
-4.53977317500000;-62.2662266300000;-0.313087805000000
-4.52261259900000;-62.2045700700000;-0.311904317000000
-4.50566101200000;-62.1526487500000;-0.310735242000000
-4.48862901500000;-62.0820682100000;-0.309560622000000
-4.47151277600000;-62.0110009100000;-0.308380191000000
-4.45443813300000;-61.9396091000000;-0.307202630000000
-4.43749345100000;-61.8521541300000;-0.306034031000000
-4.42071611000000;-61.7630766200000;-0.304876973000000
-4.40406171700000;-61.6976882100000;-0.303728394000000
-4.38744993600000;-61.6326243200000;-0.302582754000000
-4.37075479700000;-61.5670736600000;-0.301431365000000
-4.35397432600000;-61.5007117200000;-0.300274091000000
-4.33702331700000;-61.4478168800000;-0.299105056000000
-4.32006562800000;-61.4306179500000;-0.297935561000000
-4.30306629400000;-61.4126077400000;-0.296763193000000
-4.29821488300000;-60.3036009200000;-0.296428613000000
-4.29631901800000;-60.5544457700000;-0.296297863000000
-4.29252110200000;-60.7911745100000;-0.296035938000000
-4.28812979500000;-60.7695947300000;-0.295733089000000
-4.28812697500000;-61.0496453100000;-0.295732895000000
-4.28567792100000;-61.2996788900000;-0.295563995000000
-4.28233039400000;-62.2469184300000;-0.295333131000000
-4.28076676700000;-62.5190185800000;-0.295225294000000
-4.27680050800000;-62.7516909900000;-0.294951759000000
-4.27064084800000;-62.9481807200000;-0.294526955000000
-4.26245750400000;-63.1091368100000;-0.293962586000000
-4.25288279700000;-63.2391023600000;-0.293302262000000
-4.24238449200000;-63.3195804000000;-0.292578241000000
-4.23104433000000;-63.3710149600000;-0.291796161000000
-4.21906916200000;-63.4011942200000;-0.290970287000000
-4.20688545400000;-63.3919457400000;-0.290130031000000
-4.19436770000000;-63.3442430200000;-0.289266738000000
-4.18147065500000;-63.2997853900000;-0.288377287000000
-4.16861286400000;-63.2572748100000;-0.287490542000000
-4.15584018400000;-63.2126549300000;-0.286609668000000
-4.14294050300000;-63.1707933600000;-0.285720035000000
-4.13008246500000;-63.1271470000000;-0.284833273000000
-4.11713375000000;-63.1143289300000;-0.283940259000000
-4.10409968800000;-63.1107593400000;-0.283041358000000
-4.09093944000000;-63.1071897500000;-0.282133754000000
-4.07756936200000;-63.0995638000000;-0.281211680000000
-4.06419470400000;-63.1167627400000;-0.280289290000000
-4.05111341100000;-63.1281205300000;-0.279387132000000
-4.03778275300000;-63.1276337700000;-0.278467776000000
-4.02440742200000;-63.1446704500000;-0.277545339000000
-4.01124134200000;-63.1745252100000;-0.276637334000000
-3.99799082000000;-63.1935089400000;-0.275723505000000
-3.98462006500000;-63.1871810300000;-0.274801384000000
-3.97108048200000;-63.1802041000000;-0.273867619000000
-3.95758268000000;-63.1735516800000;-0.272936737000000
-3.94429458800000;-63.1677105400000;-0.272020316000000
-3.93088448500000;-63.1315278700000;-0.271095482000000
-3.91713959600000;-63.0813913400000;-0.270147558000000
-3.90372987100000;-63.0388807600000;-0.269222750000000
-3.89023851700000;-62.9635948500000;-0.268292312000000
-3.87649737900000;-62.8584541800000;-0.267344647000000
-3.86262933700000;-62.7716482200000;-0.266388230000000
-3.84875794300000;-62.7015544400000;-0.265431582000000
-3.83543404000000;-62.6335699600000;-0.264512692000000
-3.82223641500000;-62.5644497100000;-0.263602511000000
-3.80874380100000;-62.4924088800000;-0.262671986000000
-3.79533397800000;-62.4336728900000;-0.261747171000000
-3.78196412900000;-62.3937583700000;-0.260825112000000
-3.76834071300000;-62.3627678300000;-0.259885566000000
-3.75480042700000;-62.3470291800000;-0.258951754000000
-3.74134308700000;-62.3457311500000;-0.258023661000000
-3.72801251400000;-62.3364826700000;-0.257104311000000
-3.71480986900000;-62.3155518800000;-0.256193784000000
-3.70118469700000;-62.3079259400000;-0.255254117000000
-3.68734936900000;-62.3015980300000;-0.254299956000000
-3.67368266400000;-62.2951078600000;-0.253357425000000
-3.66009931400000;-62.3051676200000;-0.252420642000000
-3.64681077200000;-62.3228533200000;-0.251504191000000
-3.63369191900000;-62.3184724600000;-0.250599443000000
-3.62057315300000;-62.3155518800000;-0.249694700000000
-3.60758103000000;-62.3149028700000;-0.248798692000000
-3.59454645300000;-62.3113332800000;-0.247899755000000
-3.58134262500000;-62.3071146700000;-0.246989147000000
-3.56830981500000;-62.2719055300000;-0.246090332000000
-3.55527681300000;-62.2360473700000;-0.245191504000000
-3.54215935800000;-62.2006759700000;-0.244286852000000
-3.52949222200000;-61.6621545800000;-0.243413257000000
-3.52881581600000;-61.9206253800000;-0.243366608000000
-3.52611514800000;-62.1479433900000;-0.243180355000000
-3.52513470700000;-61.0606785900000;-0.243112738000000
-3.52500983100000;-61.2965960600000;-0.243104126000000
-3.52306982500000;-61.5281326800000;-0.242970333000000
-3.51958450800000;-61.9190028500000;-0.242729966000000
-3.51853002900000;-62.2113847700000;-0.242657243000000
-3.51524048000000;-62.4680707800000;-0.242430378000000
-3.51005162300000;-62.6974981000000;-0.242072526000000
-3.50313334100000;-62.8883089400000;-0.241595403000000
-3.49482321900000;-63.0351489200000;-0.241022291000000
-3.48545838500000;-63.1552169700000;-0.240376440000000
-3.47537614900000;-63.2506223900000;-0.239681114000000
-3.46512432800000;-63.3294778900000;-0.238974092000000
-3.45432404500000;-63.3664718300000;-0.238229244000000
-3.44318742000000;-63.3810747000000;-0.237461201000000
-3.43179802400000;-63.3849688000000;-0.236675726000000
-3.42036555100000;-63.3822104800000;-0.235887279000000
-3.40876567400000;-63.3517067000000;-0.235087288000000
-3.39703879300000;-63.3233122300000;-0.234278537000000
-3.38539563900000;-63.3179578500000;-0.233475561000000
-3.37362636600000;-63.3122789500000;-0.232663887000000
-3.36185709300000;-63.3057887900000;-0.231852213000000
-3.34996115100000;-63.2988118600000;-0.231031804000000
-3.33823430100000;-63.2931329600000;-0.230223055000000
-3.32650729300000;-63.2863182900000;-0.229414296000000
-3.31478020700000;-63.2780433300000;-0.228605532000000
-3.30305364700000;-63.2702551300000;-0.227796803000000
-3.29149498700000;-63.2869673100000;-0.226999654000000
-3.28023203000000;-63.2992986200000;-0.226222899000000
-3.26880098100000;-63.2877785800000;-0.225434550000000
-3.25753835500000;-63.2777188300000;-0.224657818000000
-3.24631755200000;-63.2824242000000;-0.223883969000000
-3.23505484800000;-63.2833977200000;-0.223107231000000
-3.22370778200000;-63.2833977200000;-0.222324675000000
-3.21244468800000;-63.2825864500000;-0.221547910000000
-3.20126577300000;-63.2811261700000;-0.220776950000000
-3.19025510400000;-63.2879408400000;-0.220017593000000
-3.17911808500000;-63.2743115000000;-0.219249523000000
-3.16772788200000;-63.2611689100000;-0.218463992000000
-3.15650593800000;-63.2587351000000;-0.217690065000000
-3.14519953900000;-63.2496488700000;-0.216910313000000
-3.13397824600000;-63.2082740700000;-0.216136431000000
-3.12292541900000;-63.1698198400000;-0.215374167000000
-3.11212567600000;-63.1303920900000;-0.214629357000000
-3.10132613100000;-63.0898285500000;-0.213884561000000
-3.09040012400000;-63.0487782600000;-0.213131043000000
-3.07930580100000;-62.9846878800000;-0.212365917000000
-3.06842251100000;-62.9207597500000;-0.211615346000000
-3.05762349700000;-62.8587786800000;-0.210870586000000
-3.04690882500000;-62.8063706000000;-0.210131643000000
-3.03610996400000;-62.7562340700000;-0.209386894000000
-3.02531073600000;-62.7208626700000;-0.208642120000000
-3.01446945800000;-62.6833819700000;-0.207894445000000
-3.00337508300000;-62.6481728300000;-0.207129316000000
-2.99232288100000;-62.6126391800000;-0.206367095000000
-2.98139722500000;-62.5758074900000;-0.205613602000000
-2.97055577900000;-62.5522806400000;-0.204865916000000
-2.95962991300000;-62.5466017500000;-0.204112408000000
-2.94895718500000;-62.5368665000000;-0.203376358000000
-2.93811577100000;-62.5060382200000;-0.202628674000000
-2.92740084900000;-62.4742364100000;-0.201889714000000
-2.91647495100000;-62.4417855900000;-0.201136204000000
-2.90542245900000;-62.4088480000000;-0.200373963000000
-2.89436999300000;-62.3687712400000;-0.199611724000000
-2.88327531700000;-62.3270719300000;-0.198846574000000
-2.87201181300000;-62.2850481100000;-0.198069780000000
-2.86087498400000;-62.2375076600000;-0.197301723000000
-2.84978018800000;-62.1630330200000;-0.196536565000000
-2.84901687700000;-61.0725231300000;-0.196483923000000
-2.84834160800000;-61.3272620900000;-0.196437352000000
-2.84610544500000;-61.5492257100000;-0.196283134000000
-2.84471822900000;-61.7479869900000;-0.196187464000000
-2.84450742400000;-61.9574570500000;-0.196172926000000
-2.84277790300000;-62.1372346100000;-0.196053649000000
-2.83957991000000;-63.4521420500000;-0.195833097000000
-2.83844106400000;-63.7502028800000;-0.195754556000000
-2.83586802700000;-64.0107830000000;-0.195577105000000
-2.83173435100000;-64.2327466500000;-0.195292024000000
-2.82658834400000;-64.4182031200000;-0.194937127000000
-2.82030350300000;-64.5690994600000;-0.194503690000000
-2.81296382900000;-64.6886807500000;-0.193997505000000
-2.80524428400000;-64.7668872400000;-0.193465123000000
-2.79731385900000;-64.8110203600000;-0.192918197000000
-2.78904576300000;-64.8116693800000;-0.192347984000000
-2.78039799900000;-64.7938214300000;-0.191751586000000
-2.77158133200000;-64.7561784700000;-0.191143540000000
-2.76267992300000;-64.6979292300000;-0.190529650000000
-2.75365182300000;-64.6322163100000;-0.189907022000000
-2.74453935600000;-64.5697484700000;-0.189278576000000
-2.73551064300000;-64.4835915300000;-0.188655906000000
-2.72656674000000;-64.4083056100000;-0.188039086000000
-2.71753881000000;-64.3567087900000;-0.187416470000000
-2.70838429900000;-64.3078703000000;-0.186785124000000
-2.69918758300000;-64.2544886900000;-0.186150868000000
-2.69011746400000;-64.2051634300000;-0.185525342000000
-2.68100597900000;-64.1834213800000;-0.184896964000000
-2.67193722000000;-64.1915340900000;-0.184271532000000
-2.66303706500000;-64.1986732700000;-0.183657729000000
-2.65392634900000;-64.2236604100000;-0.183029403000000
-2.64481648200000;-64.2791513200000;-0.182401137000000
-2.63583271000000;-64.3117644000000;-0.181781566000000
-2.62680623000000;-64.3289633400000;-0.181159050000000
-2.61782179800000;-64.3421059200000;-0.180539434000000
-2.60896399000000;-64.3541127300000;-0.179928551000000
-2.59993688600000;-64.3672553100000;-0.179305992000000
-2.59099365900000;-64.3588181000000;-0.178689218000000
-2.58200745600000;-64.3174432900000;-0.178069480000000
-2.57293676200000;-64.2746082000000;-0.177443915000000
-2.56411874800000;-64.2136006500000;-0.176835776000000
-2.55513133600000;-64.1331226000000;-0.176215954000000
-2.54622848700000;-64.0747111100000;-0.175601965000000
-2.53741014800000;-64.0236010600000;-0.174993803000000
-2.52859110100000;-63.9562656000000;-0.174385593000000
-2.51972970700000;-63.8970428400000;-0.173774463000000
-2.51116488600000;-63.8399293900000;-0.173183785000000
-2.50242994500000;-63.7761635100000;-0.172581376000000
-2.49344267100000;-63.7339774400000;-0.171961564000000
-2.48458236800000;-63.6977947700000;-0.171350508000000
-2.47538381500000;-63.6457111900000;-0.170716125000000
-2.46631260500000;-63.6070947100000;-0.170090524000000
-2.45703066100000;-63.5561469100000;-0.169450390000000
-2.44774865600000;-63.5037388300000;-0.168810252000000
-2.43838351800000;-63.4730728000000;-0.168164381000000
-2.42910269400000;-63.4300754500000;-0.167524324000000
-2.41944072100000;-63.3812369600000;-0.166857981000000
-2.41007660800000;-63.3544650300000;-0.166212180000000
-2.40104968900000;-63.3169843300000;-0.165589634000000
-2.39189565100000;-63.2772320700000;-0.164958321000000
-2.38312245500000;-63.2567880500000;-0.164353273000000
-2.37434773400000;-63.2144397200000;-0.163748120000000
-2.36548783600000;-63.1729026700000;-0.163137092000000
-2.35662920000000;-63.1420743800000;-0.162526152000000
-2.34789662900000;-63.1003750700000;-0.161923905000000
-2.33903721700000;-63.0641924000000;-0.161312912000000
-2.33043159100000;-63.0338508800000;-0.160719420000000
-2.32157141900000;-62.9924760800000;-0.160108374000000
-2.31262779300000;-62.9684624700000;-0.159491572000000
-2.30372694200000;-62.9454223800000;-0.158877720000000
-2.29474135100000;-62.9205975000000;-0.158258024000000
-2.28580031300000;-62.9248161100000;-0.157641401000000
-2.27740778000000;-62.9296837300000;-0.157062605000000
-2.26918229600000;-62.9131338100000;-0.156495331000000
-2.26099824700000;-62.8957726200000;-0.155930914000000
-2.25281508900000;-62.8801962300000;-0.155366558000000
-2.24471681800000;-62.8631595500000;-0.154808056000000
-2.23691403200000;-62.8316822500000;-0.154269933000000
-2.22893963100000;-62.7654825700000;-0.153719975000000
-2.22100721200000;-62.6997696500000;-0.153172911000000
-2.21315863500000;-62.6209141500000;-0.152631630000000
-2.20530715900000;-62.5057137200000;-0.152090149000000
-2.19699285100000;-62.4002485400000;-0.151516748000000
-2.18855427500000;-62.3173366900000;-0.150934778000000
-2.18011609200000;-62.2365341400000;-0.150352834000000
-2.17171936400000;-62.1567051100000;-0.149773749000000
-2.16323780700000;-62.0765515800000;-0.149188814000000
-2.16085003900000;-61.9735202500000;-0.149024141000000
-2.16038986500000;-62.2579517100000;-0.148992405000000
-2.15841067700000;-62.5016573900000;-0.148855909000000
-2.15788344300000;-63.0903153400000;-0.148819548000000
-2.15660887700000;-63.3202294300000;-0.148731647000000
-2.15411276400000;-63.5288882300000;-0.148559501000000
-2.15031008200000;-63.7063942400000;-0.148297247000000
-2.14511554500000;-63.8413896800000;-0.147939003000000
-2.13899287700000;-63.9364705900000;-0.147516750000000
-2.13223864500000;-64.0036438000000;-0.147050941000000
-2.12493843700000;-64.0721150500000;-0.146547478000000
-2.11734369600000;-64.1087844800000;-0.146023703000000
-2.10928455500000;-64.1201422700000;-0.145467900000000
-2.10101799300000;-64.1409108000000;-0.144897793000000
-2.09287993100000;-64.1615170700000;-0.144336547000000
-2.08457082900000;-64.1581097300000;-0.143763505000000
-2.07643120500000;-64.1657356800000;-0.143202152000000
-2.06862964300000;-64.1712523200000;-0.142664113000000
-2.06099678000000;-64.1774179800000;-0.142137709000000
-2.05319521300000;-64.1809875700000;-0.141599670000000
-2.04534948100000;-64.1540533800000;-0.141058585000000
-2.03724866000000;-64.1194932500000;-0.140499908000000
-2.02935900200000;-64.0910987800000;-0.139955793000000
-2.02138327100000;-64.0466411400000;-0.139405743000000
-2.01332132500000;-63.9953688400000;-0.138849747000000
-2.00521924800000;-63.9536695300000;-0.138290983000000
-1.99677718900000;-63.8861718100000;-0.137708772000000
-1.98812323100000;-63.8154290000000;-0.137111947000000
-1.97921538700000;-63.7500405900000;-0.136497613000000
-1.97047566000000;-63.6862747100000;-0.135894873000000
-1.96173581900000;-63.6450621600000;-0.135292125000000
-1.95337854800000;-63.6148828900000;-0.134715762000000
-1.94476807500000;-63.5752928800000;-0.134121936000000
-1.93624120200000;-63.5360273800000;-0.133533876000000
-1.92754757800000;-63.5163946300000;-0.132934316000000
-1.91876823300000;-63.4967618800000;-0.132328844000000
-1.91036946200000;-63.4792384400000;-0.131749618000000
-1.90201313500000;-63.4641488100000;-0.131173320000000
-1.89382690000000;-63.4445160600000;-0.130608752000000
-1.88572574200000;-63.4268303600000;-0.130050051000000
-1.87758342200000;-63.3899986700000;-0.129488512000000
-1.86918659500000;-63.3518689600000;-0.128909420000000
-1.86095925100000;-63.3197426400000;-0.128342017000000
-1.85264813100000;-63.2822619400000;-0.127768837000000
-1.84462976600000;-63.2129794300000;-0.127215846000000
-1.83678162000000;-63.1472665100000;-0.126674594000000
-1.82868106500000;-63.0903153200000;-0.126115936000000
-1.82053787000000;-63.0369337100000;-0.125554336000000
-1.81243731800000;-62.9866349300000;-0.124995677000000
-1.80421065400000;-62.9374719300000;-0.124428321000000
-1.79606678900000;-62.8926897900000;-0.123866675000000
-1.78796464800000;-62.8443380600000;-0.123307907000000
-1.77998953800000;-62.7992314200000;-0.122757899000000
-1.77214301800000;-62.7770026000000;-0.122216760000000
-1.76425865400000;-62.7875491200000;-0.121673011000000
-1.75624657000000;-62.7869001000000;-0.121120453000000
-1.74840329700000;-62.7917677300000;-0.120579538000000
-1.74064514600000;-62.7937147700000;-0.120044493000000
-1.73288624600000;-62.7990691600000;-0.119509396000000
-1.72512659900000;-62.8011784600000;-0.118974248000000
-1.71749467100000;-62.8081553900000;-0.118447908000000
-1.70994876300000;-62.8195131800000;-0.117927501000000
-1.70219070300000;-62.8311954800000;-0.117392462000000
-1.69447196300000;-62.8120494900000;-0.116860135000000
-1.68657956600000;-62.7633732600000;-0.116315832000000
-1.67890028800000;-62.7357900600000;-0.115786227000000
-1.67105052100000;-62.6880873400000;-0.115244863000000
-1.66311636900000;-62.6421694300000;-0.114697681000000
-1.65505610300000;-62.5949534800000;-0.114141800000000
-1.64699675700000;-62.5405983500000;-0.113585983000000
-1.63872783100000;-62.4870544900000;-0.113015713000000
-1.63024947200000;-62.4435703900000;-0.112430998000000
-1.62189995000000;-62.3927848500000;-0.111855169000000
-1.61329805400000;-62.3528703300000;-0.111261935000000
-1.60478400600000;-62.3217175400000;-0.110674759000000
-1.59597154900000;-62.2633060600000;-0.110067003000000
-1.58712103100000;-62.2225802800000;-0.109456623000000
-1.57814635300000;-62.1873711400000;-0.108837680000000
-1.56917173500000;-62.1315557200000;-0.108218740000000
-1.56015358300000;-62.0692501400000;-0.107596799000000
-1.55105223000000;-62.0054842700000;-0.106969119000000
-1.54186181600000;-61.9136484400000;-0.106335298000000
-1.53229049600000;-61.8115906000000;-0.105675207000000
-1.52276481700000;-61.7158606800000;-0.105018263000000
-1.51298318700000;-61.6066636600000;-0.104343668000000
-1.50854779900000;-60.9493722800000;-0.104037779000000
-1.50808327300000;-61.2675525800000;-0.104005743000000
-1.50631128900000;-61.5430600600000;-0.103883537000000
-1.50293622800000;-61.7729741300000;-0.103650774000000
-1.49804243200000;-61.9590796000000;-0.103313271000000
-1.49226117200000;-62.0992671500000;-0.102914564000000
-1.48538672900000;-62.2269611400000;-0.102440464000000
-1.47749991200000;-62.3176611900000;-0.101896546000000
-1.46931531400000;-62.3575757000000;-0.101332091000000
-1.46075255600000;-62.3888907500000;-0.100741556000000
-1.45198230900000;-62.4008975500000;-0.100136711000000
-1.44316639200000;-62.3773707100000;-0.0995287170000000
-1.43426508900000;-62.3381052100000;-0.0989148340000000
-1.42570132100000;-62.2902402500000;-0.0983242290000000
-1.41760209500000;-62.2334513100000;-0.0977656620000000
-1.40950595400000;-62.1886691700000;-0.0972073070000000
-1.40195997900000;-62.1297709200000;-0.0966868950000000
-1.39466399200000;-62.0578923500000;-0.0961837240000000
-1.38728460800000;-61.9907191500000;-0.0956748010000000
-1.37990429400000;-61.9073205300000;-0.0951658130000000
-1.37252194600000;-61.8192165400000;-0.0946566860000000
-1.36497178800000;-61.7351689100000;-0.0941359850000000
-1.35737882500000;-61.6353826300000;-0.0936123330000000
-1.34948895100000;-61.5339738100000;-0.0930682040000000
-1.34126157500000;-61.4280218800000;-0.0925007980000000
-1.33302993100000;-61.2927019500000;-0.0919330990000000
-1.32445532500000;-61.1345041900000;-0.0913417470000000
-1.31579952200000;-60.9888000000000;-0.0907447950000000
-1.30722810100000;-60.8385527000000;-0.0901536620000000
-1.29857121500000;-60.6889544100000;-0.0895566350000000
-1.28995703800000;-60.5356242800000;-0.0889625540000000
-1.28155434100000;-60.3848902100000;-0.0883830580000000
-1.27319781000000;-60.2593055300000;-0.0878067460000000
-1.26509661800000;-60.1286909800000;-0.0872480430000000
-1.25712140200000;-59.9972651500000;-0.0866980280000000
-1.24910908500000;-59.8893661700000;-0.0861454540000000
-1.24152544500000;-59.8118087100000;-0.0856224440000000
-1.23385397000000;-59.7123469500000;-0.0850933770000000
-1.22601373100000;-59.6104513700000;-0.0845526710000000
-1.21834338500000;-59.5048239500000;-0.0840236820000000
-1.21054587100000;-59.3935176400000;-0.0834859220000000
-1.20262238900000;-59.2737741200000;-0.0829394750000000
-1.19469673600000;-59.1355336300000;-0.0823928780000000
-1.18655721300000;-58.9919387500000;-0.0818315320000000
-1.17833325400000;-58.8438007600000;-0.0812643620000000
-1.17018776200000;-58.6625629400000;-0.0807026040000000
-1.16136013400000;-58.4415728700000;-0.0800938020000000
-1.15257758800000;-58.2358346800000;-0.0794881090000000
-1.14404818600000;-58.0119240400000;-0.0788998750000000
-1.13530349300000;-57.7599434400000;-0.0782967930000000
-1.12660409600000;-57.5089363700000;-0.0776968340000000
-1.11777755400000;-57.2608498800000;-0.0770881070000000
-1.10895106500000;-57.0020546100000;-0.0764793840000000
-1.10025415900000;-56.7359579200000;-0.0758795970000000
-1.09793792900000;-56.0382654000000;-0.0757198570000000
-1.09746331700000;-56.3643960900000;-0.0756871250000000
-1.09614982400000;-56.6637548600000;-0.0755965400000000
-1.09420534700000;-56.9171957300000;-0.0754624380000000
-1.09175453000000;-57.1213113600000;-0.0752934160000000
-1.08850144300000;-57.2773997800000;-0.0750690650000000
-1.08465898300000;-57.3859477700000;-0.0748040680000000
-1.08023073200000;-57.4758365300000;-0.0744986710000000
-1.07534149700000;-57.5381420900000;-0.0741614830000000
-1.06999008600000;-57.5657252900000;-0.0737924200000000
-1.06425572600000;-57.5434964800000;-0.0733969470000000
-1.05814347200000;-57.5024461900000;-0.0729754120000000
-1.05190284800000;-57.4299186200000;-0.0725450240000000
-1.04540912800000;-57.3400298500000;-0.0720971810000000
-1.03858049300000;-57.2452734700000;-0.0716262410000000
-1.03166747500000;-57.1425666300000;-0.0711494810000000
-1.02454162000000;-57.0356411900000;-0.0706580430000000
-1.01724842800000;-56.9275799700000;-0.0701550640000000
-1.00982679700000;-56.7964786700000;-0.0696432270000000
-1.00231690700000;-56.6567779100000;-0.0691253040000000
-0.994684853000000;-56.5326535300000;-0.0685989550000000
-0.987305962000000;-56.4077178900000;-0.0680900660000000
-0.979797167000000;-56.2740205300000;-0.0675722180000000
-0.972371436000000;-56.1408099400000;-0.0670600990000000
-0.965109193000000;-55.9938077400000;-0.0665592550000000
-0.957931333000000;-55.8446962500000;-0.0660642300000000
-0.950923552000000;-55.6939622100000;-0.0655809350000000
-0.944250718000000;-55.5300856000000;-0.0651207390000000
-0.937702387000000;-55.3749707000000;-0.0646691300000000
-0.931113802000000;-55.2216406000000;-0.0642147450000000
-0.924824073000000;-55.0816153400000;-0.0637809710000000
-0.918365570000000;-54.9388317600000;-0.0633355570000000
-0.912165612000000;-54.8109755500000;-0.0629079730000000
-0.906008501000000;-54.6803610200000;-0.0624833450000000
-0.899938427000000;-54.5559121500000;-0.0620647190000000
-0.893868353000000;-54.4313010300000;-0.0616460930000000
-0.887755427000000;-54.3078256900000;-0.0612245120000000
-0.881515223000000;-54.1851616100000;-0.0607941530000000
-0.875320641000000;-54.0597392200000;-0.0603669410000000
-0.869337735000000;-53.9356148600000;-0.0599543270000000
-0.863182042000000;-53.7944538300000;-0.0595297960000000
-0.856900489000000;-53.6490741900000;-0.0590965850000000
-0.850360219000000;-53.4882804200000;-0.0586455320000000
-0.843778480000000;-53.3240793100000;-0.0581916190000000
-0.837153820000000;-53.1538748000000;-0.0577347460000000
-0.830572080000000;-52.9778291500000;-0.0572808330000000
-0.824074714000000;-52.7943198100000;-0.0568327390000000
-0.817410007000000;-52.6059428500000;-0.0563731040000000
-0.810489290000000;-52.4159433500000;-0.0558958130000000
-0.803442778000000;-52.2171821300000;-0.0554098470000000
-0.796394793000000;-52.0111194900000;-0.0549237790000000
-0.789555592000000;-51.7901294700000;-0.0544521100000000
-0.782762106000000;-51.5681659300000;-0.0539835940000000
-0.775798423000000;-51.3393877200000;-0.0535033400000000
-0.768708855000000;-51.1039571000000;-0.0530144040000000
-0.761617830000000;-50.8633343600000;-0.0525253680000000
-0.754569741000000;-50.6163837000000;-0.0520392920000000
-0.747773324000000;-50.3587242800000;-0.0515705740000000
-0.741190063000000;-50.0929521700000;-0.0511165560000000
-0.734562425000000;-49.8211766500000;-0.0506594780000000
-0.727936215000000;-49.5435599900000;-0.0502024980000000
-0.721187159000000;-49.2795726800000;-0.0497370450000000
-0.714436615000000;-49.0095819600000;-0.0492714910000000
-0.707601635000000;-48.7334256000000;-0.0488001130000000
-0.700981487000000;-48.4613255800000;-0.0483435510000000
-0.695865494000000;-46.0409823500000;-0.0479907240000000
-0.695561854000000;-46.3810667600000;-0.0479697830000000
-0.694615402000000;-46.6101694200000;-0.0479045100000000
-0.694338192000000;-45.8717514100000;-0.0478853930000000
-0.693624679000000;-46.2695982500000;-0.0478361850000000
-0.692194538000000;-46.5876161200000;-0.0477375540000000
-0.690385372000000;-46.8316461500000;-0.0476127840000000
-0.689215098000000;-46.3729540800000;-0.0475320760000000
-0.688784037000000;-46.7931919800000;-0.0475023470000000
-0.687725377000000;-47.1642669200000;-0.0474293360000000
-0.686372113000000;-47.4770926700000;-0.0473360080000000
-0.684471052000000;-47.7255035700000;-0.0472049000000000
-0.682278362000000;-47.9288078600000;-0.0470536800000000
-0.679834024000000;-48.0663992700000;-0.0468851050000000
-0.676841964000000;-48.1348704700000;-0.0466787560000000
-0.673688823000000;-48.1692683200000;-0.0464612980000000
-0.670112199000000;-48.1562879900000;-0.0462146340000000
-0.666365309000000;-48.1069627700000;-0.0459562280000000
-0.662162713000000;-48.0517964000000;-0.0456663940000000
-0.657710079000000;-47.9830006900000;-0.0453593160000000
-0.652789472000000;-47.8746150000000;-0.0450199640000000
