Test unit;C_1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.00268150000000000;49.4792;0.21452
0.00269400000000000;49.4792;0.21552
0.00270650000000000;49.4792;0.21652
0.00271900000000000;49.4791;0.21752
0.00273150000000000;49.4791;0.21852
0.00274400000000000;49.4791;0.21952
0.00275650000000000;49.479;0.22052
0.00276900000000000;49.479;0.22152
0.00278150000000000;49.479;0.22252
0.00279400000000000;49.479;0.22352
0.00280650000000000;49.4789;0.22452
0.00281900000000000;49.4789;0.22552
0.00283150000000000;49.4789;0.22652
0.00284400000000000;49.4788;0.22752
0.00285650000000000;49.4788;0.22852
0.00286900000000000;49.4788;0.22952
0.00288150000000000;49.4787;0.23052
0.00289400000000000;49.4787;0.23152
0.00290650000000000;49.4811;0.23252
0.00291900000000000;49.4965;0.23352
0.00293150000000000;49.5119;0.23452
0.00294400000000000;49.5273;0.23552
0.00295650000000000;49.5427;0.23652
0.00296900000000000;49.5581;0.23752
0.00298150000000000;49.5736;0.23852
0.00299400000000000;49.589;0.23952
0.00300650000000000;49.6044;0.24052
0.00301900000000000;49.6198;0.24152
0.00303150000000000;49.6352;0.24252
0.00304400000000000;49.6506;0.24352
0.00305650000000000;49.6661;0.24452
0.00306900000000000;49.6815;0.24552
0.00308150000000000;49.6969;0.24652
0.00309400000000000;49.7123;0.24752
0.00310650000000000;49.7277;0.24852
0.00311900000000000;49.7431;0.24952
0.00313150000000000;49.7586;0.25052
0.00314400000000000;49.774;0.25152
0.00315650000000000;49.7894;0.25252
0.00316900000000000;49.8048;0.25352
0.00318150000000000;49.8202;0.25452
0.00319400000000000;49.8356;0.25552
0.00320650000000000;49.8511;0.25652
0.00321900000000000;49.8665;0.25752
0.00323150000000000;49.8819;0.25852
0.00324400000000000;49.8973;0.25952
0.00325650000000000;49.9127;0.26052
0.00326900000000000;49.9281;0.26152
0.00328150000000000;49.9436;0.26252
0.00329400000000000;49.959;0.26352
0.00330650000000000;49.9744;0.26452
0.00331900000000000;49.9898;0.26552
0.00333150000000000;50.0052;0.26652
0.00334400000000000;50.0206;0.26752
0.00335650000000000;50.0361;0.26852
0.00336900000000000;50.0515;0.26952
0.00338150000000000;50.0669;0.27052
0.00339400000000000;50.0823;0.27152
0.00340650000000000;50.0977;0.27252
0.00341900000000000;50.1131;0.27352
0.00343150000000000;50.1286;0.27452
0.00344400000000000;50.144;0.27552
0.00345650000000000;50.1594;0.27652
0.00346900000000000;50.1748;0.27752
0.00348150000000000;50.1902;0.27852
0.00349400000000000;50.2056;0.27952
0.00350650000000000;50.2211;0.28052
0.00351900000000000;50.2365;0.28152
0.00353150000000000;50.2519;0.28252
0.00354400000000000;50.2673;0.28352
0.00355650000000000;50.2827;0.28452
0.00356900000000000;50.2981;0.28552
0.00358150000000000;50.3136;0.28652
0.00359400000000000;50.329;0.28752
0.00360650000000000;50.3444;0.28852
0.00361900000000000;50.3598;0.28952
0.00363150000000000;50.3752;0.29052
0.00364400000000000;50.3906;0.29152
0.00365650000000000;50.4061;0.29252
0.00366900000000000;50.4215;0.29352
0.00368150000000000;50.4369;0.29452
0.00369400000000000;50.4523;0.29552
0.00370650000000000;50.4677;0.29652
0.00371900000000000;50.4831;0.29752
0.00373150000000000;50.4986;0.29852
0.00374400000000000;50.514;0.29952
0.00375650000000000;50.5294;0.30052
0.00376900000000000;50.5448;0.30152
0.00378150000000000;50.5602;0.30252
0.00379400000000000;50.5756;0.30352
0.00380650000000000;50.5911;0.30452
0.00381900000000000;50.6065;0.30552
0.00383150000000000;50.6219;0.30652
0.00384400000000000;50.6373;0.30752
0.00385650000000000;50.6527;0.30852
0.00386900000000000;50.6681;0.30952
0.00388150000000000;50.6836;0.31052
0.00389400000000000;50.699;0.31152
0.00390650000000000;50.7144;0.31252
0.00391900000000000;50.7298;0.31352
0.00393150000000000;50.7452;0.31452
0.00394400000000000;50.7606;0.31552
0.00395650000000000;50.7761;0.31652
0.00396900000000000;50.7915;0.31752
0.00398150000000000;50.8069;0.31852
0.00399400000000000;50.8223;0.31952
0.00400650000000000;50.8377;0.32052
0.00401900000000000;50.8531;0.32152
0.00403150000000000;50.8686;0.32252
0.00404400000000000;50.884;0.32352
0.00405650000000000;50.8994;0.32452
0.00406900000000000;50.9148;0.32552
0.00408150000000000;50.9302;0.32652
0.00409400000000000;50.9456;0.32752
0.00410650000000000;50.9611;0.32852
0.00411900000000000;50.9765;0.32952
0.00413150000000000;50.9919;0.33052
0.00414400000000000;51.0073;0.33152
0.00415650000000000;51.0227;0.33252
0.00416900000000000;51.0381;0.33352
0.00418150000000000;51.0536;0.33452
0.00419400000000000;51.069;0.33552
0.00420650000000000;51.0844;0.33652
0.00421900000000000;51.0998;0.33752
0.00423150000000000;51.1152;0.33852
0.00424400000000000;51.1306;0.33952
0.00425650000000000;51.1461;0.34052
0.00426900000000000;51.1615;0.34152
0.00428150000000000;51.1769;0.34252
0.00429400000000000;51.1923;0.34352
0.00430650000000000;51.2077;0.34452
0.00431900000000000;51.2231;0.34552
0.00433150000000000;51.2386;0.34652
0.00434400000000000;51.254;0.34752
0.00435650000000000;51.2694;0.34852
0.00436900000000000;51.2848;0.34952
0.00438150000000000;51.3002;0.35052
0.00439400000000000;51.3156;0.35152
0.00440650000000000;51.3311;0.35252
0.00441900000000000;51.3465;0.35352
0.00443150000000000;51.3619;0.35452
0.00444400000000000;51.3773;0.35552
0.00445650000000000;51.3927;0.35652
0.00446900000000000;51.4081;0.35752
0.00448150000000000;51.4236;0.35852
0.00449400000000000;51.439;0.35952
0.00450650000000000;51.4544;0.36052
0.00451900000000000;51.4698;0.36152
0.00453150000000000;51.4852;0.36252
0.00454400000000000;51.5006;0.36352
0.00455650000000000;51.5161;0.36452
0.00456900000000000;51.5257;0.36552
0.00458150000000000;51.5257;0.36652
0.00459400000000000;51.5256;0.36752
0.00460650000000000;51.5256;0.36852
0.00461900000000000;51.5256;0.36952
0.00463150000000000;51.5255;0.37052
0.00464400000000000;51.5255;0.37152
0.00465650000000000;51.5255;0.37252
0.00466900000000000;51.5254;0.37352
0.00468150000000000;51.5254;0.37452
0.00469400000000000;51.5254;0.37552
0.00470650000000000;51.5253;0.37652
0.00471900000000000;51.5253;0.37752
0.00473150000000000;51.5253;0.37852
0.00474400000000000;51.5252;0.37952
0.00475650000000000;51.5252;0.38052
0.00476900000000000;51.5252;0.38152
0.00478150000000000;51.5251;0.38252
0.00479400000000000;51.5251;0.38352
0.00480650000000000;51.5251;0.38452
0.00481900000000000;51.525;0.38552
0.00483150000000000;51.525;0.38652
0.00484400000000000;51.525;0.38752
0.00485650000000000;51.5249;0.38852
0.00486900000000000;51.5249;0.38952
0.00488150000000000;51.5249;0.39052
0.00489400000000000;51.5248;0.39152
0.00490650000000000;51.5248;0.39252
0.00491900000000000;51.5248;0.39352
0.00493150000000000;51.5248;0.39452
0.00494400000000000;51.5247;0.39552
0.00495650000000000;51.5247;0.39652
0.00496900000000000;51.5247;0.39752
0.00498150000000000;51.5274;0.39852
0.00499400000000000;51.5428;0.39952
0.00500650000000000;51.5582;0.40052
0.00501900000000000;51.5736;0.40152
0.00503150000000000;51.5891;0.40252
0.00504400000000000;51.6045;0.40352
0.00505650000000000;51.6199;0.40452
0.00506900000000000;51.6353;0.40552
0.00508150000000000;51.6507;0.40652
0.00509400000000000;51.6661;0.40752
0.00510650000000000;51.6816;0.40852
0.00511900000000000;51.697;0.40952
0.00513150000000000;51.7124;0.41052
0.00514400000000000;51.7278;0.41152
0.00515650000000000;51.7432;0.41252
0.00516900000000000;51.7586;0.41352
0.00518150000000000;51.7741;0.41452
0.00519400000000000;51.7895;0.41552
0.00520650000000000;51.8049;0.41652
0.00521900000000000;51.8203;0.41752
0.00523150000000000;51.8357;0.41852
0.00524400000000000;51.8511;0.41952
0.00525650000000000;51.8666;0.42052
0.00526900000000000;51.882;0.42152
0.00528150000000000;51.8974;0.42252
0.00529400000000000;51.9128;0.42352
0.00530650000000000;51.9282;0.42452
0.00531900000000000;51.9436;0.42552
0.00533150000000000;51.9591;0.42652
0.00534400000000000;51.9745;0.42752
0.00535650000000000;51.9899;0.42852
0.00536900000000000;52.0053;0.42952
0.00538150000000000;52.0207;0.43052
0.00539400000000000;52.0361;0.43152
0.00540650000000000;52.0516;0.43252
0.00541900000000000;52.067;0.43352
0.00543150000000000;52.0824;0.43452
0.00544400000000000;52.0978;0.43552
0.00545650000000000;52.1132;0.43652
0.00546900000000000;52.1286;0.43752
0.00548150000000000;52.1441;0.43852
0.00549400000000000;52.1595;0.43952
0.00550650000000000;52.1749;0.44052
0.00551900000000000;52.1903;0.44152
0.00553150000000000;52.2057;0.44252
0.00554400000000000;52.2211;0.44352
0.00555650000000000;52.2366;0.44452
0.00556900000000000;52.252;0.44552
0.00558150000000000;52.2674;0.44652
0.00559400000000000;52.2828;0.44752
0.00560650000000000;52.2982;0.44852
0.00561900000000000;52.3136;0.44952
0.00563150000000000;52.3291;0.45052
0.00564400000000000;52.3445;0.45152
0.00565650000000000;52.3599;0.45252
0.00566900000000000;52.3753;0.45352
0.00568150000000000;52.3907;0.45452
0.00569400000000000;52.4061;0.45552
0.00570650000000000;52.4216;0.45652
0.00571900000000000;52.437;0.45752
0.00573150000000000;52.4524;0.45852
0.00574400000000000;52.4678;0.45952
0.00575650000000000;52.4832;0.46052
0.00576900000000000;52.4986;0.46152
0.00578150000000000;52.5141;0.46252
0.00579400000000000;52.5295;0.46352
0.00580650000000000;52.5449;0.46452
0.00581900000000000;52.5481;0.46552
0.00583150000000000;52.5481;0.46652
0.00584400000000000;52.5481;0.46752
0.00585650000000000;52.548;0.46852
0.00586900000000000;52.548;0.46952
0.00588150000000000;52.548;0.47052
0.00589400000000000;52.5479;0.47152
0.00590650000000000;52.5479;0.47252
0.00591900000000000;52.5479;0.47352
0.00593150000000000;52.5478;0.47452
0.00594400000000000;52.5478;0.47552
0.00595650000000000;52.5478;0.47652
0.00596900000000000;52.5477;0.47752
0.00598150000000000;52.5477;0.47852
0.00599400000000000;52.5477;0.47952
0.00600650000000000;52.5476;0.48052
0.00601900000000000;52.5476;0.48152
0.00603150000000000;52.5476;0.48252
0.00604400000000000;52.5475;0.48352
0.00605650000000000;52.5475;0.48452
0.00606900000000000;52.5475;0.48552
0.00608150000000000;52.5474;0.48652
0.00609400000000000;52.5474;0.48752
0.00610650000000000;52.5474;0.48852
0.00611900000000000;52.5473;0.48952
0.00613150000000000;52.5473;0.49052
0.00614400000000000;52.5473;0.49152
0.00615650000000000;52.5473;0.49252
0.00616900000000000;52.5472;0.49352
0.00618150000000000;52.5472;0.49452
0.00619400000000000;52.5472;0.49552
0.00620650000000000;52.5471;0.49652
0.00621900000000000;52.5471;0.49752
0.00623150000000000;52.5471;0.49852
0.00624400000000000;52.547;0.49952
0.00625650000000000;52.547;0.50052
0.00626900000000000;52.547;0.50152
0.00628150000000000;52.5469;0.50252
0.00629400000000000;52.5469;0.50352
0.00630650000000000;52.5469;0.50452
0.00631900000000000;52.5468;0.50552
0.00633150000000000;52.5468;0.50652
0.00634400000000000;52.5468;0.50752
0.00635650000000000;52.5467;0.50852
0.00636900000000000;52.5467;0.50952
0.00638150000000000;52.5467;0.51052
0.00639400000000000;52.5466;0.51152
0.00640650000000000;52.5466;0.51252
0.00641900000000000;52.5466;0.51352
0.00643150000000000;52.5465;0.51452
0.00644400000000000;52.5465;0.51552
0.00645650000000000;52.5465;0.51652
0.00646900000000000;52.5465;0.51752
0.00648150000000000;52.5464;0.51852
0.00649400000000000;52.5464;0.51952
0.00650650000000000;52.5464;0.52052
0.00651900000000000;52.5463;0.52152
0.00653150000000000;52.5463;0.52252
0.00654400000000000;52.5463;0.52352
0.00655650000000000;52.5462;0.52452
0.00656900000000000;52.5462;0.52552
0.00658150000000000;52.5462;0.52652
0.00659400000000000;52.5461;0.52752
0.00660650000000000;52.5461;0.52852
0.00661900000000000;52.5461;0.52952
0.00663150000000000;52.546;0.53052
0.00664400000000000;52.546;0.53152
0.00665650000000000;52.546;0.53252
0.00666900000000000;52.5459;0.53352
0.00668150000000000;52.5459;0.53452
0.00669400000000000;52.5459;0.53552
0.00670650000000000;52.5458;0.53652
0.00671900000000000;52.5458;0.53752
0.00673150000000000;52.5458;0.53852
0.00674400000000000;52.5457;0.53952
0.00675650000000000;52.5457;0.54052
0.00676900000000000;52.5457;0.54152
0.00678150000000000;52.5457;0.54252
0.00679400000000000;52.5456;0.54352
0.00680650000000000;52.5456;0.54452
0.00681900000000000;52.5456;0.54552
0.00683150000000000;52.5455;0.54652
0.00684400000000000;52.5455;0.54752
0.00685650000000000;52.5455;0.54852
0.00686900000000000;52.5454;0.54952
0.00688150000000000;52.5454;0.55052
0.00689400000000000;52.5454;0.55152
0.00690650000000000;52.5453;0.55252
0.00691900000000000;52.5453;0.55352
0.00693150000000000;52.5453;0.55452
0.00694400000000000;52.5452;0.55552
0.00695650000000000;52.5452;0.55652
0.00696900000000000;52.5452;0.55752
0.00698150000000000;52.5451;0.55852
0.00699400000000000;52.5451;0.55952
0.00700650000000000;52.5451;0.56052
0.00701900000000000;52.545;0.56152
0.00703150000000000;52.545;0.56252
0.00704400000000000;52.545;0.56352
0.00705650000000000;52.5481;0.56452
0.00706900000000000;52.5635;0.56552
0.00708150000000000;52.5789;0.56652
0.00709400000000000;52.5944;0.56752
0.00710650000000000;52.6098;0.56852
0.00711900000000000;52.6252;0.56952
0.00713150000000000;52.6406;0.57052
0.00714400000000000;52.656;0.57152
0.00715650000000000;52.6714;0.57252
0.00716900000000000;52.6869;0.57352
0.00718150000000000;52.7023;0.57452
0.00719400000000000;52.7177;0.57552
0.00720650000000000;52.7331;0.57652
0.00721900000000000;52.7485;0.57752
0.00723150000000000;52.7639;0.57852
0.00724400000000000;52.7794;0.57952
0.00725650000000000;52.7948;0.58052
0.00726900000000000;52.8102;0.58152
0.00728150000000000;52.8256;0.58252
0.00729400000000000;52.841;0.58352
0.00730650000000000;52.8564;0.58452
0.00731900000000000;52.8719;0.58552
0.00733150000000000;52.8873;0.58652
0.00734400000000000;52.9027;0.58752
0.00735650000000000;52.9181;0.58852
0.00736900000000000;52.9335;0.58952
0.00738150000000000;52.9489;0.59052
0.00739400000000000;52.9644;0.59152
0.00740650000000000;52.9798;0.59252
0.00741900000000000;52.9952;0.59352
0.00743150000000000;53.0106;0.59452
0.00744400000000000;53.026;0.59552
0.00745650000000000;53.0414;0.59652
0.00746900000000000;53.0569;0.59752
0.00748150000000000;53.0723;0.59852
0.00749400000000000;53.0877;0.59952
0.00750650000000000;53.1031;0.60052
0.00751900000000000;53.1185;0.60152
0.00753150000000000;53.1339;0.60252
0.00754400000000000;53.1494;0.60352
0.00755650000000000;53.1648;0.60452
0.00756900000000000;53.1802;0.60552
0.00758150000000000;53.1956;0.60652
0.00759400000000000;53.211;0.60752
0.00760650000000000;53.2264;0.60852
0.00761900000000000;53.2419;0.60952
0.00763150000000000;53.2573;0.61052
0.00764400000000000;53.2727;0.61152
0.00765650000000000;53.2881;0.61252
0.00766900000000000;53.3035;0.61352
0.00768150000000000;53.3189;0.61452
0.00769400000000000;53.3344;0.61552
0.00770650000000000;53.3498;0.61652
0.00771900000000000;53.3652;0.61752
0.00773150000000000;53.3806;0.61852
0.00774400000000000;53.396;0.61952
0.00775650000000000;53.4114;0.62052
0.00776900000000000;53.4269;0.62152
0.00778150000000000;53.4423;0.62252
0.00779400000000000;53.4577;0.62352
0.00780650000000000;53.4731;0.62452
0.00781900000000000;53.4885;0.62552
0.00783150000000000;53.5039;0.62652
0.00784400000000000;53.5194;0.62752
0.00785650000000000;53.5348;0.62852
0.00786900000000000;53.5502;0.62952
0.00788150000000000;53.5656;0.63052
0.00789400000000000;53.581;0.63152
0.00790650000000000;53.5964;0.63252
0.00791900000000000;53.6119;0.63352
0.00793150000000000;53.6273;0.63452
0.00794400000000000;53.6427;0.63552
0.00795650000000000;53.6581;0.63652
0.00796900000000000;53.6735;0.63752
0.00798150000000000;53.6889;0.63852
0.00799400000000000;53.7044;0.63952
0.00800650000000000;53.7198;0.64052
0.00801900000000000;53.7352;0.64152
0.00803150000000000;53.7506;0.64252
0.00804400000000000;53.766;0.64352
0.00805650000000000;53.7814;0.64452
0.00806900000000000;53.7969;0.64552
0.00808150000000000;53.8123;0.64652
0.00809400000000000;53.8277;0.64752
0.00810650000000000;53.8431;0.64852
0.00811900000000000;53.8585;0.64952
0.00813150000000000;53.8739;0.65052
0.00814400000000000;53.8894;0.65152
0.00815650000000000;53.9048;0.65252
0.00816900000000000;53.9202;0.65352
0.00818150000000000;53.9356;0.65452
0.00819400000000000;53.951;0.65552
0.00820650000000000;53.9664;0.65652
0.00821900000000000;53.9819;0.65752
0.00823150000000000;53.9973;0.65852
0.00824400000000000;54.0127;0.65952
0.00825650000000000;54.0281;0.66052
0.00826900000000000;54.0435;0.66152
0.00828150000000000;54.0589;0.66252
0.00829400000000000;54.0744;0.66352
0.00830650000000000;54.0802;0.66452
0.00831900000000000;54.0802;0.66552
0.00833150000000000;54.0801;0.66652
0.00834400000000000;54.0801;0.66752
0.00835650000000000;54.0801;0.66852
0.00836900000000000;54.08;0.66952
0.00838150000000000;54.08;0.67052
0.00839400000000000;54.08;0.67152
0.00840650000000000;54.0799;0.67252
0.00841900000000000;54.0799;0.67352
0.00843150000000000;54.0799;0.67452
0.00844400000000000;54.0798;0.67552
0.00845650000000000;54.0798;0.67652
0.00846900000000000;54.0798;0.67752
0.00848150000000000;54.0798;0.67852
0.00849400000000000;54.0797;0.67952
0.00850650000000000;54.0797;0.68052
0.00851900000000000;54.0797;0.68152
0.00853150000000000;54.0796;0.68252
0.00854400000000000;54.0796;0.68352
0.00855650000000000;54.0796;0.68452
0.00856900000000000;54.0795;0.68552
0.00858150000000000;54.0795;0.68652
0.00859400000000000;54.0795;0.68752
0.00860650000000000;54.0794;0.68852
0.00861900000000000;54.0794;0.68952
0.00863150000000000;54.0794;0.69052
0.00864400000000000;54.0793;0.69152
0.00865650000000000;54.0793;0.69252
0.00866900000000000;54.0793;0.69352
0.00868150000000000;54.0792;0.69452
0.00869400000000000;54.0792;0.69552
0.00870650000000000;54.0792;0.69652
0.00871900000000000;54.0857;0.69752
0.00873150000000000;54.1011;0.69852
0.00874400000000000;54.1165;0.69952
0.00875650000000000;54.132;0.70052
0.00876900000000000;54.1474;0.70152
0.00878150000000000;54.1628;0.70252
0.00879400000000000;54.1782;0.70352
0.00880650000000000;54.1936;0.70452
0.00881900000000000;54.209;0.70552
0.00883150000000000;54.2245;0.70652
0.00884400000000000;54.2399;0.70752
0.00885650000000000;54.2553;0.70852
0.00886900000000000;54.2707;0.70952
0.00888150000000000;54.2861;0.71052
0.00889400000000000;54.3015;0.71152
0.00890650000000000;54.317;0.71252
0.00891900000000000;54.3324;0.71352
0.00893150000000000;54.3478;0.71452
0.00894400000000000;54.3632;0.71552
0.00895650000000000;54.3786;0.71652
0.00896900000000000;54.394;0.71752
0.00898150000000000;54.4095;0.71852
0.00899400000000000;54.4249;0.71952
0.00900650000000000;54.4403;0.72052
0.00901900000000000;54.4557;0.72152
0.00903150000000000;54.4711;0.72252
0.00904400000000000;54.4865;0.72352
0.00905650000000000;54.502;0.72452
0.00906900000000000;54.5174;0.72552
0.00908150000000000;54.5328;0.72652
0.00909400000000000;54.5482;0.72752
0.00910650000000000;54.5636;0.72852
0.00911900000000000;54.579;0.72952
0.00913150000000000;54.5909;0.73052
0.00914400000000000;54.5909;0.73152
0.00915650000000000;54.5908;0.73252
0.00916900000000000;54.5908;0.73352
0.00918150000000000;54.5908;0.73452
0.00919400000000000;54.5907;0.73552
0.00920650000000000;54.5907;0.73652
0.00921900000000000;54.5907;0.73752
0.00923150000000000;54.5907;0.73852
0.00924400000000000;54.5906;0.73952
0.00925650000000000;54.5906;0.74052
0.00926900000000000;54.5906;0.74152
0.00928150000000000;54.5905;0.74252
0.00929400000000000;54.5905;0.74352
0.00930650000000000;54.5905;0.74452
0.00931900000000000;54.5904;0.74552
0.00933150000000000;54.5904;0.74652
0.00934400000000000;54.5904;0.74752
0.00935650000000000;54.5903;0.74852
0.00936900000000000;54.5903;0.74952
0.00938150000000000;54.5903;0.75052
0.00939400000000000;54.5902;0.75152
0.00940650000000000;54.5902;0.75252
0.00941900000000000;54.5902;0.75352
0.00943150000000000;54.5901;0.75452
0.00944400000000000;54.5901;0.75552
0.00945650000000000;54.5901;0.75652
0.00946900000000000;54.59;0.75752
0.00948150000000000;54.59;0.75852
0.00949400000000000;54.59;0.75952
0.00950650000000000;54.5899;0.76052
0.00951900000000000;54.5899;0.76152
0.00953150000000000;54.5899;0.76252
0.00954400000000000;54.5898;0.76352
0.00955650000000000;54.5898;0.76452
0.00956900000000000;54.5898;0.76552
0.00958150000000000;54.5898;0.76652
0.00959400000000000;54.5897;0.76752
0.00960650000000000;54.5897;0.76852
0.00961900000000000;54.5897;0.76952
0.00963150000000000;54.5896;0.77052
0.00964400000000000;54.5896;0.77152
0.00965650000000000;54.5896;0.77252
0.00966900000000000;54.5895;0.77352
0.00968150000000000;54.5895;0.77452
0.00969400000000000;54.5895;0.77552
0.00970650000000000;54.5894;0.77652
0.00971900000000000;54.5894;0.77752
0.00973150000000000;54.5894;0.77852
0.00974400000000000;54.5893;0.77952
0.00975650000000000;54.5893;0.78052
0.00976900000000000;54.5893;0.78152
0.00978150000000000;54.5892;0.78252
0.00979400000000000;54.5892;0.78352
0.00980650000000000;54.5892;0.78452
0.00981900000000000;54.5891;0.78552
0.00983150000000000;54.5891;0.78652
0.00984400000000000;54.5891;0.78752
0.00985650000000000;54.589;0.78852
0.00986900000000000;54.589;0.78952
0.00988150000000000;54.589;0.79052
0.00989400000000000;54.589;0.79152
0.00990650000000000;54.5889;0.79252
0.00991900000000000;54.5889;0.79352
0.00993150000000000;54.5889;0.79452
0.00994400000000000;54.5888;0.79552
0.00995650000000000;54.5888;0.79652
0.00996900000000000;54.5888;0.79752
0.00998150000000000;54.5887;0.79852
0.00999400000000000;54.5887;0.79952
0.0100065000000000;54.5887;0.80052
0.0100190000000000;54.5886;0.80152
0.0100315000000000;54.5886;0.80252
0.0100440000000000;54.5886;0.80352
0.0100565000000000;54.5885;0.80452
0.0100690000000000;54.5885;0.80552
0.0100815000000000;54.5885;0.80652
0.0100940000000000;54.5884;0.80752
0.0101065000000000;54.5884;0.80852
0.0101190000000000;54.5884;0.80952
0.0101315000000000;54.5883;0.81052
0.0101440000000000;54.5883;0.81152
0.0101565000000000;54.5883;0.81252
0.0101690000000000;54.5882;0.81352
0.0101815000000000;54.5882;0.81452
0.0101940000000000;54.5882;0.81552
0.0102065000000000;54.5882;0.81652
0.0102190000000000;54.5881;0.81752
0.0102315000000000;54.5881;0.81852
0.0102440000000000;54.5881;0.81952
0.0102565000000000;54.588;0.82052
0.0102690000000000;54.588;0.82152
0.0102815000000000;54.588;0.82252
0.0102940000000000;54.5879;0.82352
0.0103065000000000;54.5879;0.82452
0.0103190000000000;54.5879;0.82552
0.0103315000000000;54.5878;0.82652
0.0103440000000000;54.5878;0.82752
0.0103565000000000;54.5878;0.82852
0.0103690000000000;54.5877;0.82952
0.0103815000000000;54.5777;0.83052
0.0103940000000000;54.5623;0.83152
0.0104065000000000;54.5468;0.83252
0.0104190000000000;54.5313;0.83352
0.0104315000000000;54.5158;0.83452
0.0104440000000000;54.5003;0.83552
0.0104565000000000;54.4849;0.83652
0.0104690000000000;54.4694;0.83752
0.0104815000000000;54.4539;0.83852
0.0104940000000000;54.4384;0.83952
0.0105065000000000;54.4229;0.84052
0.0105190000000000;54.4075;0.84152
0.0105315000000000;54.392;0.84252
0.0105440000000000;54.3765;0.84352
0.0105565000000000;54.361;0.84452
0.0105690000000000;54.3455;0.84552
0.0105815000000000;54.3301;0.84652
0.0105940000000000;54.3146;0.84752
0.0106065000000000;54.2991;0.84852
0.0106190000000000;54.2836;0.84952
0.0106315000000000;54.2681;0.85052
0.0106440000000000;54.2527;0.85152
0.0106565000000000;54.2372;0.85252
0.0106690000000000;54.2217;0.85352
0.0106815000000000;54.2062;0.85452
0.0106940000000000;54.1907;0.85552
0.0107065000000000;54.1752;0.85652
0.0107190000000000;54.1598;0.85752
0.0107315000000000;54.1443;0.85852
0.0107440000000000;54.1288;0.85952
0.0107565000000000;54.1133;0.86052
0.0107690000000000;54.0978;0.86152
0.0107815000000000;54.0824;0.86252
0.0107940000000000;54.0738;0.86352
0.0108065000000000;54.0738;0.86452
0.0108190000000000;54.0738;0.86552
0.0108315000000000;54.0737;0.86652
0.0108440000000000;54.0737;0.86752
0.0108565000000000;54.0737;0.86852
0.0108690000000000;54.0736;0.86952
0.0108815000000000;54.0736;0.87052
0.0108940000000000;54.0736;0.87152
0.0109065000000000;54.0735;0.87252
0.0109190000000000;54.0735;0.87352
0.0109315000000000;54.0735;0.87452
0.0109440000000000;54.0734;0.87552
0.0109565000000000;54.0734;0.87652
0.0109690000000000;54.0734;0.87752
0.0109815000000000;54.0733;0.87852
0.0109940000000000;54.0733;0.87952
0.0110065000000000;54.0733;0.88052
0.0110190000000000;54.0732;0.88152
0.0110315000000000;54.0732;0.88252
0.0110440000000000;54.0732;0.88352
0.0110565000000000;54.0732;0.88452
0.0110690000000000;54.0731;0.88552
0.0110815000000000;54.0731;0.88652
0.0110940000000000;54.0731;0.88752
0.0111065000000000;54.073;0.88852
0.0111190000000000;54.073;0.88952
0.0111315000000000;54.073;0.89052
0.0111440000000000;54.0729;0.89152
0.0111565000000000;54.0729;0.89252
0.0111690000000000;54.0729;0.89352
0.0111815000000000;54.0728;0.89452
0.0111940000000000;54.0728;0.89552
0.0112065000000000;54.0728;0.89652
0.0112190000000000;54.0727;0.89752
0.0112315000000000;54.0727;0.89852
0.0112440000000000;54.0727;0.89952
0.0112565000000000;54.0726;0.90052
0.0112690000000000;54.0726;0.90152
0.0112815000000000;54.0726;0.90252
0.0112940000000000;54.0725;0.90352
0.0113065000000000;54.0725;0.90452
0.0113190000000000;54.0725;0.90552
0.0113315000000000;54.0724;0.90652
0.0113440000000000;54.0724;0.90752
0.0113565000000000;54.0724;0.90852
0.0113690000000000;54.0723;0.90952
0.0113815000000000;54.0723;0.91052
0.0113940000000000;54.0723;0.91152
0.0114065000000000;54.0723;0.91252
0.0114190000000000;54.0722;0.91352
0.0114315000000000;54.0722;0.91452
0.0114440000000000;54.0722;0.91552
0.0114565000000000;54.0721;0.91652
0.0114690000000000;54.0721;0.91752
0.0114815000000000;54.0721;0.91852
0.0114940000000000;54.072;0.91952
0.0115065000000000;54.072;0.92052
0.0115190000000000;54.072;0.92152
0.0115315000000000;54.0719;0.92252
0.0115440000000000;54.0719;0.92352
0.0115565000000000;54.0719;0.92452
0.0115690000000000;54.0718;0.92552
0.0115815000000000;54.0718;0.92652
0.0115940000000000;54.0718;0.92752
0.0116065000000000;54.0717;0.92852
0.0116190000000000;54.0708;0.92952
0.0116315000000000;54.0553;0.93052
0.0116440000000000;54.0398;0.93152
0.0116565000000000;54.0243;0.93252
0.0116690000000000;54.0089;0.93352
0.0116815000000000;53.9934;0.93452
0.0116940000000000;53.9779;0.93552
0.0117065000000000;53.9624;0.93652
0.0117190000000000;53.9469;0.93752
0.0117315000000000;53.9315;0.93852
0.0117440000000000;53.916;0.93952
0.0117565000000000;53.9005;0.94052
0.0117690000000000;53.885;0.94152
0.0117815000000000;53.8695;0.94252
0.0117940000000000;53.8541;0.94352
0.0118065000000000;53.8386;0.94452
0.0118190000000000;53.8231;0.94552
0.0118315000000000;53.8076;0.94652
0.0118440000000000;53.7921;0.94752
0.0118565000000000;53.7767;0.94852
0.0118690000000000;53.7612;0.94952
0.0118815000000000;53.7457;0.95052
