Test unit;G1;
-0.0155957500000000;-55.9744;-1.24766
-0.0155832500000000;-55.9744;-1.24666
-0.0155707500000000;-55.9744;-1.24566
-0.0155582500000000;-55.9744;-1.24466
-0.0155457500000000;-55.9744;-1.24366
-0.0155332500000000;-55.9744;-1.24266
-0.0155207500000000;-55.9656;-1.24166
-0.0155082500000000;-55.9501;-1.24066
-0.0154957500000000;-55.9347;-1.23966
-0.0154832500000000;-55.9193;-1.23866
-0.0154707500000000;-55.9038;-1.23766
-0.0154582500000000;-55.8884;-1.23666
-0.0154457500000000;-55.873;-1.23566
-0.0154332500000000;-55.8575;-1.23466
-0.0154207500000000;-55.8421;-1.23366
-0.0154082500000000;-55.8267;-1.23266
-0.0153957500000000;-55.8112;-1.23166
-0.0153832500000000;-55.7958;-1.23066
-0.0153707500000000;-55.7804;-1.22966
-0.0153582500000000;-55.7649;-1.22866
-0.0153457500000000;-55.7495;-1.22766
-0.0153332500000000;-55.7341;-1.22666
-0.0153207500000000;-55.7187;-1.22566
-0.0153082500000000;-55.7032;-1.22466
-0.0152957500000000;-55.6878;-1.22366
-0.0152832500000000;-55.6724;-1.22266
-0.0152707500000000;-55.6569;-1.22166
-0.0152582500000000;-55.6415;-1.22066
-0.0152457500000000;-55.6261;-1.21966
-0.0152332500000000;-55.6106;-1.21866
-0.0152207500000000;-55.5952;-1.21766
-0.0152082500000000;-55.5798;-1.21666
-0.0151957500000000;-55.5643;-1.21566
-0.0151832500000000;-55.5489;-1.21466
-0.0151707500000000;-55.5335;-1.21366
-0.0151582500000000;-55.518;-1.21266
-0.0151457500000000;-55.5026;-1.21166
-0.0151332500000000;-55.4872;-1.21066
-0.0151207500000000;-55.4718;-1.20966
-0.0151082500000000;-55.4633;-1.20866
-0.0150957500000000;-55.4633;-1.20766
-0.0150832500000000;-55.4633;-1.20666
-0.0150707500000000;-55.4633;-1.20566
-0.0150582500000000;-55.4633;-1.20466
-0.0150457500000000;-55.4633;-1.20366
-0.0150332500000000;-55.4633;-1.20266
-0.0150207500000000;-55.4633;-1.20166
-0.0150082500000000;-55.4633;-1.20066
-0.0149957500000000;-55.4633;-1.19966
-0.0149832500000000;-55.4633;-1.19866
-0.0149707500000000;-55.4633;-1.19766
-0.0149582500000000;-55.4633;-1.19666
-0.0149457500000000;-55.4633;-1.19566
-0.0149332500000000;-55.4633;-1.19466
-0.0149207500000000;-55.4633;-1.19366
-0.0149082500000000;-55.4633;-1.19266
-0.0148957500000000;-55.4633;-1.19166
-0.0148832500000000;-55.4633;-1.19066
-0.0148707500000000;-55.4633;-1.18966
-0.0148582500000000;-55.4633;-1.18866
-0.0148457500000000;-55.4633;-1.18766
-0.0148332500000000;-55.4633;-1.18666
-0.0148207500000000;-55.4633;-1.18566
-0.0148082500000000;-55.4633;-1.18466
-0.0147957500000000;-55.4633;-1.18366
-0.0147832500000000;-55.4633;-1.18266
-0.0147707500000000;-55.4633;-1.18166
-0.0147582500000000;-55.4633;-1.18066
-0.0147457500000000;-55.4633;-1.17966
-0.0147332500000000;-55.4633;-1.17866
-0.0147207500000000;-55.4633;-1.17766
-0.0147082500000000;-55.4633;-1.17666
-0.0146957500000000;-55.4633;-1.17566
-0.0146832500000000;-55.4633;-1.17466
-0.0146707500000000;-55.4633;-1.17366
-0.0146582500000000;-55.4633;-1.17266
-0.0146457500000000;-55.4633;-1.17166
-0.0146332500000000;-55.4633;-1.17066
-0.0146207500000000;-55.4633;-1.16966
-0.0146082500000000;-55.4633;-1.16866
-0.0145957500000000;-55.4633;-1.16766
-0.0145832500000000;-55.4633;-1.16666
-0.0145707500000000;-55.4633;-1.16566
-0.0145582500000000;-55.4633;-1.16466
-0.0145457500000000;-55.4633;-1.16366
-0.0145332500000000;-55.4633;-1.16266
-0.0145207500000000;-55.4633;-1.16166
-0.0145082500000000;-55.4633;-1.16066
-0.0144957500000000;-55.4633;-1.15966
-0.0144832500000000;-55.4633;-1.15866
-0.0144707500000000;-55.4633;-1.15766
-0.0144582500000000;-55.4633;-1.15666
-0.0144457500000000;-55.4633;-1.15566
-0.0144332500000000;-55.4633;-1.15466
-0.0144207500000000;-55.4633;-1.15366
-0.0144082500000000;-55.4633;-1.15266
-0.0143957500000000;-55.4633;-1.15166
-0.0143832500000000;-55.4633;-1.15066
-0.0143707500000000;-55.4633;-1.14966
-0.0143582500000000;-55.4633;-1.14866
-0.0143457500000000;-55.4633;-1.14766
-0.0143332500000000;-55.4633;-1.14666
-0.0143207500000000;-55.4633;-1.14566
-0.0143082500000000;-55.4633;-1.14466
-0.0142957500000000;-55.4633;-1.14366
-0.0142832500000000;-55.4633;-1.14266
-0.0142707500000000;-55.4633;-1.14166
-0.0142582500000000;-55.4633;-1.14066
-0.0142457500000000;-55.4633;-1.13966
-0.0142332500000000;-55.4633;-1.13866
-0.0142207500000000;-55.4633;-1.13766
-0.0142082500000000;-55.4633;-1.13666
-0.0141957500000000;-55.4633;-1.13566
-0.0141832500000000;-55.4633;-1.13466
-0.0141707500000000;-55.4633;-1.13366
-0.0141582500000000;-55.4633;-1.13266
-0.0141457500000000;-55.4633;-1.13166
-0.0141332500000000;-55.4633;-1.13066
-0.0141207500000000;-55.4633;-1.12966
-0.0141082500000000;-55.4633;-1.12866
-0.0140957500000000;-55.4633;-1.12766
-0.0140832500000000;-55.4633;-1.12666
-0.0140707500000000;-55.4633;-1.12566
-0.0140582500000000;-55.4633;-1.12466
-0.0140457500000000;-55.4633;-1.12366
-0.0140332500000000;-55.4633;-1.12266
-0.0140207500000000;-55.4633;-1.12166
-0.0140082500000000;-55.4633;-1.12066
-0.0139957500000000;-55.4633;-1.11966
-0.0139832500000000;-55.4633;-1.11866
-0.0139707500000000;-55.4633;-1.11766
-0.0139582500000000;-55.4633;-1.11666
-0.0139457500000000;-55.4633;-1.11566
-0.0139332500000000;-55.4633;-1.11466
-0.0139207500000000;-55.4633;-1.11366
-0.0139082500000000;-55.4633;-1.11266
-0.0138957500000000;-55.4633;-1.11166
-0.0138832500000000;-55.4633;-1.11066
-0.0138707500000000;-55.4633;-1.10966
-0.0138582500000000;-55.4633;-1.10866
-0.0138457500000000;-55.4633;-1.10766
-0.0138332500000000;-55.4633;-1.10666
-0.0138207500000000;-55.4633;-1.10566
-0.0138082500000000;-55.4633;-1.10466
-0.0137957500000000;-55.4633;-1.10366
-0.0137832500000000;-55.4633;-1.10266
-0.0137707500000000;-55.4633;-1.10166
-0.0137582500000000;-55.4633;-1.10066
-0.0137457500000000;-55.4633;-1.09966
-0.0137332500000000;-55.4633;-1.09866
-0.0137207500000000;-55.4633;-1.09766
-0.0137082500000000;-55.4633;-1.09666
-0.0136957500000000;-55.4633;-1.09566
-0.0136832500000000;-55.4633;-1.09466
-0.0136707500000000;-55.4633;-1.09366
-0.0136582500000000;-55.4633;-1.09266
-0.0136457500000000;-55.4633;-1.09166
-0.0136332500000000;-55.4633;-1.09066
-0.0136207500000000;-55.4633;-1.08966
-0.0136082500000000;-55.4633;-1.08866
-0.0135957500000000;-55.4633;-1.08766
-0.0135832500000000;-55.4633;-1.08666
-0.0135707500000000;-55.4633;-1.08566
-0.0135582500000000;-55.4633;-1.08466
-0.0135457500000000;-55.4633;-1.08366
-0.0135332500000000;-55.4633;-1.08266
-0.0135207500000000;-55.4633;-1.08166
-0.0135082500000000;-55.4633;-1.08066
-0.0134957500000000;-55.4633;-1.07966
-0.0134832500000000;-55.4633;-1.07866
-0.0134707500000000;-55.4633;-1.07766
-0.0134582500000000;-55.4633;-1.07666
-0.0134457500000000;-55.4633;-1.07566
-0.0134332500000000;-55.4633;-1.07466
-0.0134207500000000;-55.4633;-1.07366
-0.0134082500000000;-55.4633;-1.07266
-0.0133957500000000;-55.4633;-1.07166
-0.0133832500000000;-55.4633;-1.07066
-0.0133707500000000;-55.4633;-1.06966
-0.0133582500000000;-55.4633;-1.06866
-0.0133457500000000;-55.4633;-1.06766
-0.0133332500000000;-55.4633;-1.06666
-0.0133207500000000;-55.4633;-1.06566
-0.0133082500000000;-55.4633;-1.06466
-0.0132957500000000;-55.4633;-1.06366
-0.0132832500000000;-55.4633;-1.06266
-0.0132707500000000;-55.4633;-1.06166
-0.0132582500000000;-55.4633;-1.06066
-0.0132457500000000;-55.4633;-1.05966
-0.0132332500000000;-55.4633;-1.05866
-0.0132207500000000;-55.4633;-1.05766
-0.0132082500000000;-55.4633;-1.05666
-0.0131957500000000;-55.4633;-1.05566
-0.0131832500000000;-55.4633;-1.05466
-0.0131707500000000;-55.4633;-1.05366
-0.0131582500000000;-55.4633;-1.05266
-0.0131457500000000;-55.4633;-1.05166
-0.0131332500000000;-55.4633;-1.05066
-0.0131207500000000;-55.4633;-1.04966
-0.0131082500000000;-55.4633;-1.04866
-0.0130957500000000;-55.4633;-1.04766
-0.0130832500000000;-55.4633;-1.04666
-0.0130707500000000;-55.4633;-1.04566
-0.0130582500000000;-55.4633;-1.04466
-0.0130457500000000;-55.4633;-1.04366
-0.0130332500000000;-55.4633;-1.04266
-0.0130207500000000;-55.4633;-1.04166
-0.0130082500000000;-55.4633;-1.04066
-0.0129957500000000;-55.4633;-1.03966
-0.0129832500000000;-55.4633;-1.03866
-0.0129707500000000;-55.4633;-1.03766
-0.0129582500000000;-55.4633;-1.03666
-0.0129457500000000;-55.4633;-1.03566
-0.0129332500000000;-55.4633;-1.03466
-0.0129207500000000;-55.4633;-1.03366
-0.0129082500000000;-55.4633;-1.03266
-0.0128957500000000;-55.4633;-1.03166
-0.0128832500000000;-55.4633;-1.03066
-0.0128707500000000;-55.4633;-1.02966
-0.0128582500000000;-55.4633;-1.02866
-0.0128457500000000;-55.4633;-1.02766
-0.0128332500000000;-55.4633;-1.02666
-0.0128207500000000;-55.4633;-1.02566
-0.0128082500000000;-55.4633;-1.02466
-0.0127957500000000;-55.4633;-1.02366
-0.0127832500000000;-55.4633;-1.02266
-0.0127707500000000;-55.4633;-1.02166
-0.0127582500000000;-55.4633;-1.02066
-0.0127457500000000;-55.4633;-1.01966
-0.0127332500000000;-55.4633;-1.01866
-0.0127207500000000;-55.4633;-1.01766
-0.0127082500000000;-55.4633;-1.01666
-0.0126957500000000;-55.4633;-1.01566
-0.0126832500000000;-55.4633;-1.01466
-0.0126707500000000;-55.4633;-1.01366
-0.0126582500000000;-55.4633;-1.01266
-0.0126457500000000;-55.4633;-1.01166
-0.0126332500000000;-55.4633;-1.01066
-0.0126207500000000;-55.4633;-1.00966
-0.0126082500000000;-55.4633;-1.00866
-0.0125957500000000;-55.4633;-1.00766
-0.0125832500000000;-55.4633;-1.00666
-0.0125707500000000;-55.4633;-1.00566
-0.0125582500000000;-55.4633;-1.00466
-0.0125457500000000;-55.4633;-1.00366
-0.0125332500000000;-55.4633;-1.00266
-0.0125207500000000;-55.4633;-1.00166
-0.0125082500000000;-55.4633;-1.00066
-0.0124957500000000;-55.4633;-0.99966
-0.0124832500000000;-55.4633;-0.99866
-0.0124707500000000;-55.4633;-0.99766
-0.0124582500000000;-55.4633;-0.99666
-0.0124457500000000;-55.4633;-0.99566
-0.0124332500000000;-55.4633;-0.99466
-0.0124207500000000;-55.4633;-0.99366
-0.0124082500000000;-55.4633;-0.99266
-0.0123957500000000;-55.4633;-0.99166
-0.0123832500000000;-55.4633;-0.99066
-0.0123707500000000;-55.4633;-0.98966
-0.0123582500000000;-55.4633;-0.98866
-0.0123457500000000;-55.4633;-0.98766
-0.0123332500000000;-55.4633;-0.98666
-0.0123207500000000;-55.4633;-0.98566
-0.0123082500000000;-55.4633;-0.98466
-0.0122957500000000;-55.4633;-0.98366
-0.0122832500000000;-55.4633;-0.98266
-0.0122707500000000;-55.4633;-0.98166
-0.0122582500000000;-55.4633;-0.98066
-0.0122457500000000;-55.4633;-0.97966
-0.0122332500000000;-55.4633;-0.97866
-0.0122207500000000;-55.4633;-0.97766
-0.0122082500000000;-55.4633;-0.97666
-0.0121957500000000;-55.4633;-0.97566
-0.0121832500000000;-55.4633;-0.97466
-0.0121707500000000;-55.4633;-0.97366
-0.0121582500000000;-55.4633;-0.97266
-0.0121457500000000;-55.4633;-0.97166
-0.0121332500000000;-55.4633;-0.97066
-0.0121207500000000;-55.4633;-0.96966
-0.0121082500000000;-55.4633;-0.96866
-0.0120957500000000;-55.4633;-0.96766
-0.0120832500000000;-55.4633;-0.96666
-0.0120707500000000;-55.4633;-0.96566
-0.0120582500000000;-55.4633;-0.96466
-0.0120457500000000;-55.4633;-0.96366
-0.0120332500000000;-55.4633;-0.96266
-0.0120207500000000;-55.4633;-0.96166
-0.0120082500000000;-55.4633;-0.96066
-0.0119957500000000;-55.4633;-0.95966
-0.0119832500000000;-55.4633;-0.95866
-0.0119707500000000;-55.4633;-0.95766
-0.0119582500000000;-55.4633;-0.95666
-0.0119457500000000;-55.4633;-0.95566
-0.0119332500000000;-55.4633;-0.95466
-0.0119207500000000;-55.4633;-0.95366
-0.0119082500000000;-55.4633;-0.95266
-0.0118957500000000;-55.4633;-0.95166
-0.0118832500000000;-55.4633;-0.95066
-0.0118707500000000;-55.4633;-0.94966
-0.0118582500000000;-55.4633;-0.94866
-0.0118457500000000;-55.4633;-0.94766
-0.0118332500000000;-55.4633;-0.94666
-0.0118207500000000;-55.4633;-0.94566
-0.0118082500000000;-55.4633;-0.94466
-0.0117957500000000;-55.4633;-0.94366
-0.0117832500000000;-55.4633;-0.94266
-0.0117707500000000;-55.4633;-0.94166
-0.0117582500000000;-55.4633;-0.94066
-0.0117457500000000;-55.4633;-0.93966
-0.0117332500000000;-55.4633;-0.93866
-0.0117207500000000;-55.4633;-0.93766
-0.0117082500000000;-55.4633;-0.93666
-0.0116957500000000;-55.4633;-0.93566
-0.0116832500000000;-55.4633;-0.93466
-0.0116707500000000;-55.4633;-0.93366
-0.0116582500000000;-55.4633;-0.93266
-0.0116457500000000;-55.4633;-0.93166
-0.0116332500000000;-55.4633;-0.93066
-0.0116207500000000;-55.4633;-0.92966
-0.0116082500000000;-55.4633;-0.92866
-0.0115957500000000;-55.4633;-0.92766
-0.0115832500000000;-55.4633;-0.92666
-0.0115707500000000;-55.4633;-0.92566
-0.0115582500000000;-55.4633;-0.92466
-0.0115457500000000;-55.4633;-0.92366
-0.0115332500000000;-55.4633;-0.92266
-0.0115207500000000;-55.4633;-0.92166
-0.0115082500000000;-55.4633;-0.92066
-0.0114957500000000;-55.4633;-0.91966
-0.0114832500000000;-55.4633;-0.91866
-0.0114707500000000;-55.4633;-0.91766
-0.0114582500000000;-55.4633;-0.91666
-0.0114457500000000;-55.4633;-0.91566
-0.0114332500000000;-55.4633;-0.91466
-0.0114207500000000;-55.4633;-0.91366
-0.0114082500000000;-55.4633;-0.91266
-0.0113957500000000;-55.4633;-0.91166
-0.0113832500000000;-55.4633;-0.91066
-0.0113707500000000;-55.4633;-0.90966
-0.0113582500000000;-55.4633;-0.90866
-0.0113457500000000;-55.4633;-0.90766
-0.0113332500000000;-55.4633;-0.90666
-0.0113207500000000;-55.4633;-0.90566
-0.0113082500000000;-55.4633;-0.90466
-0.0112957500000000;-55.4633;-0.90366
-0.0112832500000000;-55.4633;-0.90266
-0.0112707500000000;-55.4633;-0.90166
-0.0112582500000000;-55.4633;-0.90066
-0.0112457500000000;-55.4633;-0.89966
-0.0112332500000000;-55.4633;-0.89866
-0.0112207500000000;-55.4633;-0.89766
-0.0112082500000000;-55.4633;-0.89666
-0.0111957500000000;-55.4633;-0.89566
-0.0111832500000000;-55.4633;-0.89466
-0.0111707500000000;-55.4633;-0.89366
-0.0111582500000000;-55.4633;-0.89266
-0.0111457500000000;-55.4633;-0.89166
-0.0111332500000000;-55.4633;-0.89066
-0.0111207500000000;-55.4633;-0.88966
-0.0111082500000000;-55.4633;-0.88866
-0.0110957500000000;-55.4633;-0.88766
-0.0110832500000000;-55.4633;-0.88666
-0.0110707500000000;-55.4633;-0.88566
-0.0110582500000000;-55.4633;-0.88466
-0.0110457500000000;-55.4633;-0.88366
-0.0110332500000000;-55.4633;-0.88266
-0.0110207500000000;-55.4633;-0.88166
-0.0110082500000000;-55.4633;-0.88066
-0.0109957500000000;-55.4633;-0.87966
-0.0109832500000000;-55.4633;-0.87866
-0.0109707500000000;-55.4633;-0.87766
-0.0109582500000000;-55.4633;-0.87666
-0.0109457500000000;-55.4633;-0.87566
-0.0109332500000000;-55.4633;-0.87466
-0.0109207500000000;-55.4633;-0.87366
-0.0109082500000000;-55.4633;-0.87266
-0.0108957500000000;-55.4633;-0.87166
-0.0108832500000000;-55.4633;-0.87066
-0.0108707500000000;-55.4633;-0.86966
-0.0108582500000000;-55.4633;-0.86866
-0.0108457500000000;-55.4633;-0.86766
-0.0108332500000000;-55.4633;-0.86666
-0.0108207500000000;-55.4633;-0.86566
-0.0108082500000000;-55.4633;-0.86466
-0.0107957500000000;-55.4633;-0.86366
-0.0107832500000000;-55.4633;-0.86266
-0.0107707500000000;-55.4633;-0.86166
-0.0107582500000000;-55.4633;-0.86066
-0.0107457500000000;-55.4633;-0.85966
-0.0107332500000000;-55.4633;-0.85866
-0.0107207500000000;-55.4633;-0.85766
-0.0107082500000000;-55.4633;-0.85666
-0.0106957500000000;-55.4633;-0.85566
-0.0106832500000000;-55.4633;-0.85466
-0.0106707500000000;-55.4633;-0.85366
-0.0106582500000000;-55.4633;-0.85266
-0.0106457500000000;-55.4633;-0.85166
-0.0106332500000000;-55.4633;-0.85066
-0.0106207500000000;-55.4633;-0.84966
-0.0106082500000000;-55.4633;-0.84866
-0.0105957500000000;-55.4633;-0.84766
-0.0105832500000000;-55.4633;-0.84666
-0.0105707500000000;-55.4633;-0.84566
-0.0105582500000000;-55.4623;-0.84466
-0.0105457500000000;-55.4469;-0.84366
-0.0105332500000000;-55.4315;-0.84266
-0.0105207500000000;-55.416;-0.84166
-0.0105082500000000;-55.4006;-0.84066
-0.0104957500000000;-55.3852;-0.83966
-0.0104832500000000;-55.3697;-0.83866
-0.0104707500000000;-55.3543;-0.83766
-0.0104582500000000;-55.3389;-0.83666
-0.0104457500000000;-55.3234;-0.83566
-0.0104332500000000;-55.308;-0.83466
-0.0104207500000000;-55.2926;-0.83366
-0.0104082500000000;-55.2771;-0.83266
-0.0103957500000000;-55.2617;-0.83166
-0.0103832500000000;-55.2463;-0.83066
-0.0103707500000000;-55.2309;-0.82966
-0.0103582500000000;-55.2154;-0.82866
-0.0103457500000000;-55.2;-0.82766
-0.0103332500000000;-55.1846;-0.82666
-0.0103207500000000;-55.1691;-0.82566
-0.0103082500000000;-55.1537;-0.82466
-0.0102957500000000;-55.1383;-0.82366
-0.0102832500000000;-55.1228;-0.82266
-0.0102707500000000;-55.1074;-0.82166
-0.0102582500000000;-55.092;-0.82066
-0.0102457500000000;-55.0765;-0.81966
-0.0102332500000000;-55.0611;-0.81866
-0.0102207500000000;-55.0457;-0.81766
-0.0102082500000000;-55.0302;-0.81666
-0.0101957500000000;-55.0148;-0.81566
-0.0101832500000000;-54.9994;-0.81466
-0.0101707500000000;-54.984;-0.81366
-0.0101582500000000;-54.9685;-0.81266
-0.0101457500000000;-54.9531;-0.81166
-0.0101332500000000;-54.9377;-0.81066
-0.0101207500000000;-54.9222;-0.80966
-0.0101082500000000;-54.9068;-0.80866
-0.0100957500000000;-54.8914;-0.80766
-0.0100832500000000;-54.8759;-0.80666
-0.0100707500000000;-54.8605;-0.80566
-0.0100582500000000;-54.8451;-0.80466
-0.0100457500000000;-54.8296;-0.80366
-0.0100332500000000;-54.8142;-0.80266
-0.0100207500000000;-54.7988;-0.80166
-0.0100082500000000;-54.7833;-0.80066
-0.00999575000000000;-54.7679;-0.79966
-0.00998325000000000;-54.7525;-0.79866
-0.00997075000000000;-54.7371;-0.79766
-0.00995825000000000;-54.7216;-0.79666
-0.00994575000000000;-54.7062;-0.79566
-0.00993325000000000;-54.6908;-0.79466
-0.00992075000000000;-54.6753;-0.79366
-0.00990825000000000;-54.6599;-0.79266
-0.00989575000000000;-54.6445;-0.79166
-0.00988325000000000;-54.629;-0.79066
-0.00987075000000000;-54.6136;-0.78966
-0.00985825000000000;-54.5982;-0.78866
-0.00984575000000000;-54.5827;-0.78766
-0.00983325000000000;-54.5673;-0.78666
-0.00982075000000000;-54.5519;-0.78566
-0.00980825000000000;-54.5364;-0.78466
-0.00979575000000000;-54.521;-0.78366
-0.00978325000000000;-54.5056;-0.78266
-0.00977075000000000;-54.4902;-0.78166
-0.00975825000000000;-54.4747;-0.78066
-0.00974575000000000;-54.4593;-0.77966
-0.00973325000000000;-54.4439;-0.77866
-0.00972075000000000;-54.4284;-0.77766
-0.00970825000000000;-54.413;-0.77666
-0.00969575000000000;-54.3976;-0.77566
-0.00968325000000000;-54.3821;-0.77466
-0.00967075000000000;-54.3667;-0.77366
-0.00965825000000000;-54.3513;-0.77266
-0.00964575000000000;-54.3358;-0.77166
-0.00963325000000000;-54.3204;-0.77066
-0.00962075000000000;-54.305;-0.76966
-0.00960825000000000;-54.2895;-0.76866
-0.00959575000000000;-54.2741;-0.76766
-0.00958325000000000;-54.2587;-0.76666
-0.00957075000000000;-54.2433;-0.76566
-0.00955825000000000;-54.2278;-0.76466
-0.00954575000000000;-54.2124;-0.76366
-0.00953325000000000;-54.197;-0.76266
-0.00952075000000000;-54.1815;-0.76166
-0.00950825000000000;-54.1661;-0.76066
-0.00949575000000000;-54.1507;-0.75966
-0.00948325000000000;-54.1352;-0.75866
-0.00947075000000000;-54.1198;-0.75766
-0.00945825000000000;-54.1044;-0.75666
-0.00944575000000000;-54.0889;-0.75566
-0.00943325000000000;-54.0735;-0.75466
-0.00942075000000000;-54.0581;-0.75366
-0.00940825000000000;-54.0426;-0.75266
-0.00939575000000000;-54.0272;-0.75166
-0.00938325000000000;-54.0118;-0.75066
-0.00937075000000000;-53.9964;-0.74966
-0.00935825000000000;-53.9809;-0.74866
-0.00934575000000000;-53.9655;-0.74766
-0.00933325000000000;-53.9501;-0.74666
-0.00932075000000000;-53.9346;-0.74566
-0.00930825000000000;-53.9087;-0.74466
-0.00929575000000000;-53.8778;-0.74366
-0.00928325000000000;-53.847;-0.74266
-0.00927075000000000;-53.8161;-0.74166
-0.00925825000000000;-53.7852;-0.74066
-0.00924575000000000;-53.7544;-0.73966
-0.00923325000000000;-53.7235;-0.73866
-0.00922075000000000;-53.6926;-0.73766
-0.00920825000000000;-53.6618;-0.73666
-0.00919575000000000;-53.6309;-0.73566
-0.00918325000000000;-53.6;-0.73466
-0.00917075000000000;-53.5692;-0.73366
-0.00915825000000000;-53.5383;-0.73266
-0.00914575000000000;-53.5075;-0.73166
-0.00913325000000000;-53.4766;-0.73066
-0.00912075000000000;-53.4457;-0.72966
-0.00910825000000000;-53.4149;-0.72866
-0.00909575000000000;-53.384;-0.72766
-0.00908325000000000;-53.3531;-0.72666
-0.00907075000000000;-53.3223;-0.72566
-0.00905825000000000;-53.2914;-0.72466
-0.00904575000000000;-53.2606;-0.72366
-0.00903325000000000;-53.2297;-0.72266
-0.00902075000000000;-53.1988;-0.72166
-0.00900825000000000;-53.168;-0.72066
-0.00899575000000000;-53.1371;-0.71966
-0.00898325000000000;-53.1062;-0.71866
-0.00897075000000000;-53.0754;-0.71766
-0.00895825000000000;-53.0445;-0.71666
-0.00894575000000000;-53.0137;-0.71566
-0.00893325000000000;-52.9828;-0.71466
-0.00892075000000000;-52.9519;-0.71366
-0.00890825000000000;-52.9211;-0.71266
-0.00889575000000000;-52.8816;-0.71166
-0.00888325000000000;-52.8353;-0.71066
-0.00887075000000000;-52.7891;-0.70966
-0.00885825000000000;-52.7428;-0.70866
-0.00884575000000000;-52.6965;-0.70766
-0.00883325000000000;-52.6502;-0.70666
-0.00882075000000000;-52.6039;-0.70566
-0.00880825000000000;-52.5576;-0.70466
-0.00879575000000000;-52.5113;-0.70366
-0.00878325000000000;-52.465;-0.70266
-0.00877075000000000;-52.4187;-0.70166
-0.00875825000000000;-52.3724;-0.70066
-0.00874575000000000;-52.3261;-0.69966
-0.00873325000000000;-52.2798;-0.69866
-0.00872075000000000;-52.2335;-0.69766
-0.00870825000000000;-52.1872;-0.69666
-0.00869575000000000;-52.1409;-0.69566
-0.00868325000000000;-52.0946;-0.69466
-0.00867075000000000;-52.0483;-0.69366
-0.00865825000000000;-52.0021;-0.69266
-0.00864575000000000;-51.9558;-0.69166
-0.00863325000000000;-51.9095;-0.69066
-0.00862075000000000;-51.8632;-0.68966
-0.00860825000000000;-51.8169;-0.68866
-0.00859575000000000;-51.7706;-0.68766
-0.00858325000000000;-51.7243;-0.68666
-0.00857075000000000;-51.678;-0.68566
-0.00855825000000000;-51.6317;-0.68466
-0.00854575000000000;-51.5854;-0.68366
-0.00853325000000000;-51.5391;-0.68266
-0.00852075000000000;-51.4928;-0.68166
-0.00850825000000000;-51.4465;-0.68066
-0.00849575000000000;-51.4002;-0.67966
-0.00848325000000000;-51.3606;-0.67866
-0.00847075000000000;-51.3297;-0.67766
-0.00845825000000000;-51.2988;-0.67666
-0.00844575000000000;-51.268;-0.67566
-0.00843325000000000;-51.2371;-0.67466
-0.00842075000000000;-51.2062;-0.67366
-0.00840825000000000;-51.1754;-0.67266
-0.00839575000000000;-51.1445;-0.67166
-0.00838325000000000;-51.1137;-0.67066
-0.00837075000000000;-51.0828;-0.66966
-0.00835825000000000;-51.0519;-0.66866
-0.00834575000000000;-51.0211;-0.66766
-0.00833325000000000;-50.9902;-0.66666
-0.00832075000000000;-50.9593;-0.66566
-0.00830825000000000;-50.9285;-0.66466
-0.00829575000000000;-50.8976;-0.66366
-0.00828325000000000;-50.8668;-0.66266
-0.00827075000000000;-50.8359;-0.66166
-0.00825825000000000;-50.805;-0.66066
-0.00824575000000000;-50.7742;-0.65966
-0.00823325000000000;-50.7433;-0.65866
-0.00822075000000000;-50.7124;-0.65766
-0.00820825000000000;-50.6816;-0.65666
-0.00819575000000000;-50.6507;-0.65566
-0.00818325000000000;-50.6199;-0.65466
-0.00817075000000000;-50.589;-0.65366
-0.00815825000000000;-50.5581;-0.65266
-0.00814575000000000;-50.5273;-0.65166
-0.00813325000000000;-50.4964;-0.65066
-0.00812075000000000;-50.4655;-0.64966
-0.00810825000000000;-50.4347;-0.64866
-0.00809575000000000;-50.4038;-0.64766
-0.00808325000000000;-50.373;-0.64666
-0.00807075000000000;-50.3328;-0.64566
-0.00805825000000000;-50.271;-0.64466
-0.00804575000000000;-50.2093;-0.64366
-0.00803325000000000;-50.1476;-0.64266
-0.00802075000000000;-50.0859;-0.64166
-0.00800825000000000;-50.0241;-0.64066
-0.00799575000000000;-49.9624;-0.63966
-0.00798325000000000;-49.9007;-0.63866
-0.00797075000000000;-49.8389;-0.63766
-0.00795825000000000;-49.7772;-0.63666
-0.00794575000000000;-49.7155;-0.63566
-0.00793325000000000;-49.6538;-0.63466
-0.00792075000000000;-49.592;-0.63366
-0.00790825000000000;-49.5303;-0.63266
-0.00789575000000000;-49.4686;-0.63166
-0.00788325000000000;-49.4069;-0.63066
-0.00787075000000000;-49.3451;-0.62966
-0.00785825000000000;-49.2834;-0.62866
-0.00784575000000000;-49.2217;-0.62766
-0.00783325000000000;-49.16;-0.62666
-0.00782075000000000;-49.0982;-0.62566
-0.00780825000000000;-49.0365;-0.62466
-0.00779575000000000;-48.9748;-0.62366
-0.00778325000000000;-48.9131;-0.62266
-0.00777075000000000;-48.8513;-0.62166
-0.00775825000000000;-48.7896;-0.62066
-0.00774575000000000;-48.7279;-0.61966
-0.00773325000000000;-48.6662;-0.61866
-0.00772075000000000;-48.6044;-0.61766
-0.00770825000000000;-48.5427;-0.61666
-0.00769575000000000;-48.481;-0.61566
-0.00768325000000000;-48.4193;-0.61466
-0.00767075000000000;-48.3575;-0.61366
-0.00765825000000000;-48.2985;-0.61266
-0.00764575000000000;-48.2522;-0.61166
