Test unit;IG1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.0134843750000000;45.641;1.07875
0.0134968750000000;45.641;1.07975
0.0135093750000000;45.641;1.08075
0.0135218750000000;45.641;1.08175
0.0135343750000000;45.641;1.08275
0.0135468750000000;45.641;1.08375
0.0135593750000000;45.641;1.08475
0.0135718750000000;45.641;1.08575
0.0135843750000000;45.641;1.08675
0.0135968750000000;45.641;1.08775
0.0136093750000000;45.641;1.08875
0.0136218750000000;45.641;1.08975
0.0136343750000000;45.641;1.09075
0.0136468750000000;45.641;1.09175
0.0136593750000000;45.641;1.09275
0.0136718750000000;45.641;1.09375
0.0136843750000000;45.641;1.09475
0.0136968750000000;45.641;1.09575
0.0137093750000000;45.641;1.09675
0.0137218750000000;45.641;1.09775
0.0137343750000000;45.641;1.09875
0.0137468750000000;45.641;1.09975
0.0137593750000000;45.641;1.10075
0.0137718750000000;45.641;1.10175
0.0137843750000000;45.641;1.10275
0.0137968750000000;45.641;1.10375
0.0138093750000000;45.641;1.10475
0.0138218750000000;45.641;1.10575
0.0138343750000000;45.641;1.10675
0.0138468750000000;45.641;1.10775
0.0138593750000000;45.641;1.10875
0.0138718750000000;45.641;1.10975
0.0138843750000000;45.641;1.11075
0.0138968750000000;45.641;1.11175
0.0139093750000000;45.641;1.11275
0.0139218750000000;45.641;1.11375
0.0139343750000000;45.641;1.11475
0.0139468750000000;45.641;1.11575
0.0139593750000000;45.641;1.11675
0.0139718750000000;45.641;1.11775
0.0139843750000000;45.641;1.11875
0.0139968750000000;45.641;1.11975
0.0140093750000000;45.641;1.12075
0.0140218750000000;45.641;1.12175
0.0140343750000000;45.641;1.12275
0.0140468750000000;45.641;1.12375
0.0140593750000000;45.641;1.12475
0.0140718750000000;45.641;1.12575
0.0140843750000000;45.641;1.12675
0.0140968750000000;45.641;1.12775
0.0141093750000000;45.641;1.12875
0.0141218750000000;45.641;1.12975
0.0141343750000000;45.641;1.13075
0.0141468750000000;45.641;1.13175
0.0141593750000000;45.641;1.13275
0.0141718750000000;45.641;1.13375
0.0141843750000000;45.641;1.13475
0.0141968750000000;45.641;1.13575
0.0142093750000000;45.641;1.13675
0.0142218750000000;45.641;1.13775
0.0142343750000000;45.641;1.13875
0.0142468750000000;45.641;1.13975
0.0142593750000000;45.641;1.14075
0.0142718750000000;45.641;1.14175
0.0142843750000000;45.641;1.14275
0.0142968750000000;45.641;1.14375
0.0143093750000000;45.641;1.14475
0.0143218750000000;45.641;1.14575
0.0143343750000000;45.641;1.14675
0.0143468750000000;45.641;1.14775
0.0143593750000000;45.641;1.14875
0.0143718750000000;45.641;1.14975
0.0143843750000000;45.641;1.15075
0.0143968750000000;45.641;1.15175
0.0144093750000000;45.641;1.15275
0.0144218750000000;45.641;1.15375
0.0144343750000000;45.641;1.15475
0.0144468750000000;45.641;1.15575
0.0144593750000000;45.641;1.15675
0.0144718750000000;45.641;1.15775
0.0144843750000000;45.641;1.15875
0.0144968750000000;45.641;1.15975
0.0145093750000000;45.641;1.16075
0.0145218750000000;45.641;1.16175
0.0145343750000000;45.641;1.16275
0.0145468750000000;45.641;1.16375
0.0145593750000000;45.641;1.16475
0.0145718750000000;45.641;1.16575
0.0145843750000000;45.641;1.16675
0.0145968750000000;45.641;1.16775
0.0146093750000000;45.641;1.16875
0.0146218750000000;45.641;1.16975
0.0146343750000000;45.641;1.17075
0.0146468750000000;45.641;1.17175
0.0146593750000000;45.641;1.17275
0.0146718750000000;45.641;1.17375
0.0146843750000000;45.641;1.17475
0.0146968750000000;45.641;1.17575
0.0147093750000000;45.641;1.17675
0.0147218750000000;45.641;1.17775
0.0147343750000000;45.641;1.17875
0.0147468750000000;45.641;1.17975
0.0147593750000000;45.641;1.18075
0.0147718750000000;45.641;1.18175
0.0147843750000000;45.641;1.18275
0.0147968750000000;45.641;1.18375
0.0148093750000000;45.641;1.18475
0.0148218750000000;45.641;1.18575
0.0148343750000000;45.641;1.18675
0.0148468750000000;45.641;1.18775
0.0148593750000000;45.641;1.18875
0.0148718750000000;45.641;1.18975
0.0148843750000000;45.641;1.19075
0.0148968750000000;45.641;1.19175
0.0149093750000000;45.641;1.19275
0.0149218750000000;45.641;1.19375
0.0149343750000000;45.641;1.19475
0.0149468750000000;45.641;1.19575
0.0149593750000000;45.641;1.19675
0.0149718750000000;45.641;1.19775
0.0149843750000000;45.641;1.19875
0.0149968750000000;45.641;1.19975
0.0150093750000000;45.641;1.20075
0.0150218750000000;45.641;1.20175
0.0150343750000000;45.641;1.20275
0.0150468750000000;45.641;1.20375
0.0150593750000000;45.641;1.20475
0.0150718750000000;45.641;1.20575
0.0150843750000000;45.641;1.20675
0.0150968750000000;45.641;1.20775
0.0151093750000000;45.641;1.20875
0.0151218750000000;45.641;1.20975
0.0151343750000000;45.641;1.21075
0.0151468750000000;45.641;1.21175
0.0151593750000000;45.641;1.21275
0.0151718750000000;45.641;1.21375
0.0151843750000000;45.641;1.21475
0.0151968750000000;45.641;1.21575
0.0152093750000000;45.641;1.21675
0.0152218750000000;45.641;1.21775
0.0152343750000000;45.641;1.21875
0.0152468750000000;45.641;1.21975
0.0152593750000000;45.641;1.22075
0.0152718750000000;45.641;1.22175
0.0152843750000000;45.641;1.22275
0.0152968750000000;45.641;1.22375
0.0153093750000000;45.641;1.22475
0.0153218750000000;45.641;1.22575
0.0153343750000000;45.641;1.22675
0.0153468750000000;45.641;1.22775
0.0153593750000000;45.641;1.22875
0.0153718750000000;45.641;1.22975
0.0153843750000000;45.641;1.23075
0.0153968750000000;45.641;1.23175
0.0154093750000000;45.641;1.23275
0.0154218750000000;45.641;1.23375
0.0154343750000000;45.641;1.23475
0.0154468750000000;45.641;1.23575
0.0154593750000000;45.641;1.23675
0.0154718750000000;45.641;1.23775
0.0154843750000000;45.641;1.23875
0.0154968750000000;45.641;1.23975
0.0155093750000000;45.641;1.24075
0.0155218750000000;45.641;1.24175
0.0155343750000000;45.641;1.24275
0.0155468750000000;45.641;1.24375
0.0155593750000000;45.641;1.24475
0.0155718750000000;45.641;1.24575
0.0155843750000000;45.641;1.24675
0.0155968750000000;45.641;1.24775
0.0156093750000000;45.641;1.24875
0.0156218750000000;45.641;1.24975
0.0156343750000000;45.641;1.25075
0.0156468750000000;45.641;1.25175
0.0156593750000000;45.641;1.25275
0.0156718750000000;45.641;1.25375
0.0156843750000000;45.641;1.25475
0.0156968750000000;45.641;1.25575
0.0157093750000000;45.641;1.25675
0.0157218750000000;45.641;1.25775
0.0157343750000000;45.641;1.25875
0.0157468750000000;45.641;1.25975
0.0157593750000000;45.641;1.26075
0.0157718750000000;45.641;1.26175
0.0157843750000000;45.641;1.26275
0.0157968750000000;45.641;1.26375
0.0158093750000000;45.641;1.26475
0.0158218750000000;45.641;1.26575
0.0158343750000000;45.641;1.26675
0.0158468750000000;45.641;1.26775
0.0158593750000000;45.641;1.26875
0.0158718750000000;45.641;1.26975
0.0158843750000000;45.641;1.27075
0.0158968750000000;45.641;1.27175
0.0159093750000000;45.641;1.27275
0.0159218750000000;45.641;1.27375
0.0159343750000000;45.641;1.27475
0.0159468750000000;45.641;1.27575
0.0159593750000000;45.641;1.27675
0.0159718750000000;45.641;1.27775
0.0159843750000000;45.641;1.27875
0.0159968750000000;45.641;1.27975
0.0160093750000000;45.641;1.28075
0.0160218750000000;45.641;1.28175
0.0160343750000000;45.641;1.28275
0.0160468750000000;45.641;1.28375
0.0160593750000000;45.641;1.28475
0.0160718750000000;45.641;1.28575
0.0160843750000000;45.641;1.28675
0.0160968750000000;45.641;1.28775
0.0161093750000000;45.641;1.28875
0.0161218750000000;45.641;1.28975
0.0161343750000000;45.641;1.29075
0.0161468750000000;45.641;1.29175
0.0161593750000000;45.641;1.29275
0.0161718750000000;45.641;1.29375
0.0161843750000000;45.641;1.29475
0.0161968750000000;45.641;1.29575
0.0162093750000000;45.641;1.29675
0.0162218750000000;45.641;1.29775
0.0162343750000000;45.641;1.29875
0.0162468750000000;45.641;1.29975
0.0162593750000000;45.641;1.30075
0.0162718750000000;45.641;1.30175
0.0162843750000000;45.641;1.30275
0.0162968750000000;45.641;1.30375
0.0163093750000000;45.641;1.30475
0.0163218750000000;45.641;1.30575
0.0163343750000000;45.641;1.30675
0.0163468750000000;45.641;1.30775
0.0163593750000000;45.641;1.30875
0.0163718750000000;45.641;1.30975
0.0163843750000000;45.641;1.31075
0.0163968750000000;45.641;1.31175
0.0164093750000000;45.641;1.31275
0.0164218750000000;45.641;1.31375
0.0164343750000000;45.641;1.31475
0.0164468750000000;45.641;1.31575
0.0164593750000000;45.641;1.31675
0.0164718750000000;45.641;1.31775
0.0164843750000000;45.641;1.31875
0.0164968750000000;45.641;1.31975
0.0165093750000000;45.641;1.32075
0.0165218750000000;45.641;1.32175
0.0165343750000000;45.641;1.32275
0.0165468750000000;45.641;1.32375
0.0165593750000000;45.641;1.32475
0.0165718750000000;45.641;1.32575
0.0165843750000000;45.641;1.32675
0.0165968750000000;45.641;1.32775
0.0166093750000000;45.641;1.32875
0.0166218750000000;45.641;1.32975
0.0166343750000000;45.641;1.33075
0.0166468750000000;45.641;1.33175
0.0166593750000000;45.641;1.33275
0.0166718750000000;45.641;1.33375
0.0166843750000000;45.641;1.33475
0.0166968750000000;45.641;1.33575
0.0167093750000000;45.641;1.33675
0.0167218750000000;45.641;1.33775
0.0167343750000000;45.641;1.33875
0.0167468750000000;45.641;1.33975
0.0167593750000000;45.641;1.34075
0.0167718750000000;45.641;1.34175
0.0167843750000000;45.641;1.34275
0.0167968750000000;45.641;1.34375
0.0168093750000000;45.641;1.34475
0.0168218750000000;45.641;1.34575
0.0168343750000000;45.641;1.34675
0.0168468750000000;45.641;1.34775
0.0168593750000000;45.641;1.34875
0.0168718750000000;45.641;1.34975
0.0168843750000000;45.641;1.35075
0.0168968750000000;45.641;1.35175
0.0169093750000000;45.641;1.35275
0.0169218750000000;45.641;1.35375
0.0169343750000000;45.641;1.35475
0.0169468750000000;45.641;1.35575
0.0169593750000000;45.641;1.35675
0.0169718750000000;45.641;1.35775
0.0169843750000000;45.641;1.35875
0.0169968750000000;45.641;1.35975
0.0170093750000000;45.641;1.36075
0.0170218750000000;45.641;1.36175
0.0170343750000000;45.641;1.36275
0.0170468750000000;45.641;1.36375
0.0170593750000000;45.641;1.36475
0.0170718750000000;45.641;1.36575
0.0170843750000000;45.641;1.36675
0.0170968750000000;45.641;1.36775
0.0171093750000000;45.641;1.36875
0.0171218750000000;45.641;1.36975
0.0171343750000000;45.641;1.37075
0.0171468750000000;45.641;1.37175
0.0171593750000000;45.641;1.37275
0.0171718750000000;45.641;1.37375
0.0171843750000000;45.641;1.37475
0.0171968750000000;45.641;1.37575
0.0172093750000000;45.641;1.37675
0.0172218750000000;45.641;1.37775
0.0172343750000000;45.641;1.37875
0.0172468750000000;45.641;1.37975
0.0172593750000000;45.641;1.38075
0.0172718750000000;45.641;1.38175
0.0172843750000000;45.641;1.38275
0.0172968750000000;45.641;1.38375
0.0173093750000000;45.641;1.38475
0.0173218750000000;45.641;1.38575
0.0173343750000000;45.641;1.38675
0.0173468750000000;45.641;1.38775
0.0173593750000000;45.641;1.38875
0.0173718750000000;45.641;1.38975
0.0173843750000000;45.641;1.39075
0.0173968750000000;45.641;1.39175
0.0174093750000000;45.641;1.39275
0.0174218750000000;45.641;1.39375
0.0174343750000000;45.641;1.39475
0.0174468750000000;45.641;1.39575
0.0174593750000000;45.641;1.39675
0.0174718750000000;45.641;1.39775
0.0174843750000000;45.641;1.39875
0.0174968750000000;45.641;1.39975
0.0175093750000000;45.641;1.40075
0.0175218750000000;45.641;1.40175
0.0175343750000000;45.641;1.40275
0.0175468750000000;45.641;1.40375
0.0175593750000000;45.641;1.40475
0.0175718750000000;45.641;1.40575
0.0175843750000000;45.641;1.40675
0.0175968750000000;45.641;1.40775
0.0176093750000000;45.641;1.40875
0.0176218750000000;45.641;1.40975
0.0176343750000000;45.641;1.41075
0.0176468750000000;45.641;1.41175
0.0176593750000000;45.641;1.41275
0.0176718750000000;45.641;1.41375
0.0176843750000000;45.641;1.41475
0.0176968750000000;45.641;1.41575
0.0177093750000000;45.641;1.41675
0.0177218750000000;45.641;1.41775
0.0177343750000000;45.641;1.41875
0.0177468750000000;45.641;1.41975
0.0177593750000000;45.641;1.42075
0.0177718750000000;45.641;1.42175
0.0177843750000000;45.641;1.42275
0.0177968750000000;45.641;1.42375
0.0178093750000000;45.641;1.42475
0.0178218750000000;45.641;1.42575
0.0178343750000000;45.641;1.42675
0.0178468750000000;45.641;1.42775
0.0178593750000000;45.641;1.42875
0.0178718750000000;45.641;1.42975
0.0178843750000000;45.641;1.43075
0.0178968750000000;45.641;1.43175
0.0179093750000000;45.641;1.43275
0.0179218750000000;45.641;1.43375
0.0179343750000000;45.641;1.43475
0.0179468750000000;45.641;1.43575
0.0179593750000000;45.641;1.43675
0.0179718750000000;45.641;1.43775
0.0179843750000000;45.641;1.43875
0.0179968750000000;45.641;1.43975
0.0180093750000000;45.641;1.44075
0.0180218750000000;45.641;1.44175
0.0180343750000000;45.641;1.44275
0.0180468750000000;45.641;1.44375
0.0180593750000000;45.641;1.44475
0.0180718750000000;45.641;1.44575
0.0180843750000000;45.641;1.44675
0.0180968750000000;45.641;1.44775
0.0181093750000000;45.641;1.44875
0.0181218750000000;45.641;1.44975
0.0181343750000000;45.641;1.45075
0.0181468750000000;45.641;1.45175
0.0181593750000000;45.641;1.45275
0.0181718750000000;45.641;1.45375
0.0181843750000000;45.641;1.45475
0.0181968750000000;45.641;1.45575
0.0182093750000000;45.641;1.45675
0.0182218750000000;45.641;1.45775
0.0182343750000000;45.641;1.45875
0.0182468750000000;45.641;1.45975
0.0182593750000000;45.641;1.46075
0.0182718750000000;45.641;1.46175
0.0182843750000000;45.641;1.46275
0.0182968750000000;45.641;1.46375
0.0183093750000000;45.641;1.46475
0.0183218750000000;45.641;1.46575
0.0183343750000000;45.641;1.46675
0.0183468750000000;45.641;1.46775
0.0183593750000000;45.641;1.46875
0.0183718750000000;45.641;1.46975
0.0183843750000000;45.641;1.47075
0.0183968750000000;45.641;1.47175
0.0184093750000000;45.641;1.47275
0.0184218750000000;45.641;1.47375
0.0184343750000000;45.641;1.47475
0.0184468750000000;45.641;1.47575
0.0184593750000000;45.641;1.47675
0.0184718750000000;45.641;1.47775
0.0184843750000000;45.641;1.47875
0.0184968750000000;45.641;1.47975
0.0185093750000000;45.641;1.48075
0.0185218750000000;45.641;1.48175
0.0185343750000000;45.641;1.48275
0.0185468750000000;45.641;1.48375
0.0185593750000000;45.641;1.48475
0.0185718750000000;45.641;1.48575
0.0185843750000000;45.641;1.48675
0.0185968750000000;45.641;1.48775
0.0186093750000000;45.641;1.48875
0.0186218750000000;45.641;1.48975
0.0186343750000000;45.641;1.49075
0.0186468750000000;45.641;1.49175
0.0186593750000000;45.641;1.49275
0.0186718750000000;45.641;1.49375
0.0186843750000000;45.641;1.49475
0.0186968750000000;45.641;1.49575
0.0187093750000000;45.641;1.49675
0.0187218750000000;45.641;1.49775
0.0187343750000000;45.641;1.49875
0.0187468750000000;45.641;1.49975
0.0187593750000000;45.641;1.50075
0.0187718750000000;45.641;1.50175
0.0187843750000000;45.641;1.50275
0.0187968750000000;45.641;1.50375
0.0188093750000000;45.641;1.50475
0.0188218750000000;45.641;1.50575
0.0188343750000000;45.641;1.50675
0.0188468750000000;45.641;1.50775
0.0188593750000000;45.641;1.50875
0.0188718750000000;45.641;1.50975
0.0188843750000000;45.641;1.51075
0.0188968750000000;45.641;1.51175
0.0189093750000000;45.641;1.51275
0.0189218750000000;45.641;1.51375
0.0189343750000000;45.641;1.51475
0.0189468750000000;45.641;1.51575
0.0189593750000000;45.641;1.51675
0.0189718750000000;45.641;1.51775
0.0189843750000000;45.641;1.51875
0.0189968750000000;45.641;1.51975
0.0190093750000000;45.641;1.52075
0.0190218750000000;45.641;1.52175
0.0190343750000000;45.641;1.52275
0.0190468750000000;45.641;1.52375
0.0190593750000000;45.641;1.52475
0.0190718750000000;45.641;1.52575
0.0190843750000000;45.641;1.52675
0.0190968750000000;45.641;1.52775
0.0191093750000000;45.641;1.52875
0.0191218750000000;45.641;1.52975
0.0191343750000000;45.641;1.53075
0.0191468750000000;45.641;1.53175
0.0191593750000000;45.641;1.53275
0.0191718750000000;45.641;1.53375
0.0191843750000000;45.641;1.53475
0.0191968750000000;45.641;1.53575
0.0192093750000000;45.641;1.53675
0.0192218750000000;45.641;1.53775
0.0192343750000000;45.641;1.53875
0.0192468750000000;45.641;1.53975
0.0192593750000000;45.641;1.54075
0.0192718750000000;45.641;1.54175
0.0192843750000000;45.641;1.54275
0.0192968750000000;45.641;1.54375
0.0193093750000000;45.641;1.54475
0.0193218750000000;45.641;1.54575
0.0193343750000000;45.641;1.54675
0.0193468750000000;45.641;1.54775
0.0193593750000000;45.641;1.54875
0.0193718750000000;45.641;1.54975
0.0193843750000000;45.641;1.55075
0.0193968750000000;45.641;1.55175
0.0194093750000000;45.641;1.55275
0.0194218750000000;45.641;1.55375
0.0194343750000000;45.641;1.55475
0.0194468750000000;45.641;1.55575
0.0194593750000000;45.641;1.55675
0.0194718750000000;45.641;1.55775
0.0194843750000000;45.641;1.55875
0.0194968750000000;45.641;1.55975
0.0195093750000000;45.641;1.56075
0.0195218750000000;45.641;1.56175
0.0195343750000000;45.641;1.56275
0.0195468750000000;45.641;1.56375
0.0195593750000000;45.641;1.56475
0.0195718750000000;45.641;1.56575
0.0195843750000000;45.641;1.56675
0.0195968750000000;45.641;1.56775
0.0196093750000000;45.641;1.56875
0.0196218750000000;45.641;1.56975
0.0196343750000000;45.641;1.57075
0.0196468750000000;45.641;1.57175
0.0196593750000000;45.641;1.57275
0.0196718750000000;45.641;1.57375
0.0196843750000000;45.641;1.57475
0.0196968750000000;45.641;1.57575
0.0197093750000000;45.641;1.57675
0.0197218750000000;45.641;1.57775
0.0197343750000000;45.641;1.57875
0.0197468750000000;45.641;1.57975
0.0197593750000000;45.641;1.58075
0.0197718750000000;45.641;1.58175
0.0197843750000000;45.641;1.58275
0.0197968750000000;45.641;1.58375
0.0198093750000000;45.641;1.58475
0.0198218750000000;45.641;1.58575
0.0198343750000000;45.641;1.58675
0.0198468750000000;45.641;1.58775
0.0198593750000000;45.641;1.58875
0.0198718750000000;45.641;1.58975
0.0198843750000000;45.641;1.59075
0.0198968750000000;45.641;1.59175
0.0199093750000000;45.641;1.59275
0.0199218750000000;45.641;1.59375
0.0199343750000000;45.641;1.59475
0.0199468750000000;45.641;1.59575
0.0199593750000000;45.641;1.59675
0.0199718750000000;45.641;1.59775
0.0199843750000000;45.641;1.59875
0.0199968750000000;45.641;1.59975
0.0200093750000000;45.641;1.60075
0.0200218750000000;45.641;1.60175
0.0200343750000000;45.641;1.60275
0.0200468750000000;45.641;1.60375
0.0200593750000000;45.641;1.60475
0.0200718750000000;45.641;1.60575
0.0200843750000000;45.641;1.60675
0.0200968750000000;45.641;1.60775
0.0201093750000000;45.641;1.60875
0.0201218750000000;45.641;1.60975
0.0201343750000000;45.641;1.61075
0.0201468750000000;45.641;1.61175
0.0201593750000000;45.641;1.61275
0.0201718750000000;45.641;1.61375
0.0201843750000000;45.641;1.61475
0.0201968750000000;45.641;1.61575
0.0202093750000000;45.641;1.61675
0.0202218750000000;45.641;1.61775
0.0202343750000000;45.641;1.61875
0.0202468750000000;45.641;1.61975
0.0202593750000000;45.641;1.62075
0.0202718750000000;45.641;1.62175
0.0202843750000000;45.641;1.62275
0.0202968750000000;45.641;1.62375
0.0203093750000000;45.641;1.62475
0.0203218750000000;45.641;1.62575
0.0203343750000000;45.641;1.62675
0.0203468750000000;45.641;1.62775
0.0203593750000000;45.641;1.62875
0.0203718750000000;45.641;1.62975
0.0203843750000000;45.641;1.63075
0.0203968750000000;45.641;1.63175
0.0204093750000000;45.641;1.63275
0.0204218750000000;45.641;1.63375
0.0204343750000000;45.641;1.63475
0.0204468750000000;45.641;1.63575
0.0204593750000000;45.641;1.63675
0.0204718750000000;45.641;1.63775
0.0204843750000000;45.641;1.63875
0.0204968750000000;45.641;1.63975
0.0205093750000000;45.641;1.64075
0.0205218750000000;45.641;1.64175
0.0205343750000000;45.641;1.64275
0.0205468750000000;45.641;1.64375
0.0205593750000000;45.641;1.64475
0.0205718750000000;45.641;1.64575
0.0205843750000000;45.641;1.64675
0.0205968750000000;45.641;1.64775
0.0206093750000000;45.641;1.64875
0.0206218750000000;45.641;1.64975
0.0206343750000000;45.641;1.65075
0.0206468750000000;45.641;1.65175
0.0206593750000000;45.641;1.65275
0.0206718750000000;45.641;1.65375
0.0206843750000000;45.641;1.65475
0.0206968750000000;45.641;1.65575
0.0207093750000000;45.641;1.65675
0.0207218750000000;45.641;1.65775
0.0207343750000000;45.641;1.65875
0.0207468750000000;45.641;1.65975
0.0207593750000000;45.641;1.66075
0.0207718750000000;45.641;1.66175
0.0207843750000000;45.641;1.66275
0.0207968750000000;45.641;1.66375
0.0208093750000000;45.641;1.66475
0.0208218750000000;45.641;1.66575
0.0208343750000000;45.641;1.66675
0.0208468750000000;45.641;1.66775
0.0208593750000000;45.641;1.66875
0.0208718750000000;45.641;1.66975
0.0208843750000000;45.641;1.67075
0.0208968750000000;45.641;1.67175
0.0209093750000000;45.641;1.67275
0.0209218750000000;45.641;1.67375
0.0209343750000000;45.641;1.67475
0.0209468750000000;45.641;1.67575
0.0209593750000000;45.641;1.67675
0.0209718750000000;45.641;1.67775
0.0209843750000000;45.641;1.67875
0.0209968750000000;45.641;1.67975
0.0210093750000000;45.641;1.68075
0.0210218750000000;45.641;1.68175
0.0210343750000000;45.641;1.68275
0.0210468750000000;45.641;1.68375
0.0210593750000000;45.641;1.68475
0.0210718750000000;45.641;1.68575
0.0210843750000000;45.641;1.68675
0.0210968750000000;45.641;1.68775
0.0211093750000000;45.641;1.68875
0.0211218750000000;45.641;1.68975
0.0211343750000000;45.641;1.69075
0.0211468750000000;45.641;1.69175
0.0211593750000000;45.641;1.69275
0.0211718750000000;45.641;1.69375
0.0211843750000000;45.641;1.69475
0.0211968750000000;45.641;1.69575
0.0212093750000000;45.641;1.69675
0.0212218750000000;45.641;1.69775
0.0212343750000000;45.641;1.69875
0.0212468750000000;45.641;1.69975
0.0212593750000000;45.641;1.70075
0.0212718750000000;45.641;1.70175
0.0212843750000000;45.641;1.70275
0.0212968750000000;45.641;1.70375
0.0213093750000000;45.641;1.70475
0.0213218750000000;45.641;1.70575
0.0213343750000000;45.641;1.70675
0.0213468750000000;45.641;1.70775
0.0213593750000000;45.641;1.70875
0.0213718750000000;45.641;1.70975
0.0213843750000000;45.641;1.71075
0.0213968750000000;45.641;1.71175
0.0214093750000000;45.641;1.71275
0.0214218750000000;45.641;1.71375
0.0214343750000000;45.641;1.71475
0.0214468750000000;45.641;1.71575
0.0214593750000000;45.641;1.71675
0.0214718750000000;45.641;1.71775
0.0214843750000000;45.641;1.71875
0.0214968750000000;45.641;1.71975
0.0215093750000000;45.641;1.72075
0.0215218750000000;45.641;1.72175
0.0215343750000000;45.641;1.72275
0.0215468750000000;45.641;1.72375
0.0215593750000000;45.641;1.72475
0.0215718750000000;45.641;1.72575
0.0215843750000000;45.641;1.72675
0.0215968750000000;45.641;1.72775
0.0216093750000000;45.641;1.72875
0.0216218750000000;45.641;1.72975
0.0216343750000000;45.641;1.73075
0.0216468750000000;45.641;1.73175
0.0216593750000000;45.641;1.73275
0.0216718750000000;45.641;1.73375
0.0216843750000000;45.641;1.73475
0.0216968750000000;45.641;1.73575
0.0217093750000000;45.641;1.73675
0.0217218750000000;45.641;1.73775
0.0217343750000000;45.641;1.73875
0.0217468750000000;45.641;1.73975
0.0217593750000000;45.641;1.74075
0.0217718750000000;45.641;1.74175
0.0217843750000000;45.641;1.74275
0.0217968750000000;45.641;1.74375
0.0218093750000000;45.641;1.74475
0.0218218750000000;45.641;1.74575
0.0218343750000000;45.641;1.74675
0.0218468750000000;45.641;1.74775
0.0218593750000000;45.641;1.74875
0.0218718750000000;45.641;1.74975
0.0218843750000000;45.641;1.75075
0.0218968750000000;45.641;1.75175
0.0219093750000000;45.641;1.75275
0.0219218750000000;45.641;1.75375
0.0219343750000000;45.641;1.75475
0.0219468750000000;45.641;1.75575
0.0219593750000000;45.641;1.75675
0.0219718750000000;45.641;1.75775
0.0219843750000000;45.641;1.75875
0.0219968750000000;45.641;1.75975
0.0220093750000000;45.641;1.76075
0.0220218750000000;45.641;1.76175
0.0220343750000000;45.641;1.76275
0.0220468750000000;45.641;1.76375
0.0220593750000000;45.641;1.76475
0.0220718750000000;45.641;1.76575
0.0220843750000000;45.641;1.76675
0.0220968750000000;45.641;1.76775
0.0221093750000000;45.641;1.76875
0.0221218750000000;45.641;1.76975
0.0221343750000000;45.641;1.77075
0.0221468750000000;45.641;1.77175
0.0221593750000000;45.641;1.77275
0.0221718750000000;45.641;1.77375
0.0221843750000000;45.641;1.77475
0.0221968750000000;45.641;1.77575
0.0222093750000000;45.641;1.77675
0.0222218750000000;45.641;1.77775
0.0222343750000000;45.641;1.77875
0.0222468750000000;45.641;1.77975
0.0222593750000000;45.641;1.78075
0.0222718750000000;45.641;1.78175
0.0222843750000000;45.641;1.78275
0.0222968750000000;45.641;1.78375
0.0223093750000000;45.641;1.78475
0.0223218750000000;45.641;1.78575
0.0223343750000000;45.641;1.78675
0.0223468750000000;45.641;1.78775
0.0223593750000000;45.641;1.78875
0.0223718750000000;45.641;1.78975
0.0223843750000000;45.641;1.79075
0.0223968750000000;45.641;1.79175
0.0224093750000000;45.641;1.79275
0.0224218750000000;45.641;1.79375
0.0224343750000000;45.641;1.79475
0.0224468750000000;45.641;1.79575
0.0224593750000000;45.641;1.79675
0.0224718750000000;45.641;1.79775
0.0224843750000000;45.641;1.79875
0.0224968750000000;45.641;1.79975
0.0225093750000000;45.641;1.80075
0.0225218750000000;45.641;1.80175
0.0225343750000000;45.641;1.80275
0.0225468750000000;45.641;1.80375
0.0225593750000000;45.641;1.80475
0.0225718750000000;45.641;1.80575
0.0225843750000000;45.641;1.80675
0.0225968750000000;45.641;1.80775
0.0226093750000000;45.641;1.80875
0.0226218750000000;45.641;1.80975
0.0226343750000000;45.641;1.81075
0.0226468750000000;45.641;1.81175
0.0226593750000000;45.641;1.81275
0.0226718750000000;45.641;1.81375
0.0226843750000000;45.641;1.81475
0.0226968750000000;45.641;1.81575
0.0227093750000000;45.641;1.81675
0.0227218750000000;45.641;1.81775
0.0227343750000000;45.641;1.81875
0.0227468750000000;45.641;1.81975
0.0227593750000000;45.641;1.82075
0.0227718750000000;45.641;1.82175
0.0227843750000000;45.641;1.82275
0.0227968750000000;45.641;1.82375
0.0228093750000000;45.641;1.82475
0.0228218750000000;45.641;1.82575
0.0228343750000000;45.641;1.82675
0.0228468750000000;45.641;1.82775
0.0228593750000000;45.641;1.82875
0.0228718750000000;45.641;1.82975
0.0228843750000000;45.641;1.83075
0.0228968750000000;45.641;1.83175
0.0229093750000000;45.641;1.83275
0.0229218750000000;45.641;1.83375
0.0229343750000000;45.641;1.83475
0.0229468750000000;45.641;1.83575
0.0229593750000000;45.641;1.83675
0.0229718750000000;45.641;1.83775
0.0229843750000000;45.641;1.83875
0.0229968750000000;45.641;1.83975
0.0230093750000000;45.641;1.84075
0.0230218750000000;45.641;1.84175
0.0230343750000000;45.641;1.84275
0.0230468750000000;45.641;1.84375
0.0230593750000000;45.641;1.84475
0.0230718750000000;45.641;1.84575
0.0230843750000000;45.641;1.84675
0.0230968750000000;45.641;1.84775
0.0231093750000000;45.641;1.84875
0.0231218750000000;45.641;1.84975
0.0231343750000000;45.641;1.85075
0.0231468750000000;45.641;1.85175
