Test unit;CT01;
-5.59514148300000;-88.0550741900000;-0.385871826000000
-5.57601907200000;-88.0630246500000;-0.384553039000000
-5.55656496000000;-88.0865515300000;-0.383211377000000
-5.53706990000000;-88.1089426200000;-0.381866890000000
-5.51787073900000;-88.1308469600000;-0.380542810000000
-5.49910090000000;-88.1636223300000;-0.379248338000000
-5.48087498600000;-88.1718973000000;-0.377991378000000
-5.46263119200000;-88.1605395000000;-0.376733186000000
-5.44438994700000;-88.1490194400000;-0.375475169000000
-5.42606944800000;-88.1373371300000;-0.374211686000000
-5.40770805400000;-88.1251680500000;-0.372945383000000
-5.38984123900000;-88.0888230800000;-0.371713189000000
-5.37204294100000;-88.0187292100000;-0.370485720000000
-5.35453816800000;-87.9479863300000;-0.369278494000000
-5.33686478700000;-87.8752963900000;-0.368059641000000
-5.31900445500000;-87.7651257100000;-0.366827893000000
-5.30064123900000;-87.6781573900000;-0.365561465000000
-5.28217156800000;-87.6108218400000;-0.364287694000000
-5.26344643900000;-87.5428372800000;-0.362996306000000
-5.24471861900000;-87.4738792000000;-0.361704732000000
-5.22586017900000;-87.4044343500000;-0.360404150000000
-5.20671865900000;-87.3573806000000;-0.359084045000000
-5.18763123400000;-87.3369365500000;-0.357767671000000
-5.16842734000000;-87.3306086300000;-0.356443265000000
-5.14929892400000;-87.3064327400000;-0.355124064000000
-5.12988191900000;-87.2996180600000;-0.353784960000000
-5.11058997400000;-87.2806343000000;-0.352454481000000
-5.09158354200000;-87.2517530400000;-0.351143693000000
-5.07296931800000;-87.2452628700000;-0.349859953000000
-5.05435496500000;-87.2377991700000;-0.348576205000000
-5.03595529900000;-87.2301732200000;-0.347307262000000
-5.01748041900000;-87.2431535600000;-0.346033132000000
-4.99905535500000;-87.2564584200000;-0.344762438000000
-4.98061307700000;-87.2410442600000;-0.343490557000000
-4.96218195500000;-87.2444516000000;-0.342219445000000
-4.94417792700000;-87.2478589400000;-0.340977788000000
-4.92608661700000;-87.2498059900000;-0.339730112000000
-4.90773348000000;-87.2361766300000;-0.338464378000000
-4.88918538400000;-87.1769538000000;-0.337185199000000
-4.87063716100000;-87.1167574500000;-0.335906011000000
-4.85187675900000;-87.0560743400000;-0.334612190000000
-4.83326097900000;-86.9515825600000;-0.333328343000000
-4.81441216500000;-86.8217791100000;-0.332028425000000
-4.79549394800000;-86.7172873300000;-0.330723721000000
-4.77640419700000;-86.6105239900000;-0.329407186000000
-4.75688709700000;-86.5024626100000;-0.328061179000000
-4.73737289600000;-86.3932654600000;-0.326715372000000
-4.71773309100000;-86.2882869200000;-0.325360903000000
-4.69794255100000;-86.2084578000000;-0.323996038000000
-4.67811776300000;-86.1394997100000;-0.322628811000000
-4.65850188500000;-86.0588593200000;-0.321275992000000
-4.63881350400000;-85.9975271900000;-0.319918173000000
-4.61917753600000;-85.9469038500000;-0.318563968000000
-4.59944807000000;-85.8808663500000;-0.317203315000000
-4.57986280800000;-85.8357596500000;-0.315852607000000
-4.56040859800000;-85.7888681600000;-0.314510938000000
-4.54091390500000;-85.7393805900000;-0.313166476000000
-4.52165069700000;-85.7173140100000;-0.311837979000000
-4.50248196200000;-85.7062807200000;-0.310515997000000
-4.48351273100000;-85.6687999700000;-0.309207775000000
-4.46429380100000;-85.6490049500000;-0.307882331000000
-4.44511855100000;-85.6269383700000;-0.306559900000000
-4.42632403800000;-85.6027624800000;-0.305263727000000
-4.40786966400000;-85.5771263000000;-0.303991011000000
-4.38938268200000;-85.5042741200000;-0.302716047000000
-4.37114520700000;-85.4294748900000;-0.301458290000000
-4.35307295900000;-85.3540266400000;-0.300211928000000
-4.33510239100000;-85.2355810000000;-0.298972579000000
-4.32107428500000;-83.7275897200000;-0.298005123000000
-4.32099048000000;-85.2993470900000;-0.297999343000000
-4.32025545100000;-85.8070407600000;-0.297948652000000
-4.31769502000000;-86.9082607900000;-0.297772070000000
-4.31575386600000;-87.3700365400000;-0.297638198000000
-4.31131855200000;-87.7432214500000;-0.297332314000000
-4.30432489900000;-88.0498820900000;-0.296849993000000
-4.29517446200000;-88.2804454700000;-0.296218928000000
-4.28448708900000;-88.4136562600000;-0.295481868000000
-4.27257623500000;-88.4983530100000;-0.294660430000000
-4.25984638700000;-88.5577380900000;-0.293782509000000
-4.24667477600000;-88.5504366400000;-0.292874122000000
-4.23295369000000;-88.5134426500000;-0.291927841000000
-4.21902015000000;-88.4561668800000;-0.290966907000000
-4.20495858400000;-88.3860730100000;-0.289997144000000
-4.19094753400000;-88.3328535900000;-0.289030864000000
-4.17711552800000;-88.2906674700000;-0.288076933000000
-4.16345534700000;-88.2502661400000;-0.287134852000000
-4.14984897800000;-88.2256034800000;-0.286196481000000
-4.13628287300000;-88.1973712300000;-0.285260888000000
-4.12282785300000;-88.1595659800000;-0.284332955000000
-4.10923189900000;-88.1686522200000;-0.283395303000000
-4.09572012400000;-88.1762781700000;-0.282463457000000
-4.08212391100000;-88.1829306000000;-0.281525787000000
-4.06852769800000;-88.1884472400000;-0.280588117000000
-4.05455776400000;-88.1947751600000;-0.279624673000000
-4.04056321900000;-88.1717350500000;-0.278659532000000
-4.02652114000000;-88.1370126200000;-0.277691113000000
-4.01279025300000;-88.1233832500000;-0.276744155000000
-3.99937039300000;-88.1196514000000;-0.275818648000000
-3.98607129600000;-88.0988828500000;-0.274901469000000
-3.97283887500000;-88.0459879400000;-0.273988888000000
-3.95940116000000;-87.9921195000000;-0.273062149000000
-3.94571411100000;-87.9377643000000;-0.272118215000000
-3.93194281300000;-87.8829223400000;-0.271168470000000
-3.91827800100000;-87.7936824600000;-0.270226069000000
-3.90450263700000;-87.7164494000000;-0.269276044000000
-3.89064642500000;-87.6444084900000;-0.268320443000000
-3.87638036600000;-87.5270986100000;-0.267336577000000
-3.86170794900000;-87.3852883400000;-0.266324686000000
-3.84675318900000;-87.2678162200000;-0.265293323000000
-3.83196668800000;-87.1393108000000;-0.264273565000000
-3.81738543000000;-87.0091828400000;-0.263267961000000
-3.80301296100000;-86.8754852800000;-0.262276756000000
-3.78872097900000;-86.7375691200000;-0.261291102000000
-3.77465604800000;-86.6218817900000;-0.260321107000000
-3.76067927100000;-86.5177145200000;-0.259357191000000
-3.74675783200000;-86.4229580000000;-0.258397092000000
-3.73289105400000;-86.3497813100000;-0.257440762000000
-3.71912300100000;-86.2868266400000;-0.256491241000000
-3.70551984400000;-86.2095935800000;-0.255553093000000
-3.69164255700000;-86.1688677500000;-0.254596038000000
-3.67773646800000;-86.1505330100000;-0.253636998000000
-3.66395862100000;-86.1323605300000;-0.252686801000000
-3.65000820800000;-86.1109429600000;-0.251724704000000
-3.63598530700000;-86.1060753300000;-0.250757607000000
-3.62203531400000;-86.0758960300000;-0.249795539000000
-3.60810270100000;-86.0199182900000;-0.248834669000000
-3.60786263600000;-85.4966483000000;-0.248818113000000
-3.60626907200000;-85.9644274200000;-0.248708212000000
-3.60276938000000;-86.3475098100000;-0.248466854000000
-3.59754767800000;-86.6518988800000;-0.248106736000000
-3.59754488600000;-86.9794904200000;-0.248106544000000
-3.59621120200000;-87.4091398100000;-0.248014566000000
-3.59313200400000;-87.7576620600000;-0.247802207000000
-3.58867125200000;-88.0429051400000;-0.247494569000000
-3.58302247100000;-88.2583788700000;-0.247104998000000
-3.57661106600000;-88.4040832500000;-0.246662832000000
-3.56967855200000;-88.4736903500000;-0.246184728000000
-3.56223623900000;-88.5100353200000;-0.245671465000000
-3.55429189300000;-88.5256117300000;-0.245123579000000
-3.54592606500000;-88.5181480300000;-0.244546625000000
-3.53717895300000;-88.5020848500000;-0.243943376000000
-3.52801407600000;-88.4926741000000;-0.243311316000000
-3.51843911100000;-88.4879687300000;-0.242650973000000
-3.50842323900000;-88.4633060700000;-0.241960223000000
-3.49786899200000;-88.4444845600000;-0.241232344000000
-3.48677253500000;-88.4542198200000;-0.240467071000000
-3.47500931000000;-88.4832633500000;-0.239655815000000
-3.46287247100000;-88.5158764600000;-0.238818791000000
-3.45005722700000;-88.5514101600000;-0.237934981000000
-3.43681251800000;-88.5752615500000;-0.237021553000000
-3.42309807600000;-88.5918114900000;-0.236075729000000
-3.40875731700000;-88.6143648400000;-0.235086712000000
-3.39391887000000;-88.6361069200000;-0.234063370000000
-3.37862634700000;-88.6641769100000;-0.233008714000000
-3.36294852000000;-88.6846209600000;-0.231927484000000
-3.34709809900000;-88.6852699800000;-0.230834352000000
-3.33125584900000;-88.6914356400000;-0.229741783000000
-3.31537358100000;-88.6867302700000;-0.228646454000000
-3.29961973100000;-88.6700180700000;-0.227559981000000
-3.28387380800000;-88.6667729900000;-0.226474056000000
-3.26826849100000;-88.6612563500000;-0.225397827000000
-3.25281969800000;-88.6257226500000;-0.224332393000000
-3.23760363200000;-88.5690958900000;-0.223283009000000
-3.22272483100000;-88.4999755500000;-0.222256885000000
-3.20839604600000;-88.4198219100000;-0.221268693000000
-3.19462141200000;-88.3320423200000;-0.220318718000000
-3.18137632300000;-88.2129476500000;-0.219405264000000
-3.16841607900000;-88.0956377700000;-0.218511454000000
-3.15604602900000;-87.9836822800000;-0.217658347000000
-3.14417774500000;-87.8530675500000;-0.216839845000000
-3.13284311400000;-87.7221283100000;-0.216058146000000
-3.12206679000000;-87.6200703400000;-0.215314951000000
-3.11181691700000;-87.5399167000000;-0.214608063000000
-3.10207294200000;-87.4750149700000;-0.213936065000000
-3.09266622000000;-87.4256896500000;-0.213287326000000
-3.08308258500000;-87.3802584400000;-0.212626385000000
-3.07320562200000;-87.3419664200000;-0.211945215000000
-3.06325685600000;-87.3090288000000;-0.211259094000000
-3.05293507100000;-87.2866377000000;-0.210547246000000
-3.04236453200000;-87.2736573600000;-0.209818244000000
-3.03150508200000;-87.2601902500000;-0.209069316000000
-3.02030425500000;-87.2317957500000;-0.208296845000000
-3.00858516800000;-87.2025899700000;-0.207488632000000
-2.99652881600000;-87.1646224600000;-0.206657160000000
-2.98401089100000;-87.1175687100000;-0.205793855000000
-2.97145711100000;-87.0773296400000;-0.204928077000000
-2.95904889600000;-87.0521802300000;-0.204072338000000
-2.94675656900000;-87.0116166500000;-0.203224591000000
-2.93453577500000;-86.9416850400000;-0.202381778000000
-2.92227942600000;-86.8835980000000;-0.201536512000000
-2.90994311300000;-86.8274580000000;-0.200685732000000
-2.89777106300000;-86.7584999200000;-0.199846280000000
-2.88580312200000;-86.6617963500000;-0.199020905000000
-2.87387952300000;-86.5620099500000;-0.198198588000000
-2.86203593800000;-86.4583294400000;-0.197381789000000
-2.85014808400000;-86.3444269200000;-0.196561937000000
-2.84791676500000;-83.3785807000000;-0.196408053000000
-2.84789515100000;-83.7944384300000;-0.196406562000000
-2.84737203300000;-84.2044550200000;-0.196370485000000
-2.84630747100000;-84.5852658400000;-0.196297067000000
-2.84487264200000;-85.7789707600000;-0.196198113000000
-2.84472670500000;-86.2183554100000;-0.196188049000000
-2.84339614300000;-86.6051696600000;-0.196096286000000
-2.84071212500000;-86.9304895500000;-0.195911181000000
-2.83690930400000;-87.2147591000000;-0.195648917000000
-2.83607661400000;-86.6796444300000;-0.195591491000000
-2.83555784000000;-87.1594304300000;-0.195555713000000
-2.83389853700000;-87.5889175900000;-0.195441278000000
-2.83114744300000;-87.9603177200000;-0.195251548000000
-2.82773478500000;-88.2867734100000;-0.195016192000000
-2.82369625300000;-88.5650395700000;-0.194737673000000
-2.81890766700000;-88.8003083400000;-0.194407425000000
-2.81315147000000;-88.9971228400000;-0.194010446000000
-2.80677796000000;-89.1713839900000;-0.193570894000000
-2.79976558900000;-89.2945350300000;-0.193087282000000
-2.79235439800000;-89.3685230000000;-0.192576165000000
-2.78445492700000;-89.4423487200000;-0.192031374000000
-2.77617821700000;-89.4973529500000;-0.191460567000000
-2.76760423900000;-89.5405126000000;-0.190869258000000
-2.75845771100000;-89.6042785600000;-0.190238463000000
-2.74883649500000;-89.6427328400000;-0.189574931000000
-2.73927764100000;-89.6487362500000;-0.188915699000000
-2.72976751300000;-89.6539283900000;-0.188259828000000
-2.72013307100000;-89.6587960200000;-0.187595384000000
-2.71062733500000;-89.6626901200000;-0.186939816000000
-2.70128121900000;-89.6482494900000;-0.186295257000000
-2.69177103400000;-89.5848080400000;-0.185639382000000
-2.68226090800000;-89.5200685600000;-0.184983511000000
-2.67312348500000;-89.4389413900000;-0.184353344000000
-2.66446539800000;-89.3102737000000;-0.183756234000000
-2.65623779100000;-89.2028613300000;-0.183188813000000
-2.64778401200000;-89.1243302300000;-0.182605794000000
-2.63941009700000;-89.0446633400000;-0.182028283000000
-2.63124472600000;-88.9638606800000;-0.181465154000000
-2.62295068100000;-88.8822467500000;-0.180893150000000
-2.61432361500000;-88.8139376700000;-0.180298180000000
-2.60610497000000;-88.7793775000000;-0.179731377000000
-2.59785103600000;-88.7589334500000;-0.179162140000000
-2.58926418600000;-88.7521187700000;-0.178569944000000
-2.58017569700000;-88.7676951900000;-0.177943152000000
-2.57091412700000;-88.7715892900000;-0.177304423000000
-2.56199809700000;-88.7358933400000;-0.176689524000000
-2.55321536600000;-88.7074988400000;-0.176083818000000
-2.54440643500000;-88.6922469300000;-0.175476306000000
-2.53563278300000;-88.6623921300000;-0.174871226000000
-2.52712108500000;-88.6361069300000;-0.174284213000000
-2.51843177700000;-88.6000864700000;-0.173684950000000
-2.50969366500000;-88.5484896000000;-0.173082322000000
-2.50106284400000;-88.5197705800000;-0.172487093000000
-2.49273388400000;-88.4905648000000;-0.171912682000000
-2.48415197600000;-88.4595742300000;-0.171320826000000
-2.47533979200000;-88.4584384500000;-0.170713089000000
-2.46639428500000;-88.4412394900000;-0.170096158000000
-2.45742595200000;-88.3953215100000;-0.169477652000000
-2.44834257900000;-88.3755264900000;-0.168851212000000
-2.43891732900000;-88.3544334200000;-0.168201195000000
-2.42940776300000;-88.3312310600000;-0.167545363000000
-2.42015116100000;-88.3057571300000;-0.166906977000000
-2.41089760900000;-88.2311201400000;-0.166268801000000
-2.40160423300000;-88.1538870800000;-0.165627878000000
-2.39256380600000;-88.0748692200000;-0.165004400000000
-2.38351412800000;-87.9799504400000;-0.164380285000000
-2.37447377800000;-87.8986610200000;-0.163756812000000
-2.36523884100000;-87.8418720100000;-0.163119920000000
-2.35607420000000;-87.7549036900000;-0.162487876000000
-2.34746465100000;-87.6656638100000;-0.161894114000000
-2.33877078500000;-87.5735033600000;-0.161294537000000
-2.32971616300000;-87.4552199600000;-0.160670080000000
-2.32056056400000;-87.3630595000000;-0.160038660000000
-2.31136997300000;-87.2806343100000;-0.159404826000000
-2.30215381600000;-87.2059973200000;-0.158769229000000
-2.29281342100000;-87.1354166900000;-0.158125064000000
-2.28329506100000;-87.0542895300000;-0.157468625000000
-2.27390098200000;-86.9570991900000;-0.156820757000000
-2.26471346600000;-86.8952803000000;-0.156187136000000
-2.25501060900000;-86.8302163200000;-0.155517973000000
-2.24543661600000;-86.7633675400000;-0.154857698000000
-2.23598944000000;-86.7413009500000;-0.154206168000000
-2.22648351900000;-86.7069030400000;-0.153550587000000
-2.21691407900000;-86.6455709100000;-0.152890626000000
-2.20718738700000;-86.5607119100000;-0.152219820000000
-2.19772323200000;-86.4787734800000;-0.151567119000000
-2.18838307600000;-86.3853150000000;-0.150922971000000
-2.17898398300000;-86.2753065800000;-0.150274757000000
-2.16937352700000;-86.1284664400000;-0.149611967000000
-2.16010989300000;-85.9795169900000;-0.148973096000000
-2.15080174200000;-85.8266734300000;-0.148331155000000
-2.14151448200000;-85.6470579200000;-0.147690654000000
-2.13236559800000;-85.4692272000000;-0.147059696000000
-2.12608068200000;-83.1566168700000;-0.146626254000000
-2.12578568800000;-83.5878887400000;-0.146605910000000
-2.12462235200000;-83.9852494700000;-0.146525679000000
-2.12280861000000;-84.3311756000000;-0.146400594000000
-2.12060434200000;-83.6583071500000;-0.146248575000000
-2.12015873200000;-84.1554542600000;-0.146217844000000
-2.11914223300000;-84.6143093800000;-0.146147740000000
-2.11733801700000;-84.9782457400000;-0.146023312000000
-2.11463173600000;-85.2636510300000;-0.145836671000000
-2.11459348000000;-85.1593216500000;-0.145834033000000
-2.11394298200000;-85.7332150900000;-0.145789171000000
-2.11257823700000;-86.2532401100000;-0.145695051000000
-2.11045460500000;-86.7091746900000;-0.145548593000000
-2.10769143100000;-87.0828463500000;-0.145358030000000
-2.10437300000000;-87.3706854900000;-0.145129172000000
-2.10021131900000;-87.6027091500000;-0.144842160000000
-2.09528095700000;-87.7531188900000;-0.144502135000000
-2.08954720900000;-87.8472263900000;-0.144106704000000
-2.08301480800000;-87.8928198500000;-0.143656194000000
-2.07584758700000;-87.8978497400000;-0.143161903000000
-2.06815490300000;-87.8519317700000;-0.142631373000000
-2.05991172800000;-87.7821624100000;-0.142062878000000
-2.05107344900000;-87.6969788900000;-0.141453341000000
-2.04187345200000;-87.5843744000000;-0.140818859000000
-2.03235627200000;-87.4482430200000;-0.140162502000000
-2.02293321500000;-87.3198998600000;-0.139512635000000
-2.01353452700000;-87.2154080800000;-0.138864450000000
-2.00409121300000;-87.1112408100000;-0.138213187000000
-1.99494549800000;-87.0078848100000;-0.137582448000000
-1.98596348200000;-86.9053400800000;-0.136962999000000
-1.97714473000000;-86.8420608900000;-0.136354809000000
-1.96849951400000;-86.7786194600000;-0.135758587000000
-1.96040481500000;-86.7146912500000;-0.135200332000000
-1.95247343900000;-86.6846742100000;-0.134653341000000
-1.94482952300000;-86.6897040900000;-0.134126174000000
-1.93704683400000;-86.6731541400000;-0.133589437000000
-1.92925445700000;-86.6531968600000;-0.133052032000000
-1.92155133100000;-86.6325905600000;-0.132520781000000
-1.91375894100000;-86.6108484800000;-0.131983375000000
-1.90597644000000;-86.5881328800000;-0.131446651000000
-1.89804535600000;-86.5443242200000;-0.130899680000000
-1.89010429100000;-86.4901312700000;-0.130352020000000
-1.88194488900000;-86.4236070100000;-0.129789303000000
-1.87376576000000;-86.3393970200000;-0.129225225000000
-1.86556686200000;-86.2368523000000;-0.128659784000000
-1.85762585600000;-86.1445296000000;-0.128112128000000
-1.84983841900000;-86.0283555200000;-0.127575063000000
-1.84203085000000;-85.8922241600000;-0.127036610000000
-1.83409926900000;-85.7562550500000;-0.126489605000000
-1.82594940800000;-85.6202859500000;-0.125927545000000
-1.81791330500000;-85.4653330900000;-0.125373331000000
-1.80989225500000;-85.3298507500000;-0.124820156000000
-1.80193096700000;-85.2178952800000;-0.124271101000000
-1.79393000700000;-85.1048040300000;-0.123719311000000
-1.78568112400000;-84.9907392600000;-0.123150422000000
-1.77713456500000;-84.8755387100000;-0.122561004000000
-1.76839986200000;-84.7919777400000;-0.121958611000000
-1.75953186000000;-84.7450862500000;-0.121347025000000
-1.75074818000000;-84.6955986800000;-0.120741254000000
-1.74223274400000;-84.6569821600000;-0.120153982000000
-1.73366337500000;-84.6540615800000;-0.119562991000000
-1.72507879100000;-84.6282631500000;-0.118970951000000
-1.71630012000000;-84.5756927600000;-0.118365526000000
-1.70752144900000;-84.5211753100000;-0.117760100000000
-1.69890632500000;-84.4642240600000;-0.117165953000000
-1.69058885500000;-84.4046767400000;-0.116592335000000
-1.68245922500000;-84.3099202300000;-0.116031671000000
-1.67450206100000;-84.1758981900000;-0.115482901000000
-1.66658964200000;-84.0413893900000;-0.114937217000000
-1.65843828200000;-83.8786483400000;-0.114375054000000
-1.65008234000000;-83.6766417500000;-0.113798782000000
-1.64148363800000;-83.4936189200000;-0.113205768000000
-1.63295531100000;-83.3329871800000;-0.112617608000000
-1.62434267000000;-83.1705706400000;-0.112023632000000
-1.61560609700000;-83.0055580400000;-0.111421110000000
-1.60657178000000;-82.8379493600000;-0.110798054000000
-1.59718639200000;-82.7023047800000;-0.110150786000000
-1.58754459700000;-82.6005713500000;-0.109485834000000
-1.57781331100000;-82.4939702800000;-0.108814711000000
-1.56794443200000;-82.4113828600000;-0.108134099000000
-1.55828570200000;-82.3617330500000;-0.107467979000000
-1.54891952500000;-82.2859603000000;-0.106822036000000
-1.53948783300000;-82.1816308000000;-0.106171575000000
-1.53005614100000;-82.0711356400000;-0.105521113000000
-1.52062444900000;-81.9541503100000;-0.104870652000000
-1.51124276900000;-81.8308370700000;-0.104223639000000
-1.50199840200000;-81.6643642000000;-0.103586097000000
-1.49290724200000;-81.4729041600000;-0.102959120000000
-1.48360786200000;-81.2752784700000;-0.102317784000000
-1.47452999300000;-81.0398475400000;-0.101691724000000
-1.46520196500000;-80.7615814800000;-0.101048411000000
-1.45575011300000;-80.4988918400000;-0.100396560000000
-1.44631929100000;-80.2519408600000;-0.0997461580000000
-1.43686715600000;-79.9798404800000;-0.0990942870000000
-1.42739901700000;-79.6898921300000;-0.0984413110000000
-1.41784134400000;-79.4062717000000;-0.0977821620000000
-1.40847870200000;-79.1453668700000;-0.0971364620000000
-1.40479879800000;-76.6583340600000;-0.0968826760000000
-1.40457885300000;-77.4356940700000;-0.0968675070000000
-1.40424398700000;-77.9828153200000;-0.0968444130000000
-1.40307132700000;-78.4626010700000;-0.0967635400000000
-1.40109217600000;-78.8228054600000;-0.0966270470000000
-1.39851751100000;-79.0911739600000;-0.0964494830000000
-1.39523416400000;-79.3032402400000;-0.0962230460000000
-1.39135293500000;-79.4578685300000;-0.0959553750000000
-1.38671298800000;-79.5433765100000;-0.0956353780000000
-1.38122993500000;-79.5683636600000;-0.0952572370000000
-1.37524098500000;-79.5417539600000;-0.0948442060000000
-1.36908645200000;-79.5162800400000;-0.0944197550000000
-1.36255519300000;-79.4609513400000;-0.0939693240000000
-1.35572615700000;-79.3816090200000;-0.0934983560000000
-1.34882125700000;-79.3296876600000;-0.0930221560000000
-1.34169007600000;-79.3001573800000;-0.0925303500000000
-1.33476701900000;-79.2414213500000;-0.0920528980000000
-1.32762004900000;-79.1802514900000;-0.0915600030000000
-1.32047308000000;-79.1159988100000;-0.0910671090000000
-1.31358444000000;-79.0485010500000;-0.0905920300000000
-1.30652716600000;-78.9769469300000;-0.0901053220000000
-1.29911142300000;-78.8776473300000;-0.0895938910000000
-1.29169567900000;-78.7619600500000;-0.0890824610000000
-1.28431932400000;-78.6308586300000;-0.0885737460000000
-1.27679797900000;-78.4737965300000;-0.0880550330000000
-1.26909743000000;-78.2948301000000;-0.0875239610000000
-1.26067753900000;-78.1204067900000;-0.0869432790000000
-1.25208370600000;-77.9289467900000;-0.0863506000000000
-1.24336069300000;-77.7201255900000;-0.0857490130000000
-1.23423929200000;-77.4910226100000;-0.0851199510000000
-1.22505543700000;-77.2736019400000;-0.0844865820000000
-1.21574786300000;-77.0503401200000;-0.0838446800000000
-1.20631109200000;-76.8312969100000;-0.0831938680000000
-1.19679538100000;-76.6159855500000;-0.0825376120000000
-1.18725234500000;-76.3734154800000;-0.0818794720000000
-1.17795677900000;-76.1241930000000;-0.0812383990000000
-1.16921191700000;-75.8686426000000;-0.0806353050000000
-1.16074282200000;-75.5874560400000;-0.0800512290000000
-1.15230755400000;-75.3069185000000;-0.0794694860000000
-1.14411312000000;-75.0481230300000;-0.0789043530000000
-1.13606566300000;-74.7698570600000;-0.0783493560000000
-1.12826564200000;-74.4907798200000;-0.0778114240000000
-1.12085322900000;-74.2113780700000;-0.0773002230000000
-1.11363157800000;-73.9524203500000;-0.0768021780000000
-1.10670671000000;-73.7351619600000;-0.0763246010000000
-1.09991102300000;-73.5214731700000;-0.0758559330000000
-1.09332887700000;-73.3123275000000;-0.0754019920000000
-1.08695391700000;-73.1489375200000;-0.0749623390000000
-1.08093822200000;-73.0016107100000;-0.0745474640000000
-1.07522671800000;-72.8382207300000;-0.0741535670000000
-1.07206270300000;-68.5105773600000;-0.0739353590000000
-1.07194446000000;-69.0164858500000;-0.0739272040000000
-1.07152830700000;-69.5105498000000;-0.0738985040000000
-1.07081423500000;-69.9854677600000;-0.0738492580000000
-1.06968406400000;-70.4227427500000;-0.0737713150000000
-1.06782894100000;-70.7918709900000;-0.0736433750000000
-1.06587466800000;-69.4959469100000;-0.0735085980000000
-1.06585811700000;-69.9911466400000;-0.0735074560000000
-1.06571787100000;-70.4796939700000;-0.0734977840000000
-1.06559417900000;-70.9520158800000;-0.0734892540000000
-1.06508283700000;-71.3756615400000;-0.0734539890000000
-1.06414443000000;-71.7503064400000;-0.0733892710000000
-1.06280645800000;-72.0871461200000;-0.0732969970000000
-1.06079949300000;-72.3594086400000;-0.0731585860000000
-1.06048324300000;-69.6143924900000;-0.0731367750000000
-1.05981413800000;-70.2103520700000;-0.0730906300000000
-1.05863368000000;-70.7610427400000;-0.0730092190000000
-1.05699227800000;-71.2651664700000;-0.0728960190000000
-1.05497973400000;-71.7238590300000;-0.0727572230000000
-1.05264100300000;-72.1270606700000;-0.0725959310000000
-1.04954352700000;-72.4624400700000;-0.0723823120000000
-1.04573766200000;-72.7207487300000;-0.0721198390000000
-1.04126902600000;-72.8781352800000;-0.0718116570000000
-1.03608100800000;-72.9573153200000;-0.0714538630000000
-1.03097676500000;-72.9996636500000;-0.0711018460000000
-1.02600180100000;-72.9986901200000;-0.0707587450000000
-1.02085267900000;-72.9701333800000;-0.0704036330000000
-1.01557988500000;-72.9247022100000;-0.0700399920000000
-1.00991378800000;-72.8572044600000;-0.0696492270000000
-1.00382065100000;-72.7697494500000;-0.0692290100000000
-0.997682560000000;-72.6715856600000;-0.0688056940000000
-0.991527815000000;-72.5635243700000;-0.0683812290000000
-0.985400898000000;-72.4833708000000;-0.0679586830000000
-0.979392053000000;-72.4009456700000;-0.0675442800000000
-0.973220446000000;-72.2867187200000;-0.0671186510000000
-0.966672260000000;-72.1603227100000;-0.0666670520000000
-0.959871114000000;-72.0177012700000;-0.0661980080000000
-0.952850785000000;-71.8606392200000;-0.0657138470000000
-0.945791014000000;-71.6948154400000;-0.0652269670000000
-0.938809950000000;-71.5236372700000;-0.0647455140000000
-0.931615235000000;-71.3485650100000;-0.0642493270000000
-0.924347430000000;-71.1692741400000;-0.0637480990000000
-0.916877282000000;-70.9521780400000;-0.0632329160000000
-0.909379057000000;-70.7347574400000;-0.0627157970000000
-0.901740281000000;-70.5387543900000;-0.0621889850000000
-0.894393849000000;-70.3307445400000;-0.0616823340000000
-0.887198935000000;-70.1001813500000;-0.0611861330000000
-0.880144601000000;-69.8751348200000;-0.0606996280000000
-0.873309570000000;-69.6478167200000;-0.0602282460000000
-0.866435187000000;-69.4177403100000;-0.0597541510000000
-0.859909359000000;-69.1847433200000;-0.0593040940000000
-0.853405796000000;-68.9397395300000;-0.0588555720000000
-0.846969741000000;-68.7185871000000;-0.0584117060000000
-0.840314490000000;-68.4894842200000;-0.0579527230000000
-0.833693009000000;-68.2415598600000;-0.0574960700000000
-0.826689311000000;-68.0015859600000;-0.0570130560000000
-0.819556778000000;-67.7947119000000;-0.0565211570000000
-0.812238573000000;-67.5665825600000;-0.0560164530000000
-0.804824658000000;-67.3300160000000;-0.0555051490000000
-0.797663676000000;-67.0863102600000;-0.0550112880000000
-0.790244109000000;-66.8366011200000;-0.0544995940000000
-0.783061011000000;-66.6019816200000;-0.0540042080000000
-0.776052395000000;-66.3634680200000;-0.0535208550000000
-0.769290932000000;-66.1218716000000;-0.0530545470000000
-0.762596531000000;-65.8687551300000;-0.0525928640000000
-0.756194334000000;-65.6073637100000;-0.0521513330000000
-0.750022283000000;-65.3263395400000;-0.0517256750000000
-0.744198892000000;-65.0540770900000;-0.0513240620000000
-0.738645699000000;-64.7797053500000;-0.0509410830000000
-0.732968930000000;-64.5079296700000;-0.0505495810000000
-0.727415728000000;-64.2393990800000;-0.0501666020000000
-0.721766786000000;-63.9611332500000;-0.0497770200000000
-0.716089035000000;-63.6567445000000;-0.0493854510000000
-0.710507112000000;-63.3573856300000;-0.0490004900000000
-0.705077583000000;-63.0805801000000;-0.0486260400000000
-0.699608760000000;-62.8015030000000;-0.0482488800000000
-0.694275073000000;-62.5188563200000;-0.0478810400000000
