Test unit;CS02;
-9.43822556600000;-26.7963542400000;-0.524345865000000
-9.40370245100000;-26.7706272200000;-0.522427914000000
-9.36942445200000;-26.7450451300000;-0.520523581000000
-9.33512561000000;-26.7116312900000;-0.518618089000000
-9.30075016400000;-26.6699343800000;-0.516708342000000
-9.26631999800000;-26.6398327800000;-0.514795555000000
-9.23197435900000;-26.6085234000000;-0.512887464000000
-9.19767526100000;-26.5761574400000;-0.510981959000000
-9.16320712000000;-26.5431905300000;-0.509067062000000
-9.12866251400000;-26.5123320500000;-0.507147917000000
-9.09409288500000;-26.4954800900000;-0.505227383000000
-9.05910891400000;-26.4783335000000;-0.503283829000000
-9.02400238500000;-26.4598326200000;-0.501333466000000
-9.00206203100000;-25.8527415800000;-0.500114557000000
-9.00199148800000;-26.0211451700000;-0.500110638000000
-8.99521327300000;-26.1572823600000;-0.499734071000000
-8.98410484100000;-26.0576111200000;-0.499116936000000
-8.98301388900000;-26.2368802400000;-0.499056327000000
-8.97516099300000;-26.3853910700000;-0.498620055000000
-8.97169791400000;-26.5672648700000;-0.498427662000000
-8.97025888100000;-26.7489522700000;-0.498347716000000
-8.96218021500000;-26.8950610900000;-0.497898901000000
-8.94811649200000;-27.0131124300000;-0.497117583000000
-8.92886421300000;-27.1181559000000;-0.496048012000000
-8.90495481800000;-27.1955704100000;-0.494719712000000
-8.87818774200000;-27.2365850200000;-0.493232652000000
-8.85054516300000;-27.2577322900000;-0.491696954000000
-8.82247206000000;-27.2681923700000;-0.490137337000000
-8.79415343500000;-27.2766989000000;-0.488564080000000
-8.76583481000000;-27.2841511800000;-0.486990823000000
-8.73721018700000;-27.2754892700000;-0.485400566000000
-8.70885533200000;-27.2669726800000;-0.483825296000000
-8.68042374200000;-27.2584571600000;-0.482245763000000
-8.65190129100000;-27.2366845400000;-0.480661183000000
-8.62355583500000;-27.2120451400000;-0.479086435000000
-8.59512565800000;-27.1928304400000;-0.477506981000000
-8.56631083200000;-27.1740740600000;-0.475906157000000
-8.53717368000000;-27.1547201500000;-0.474287427000000
-8.50799023400000;-27.1344622300000;-0.472666124000000
-8.47879913700000;-27.1143543200000;-0.471044397000000
-8.44976103900000;-27.1019276900000;-0.469431169000000
-8.42013867300000;-27.0864975100000;-0.467785482000000
-8.39046226300000;-27.0707662900000;-0.466136792000000
-8.36064690800000;-27.0609140100000;-0.464480384000000
-8.33066229600000;-27.0471463000000;-0.462814572000000
-8.30075448400000;-27.0375961900000;-0.461153027000000
-8.27137714800000;-27.0293923000000;-0.459520953000000
-8.24232252700000;-27.0213328800000;-0.457906807000000
-8.21318337900000;-27.0132746700000;-0.456287965000000
-8.18405953300000;-27.0064215300000;-0.454669974000000
-8.15496679300000;-27.0072539800000;-0.453053711000000
-8.12644292200000;-27.0136525900000;-0.451469051000000
-8.09818021600000;-27.0204988300000;-0.449898901000000
-8.07018734300000;-27.0336707500000;-0.448343741000000
-8.04247910100000;-27.0543742400000;-0.446804394000000
-8.01469386600000;-27.0655839900000;-0.445260770000000
-7.98660058000000;-27.0742373400000;-0.443700032000000
-7.95830732700000;-27.0828946500000;-0.442128185000000
-7.93022174900000;-27.0910962600000;-0.440567875000000
-7.90204398600000;-27.0985461500000;-0.439002444000000
-7.87391992900000;-27.0952925600000;-0.437439996000000
-7.84568771700000;-27.0829960400000;-0.435871540000000
-7.81720892700000;-27.0690453100000;-0.434289385000000
-7.78854513900000;-27.0483135700000;-0.432696952000000
-7.75959662700000;-27.0233650700000;-0.431088702000000
-7.73077114200000;-27.0024837900000;-0.429487286000000
-7.70196931500000;-26.9826565600000;-0.427887184000000
-7.67304405100000;-26.9581571300000;-0.426280225000000
-7.64383377100000;-26.9329080700000;-0.424657432000000
-7.61479255600000;-26.9078056800000;-0.423044031000000
-7.58551186800000;-26.8805958300000;-0.421417326000000
-7.55605470100000;-26.8613791800000;-0.419780817000000
-7.52674499600000;-26.8438176400000;-0.418152500000000
-7.49755838100000;-26.8256500200000;-0.416531021000000
-7.46870271600000;-26.8071741000000;-0.414927929000000
-7.43980130700000;-26.7880951200000;-0.413322295000000
-7.41101648500000;-26.7757988300000;-0.411723138000000
-7.38259436300000;-26.7711859400000;-0.410144131000000
-7.35454188500000;-26.7658121900000;-0.408585660000000
-7.32657394000000;-26.7596826900000;-0.407031886000000
-7.29883823400000;-26.7615412300000;-0.405491013000000
-7.27122590200000;-26.7573654200000;-0.403956995000000
-7.24380365900000;-26.7500190400000;-0.402433537000000
-7.21629689300000;-26.7425230800000;-0.400905383000000
-7.19888948800000;-26.6146474000000;-0.399938305000000
-7.19544252600000;-27.1687935700000;-0.399746807000000
-7.19220910500000;-27.3175541100000;-0.399567172000000
-7.18928486600000;-26.9086035400000;-0.399404715000000
-7.18556483300000;-27.0673266900000;-0.399198046000000
-7.17640225800000;-27.2062432500000;-0.398689014000000
-7.16258976800000;-27.3144810200000;-0.397921654000000
-7.14459590400000;-27.3909757700000;-0.396921995000000
-7.12381208700000;-27.4527438200000;-0.395767338000000
-7.10206394600000;-27.5056330200000;-0.394559108000000
-7.07977652200000;-27.5393791500000;-0.393320918000000
-7.05690417500000;-27.5551888400000;-0.392050232000000
-7.03364787100000;-27.5694978600000;-0.390758215000000
-7.01052188900000;-27.5818440900000;-0.389473438000000
-6.98727243000000;-27.5944946600000;-0.388181802000000
-6.96397721200000;-27.5899511800000;-0.386887623000000
-6.94068184200000;-27.5835974800000;-0.385593436000000
-6.91751660200000;-27.5767886300000;-0.384306478000000
-6.89443590500000;-27.5541394800000;-0.383024217000000
-6.87122007700000;-27.5152008200000;-0.381734449000000
-6.84799075700000;-27.4856137400000;-0.380443931000000
-6.82483925700000;-27.4685448200000;-0.379157736000000
-6.80190239600000;-27.4498120000000;-0.377883466000000
-6.77908907800000;-27.4318305700000;-0.376616060000000
-6.75643816900000;-27.4136947100000;-0.375357676000000
-6.73396285400000;-27.4026454200000;-0.374109047000000
-6.71151990700000;-27.3973279200000;-0.372862217000000
-6.68886220500000;-27.3989539600000;-0.371603456000000
-6.66641910300000;-27.4099297700000;-0.370356617000000
-6.64421611100000;-27.4281431300000;-0.369123117000000
-6.62193532000000;-27.4430393200000;-0.367885296000000
-6.59965468700000;-27.4508449100000;-0.366647483000000
-6.57740015100000;-27.4667975000000;-0.365411119000000
-6.55498307400000;-27.4830553200000;-0.364165726000000
-6.53244252100000;-27.4982597700000;-0.362913473000000
-6.50996074400000;-27.5237235500000;-0.361664486000000
-6.48711467000000;-27.5408962200000;-0.360395259000000
-6.46477586000000;-27.5455363800000;-0.359154214000000
-6.44205327900000;-27.5489766900000;-0.357891849000000
-6.41911618700000;-27.5524210900000;-0.356617566000000
-6.39634818300000;-27.5549570700000;-0.355352677000000
-6.37387934600000;-27.5485846900000;-0.354104408000000
-6.35122790400000;-27.5244095000000;-0.352845995000000
-6.32857630600000;-27.5008371700000;-0.351587573000000
-6.30588554700000;-27.4688142700000;-0.350326975000000
-6.28301853000000;-27.4197413600000;-0.349056585000000
-6.26067895900000;-27.3810697900000;-0.347815498000000
-6.23782595200000;-27.3532720200000;-0.346545886000000
-6.21510284300000;-27.3232073000000;-0.345283491000000
-6.19243138100000;-27.2935934400000;-0.344023966000000
-6.16967537500000;-27.2623201300000;-0.342759743000000
-6.14671108200000;-27.2387465400000;-0.341483949000000
-6.12385149500000;-27.2295078300000;-0.340213972000000
-6.10101883000000;-27.2250978800000;-0.338945491000000
-6.07834903100000;-27.2286838700000;-0.337686057000000
-6.05574482200000;-27.2402679500000;-0.336430268000000
-6.03289965200000;-27.2464233100000;-0.335161092000000
-6.01035369100000;-27.2450266900000;-0.333908538000000
-5.98795864700000;-27.2541927000000;-0.332664369000000
-5.96551203300000;-27.2639636800000;-0.331417335000000
-5.94298087400000;-27.2731327400000;-0.330165604000000
-5.92026856600000;-27.2921166400000;-0.328903809000000
-5.89771969500000;-27.3085320400000;-0.327651094000000
-5.87531899000000;-27.3124166200000;-0.326406611000000
-5.85271003600000;-27.3144937500000;-0.325150558000000
-5.82998327800000;-27.3176297700000;-0.323887960000000
-5.80721719000000;-27.3194080100000;-0.322623177000000
-5.78420937800000;-27.3133410400000;-0.321344965000000
-5.76114120600000;-27.2885561400000;-0.320063400000000
-5.73811838000000;-27.2622600200000;-0.318784354000000
-5.71521946200000;-27.2373194500000;-0.317512192000000
-5.69250749100000;-27.1936549700000;-0.316250416000000
-5.66948114100000;-27.1475794200000;-0.314971175000000
-5.64622277000000;-27.1107158300000;-0.313679043000000
-5.62305470400000;-27.0740004000000;-0.312391928000000
-5.60004391800000;-27.0369789900000;-0.311113551000000
-5.57707238500000;-26.9992008100000;-0.309837355000000
-5.55434258500000;-26.9706268000000;-0.308574588000000
-5.53160091600000;-26.9579052000000;-0.307311162000000
-5.50906206500000;-26.9500109900000;-0.306059004000000
-5.48670379300000;-26.9309402600000;-0.304816877000000
-5.46442395900000;-26.9213798100000;-0.303579109000000
-5.44263383800000;-26.9104512400000;-0.302368547000000
-5.42493710000000;-27.1371104000000;-0.301385394000000
-5.42198823000000;-27.2774367800000;-0.301221568000000
-5.41491742800000;-27.3746557900000;-0.300828746000000
-5.40404071800000;-27.4417473000000;-0.300224484000000
-5.39028834400000;-27.4797509200000;-0.299460464000000
-5.37542503900000;-27.4883313100000;-0.298634724000000
-5.35993594100000;-27.4658176500000;-0.297774219000000
-5.34401250900000;-27.4404425300000;-0.296889584000000
-5.32775086500000;-27.4221702300000;-0.295986159000000
-5.31102697200000;-27.4008859800000;-0.295057054000000
-5.29416773400000;-27.3808118000000;-0.294120430000000
-5.27713934500000;-27.3616463100000;-0.293174408000000
-5.25983483300000;-27.3424854800000;-0.292213046000000
-5.24250198200000;-27.3216635900000;-0.291250110000000
-5.22529323800000;-27.3055203200000;-0.290294069000000
-5.20796613600000;-27.2957214600000;-0.289331452000000
-5.19054321700000;-27.2930219000000;-0.288363512000000
-5.17300190000000;-27.2862469600000;-0.287388994000000
-5.15538160100000;-27.2747916800000;-0.286410089000000
-5.13797546900000;-27.2708832800000;-0.285443082000000
-5.12057502400000;-27.2636521500000;-0.284476390000000
-5.10321958900000;-27.2561179700000;-0.283512199000000
-5.08606709300000;-27.2561312300000;-0.282559283000000
-5.06906161600000;-27.2576520700000;-0.281614534000000
-5.05206166100000;-27.2519233700000;-0.280670092000000
-5.03501660200000;-27.2434767700000;-0.279723145000000
-5.01818051200000;-27.2360833800000;-0.278787806000000
-5.00134430600000;-27.2308043100000;-0.277852461000000
-4.98462142700000;-27.2297520800000;-0.276923413000000
-4.96785346900000;-27.2167685600000;-0.275991859000000
-4.95104055200000;-27.2063532500000;-0.275057808000000
-4.93422751800000;-27.1953335400000;-0.274123751000000
-4.91720038000000;-27.1764631800000;-0.273177799000000
-4.90018961800000;-27.1544201200000;-0.272232757000000
-4.88321838400000;-27.1373604000000;-0.271289910000000
-4.86628679800000;-27.1218100600000;-0.270349267000000
-4.84911766400000;-27.1053573800000;-0.269395426000000
-4.83202773400000;-27.0887518200000;-0.268445985000000
-4.81470030600000;-27.0645974600000;-0.267483350000000
-4.79741254300000;-27.0416502600000;-0.266522919000000
-4.78013534200000;-27.0170406900000;-0.265563075000000
-4.76297185200000;-27.0011899400000;-0.264609547000000
-4.74606220400000;-26.9915277400000;-0.263670122000000
-4.72897797600000;-26.9838323100000;-0.262720999000000
-4.71202320800000;-26.9725087800000;-0.261779067000000
-4.69516346300000;-26.9561980400000;-0.260842415000000
-4.67842249200000;-26.9427550700000;-0.259912361000000
-4.66172134300000;-26.9278003700000;-0.258984519000000
-4.64535825800000;-26.9131413300000;-0.258075459000000
-4.62887611600000;-26.9051313700000;-0.257159784000000
-4.61233856900000;-26.8993883500000;-0.256241032000000
-4.59576684000000;-26.8874516600000;-0.255320380000000
-4.57894150800000;-26.8732531100000;-0.254385639000000
-4.56223542000000;-26.8590520700000;-0.253457523000000
-4.55756862100000;-27.0715564000000;-0.253198257000000
-4.55408222100000;-27.2248164700000;-0.253004568000000
-4.54641925200000;-27.3385708400000;-0.252578847000000
-4.53554911600000;-27.4179387800000;-0.251974951000000
-4.52265536600000;-27.4663730800000;-0.251258631000000
-4.50904555800000;-27.4794674000000;-0.250502531000000
-4.49485944600000;-27.4732334600000;-0.249714414000000
-4.48020064900000;-27.4656483400000;-0.248900036000000
-4.46533313300000;-27.4585202100000;-0.248074063000000
-4.45055517300000;-27.4510880900000;-0.247253065000000
-4.43590151200000;-27.4424447700000;-0.246438973000000
-4.42130289500000;-27.4336491600000;-0.245627939000000
-4.40679379300000;-27.4242473300000;-0.244821877000000
-4.39227951300000;-27.4139388200000;-0.244015529000000
-4.37780491700000;-27.4049892700000;-0.243211384000000
-4.36357381300000;-27.4100874000000;-0.242420767000000
-4.34941704500000;-27.4141265400000;-0.241634280000000
-4.33538470400000;-27.4104571600000;-0.240854706000000
-4.32134742900000;-27.4086010700000;-0.240074857000000
-4.30708631800000;-27.4049357900000;-0.239282573000000
-4.29283021400000;-27.3997592600000;-0.238490567000000
-4.27844466300000;-27.3856695700000;-0.237691370000000
-4.26405402800000;-27.3705219100000;-0.236891890000000
-4.24978288400000;-27.3568828800000;-0.236099049000000
-4.23546703800000;-27.3427910600000;-0.235303724000000
-4.22081326800000;-27.3131403200000;-0.234489626000000
-4.20603522300000;-27.2853046800000;-0.233668623000000
-4.19105331000000;-27.2595878700000;-0.232836295000000
-4.17603658300000;-27.2313021400000;-0.232002032000000
-4.16115900300000;-27.2027110400000;-0.231175500000000
-4.14610744700000;-27.1777495000000;-0.230339303000000
-4.13129980100000;-27.1579212100000;-0.229516656000000
-4.11632787300000;-27.1403624100000;-0.228684882000000
-4.10132113700000;-27.1212926200000;-0.227851174000000
-4.08635915100000;-27.1044885500000;-0.227019953000000
-4.07161105800000;-27.1018864900000;-0.226200614000000
-4.05690760700000;-27.0964120500000;-0.225383756000000
-4.04232848200000;-27.0919931600000;-0.224573805000000
-4.02774925800000;-27.0966422800000;-0.223763848000000
-4.01311105100000;-27.1091516600000;-0.222950614000000
-3.99873125600000;-27.1150064800000;-0.222151736000000
-3.98411225300000;-27.1240397200000;-0.221339570000000
-3.96965743500000;-27.1305007300000;-0.220536524000000
-3.95516269100000;-27.1375671600000;-0.219731261000000
-3.94045895500000;-27.1414635200000;-0.218914386000000
-3.92576464100000;-27.1284315100000;-0.218098036000000
-3.91090115000000;-27.1166115100000;-0.217272286000000
-3.89586859500000;-27.1034340100000;-0.216437144000000
-3.88071145300000;-27.0751435300000;-0.215595081000000
-3.86553333000000;-27.0309819400000;-0.214751852000000
-3.85005232300000;-26.9960452900000;-0.213891796000000
-3.83477085300000;-26.9547557900000;-0.213042825000000
-3.81961389100000;-26.9130097000000;-0.212200772000000
-3.80458133900000;-26.8706558800000;-0.211365630000000
-3.78984226400000;-26.8267842900000;-0.210546792000000
-3.77492015300000;-26.7996939600000;-0.209717786000000
-3.76037153400000;-26.7719917000000;-0.208909530000000
-3.74611650800000;-26.7438301000000;-0.208117584000000
-3.73193676000000;-26.7298761200000;-0.207329820000000
-3.71799211200000;-26.7292202900000;-0.206555117000000
-3.70413671000000;-26.7148065500000;-0.205785373000000
-3.69024599100000;-26.7096145000000;-0.205013666000000
-3.67614627600000;-26.7047284500000;-0.204230349000000
-3.66553350000000;-26.8199611700000;-0.203640750000000
-3.66223659900000;-26.9441330700000;-0.203457589000000
-3.65580730300000;-27.0343487800000;-0.203100406000000
-3.64722473900000;-27.0916487600000;-0.202623597000000
-3.63749866300000;-27.1216077100000;-0.202083259000000
-3.62697182200000;-27.1305682700000;-0.201498435000000
-3.61597781700000;-27.1298621800000;-0.200887656000000
-3.60444114600000;-27.1222118000000;-0.200246730000000
-3.59260628500000;-27.1103337400000;-0.199589238000000
-3.58060235200000;-27.0939231500000;-0.198922353000000
-3.56860744700000;-27.0766050400000;-0.198255969000000
-3.55685713500000;-27.0598869200000;-0.197603174000000
-3.54502679000000;-27.0464960400000;-0.196945933000000
-3.53344555000000;-27.0324956600000;-0.196302531000000
-3.52169972200000;-27.0175909400000;-0.195649985000000
-3.51020749200000;-27.0028325500000;-0.195011527000000
-3.49871973200000;-26.9909464400000;-0.194373318000000
-3.48722742500000;-26.9790602300000;-0.193734857000000
-3.47569066100000;-26.9673258200000;-0.193093926000000
-3.46428288700000;-26.9598222700000;-0.192460160000000
-3.45274161200000;-26.9627533800000;-0.191818978000000
-3.44120484000000;-26.9622069700000;-0.191178047000000
-3.42974818000000;-26.9534945200000;-0.190541566000000
-3.41837611900000;-26.9447804000000;-0.189909784000000
-3.40733780000000;-26.9363624800000;-0.189296544000000
-3.39600577500000;-26.9279497600000;-0.188666987000000
-3.38458482700000;-26.9137929000000;-0.188032490000000
-3.37337305700000;-26.8994808300000;-0.187409614000000
-3.36216565900000;-26.8857732800000;-0.186786981000000
-3.35078481800000;-26.8699518000000;-0.186154712000000
-3.33944418900000;-26.8430913800000;-0.185524677000000
-3.32772529800000;-26.8180518500000;-0.184873628000000
-3.31592621400000;-26.7969447700000;-0.184218123000000
-3.30379335900000;-26.7753897400000;-0.183544076000000
-3.29128653800000;-26.7536898800000;-0.182849252000000
-3.27911353000000;-26.7315300100000;-0.182172974000000
-3.26694483200000;-26.7114866700000;-0.181496935000000
-3.25473605700000;-26.6906876500000;-0.180818670000000
-3.24277660900000;-26.6691277300000;-0.180154256000000
-3.23103068600000;-26.6469587700000;-0.179501705000000
-3.21941801600000;-26.6311381800000;-0.178856556000000
-3.20813920600000;-26.6147064800000;-0.178229956000000
-3.19690049100000;-26.5979713700000;-0.177605583000000
-3.18570604100000;-26.5841084100000;-0.176983669000000
-3.17471236200000;-26.5758368500000;-0.176372909000000
-3.16346932700000;-26.5659061700000;-0.175748296000000
-3.15243546800000;-26.5530983400000;-0.175135304000000
-3.14135726900000;-26.5402911100000;-0.174519848000000
-3.13002552800000;-26.5267320800000;-0.173890307000000
-3.11831131500000;-26.5128772200000;-0.173239518000000
-3.10642383800000;-26.4923711700000;-0.172579102000000
-3.09436737300000;-26.4717165600000;-0.171909298000000
-3.08243566000000;-26.4510594000000;-0.171246426000000
-3.07045946200000;-26.4270755800000;-0.170581081000000
-3.05853189500000;-26.3908405700000;-0.169918439000000
-3.04676922500000;-26.3556607000000;-0.169264957000000
-3.03479726200000;-26.3227525200000;-0.168599848000000
-3.02274492200000;-26.2896940000000;-0.167930273000000
-3.01069672200000;-26.2564836100000;-0.167260929000000
-2.99890625300000;-26.2232681400000;-0.166605903000000
-2.98724468200000;-26.1926209500000;-0.165958038000000
-2.97571604700000;-26.1612147300000;-0.165317558000000
-2.96393790900000;-26.1296611700000;-0.164663217000000
-2.95249382600000;-26.0979499800000;-0.164027435000000
-2.94096521100000;-26.0777344600000;-0.163386956000000
-2.92914682100000;-26.0575237000000;-0.162730379000000
-2.91736861900000;-26.0373119100000;-0.162076034000000
-2.90550978500000;-26.0214874400000;-0.161417210000000
-2.89372744900000;-26.0136776400000;-0.160762636000000
-2.88194503600000;-26.0028426900000;-0.160108058000000
-2.87012234400000;-25.9917057600000;-0.159451241000000
-2.85816675200000;-25.9804197200000;-0.158787042000000
-2.84650498800000;-25.9679183200000;-0.158139166000000
-2.83471451900000;-25.9576878100000;-0.157484140000000
-2.82309311500000;-25.9342947700000;-0.156838506000000
-2.81180576900000;-25.9099879800000;-0.156211432000000
-2.80060295700000;-25.8844692700000;-0.155589053000000
-2.78977054200000;-25.8482041800000;-0.154987252000000
-2.78457092300000;-26.0357077400000;-0.154698385000000
-2.78342366900000;-26.2055946800000;-0.154634648000000
-2.77901977200000;-26.3324300400000;-0.154389987000000
-2.77245812700000;-26.4189174300000;-0.154025452000000
-2.76450364400000;-26.4730600400000;-0.153583536000000
-2.75599383000000;-26.5016494600000;-0.153110768000000
-2.74718622100000;-26.5057395400000;-0.152621457000000
-2.73801200400000;-26.5022729000000;-0.152111778000000
-2.72824599800000;-26.4939762100000;-0.151569222000000
-2.71805728600000;-26.4844768100000;-0.151003183000000
-2.70770335700000;-26.4751314900000;-0.150427964000000
-2.69718807600000;-26.4542923600000;-0.149843782000000
-2.68667279600000;-26.4264944400000;-0.149259600000000
-2.67598843300000;-26.4003631300000;-0.148666024000000
-2.66517910100000;-26.3728722000000;-0.148065506000000
-2.65413176600000;-26.3361573200000;-0.147451765000000
-2.64270987900000;-26.3089789100000;-0.146817215000000
-2.63106301700000;-26.2821066200000;-0.146170168000000
-2.61954486700000;-26.2556854600000;-0.145530270000000
-2.60798255500000;-26.2265416400000;-0.144887920000000
-2.59654122900000;-26.1966388200000;-0.144252291000000
-2.58509203600000;-26.1783843900000;-0.143616224000000
-2.57355830400000;-26.1669388900000;-0.142975461000000
-2.56202080900000;-26.1591241000000;-0.142334489000000
-2.55073303800000;-26.1429840900000;-0.141707391000000
-2.53956239100000;-26.1315316600000;-0.141086800000000
-2.52864153900000;-26.1114512600000;-0.140480086000000
-2.51781291600000;-26.0907637900000;-0.139878495000000
-2.50714209700000;-26.0780916000000;-0.139285672000000
-2.49685363200000;-26.0654125200000;-0.138714091000000
-2.48665349200000;-26.0515213800000;-0.138147416000000
-2.47665914200000;-26.0433755700000;-0.137592175000000
-2.46674562800000;-26.0343204600000;-0.137041424000000
-2.45675509800000;-26.0145246400000;-0.136486394000000
-2.44651094400000;-26.0116781400000;-0.135917275000000
-2.43622643400000;-26.0083784200000;-0.135345913000000
-2.42582069800000;-26.0068963400000;-0.134767817000000
-2.41562439800000;-26.0037462900000;-0.134201355000000
-2.40506452100000;-25.9839595300000;-0.133614696000000
-2.39421058300000;-25.9658419400000;-0.133011699000000
-2.38314340200000;-25.9454582800000;-0.132396856000000
-2.37200280400000;-25.9084321900000;-0.131777934000000
-2.36066007500000;-25.8635412300000;-0.131147782000000
-2.34960766600000;-25.8319594400000;-0.130533759000000
-2.33872434000000;-25.7891775300000;-0.129929130000000
-2.32776007500000;-25.7460937700000;-0.129320004000000
-2.31670752300000;-25.7030109100000;-0.128705973000000
-2.30544542600000;-25.6606875700000;-0.128080301000000
-2.29438541200000;-25.6260769900000;-0.127465856000000
-2.28324077700000;-25.5896515900000;-0.126846710000000
-2.27218068300000;-25.5548886400000;-0.126232260000000
-2.26094416700000;-25.5355623200000;-0.125608009000000
-2.25003136400000;-25.5263683200000;-0.125001742000000
-2.23886855900000;-25.5017441200000;-0.124381587000000
-2.22770575500000;-25.4768169200000;-0.123761431000000
-2.21649524000000;-25.4605153600000;-0.123138624000000
-2.20548726600000;-25.4493549800000;-0.122527070000000
-2.19456375500000;-25.4300216200000;-0.121920209000000
-2.18359980200000;-25.4109913100000;-0.121311100000000
-2.17284538500000;-25.3925624300000;-0.120713633000000
-2.16217551000000;-25.3720132900000;-0.120120862000000
-2.15171879900000;-25.3382948500000;-0.119539933000000
-2.14106678900000;-25.2892952200000;-0.118948155000000
-2.13049924600000;-25.2458926000000;-0.118361069000000
-2.11993170300000;-25.2024893600000;-0.117773984000000
-2.10979039800000;-25.1407673100000;-0.117210578000000
-2.09949763500000;-25.0651245000000;-0.116638758000000
-2.08916080800000;-24.9982586500000;-0.116064489000000
-2.07886796900000;-24.9282131400000;-0.115492665000000
-2.06857512900000;-24.8568046300000;-0.114920840000000
-2.05828228900000;-24.7849411400000;-0.114349016000000
-2.04811796900000;-24.7126204900000;-0.113784332000000
-2.03786539800000;-24.6468078300000;-0.113214744000000
-2.02752481100000;-24.5847791900000;-0.112640267000000
-2.01709628600000;-24.5221457700000;-0.112060905000000
-2.00645464300000;-24.4663253100000;-0.111469702000000
-1.99589041600000;-24.4154970700000;-0.110882801000000
-1.98528560200000;-24.3602798100000;-0.110293645000000
-1.97472130400000;-24.3132336800000;-0.109706739000000
-1.96419759700000;-24.2625539400000;-0.109122089000000
-1.95354875200000;-24.2115728200000;-0.108530486000000
-1.94268681100000;-24.1675564100000;-0.107927045000000
-1.93194653500000;-24.1321642300000;-0.107330363000000
-1.92137874300000;-24.0884445300000;-0.106743263000000
-1.91090228600000;-24.0413930000000;-0.106161238000000
-1.91021567900000;-23.8569077700000;-0.106123093000000
-1.90875171400000;-24.0449088800000;-0.106041762000000
-1.90429483700000;-24.1787754500000;-0.105794158000000
-1.89801527100000;-24.2596995100000;-0.105445293000000
-1.89022412600000;-24.3046271000000;-0.105012451000000
-1.88213538400000;-24.3171703800000;-0.104563077000000
-1.87354949900000;-24.3038403600000;-0.104086083000000
-1.86462891800000;-24.2738665700000;-0.103590495000000
-1.85503537300000;-24.2458710400000;-0.103057521000000
-1.84535728600000;-24.2177251600000;-0.102519849000000
-1.83560122100000;-24.1801959700000;-0.101977846000000
-1.82580464600000;-24.1402452000000;-0.101433591000000
-1.81617381900000;-24.0996857700000;-0.100898545000000
-1.80642784700000;-24.0517109800000;-0.100357103000000
-1.79689139500000;-24.0028240100000;-0.0998273000000000
-1.78718261800000;-23.9639291500000;-0.0992879230000000
-1.77751105100000;-23.9227627100000;-0.0987506140000000
-1.76776146300000;-23.8811429000000;-0.0982089700000000
-1.75821832000000;-23.8367946400000;-0.0976787960000000
-1.74859385500000;-23.7892684000000;-0.0971441030000000
-1.73895948700000;-23.7549107200000;-0.0966088600000000
-1.72907799400000;-23.7194969600000;-0.0960598890000000
-1.71915910200000;-23.6733360400000;-0.0955088390000000
-1.70923681900000;-23.6394356200000;-0.0949576010000000
-1.69943325300000;-23.6068952000000;-0.0944129590000000
-1.68968003200000;-23.5676931400000;-0.0938711130000000
-1.68013976200000;-23.5278816900000;-0.0933410980000000
-1.67084976700000;-23.4857951500000;-0.0928249870000000
-1.66168827800000;-23.4409812900000;-0.0923160150000000
-1.65264558100000;-23.4047934900000;-0.0918136430000000
-1.64369070900000;-23.3596725700000;-0.0913161500000000
-1.63490470500000;-23.3122777800000;-0.0908280390000000
-1.62602775200000;-23.2775997400000;-0.0903348750000000
-1.61723214600000;-23.2368647800000;-0.0898462300000000
-1.60823319300000;-23.1885634600000;-0.0893462880000000
-1.59935619100000;-23.1372320000000;-0.0888531220000000
-1.59013473100000;-23.0940799700000;-0.0883408180000000
-1.58078173300000;-23.0521405100000;-0.0878212070000000
-1.57126904500000;-23.0042989800000;-0.0872927250000000
-1.56172201500000;-22.9463145000000;-0.0867623340000000
-1.55209044100000;-22.8893902800000;-0.0862272470000000
-1.54262162000000;-22.8285267400000;-0.0857012010000000
-1.53324361700000;-22.7600915700000;-0.0851802010000000
-1.52952684300000;-22.0474074000000;-0.0849737140000000
-1.52813036200000;-22.2312149600000;-0.0848961310000000
-1.52394392500000;-22.3513297900000;-0.0846635510000000
-1.51802575200000;-22.4209070500000;-0.0843347640000000
-1.51109303000000;-22.4525010100000;-0.0839496130000000
-1.50390669400000;-22.4588166400000;-0.0835503720000000
-1.49639461500000;-22.4307711000000;-0.0831330340000000
-1.48871033800000;-22.3931900800000;-0.0827061300000000
-1.48068788600000;-22.3509205400000;-0.0822604380000000
-1.47241800700000;-22.2880645000000;-0.0818010000000000
-1.46401973200000;-22.2338392600000;-0.0813344300000000
-1.45573745600000;-22.1894524800000;-0.0808743030000000
-1.44762124500000;-22.1437001400000;-0.0804234030000000
-1.43962727400000;-22.0956745000000;-0.0799792930000000
-1.43134196600000;-22.0453816800000;-0.0795189980000000
-1.42280304200000;-21.9929724500000;-0.0790446130000000
-1.41399825200000;-21.9573720700000;-0.0785554580000000
-1.40532183400000;-21.9204067500000;-0.0780734350000000
-1.39643554500000;-21.8813244400000;-0.0775797530000000
-1.38762771600000;-21.8575323000000;-0.0770904290000000
-1.37898600000000;-21.8304065400000;-0.0766103330000000
-1.37043789400000;-21.7904096100000;-0.0761354390000000
-1.36181128800000;-21.7487478900000;-0.0756561830000000
-1.35284956700000;-21.7058793300000;-0.0751583090000000
-1.34422001100000;-21.6622483700000;-0.0746788890000000
-1.33575953100000;-21.6172517500000;-0.0742088630000000
