Test unit;URM 1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.000497250000000000;42.8693;0.03978
0.000509750000000000;42.9156;0.04078
0.000522250000000000;42.962;0.04178
0.000534750000000000;43.0083;0.04278
0.000547250000000000;43.0547;0.04378
0.000559750000000000;43.101;0.04478
0.000572250000000000;43.1474;0.04578
0.000584750000000000;43.1937;0.04678
0.000597250000000000;43.2401;0.04778
0.000609750000000000;43.2864;0.04878
0.000622250000000000;43.3328;0.04978
0.000634750000000000;43.3791;0.05078
0.000647250000000000;43.4254;0.05178
0.000659750000000000;43.4718;0.05278
0.000672250000000000;43.5181;0.05378
0.000684750000000000;43.5645;0.05478
0.000697250000000000;43.6108;0.05578
0.000709750000000000;43.6572;0.05678
0.000722250000000000;43.7035;0.05778
0.000734750000000000;43.7499;0.05878
0.000747250000000000;43.7962;0.05978
0.000759750000000000;43.8426;0.06078
0.000772250000000000;43.8889;0.06178
0.000784750000000000;43.9353;0.06278
0.000797250000000000;43.9816;0.06378
0.000809750000000000;44.0279;0.06478
0.000822250000000000;44.0743;0.06578
0.000834750000000000;44.1146;0.06678
0.000847250000000000;44.1455;0.06778
0.000859750000000000;44.1764;0.06878
0.000872250000000000;44.2073;0.06978
0.000884750000000000;44.2382;0.07078
0.000897250000000000;44.2691;0.07178
0.000909750000000000;44.3;0.07278
0.000922250000000000;44.3309;0.07378
0.000934750000000000;44.3618;0.07478
0.000947250000000000;44.3927;0.07578
0.000959750000000000;44.4236;0.07678
0.000972250000000000;44.4545;0.07778
0.000984750000000000;44.4854;0.07878
0.000997250000000000;44.5163;0.07978
0.00100975000000000;44.5472;0.08078
0.00102225000000000;44.5781;0.08178
0.00103475000000000;44.609;0.08278
0.00104725000000000;44.6399;0.08378
0.00105975000000000;44.6708;0.08478
0.00107225000000000;44.7017;0.08578
0.00108475000000000;44.7326;0.08678
0.00109725000000000;44.7635;0.08778
0.00110975000000000;44.7944;0.08878
0.00112225000000000;44.8253;0.08978
0.00113475000000000;44.8562;0.09078
0.00114725000000000;44.887;0.09178
0.00115975000000000;44.9179;0.09278
0.00117225000000000;44.9488;0.09378
0.00118475000000000;44.9797;0.09478
0.00119725000000000;45.0106;0.09578
0.00120975000000000;45.0415;0.09678
0.00122225000000000;45.0724;0.09778
0.00123475000000000;45.1033;0.09878
0.00124725000000000;45.1312;0.09978
0.00125975000000000;45.1467;0.10078
0.00127225000000000;45.1621;0.10178
0.00128475000000000;45.1776;0.10278
0.00129725000000000;45.193;0.10378
0.00130975000000000;45.2085;0.10478
0.00132225000000000;45.2239;0.10578
0.00133475000000000;45.2394;0.10678
0.00134725000000000;45.2548;0.10778
0.00135975000000000;45.2703;0.10878
0.00137225000000000;45.2857;0.10978
0.00138475000000000;45.3012;0.11078
0.00139725000000000;45.3166;0.11178
0.00140975000000000;45.332;0.11278
0.00142225000000000;45.3475;0.11378
0.00143475000000000;45.3629;0.11478
0.00144725000000000;45.3784;0.11578
0.00145975000000000;45.3938;0.11678
0.00147225000000000;45.4093;0.11778
0.00148475000000000;45.4247;0.11878
0.00149725000000000;45.4402;0.11978
0.00150975000000000;45.4556;0.12078
0.00152225000000000;45.4711;0.12178
0.00153475000000000;45.4865;0.12278
0.00154725000000000;45.502;0.12378
0.00155975000000000;45.5174;0.12478
0.00157225000000000;45.5329;0.12578
0.00158475000000000;45.5483;0.12678
0.00159725000000000;45.5638;0.12778
0.00160975000000000;45.5792;0.12878
0.00162225000000000;45.5947;0.12978
0.00163475000000000;45.6101;0.13078
0.00164725000000000;45.6256;0.13178
0.00165975000000000;45.641;0.13278
0.00167225000000000;45.6719;0.13378
0.00168475000000000;45.7028;0.13478
0.00169725000000000;45.7337;0.13578
0.00170975000000000;45.7646;0.13678
0.00172225000000000;45.7955;0.13778
0.00173475000000000;45.8264;0.13878
0.00174725000000000;45.8573;0.13978
0.00175975000000000;45.8882;0.14078
0.00177225000000000;45.9191;0.14178
0.00178475000000000;45.95;0.14278
0.00179725000000000;45.9809;0.14378
0.00180975000000000;46.0118;0.14478
0.00182225000000000;46.0427;0.14578
0.00183475000000000;46.0736;0.14678
0.00184725000000000;46.1045;0.14778
0.00185975000000000;46.1354;0.14878
0.00187225000000000;46.1663;0.14978
0.00188475000000000;46.1972;0.15078
0.00189725000000000;46.2281;0.15178
0.00190975000000000;46.259;0.15278
0.00192225000000000;46.2899;0.15378
0.00193475000000000;46.3208;0.15478
0.00194725000000000;46.3517;0.15578
0.00195975000000000;46.3826;0.15678
0.00197225000000000;46.4135;0.15778
0.00198475000000000;46.4444;0.15878
0.00199725000000000;46.4753;0.15978
0.00200975000000000;46.5062;0.16078
0.00202225000000000;46.537;0.16178
0.00203475000000000;46.5679;0.16278
0.00204725000000000;46.5988;0.16378
0.00205975000000000;46.6297;0.16478
0.00207225000000000;46.6606;0.16578
0.00208475000000000;46.6791;0.16678
0.00209725000000000;46.6945;0.16778
0.00210975000000000;46.71;0.16878
0.00212225000000000;46.7254;0.16978
0.00213475000000000;46.7409;0.17078
0.00214725000000000;46.7563;0.17178
0.00215975000000000;46.7718;0.17278
0.00217225000000000;46.7872;0.17378
0.00218475000000000;46.8027;0.17478
0.00219725000000000;46.8181;0.17578
0.00220975000000000;46.8336;0.17678
0.00222225000000000;46.849;0.17778
0.00223475000000000;46.8645;0.17878
0.00224725000000000;46.8799;0.17978
0.00225975000000000;46.8954;0.18078
0.00227225000000000;46.9108;0.18178
0.00228475000000000;46.9263;0.18278
0.00229725000000000;46.9417;0.18378
0.00230975000000000;46.9572;0.18478
0.00232225000000000;46.9726;0.18578
0.00233475000000000;46.9881;0.18678
0.00234725000000000;47.0035;0.18778
0.00235975000000000;47.019;0.18878
0.00237225000000000;47.0344;0.18978
0.00238475000000000;47.0499;0.19078
0.00239725000000000;47.0653;0.19178
0.00240975000000000;47.0808;0.19278
0.00242225000000000;47.0962;0.19378
0.00243475000000000;47.1117;0.19478
0.00244725000000000;47.1271;0.19578
0.00245975000000000;47.1426;0.19678
0.00247225000000000;47.158;0.19778
0.00248475000000000;47.1735;0.19878
0.00249725000000000;47.1889;0.19978
0.00250975000000000;47.2044;0.20078
0.00252225000000000;47.2198;0.20178
0.00253475000000000;47.2353;0.20278
0.00254725000000000;47.2507;0.20378
0.00255975000000000;47.2662;0.20478
0.00257225000000000;47.2816;0.20578
0.00258475000000000;47.297;0.20678
0.00259725000000000;47.3125;0.20778
0.00260975000000000;47.3279;0.20878
0.00262225000000000;47.3434;0.20978
0.00263475000000000;47.3588;0.21078
0.00264725000000000;47.3743;0.21178
0.00265975000000000;47.3897;0.21278
0.00267225000000000;47.4052;0.21378
0.00268475000000000;47.4206;0.21478
0.00269725000000000;47.4361;0.21578
0.00270975000000000;47.4515;0.21678
0.00272225000000000;47.467;0.21778
0.00273475000000000;47.4824;0.21878
0.00274725000000000;47.4979;0.21978
0.00275975000000000;47.5133;0.22078
0.00277225000000000;47.5288;0.22178
0.00278475000000000;47.5442;0.22278
0.00279725000000000;47.5597;0.22378
0.00280975000000000;47.5751;0.22478
0.00282225000000000;47.5906;0.22578
0.00283475000000000;47.606;0.22678
0.00284725000000000;47.6215;0.22778
0.00285975000000000;47.6369;0.22878
0.00287225000000000;47.6524;0.22978
0.00288475000000000;47.6678;0.23078
0.00289725000000000;47.6833;0.23178
0.00290975000000000;47.7051;0.23278
0.00292225000000000;47.736;0.23378
0.00293475000000000;47.7669;0.23478
0.00294725000000000;47.7978;0.23578
0.00295975000000000;47.8287;0.23678
0.00297225000000000;47.8596;0.23778
0.00298475000000000;47.8905;0.23878
0.00299725000000000;47.9214;0.23978
0.00300975000000000;47.9523;0.24078
0.00302225000000000;47.9832;0.24178
0.00303475000000000;48.0141;0.24278
0.00304725000000000;48.045;0.24378
0.00305975000000000;48.0759;0.24478
0.00307225000000000;48.1068;0.24578
0.00308475000000000;48.1377;0.24678
0.00309725000000000;48.1686;0.24778
0.00310975000000000;48.1995;0.24878
0.00312225000000000;48.2304;0.24978
0.00313475000000000;48.2613;0.25078
0.00314725000000000;48.2922;0.25178
0.00315975000000000;48.3231;0.25278
0.00317225000000000;48.354;0.25378
0.00318475000000000;48.3849;0.25478
0.00319725000000000;48.4158;0.25578
0.00320975000000000;48.4467;0.25678
0.00322225000000000;48.4776;0.25778
0.00323475000000000;48.5085;0.25878
0.00324725000000000;48.5394;0.25978
0.00325975000000000;48.5703;0.26078
0.00327225000000000;48.6012;0.26178
0.00328475000000000;48.632;0.26278
0.00329725000000000;48.6629;0.26378
0.00330975000000000;48.6938;0.26478
0.00332225000000000;48.7247;0.26578
0.00333475000000000;48.7556;0.26678
0.00334725000000000;48.7865;0.26778
0.00335975000000000;48.8174;0.26878
0.00337225000000000;48.8483;0.26978
0.00338475000000000;48.8792;0.27078
0.00339725000000000;48.9101;0.27178
0.00340975000000000;48.941;0.27278
0.00342225000000000;48.9719;0.27378
0.00343475000000000;49.0028;0.27478
0.00344725000000000;49.0337;0.27578
0.00345975000000000;49.0646;0.27678
0.00347225000000000;49.0955;0.27778
0.00348475000000000;49.1264;0.27878
0.00349725000000000;49.1573;0.27978
0.00350975000000000;49.1882;0.28078
0.00352225000000000;49.2191;0.28178
0.00353475000000000;49.25;0.28278
0.00354725000000000;49.2809;0.28378
0.00355975000000000;49.3118;0.28478
0.00357225000000000;49.3427;0.28578
0.00358475000000000;49.3736;0.28678
0.00359725000000000;49.4045;0.28778
0.00360975000000000;49.4354;0.28878
0.00362225000000000;49.4663;0.28978
0.00363475000000000;49.4972;0.29078
0.00364725000000000;49.5281;0.29178
0.00365975000000000;49.559;0.29278
0.00367225000000000;49.5899;0.29378
0.00368475000000000;49.6208;0.29478
0.00369725000000000;49.6517;0.29578
0.00370975000000000;49.6826;0.29678
0.00372225000000000;49.7135;0.29778
0.00373475000000000;49.7436;0.29878
0.00374725000000000;49.7436;0.29978
0.00375975000000000;49.7436;0.30078
0.00377225000000000;49.7436;0.30178
0.00378475000000000;49.7436;0.30278
0.00379725000000000;49.7436;0.30378
0.00380975000000000;49.7436;0.30478
0.00382225000000000;49.7436;0.30578
0.00383475000000000;49.7436;0.30678
0.00384725000000000;49.7436;0.30778
0.00385975000000000;49.7436;0.30878
0.00387225000000000;49.7436;0.30978
0.00388475000000000;49.7436;0.31078
0.00389725000000000;49.7436;0.31178
0.00390975000000000;49.7436;0.31278
0.00392225000000000;49.7436;0.31378
0.00393475000000000;49.7436;0.31478
0.00394725000000000;49.7436;0.31578
0.00395975000000000;49.7436;0.31678
0.00397225000000000;49.7436;0.31778
0.00398475000000000;49.7436;0.31878
0.00399725000000000;49.7436;0.31978
0.00400975000000000;49.7436;0.32078
0.00402225000000000;49.7436;0.32178
0.00403475000000000;49.7436;0.32278
0.00404725000000000;49.7436;0.32378
0.00405975000000000;49.7436;0.32478
0.00407225000000000;49.7436;0.32578
0.00408475000000000;49.7436;0.32678
0.00409725000000000;49.7436;0.32778
0.00410975000000000;49.7436;0.32878
0.00412225000000000;49.7436;0.32978
0.00413475000000000;49.7436;0.33078
0.00414725000000000;49.7436;0.33178
0.00415975000000000;49.7436;0.33278
0.00417225000000000;49.7436;0.33378
0.00418475000000000;49.7436;0.33478
0.00419725000000000;49.7436;0.33578
0.00420975000000000;49.7436;0.33678
0.00422225000000000;49.7436;0.33778
0.00423475000000000;49.7436;0.33878
0.00424725000000000;49.7436;0.33978
0.00425975000000000;49.7436;0.34078
0.00427225000000000;49.7436;0.34178
0.00428475000000000;49.7436;0.34278
0.00429725000000000;49.7436;0.34378
0.00430975000000000;49.7436;0.34478
0.00432225000000000;49.7436;0.34578
0.00433475000000000;49.7436;0.34678
0.00434725000000000;49.7436;0.34778
0.00435975000000000;49.7436;0.34878
0.00437225000000000;49.7436;0.34978
0.00438475000000000;49.7436;0.35078
0.00439725000000000;49.7436;0.35178
0.00440975000000000;49.7436;0.35278
0.00442225000000000;49.7436;0.35378
0.00443475000000000;49.7436;0.35478
0.00444725000000000;49.7436;0.35578
0.00445975000000000;49.7436;0.35678
0.00447225000000000;49.7436;0.35778
0.00448475000000000;49.7436;0.35878
0.00449725000000000;49.7436;0.35978
0.00450975000000000;49.7436;0.36078
0.00452225000000000;49.7436;0.36178
0.00453475000000000;49.7436;0.36278
0.00454725000000000;49.7436;0.36378
0.00455975000000000;49.7436;0.36478
0.00457225000000000;49.7436;0.36578
0.00458475000000000;49.7436;0.36678
0.00459725000000000;49.7436;0.36778
0.00460975000000000;49.7436;0.36878
0.00462225000000000;49.7436;0.36978
0.00463475000000000;49.7436;0.37078
0.00464725000000000;49.7436;0.37178
0.00465975000000000;49.7436;0.37278
0.00467225000000000;49.7436;0.37378
0.00468475000000000;49.7436;0.37478
0.00469725000000000;49.7436;0.37578
0.00470975000000000;49.7436;0.37678
0.00472225000000000;49.7436;0.37778
0.00473475000000000;49.7436;0.37878
0.00474725000000000;49.7436;0.37978
0.00475975000000000;49.7436;0.38078
0.00477225000000000;49.7436;0.38178
0.00478475000000000;49.7436;0.38278
0.00479725000000000;49.7436;0.38378
0.00480975000000000;49.7436;0.38478
0.00482225000000000;49.7436;0.38578
0.00483475000000000;49.7436;0.38678
0.00484725000000000;49.7436;0.38778
0.00485975000000000;49.7436;0.38878
0.00487225000000000;49.7436;0.38978
0.00488475000000000;49.7436;0.39078
0.00489725000000000;49.7436;0.39178
0.00490975000000000;49.7436;0.39278
0.00492225000000000;49.7436;0.39378
0.00493475000000000;49.7436;0.39478
0.00494725000000000;49.7436;0.39578
0.00495975000000000;49.7436;0.39678
0.00497225000000000;49.7436;0.39778
0.00498475000000000;49.7436;0.39878
0.00499725000000000;49.7436;0.39978
0.00500975000000000;49.7436;0.40078
0.00502225000000000;49.7436;0.40178
0.00503475000000000;49.7436;0.40278
0.00504725000000000;49.7436;0.40378
0.00505975000000000;49.7436;0.40478
0.00507225000000000;49.7436;0.40578
0.00508475000000000;49.7436;0.40678
0.00509725000000000;49.7436;0.40778
0.00510975000000000;49.7436;0.40878
0.00512225000000000;49.7436;0.40978
0.00513475000000000;49.7436;0.41078
0.00514725000000000;49.7436;0.41178
0.00515975000000000;49.7436;0.41278
0.00517225000000000;49.7436;0.41378
0.00518475000000000;49.7436;0.41478
0.00519725000000000;49.7436;0.41578
0.00520975000000000;49.7436;0.41678
0.00522225000000000;49.7436;0.41778
0.00523475000000000;49.7436;0.41878
0.00524725000000000;49.7436;0.41978
0.00525975000000000;49.7436;0.42078
0.00527225000000000;49.7436;0.42178
0.00528475000000000;49.7436;0.42278
0.00529725000000000;49.7436;0.42378
0.00530975000000000;49.7436;0.42478
0.00532225000000000;49.7436;0.42578
0.00533475000000000;49.7436;0.42678
0.00534725000000000;49.7436;0.42778
0.00535975000000000;49.7436;0.42878
0.00537225000000000;49.7436;0.42978
0.00538475000000000;49.7436;0.43078
0.00539725000000000;49.7436;0.43178
0.00540975000000000;49.7436;0.43278
0.00542225000000000;49.7436;0.43378
0.00543475000000000;49.7436;0.43478
0.00544725000000000;49.7436;0.43578
0.00545975000000000;49.7436;0.43678
0.00547225000000000;49.7436;0.43778
0.00548475000000000;49.7436;0.43878
0.00549725000000000;49.7436;0.43978
0.00550975000000000;49.7436;0.44078
0.00552225000000000;49.7436;0.44178
0.00553475000000000;49.7436;0.44278
0.00554725000000000;49.7436;0.44378
0.00555975000000000;49.7436;0.44478
0.00557225000000000;49.7436;0.44578
0.00558475000000000;49.7436;0.44678
0.00559725000000000;49.7436;0.44778
0.00560975000000000;49.7436;0.44878
0.00562225000000000;49.7436;0.44978
0.00563475000000000;49.7436;0.45078
0.00564725000000000;49.7436;0.45178
0.00565975000000000;49.7436;0.45278
0.00567225000000000;49.7436;0.45378
0.00568475000000000;49.7436;0.45478
0.00569725000000000;49.7436;0.45578
0.00570975000000000;49.7436;0.45678
0.00572225000000000;49.7436;0.45778
0.00573475000000000;49.7436;0.45878
0.00574725000000000;49.7436;0.45978
0.00575975000000000;49.7436;0.46078
0.00577225000000000;49.7436;0.46178
0.00578475000000000;49.7436;0.46278
0.00579725000000000;49.7436;0.46378
0.00580975000000000;49.7436;0.46478
0.00582225000000000;49.7436;0.46578
0.00583475000000000;49.7436;0.46678
0.00584725000000000;49.7436;0.46778
0.00585975000000000;49.7436;0.46878
0.00587225000000000;49.7436;0.46978
0.00588475000000000;49.7436;0.47078
0.00589725000000000;49.7436;0.47178
0.00590975000000000;49.7436;0.47278
0.00592225000000000;49.7436;0.47378
0.00593475000000000;49.7436;0.47478
0.00594725000000000;49.7436;0.47578
0.00595975000000000;49.7436;0.47678
0.00597225000000000;49.7436;0.47778
0.00598475000000000;49.7436;0.47878
0.00599725000000000;49.7436;0.47978
0.00600975000000000;49.7436;0.48078
0.00602225000000000;49.7436;0.48178
0.00603475000000000;49.7436;0.48278
0.00604725000000000;49.7436;0.48378
0.00605975000000000;49.7436;0.48478
0.00607225000000000;49.7436;0.48578
0.00608475000000000;49.7436;0.48678
0.00609725000000000;49.7436;0.48778
0.00610975000000000;49.7436;0.48878
0.00612225000000000;49.7436;0.48978
0.00613475000000000;49.7436;0.49078
0.00614725000000000;49.7436;0.49178
0.00615975000000000;49.7436;0.49278
0.00617225000000000;49.7436;0.49378
0.00618475000000000;49.7436;0.49478
0.00619725000000000;49.7436;0.49578
0.00620975000000000;49.7436;0.49678
0.00622225000000000;49.7436;0.49778
0.00623475000000000;49.7436;0.49878
0.00624725000000000;49.7436;0.49978
0.00625975000000000;49.7436;0.50078
0.00627225000000000;49.7436;0.50178
0.00628475000000000;49.7436;0.50278
0.00629725000000000;49.7436;0.50378
0.00630975000000000;49.7436;0.50478
0.00632225000000000;49.7436;0.50578
0.00633475000000000;49.7436;0.50678
0.00634725000000000;49.7436;0.50778
0.00635975000000000;49.7436;0.50878
0.00637225000000000;49.7436;0.50978
0.00638475000000000;49.7436;0.51078
0.00639725000000000;49.7436;0.51178
0.00640975000000000;49.7436;0.51278
0.00642225000000000;49.7436;0.51378
0.00643475000000000;49.7436;0.51478
0.00644725000000000;49.7436;0.51578
0.00645975000000000;49.7436;0.51678
0.00647225000000000;49.7436;0.51778
0.00648475000000000;49.7436;0.51878
0.00649725000000000;49.7436;0.51978
0.00650975000000000;49.7436;0.52078
0.00652225000000000;49.7436;0.52178
0.00653475000000000;49.7436;0.52278
0.00654725000000000;49.7436;0.52378
0.00655975000000000;49.7436;0.52478
0.00657225000000000;49.7436;0.52578
0.00658475000000000;49.7436;0.52678
0.00659725000000000;49.7436;0.52778
0.00660975000000000;49.7436;0.52878
0.00662225000000000;49.7436;0.52978
0.00663475000000000;49.7436;0.53078
0.00664725000000000;49.7436;0.53178
0.00665975000000000;49.7436;0.53278
0.00667225000000000;49.7436;0.53378
0.00668475000000000;49.7436;0.53478
0.00669725000000000;49.7436;0.53578
0.00670975000000000;49.7436;0.53678
0.00672225000000000;49.7436;0.53778
0.00673475000000000;49.7436;0.53878
0.00674725000000000;49.7436;0.53978
0.00675975000000000;49.7436;0.54078
0.00677225000000000;49.7436;0.54178
0.00678475000000000;49.7436;0.54278
0.00679725000000000;49.7436;0.54378
0.00680975000000000;49.7436;0.54478
0.00682225000000000;49.7436;0.54578
0.00683475000000000;49.7436;0.54678
0.00684725000000000;49.7436;0.54778
0.00685975000000000;49.7436;0.54878
0.00687225000000000;49.7436;0.54978
0.00688475000000000;49.7436;0.55078
0.00689725000000000;49.7436;0.55178
0.00690975000000000;49.7436;0.55278
0.00692225000000000;49.7436;0.55378
0.00693475000000000;49.7436;0.55478
0.00694725000000000;49.7436;0.55578
0.00695975000000000;49.7436;0.55678
0.00697225000000000;49.7436;0.55778
0.00698475000000000;49.7436;0.55878
0.00699725000000000;49.7436;0.55978
0.00700975000000000;49.7436;0.56078
0.00702225000000000;49.7436;0.56178
0.00703475000000000;49.7436;0.56278
0.00704725000000000;49.7436;0.56378
0.00705975000000000;49.7436;0.56478
0.00707225000000000;49.7436;0.56578
0.00708475000000000;49.7436;0.56678
0.00709725000000000;49.7436;0.56778
0.00710975000000000;49.7436;0.56878
0.00712225000000000;49.7436;0.56978
0.00713475000000000;49.7436;0.57078
0.00714725000000000;49.7436;0.57178
0.00715975000000000;49.7436;0.57278
0.00717225000000000;49.7436;0.57378
0.00718475000000000;49.7436;0.57478
0.00719725000000000;49.7436;0.57578
0.00720975000000000;49.7436;0.57678
0.00722225000000000;49.7436;0.57778
0.00723475000000000;49.7436;0.57878
0.00724725000000000;49.7436;0.57978
0.00725975000000000;49.7436;0.58078
0.00727225000000000;49.7436;0.58178
0.00728475000000000;49.7436;0.58278
0.00729725000000000;49.7436;0.58378
0.00730975000000000;49.7436;0.58478
0.00732225000000000;49.7436;0.58578
0.00733475000000000;49.7436;0.58678
0.00734725000000000;49.7436;0.58778
0.00735975000000000;49.7436;0.58878
0.00737225000000000;49.7436;0.58978
0.00738475000000000;49.7436;0.59078
0.00739725000000000;49.7436;0.59178
0.00740975000000000;49.7436;0.59278
0.00742225000000000;49.7436;0.59378
0.00743475000000000;49.7436;0.59478
0.00744725000000000;49.7436;0.59578
0.00745975000000000;49.7436;0.59678
0.00747225000000000;49.7436;0.59778
0.00748475000000000;49.7436;0.59878
0.00749725000000000;49.7436;0.59978
0.00750975000000000;49.7436;0.60078
0.00752225000000000;49.7436;0.60178
0.00753475000000000;49.7436;0.60278
0.00754725000000000;49.7436;0.60378
0.00755975000000000;49.7436;0.60478
0.00757225000000000;49.7436;0.60578
0.00758475000000000;49.7436;0.60678
0.00759725000000000;49.7436;0.60778
0.00760975000000000;49.7436;0.60878
0.00762225000000000;49.7436;0.60978
0.00763475000000000;49.7436;0.61078
0.00764725000000000;49.7436;0.61178
0.00765975000000000;49.7436;0.61278
0.00767225000000000;49.7436;0.61378
0.00768475000000000;49.7436;0.61478
0.00769725000000000;49.7436;0.61578
0.00770975000000000;49.7436;0.61678
0.00772225000000000;49.7436;0.61778
0.00773475000000000;49.7436;0.61878
0.00774725000000000;49.7436;0.61978
0.00775975000000000;49.7436;0.62078
0.00777225000000000;49.7436;0.62178
0.00778475000000000;49.7436;0.62278
0.00779725000000000;49.7436;0.62378
0.00780975000000000;49.7436;0.62478
0.00782225000000000;49.7436;0.62578
0.00783475000000000;49.7436;0.62678
0.00784725000000000;49.7436;0.62778
0.00785975000000000;49.7436;0.62878
0.00787225000000000;49.7436;0.62978
0.00788475000000000;49.7436;0.63078
0.00789725000000000;49.7436;0.63178
0.00790975000000000;49.7436;0.63278
0.00792225000000000;49.7436;0.63378
0.00793475000000000;49.7436;0.63478
0.00794725000000000;49.7436;0.63578
0.00795975000000000;49.7436;0.63678
0.00797225000000000;49.7436;0.63778
0.00798475000000000;49.7436;0.63878
0.00799725000000000;49.7436;0.63978
0.00800975000000000;49.7436;0.64078
0.00802225000000000;49.7436;0.64178
0.00803475000000000;49.7436;0.64278
0.00804725000000000;49.7436;0.64378
0.00805975000000000;49.7436;0.64478
0.00807225000000000;49.7436;0.64578
0.00808475000000000;49.7436;0.64678
0.00809725000000000;49.7436;0.64778
0.00810975000000000;49.7436;0.64878
0.00812225000000000;49.7436;0.64978
0.00813475000000000;49.7436;0.65078
0.00814725000000000;49.7436;0.65178
0.00815975000000000;49.7436;0.65278
0.00817225000000000;49.7436;0.65378
0.00818475000000000;49.7436;0.65478
0.00819725000000000;49.7436;0.65578
0.00820975000000000;49.7436;0.65678
0.00822225000000000;49.7436;0.65778
0.00823475000000000;49.7436;0.65878
0.00824725000000000;49.7436;0.65978
0.00825975000000000;49.7436;0.66078
0.00827225000000000;49.7436;0.66178
0.00828475000000000;49.7436;0.66278
0.00829725000000000;49.7436;0.66378
0.00830975000000000;49.73;0.66478
0.00832225000000000;49.7146;0.66578
0.00833475000000000;49.6991;0.66678
0.00834725000000000;49.6837;0.66778
0.00835975000000000;49.6682;0.66878
0.00837225000000000;49.6528;0.66978
0.00838475000000000;49.6373;0.67078
0.00839725000000000;49.6219;0.67178
0.00840975000000000;49.6064;0.67278
0.00842225000000000;49.591;0.67378
0.00843475000000000;49.5755;0.67478
0.00844725000000000;49.5601;0.67578
0.00845975000000000;49.5446;0.67678
0.00847225000000000;49.5292;0.67778
0.00848475000000000;49.5137;0.67878
0.00849725000000000;49.4983;0.67978
0.00850975000000000;49.4828;0.68078
0.00852225000000000;49.4674;0.68178
0.00853475000000000;49.4519;0.68278
0.00854725000000000;49.4365;0.68378
0.00855975000000000;49.421;0.68478
0.00857225000000000;49.4056;0.68578
0.00858475000000000;49.3901;0.68678
0.00859725000000000;49.3747;0.68778
0.00860975000000000;49.3592;0.68878
0.00862225000000000;49.3438;0.68978
0.00863475000000000;49.3283;0.69078
0.00864725000000000;49.3129;0.69178
0.00865975000000000;49.2974;0.69278
0.00867225000000000;49.282;0.69378
0.00868475000000000;49.2665;0.69478
0.00869725000000000;49.2511;0.69578
0.00870975000000000;49.2356;0.69678
0.00872225000000000;49.2096;0.69778
0.00873475000000000;49.1787;0.69878
0.00874725000000000;49.1478;0.69978
0.00875975000000000;49.1169;0.70078
0.00877225000000000;49.086;0.70178
0.00878475000000000;49.0551;0.70278
0.00879725000000000;49.0242;0.70378
0.00880975000000000;48.9933;0.70478
0.00882225000000000;48.9624;0.70578
0.00883475000000000;48.9315;0.70678
0.00884725000000000;48.9006;0.70778
0.00885975000000000;48.8697;0.70878
0.00887225000000000;48.8388;0.70978
0.00888475000000000;48.808;0.71078
0.00889725000000000;48.7771;0.71178
0.00890975000000000;48.7462;0.71278
0.00892225000000000;48.7153;0.71378
0.00893475000000000;48.6844;0.71478
0.00894725000000000;48.6535;0.71578
0.00895975000000000;48.6226;0.71678
0.00897225000000000;48.5917;0.71778
0.00898475000000000;48.5608;0.71878
0.00899725000000000;48.5299;0.71978
0.00900975000000000;48.499;0.72078
0.00902225000000000;48.4681;0.72178
0.00903475000000000;48.4372;0.72278
0.00904725000000000;48.4063;0.72378
0.00905975000000000;48.3754;0.72478
0.00907225000000000;48.3445;0.72578
0.00908475000000000;48.3136;0.72678
0.00909725000000000;48.2827;0.72778
0.00910975000000000;48.2518;0.72878
0.00912225000000000;48.2209;0.72978
0.00913475000000000;48.1673;0.73078
0.00914725000000000;48.0901;0.73178
0.00915975000000000;48.0128;0.73278
0.00917225000000000;47.9356;0.73378
0.00918475000000000;47.8583;0.73478
0.00919725000000000;47.7811;0.73578
0.00920975000000000;47.7039;0.73678
0.00922225000000000;47.6266;0.73778
0.00923475000000000;47.5494;0.73878
0.00924725000000000;47.4721;0.73978
0.00925975000000000;47.3949;0.74078
0.00927225000000000;47.3176;0.74178
0.00928475000000000;47.2404;0.74278
0.00929725000000000;47.1631;0.74378
0.00930975000000000;47.0859;0.74478
0.00932225000000000;47.0087;0.74578
0.00933475000000000;46.9314;0.74678
0.00934725000000000;46.8542;0.74778
0.00935975000000000;46.7769;0.74878
0.00937225000000000;46.6997;0.74978
0.00938475000000000;46.6224;0.75078
0.00939725000000000;46.5452;0.75178
0.00940975000000000;46.468;0.75278
0.00942225000000000;46.3907;0.75378
0.00943475000000000;46.3135;0.75478
0.00944725000000000;46.2362;0.75578
0.00945975000000000;46.159;0.75678
0.00947225000000000;46.0817;0.75778
0.00948475000000000;46.0045;0.75878
0.00949725000000000;45.9273;0.75978
0.00950975000000000;45.85;0.76078
0.00952225000000000;45.7728;0.76178
0.00953475000000000;45.6955;0.76278
0.00954725000000000;45.6228;0.76378
0.00955975000000000;45.561;0.76478
0.00957225000000000;45.4992;0.76578
0.00958475000000000;45.4374;0.76678
0.00959725000000000;45.3756;0.76778
0.00960975000000000;45.3139;0.76878
0.00962225000000000;45.2521;0.76978
0.00963475000000000;45.1903;0.77078
0.00964725000000000;45.1285;0.77178
0.00965975000000000;45.0667;0.77278
0.00967225000000000;45.0049;0.77378
