Test unit;I1;
-0.0348672500000000;-51.7949;-2.78938
-0.0348547500000000;-51.7949;-2.78838
-0.0348422500000000;-51.7949;-2.78738
-0.0348297500000000;-51.7949;-2.78638
-0.0348172500000000;-51.7949;-2.78538
-0.0348047500000000;-51.7949;-2.78438
-0.0347922500000000;-51.7949;-2.78338
-0.0347797500000000;-51.7949;-2.78238
-0.0347672500000000;-51.7949;-2.78138
-0.0347547500000000;-51.7949;-2.78038
-0.0347422500000000;-51.7949;-2.77938
-0.0347297500000000;-51.7949;-2.77838
-0.0347172500000000;-51.7949;-2.77738
-0.0347047500000000;-51.7949;-2.77638
-0.0346922500000000;-51.7949;-2.77538
-0.0346797500000000;-51.7949;-2.77438
-0.0346672500000000;-51.7949;-2.77338
-0.0346547500000000;-51.7949;-2.77238
-0.0346422500000000;-51.7949;-2.77138
-0.0346297500000000;-51.7949;-2.77038
-0.0346172500000000;-51.7949;-2.76938
-0.0346047500000000;-51.7949;-2.76838
-0.0345922500000000;-51.7949;-2.76738
-0.0345797500000000;-51.7949;-2.76638
-0.0345672500000000;-51.7949;-2.76538
-0.0345547500000000;-51.7949;-2.76438
-0.0345422500000000;-51.7949;-2.76338
-0.0345297500000000;-51.7949;-2.76238
-0.0345172500000000;-51.7949;-2.76138
-0.0345047500000000;-51.7949;-2.76038
-0.0344922500000000;-51.7949;-2.75938
-0.0344797500000000;-51.7949;-2.75838
-0.0344672500000000;-51.7949;-2.75738
-0.0344547500000000;-51.7949;-2.75638
-0.0344422500000000;-51.7949;-2.75538
-0.0344297500000000;-51.7949;-2.75438
-0.0344172500000000;-51.7949;-2.75338
-0.0344047500000000;-51.7949;-2.75238
-0.0343922500000000;-51.7949;-2.75138
-0.0343797500000000;-51.7949;-2.75038
-0.0343672500000000;-51.7949;-2.74938
-0.0343547500000000;-51.7949;-2.74838
-0.0343422500000000;-51.7949;-2.74738
-0.0343297500000000;-51.7949;-2.74638
-0.0343172500000000;-51.7949;-2.74538
-0.0343047500000000;-51.7949;-2.74438
-0.0342922500000000;-51.7949;-2.74338
-0.0342797500000000;-51.7949;-2.74238
-0.0342672500000000;-51.7949;-2.74138
-0.0342547500000000;-51.7949;-2.74038
-0.0342422500000000;-51.7949;-2.73938
-0.0342297500000000;-51.7949;-2.73838
-0.0342172500000000;-51.7949;-2.73738
-0.0342047500000000;-51.7949;-2.73638
-0.0341922500000000;-51.7949;-2.73538
-0.0341797500000000;-51.7949;-2.73438
-0.0341672500000000;-51.7949;-2.73338
-0.0341547500000000;-51.7949;-2.73238
-0.0341422500000000;-51.7949;-2.73138
-0.0341297500000000;-51.7949;-2.73038
-0.0341172500000000;-51.7949;-2.72938
-0.0341047500000000;-51.7949;-2.72838
-0.0340922500000000;-51.7949;-2.72738
-0.0340797500000000;-51.7949;-2.72638
-0.0340672500000000;-51.7949;-2.72538
-0.0340547500000000;-51.7949;-2.72438
-0.0340422500000000;-51.7949;-2.72338
-0.0340297500000000;-51.7949;-2.72238
-0.0340172500000000;-51.7949;-2.72138
-0.0340047500000000;-51.7949;-2.72038
-0.0339922500000000;-51.7949;-2.71938
-0.0339797500000000;-51.7949;-2.71838
-0.0339672500000000;-51.7949;-2.71738
-0.0339547500000000;-51.7949;-2.71638
-0.0339422500000000;-51.7949;-2.71538
-0.0339297500000000;-51.7949;-2.71438
-0.0339172500000000;-51.7949;-2.71338
-0.0339047500000000;-51.7949;-2.71238
-0.0338922500000000;-51.7949;-2.71138
-0.0338797500000000;-51.7949;-2.71038
-0.0338672500000000;-51.7949;-2.70938
-0.0338547500000000;-51.7949;-2.70838
-0.0338422500000000;-51.7949;-2.70738
-0.0338297500000000;-51.7949;-2.70638
-0.0338172500000000;-51.7949;-2.70538
-0.0338047500000000;-51.7949;-2.70438
-0.0337922500000000;-51.7949;-2.70338
-0.0337797500000000;-51.7949;-2.70238
-0.0337672500000000;-51.7949;-2.70138
-0.0337547500000000;-51.7949;-2.70038
-0.0337422500000000;-51.7949;-2.69938
-0.0337297500000000;-51.7949;-2.69838
-0.0337172500000000;-51.7949;-2.69738
-0.0337047500000000;-51.7949;-2.69638
-0.0336922500000000;-51.7949;-2.69538
-0.0336797500000000;-51.7949;-2.69438
-0.0336672500000000;-51.7949;-2.69338
-0.0336547500000000;-51.7949;-2.69238
-0.0336422500000000;-51.7949;-2.69138
-0.0336297500000000;-51.7949;-2.69038
-0.0336172500000000;-51.7949;-2.68938
-0.0336047500000000;-51.7949;-2.68838
-0.0335922500000000;-51.7949;-2.68738
-0.0335797500000000;-51.7949;-2.68638
-0.0335672500000000;-51.7949;-2.68538
-0.0335547500000000;-51.7949;-2.68438
-0.0335422500000000;-51.7949;-2.68338
-0.0335297500000000;-51.7949;-2.68238
-0.0335172500000000;-51.7949;-2.68138
-0.0335047500000000;-51.7949;-2.68038
-0.0334922500000000;-51.7949;-2.67938
-0.0334797500000000;-51.7949;-2.67838
-0.0334672500000000;-51.7949;-2.67738
-0.0334547500000000;-51.7949;-2.67638
-0.0334422500000000;-51.7949;-2.67538
-0.0334297500000000;-51.7949;-2.67438
-0.0334172500000000;-51.7949;-2.67338
-0.0334047500000000;-51.7949;-2.67238
-0.0333922500000000;-51.7949;-2.67138
-0.0333797500000000;-51.7949;-2.67038
-0.0333672500000000;-51.7949;-2.66938
-0.0333547500000000;-51.7949;-2.66838
-0.0333422500000000;-51.7949;-2.66738
-0.0333297500000000;-51.7949;-2.66638
-0.0333172500000000;-51.7949;-2.66538
-0.0333047500000000;-51.7949;-2.66438
-0.0332922500000000;-51.7949;-2.66338
-0.0332797500000000;-51.7949;-2.66238
-0.0332672500000000;-51.7949;-2.66138
-0.0332547500000000;-51.7949;-2.66038
-0.0332422500000000;-51.7949;-2.65938
-0.0332297500000000;-51.7949;-2.65838
-0.0332172500000000;-51.7949;-2.65738
-0.0332047500000000;-51.7949;-2.65638
-0.0331922500000000;-51.7949;-2.65538
-0.0331797500000000;-51.7949;-2.65438
-0.0331672500000000;-51.7949;-2.65338
-0.0331547500000000;-51.7949;-2.65238
-0.0331422500000000;-51.7949;-2.65138
-0.0331297500000000;-51.7949;-2.65038
-0.0331172500000000;-51.7949;-2.64938
-0.0331047500000000;-51.7949;-2.64838
-0.0330922500000000;-51.7949;-2.64738
-0.0330797500000000;-51.7949;-2.64638
-0.0330672500000000;-51.7949;-2.64538
-0.0330547500000000;-51.7949;-2.64438
-0.0330422500000000;-51.7949;-2.64338
-0.0330297500000000;-51.7949;-2.64238
-0.0330172500000000;-51.7949;-2.64138
-0.0330047500000000;-51.7949;-2.64038
-0.0329922500000000;-51.7949;-2.63938
-0.0329797500000000;-51.7949;-2.63838
-0.0329672500000000;-51.7949;-2.63738
-0.0329547500000000;-51.7949;-2.63638
-0.0329422500000000;-51.7949;-2.63538
-0.0329297500000000;-51.7949;-2.63438
-0.0329172500000000;-51.7949;-2.63338
-0.0329047500000000;-51.7949;-2.63238
-0.0328922500000000;-51.7949;-2.63138
-0.0328797500000000;-51.7949;-2.63038
-0.0328672500000000;-51.7949;-2.62938
-0.0328547500000000;-51.7949;-2.62838
-0.0328422500000000;-51.7949;-2.62738
-0.0328297500000000;-51.7949;-2.62638
-0.0328172500000000;-51.7949;-2.62538
-0.0328047500000000;-51.7949;-2.62438
-0.0327922500000000;-51.7949;-2.62338
-0.0327797500000000;-51.7949;-2.62238
-0.0327672500000000;-51.7949;-2.62138
-0.0327547500000000;-51.7949;-2.62038
-0.0327422500000000;-51.7949;-2.61938
-0.0327297500000000;-51.7949;-2.61838
-0.0327172500000000;-51.7949;-2.61738
-0.0327047500000000;-51.7949;-2.61638
-0.0326922500000000;-51.7949;-2.61538
-0.0326797500000000;-51.7949;-2.61438
-0.0326672500000000;-51.7949;-2.61338
-0.0326547500000000;-51.7949;-2.61238
-0.0326422500000000;-51.7949;-2.61138
-0.0326297500000000;-51.7949;-2.61038
-0.0326172500000000;-51.7949;-2.60938
-0.0326047500000000;-51.7949;-2.60838
-0.0325922500000000;-51.7949;-2.60738
-0.0325797500000000;-51.7949;-2.60638
-0.0325672500000000;-51.7949;-2.60538
-0.0325547500000000;-51.7949;-2.60438
-0.0325422500000000;-51.7949;-2.60338
-0.0325297500000000;-51.7949;-2.60238
-0.0325172500000000;-51.7949;-2.60138
-0.0325047500000000;-51.7949;-2.60038
-0.0324922500000000;-51.7949;-2.59938
-0.0324797500000000;-51.7949;-2.59838
-0.0324672500000000;-51.7949;-2.59738
-0.0324547500000000;-51.7949;-2.59638
-0.0324422500000000;-51.7949;-2.59538
-0.0324297500000000;-51.7949;-2.59438
-0.0324172500000000;-51.7949;-2.59338
-0.0324047500000000;-51.7949;-2.59238
-0.0323922500000000;-51.7949;-2.59138
-0.0323797500000000;-51.7949;-2.59038
-0.0323672500000000;-51.7949;-2.58938
-0.0323547500000000;-51.7949;-2.58838
-0.0323422500000000;-51.7949;-2.58738
-0.0323297500000000;-51.7949;-2.58638
-0.0323172500000000;-51.7949;-2.58538
-0.0323047500000000;-51.7949;-2.58438
-0.0322922500000000;-51.7949;-2.58338
-0.0322797500000000;-51.7949;-2.58238
-0.0322672500000000;-51.7949;-2.58138
-0.0322547500000000;-51.7949;-2.58038
-0.0322422500000000;-51.7949;-2.57938
-0.0322297500000000;-51.7949;-2.57838
-0.0322172500000000;-51.7949;-2.57738
-0.0322047500000000;-51.7949;-2.57638
-0.0321922500000000;-51.7949;-2.57538
-0.0321797500000000;-51.7949;-2.57438
-0.0321672500000000;-51.7949;-2.57338
-0.0321547500000000;-51.7949;-2.57238
-0.0321422500000000;-51.7949;-2.57138
-0.0321297500000000;-51.7949;-2.57038
-0.0321172500000000;-51.7949;-2.56938
-0.0321047500000000;-51.7949;-2.56838
-0.0320922500000000;-51.7949;-2.56738
-0.0320797500000000;-51.7949;-2.56638
-0.0320672500000000;-51.7949;-2.56538
-0.0320547500000000;-51.7949;-2.56438
-0.0320422500000000;-51.7949;-2.56338
-0.0320297500000000;-51.7949;-2.56238
-0.0320172500000000;-51.7949;-2.56138
-0.0320047500000000;-51.7949;-2.56038
-0.0319922500000000;-51.7949;-2.55938
-0.0319797500000000;-51.7949;-2.55838
-0.0319672500000000;-51.7949;-2.55738
-0.0319547500000000;-51.7949;-2.55638
-0.0319422500000000;-51.7949;-2.55538
-0.0319297500000000;-51.7949;-2.55438
-0.0319172500000000;-51.7949;-2.55338
-0.0319047500000000;-51.7949;-2.55238
-0.0318922500000000;-51.7949;-2.55138
-0.0318797500000000;-51.7949;-2.55038
-0.0318672500000000;-51.7949;-2.54938
-0.0318547500000000;-51.7949;-2.54838
-0.0318422500000000;-51.7949;-2.54738
-0.0318297500000000;-51.7949;-2.54638
-0.0318172500000000;-51.7949;-2.54538
-0.0318047500000000;-51.7949;-2.54438
-0.0317922500000000;-51.7949;-2.54338
-0.0317797500000000;-51.7949;-2.54238
-0.0317672500000000;-51.7949;-2.54138
-0.0317547500000000;-51.7949;-2.54038
-0.0317422500000000;-51.7949;-2.53938
-0.0317297500000000;-51.7949;-2.53838
-0.0317172500000000;-51.7949;-2.53738
-0.0317047500000000;-51.7949;-2.53638
-0.0316922500000000;-51.7949;-2.53538
-0.0316797500000000;-51.7949;-2.53438
-0.0316672500000000;-51.7949;-2.53338
-0.0316547500000000;-51.7949;-2.53238
-0.0316422500000000;-51.7949;-2.53138
-0.0316297500000000;-51.7949;-2.53038
-0.0316172500000000;-51.7949;-2.52938
-0.0316047500000000;-51.7949;-2.52838
-0.0315922500000000;-51.7949;-2.52738
-0.0315797500000000;-51.7949;-2.52638
-0.0315672500000000;-51.7949;-2.52538
-0.0315547500000000;-51.7949;-2.52438
-0.0315422500000000;-51.7949;-2.52338
-0.0315297500000000;-51.7949;-2.52238
-0.0315172500000000;-51.7949;-2.52138
-0.0315047500000000;-51.7949;-2.52038
-0.0314922500000000;-51.7949;-2.51938
-0.0314797500000000;-51.7949;-2.51838
-0.0314672500000000;-51.7949;-2.51738
-0.0314547500000000;-51.7949;-2.51638
-0.0314422500000000;-51.7949;-2.51538
-0.0314297500000000;-51.7949;-2.51438
-0.0314172500000000;-51.7949;-2.51338
-0.0314047500000000;-51.7949;-2.51238
-0.0313922500000000;-51.7949;-2.51138
-0.0313797500000000;-51.7949;-2.51038
-0.0313672500000000;-51.7949;-2.50938
-0.0313547500000000;-51.7949;-2.50838
-0.0313422500000000;-51.7949;-2.50738
-0.0313297500000000;-51.7949;-2.50638
-0.0313172500000000;-51.7949;-2.50538
-0.0313047500000000;-51.7949;-2.50438
-0.0312922500000000;-51.7949;-2.50338
-0.0312797500000000;-51.7949;-2.50238
-0.0312672500000000;-51.7949;-2.50138
-0.0312547500000000;-51.7949;-2.50038
-0.0312422500000000;-51.7949;-2.49938
-0.0312297500000000;-51.7949;-2.49838
-0.0312172500000000;-51.7949;-2.49738
-0.0312047500000000;-51.7949;-2.49638
-0.0311922500000000;-51.7949;-2.49538
-0.0311797500000000;-51.7949;-2.49438
-0.0311672500000000;-51.7949;-2.49338
-0.0311547500000000;-51.7949;-2.49238
-0.0311422500000000;-51.7949;-2.49138
-0.0311297500000000;-51.7949;-2.49038
-0.0311172500000000;-51.7949;-2.48938
-0.0311047500000000;-51.7949;-2.48838
-0.0310922500000000;-51.7949;-2.48738
-0.0310797500000000;-51.7949;-2.48638
-0.0310672500000000;-51.7949;-2.48538
-0.0310547500000000;-51.7949;-2.48438
-0.0310422500000000;-51.7949;-2.48338
-0.0310297500000000;-51.7949;-2.48238
-0.0310172500000000;-51.7949;-2.48138
-0.0310047500000000;-51.7949;-2.48038
-0.0309922500000000;-51.7949;-2.47938
-0.0309797500000000;-51.7949;-2.47838
-0.0309672500000000;-51.7949;-2.47738
-0.0309547500000000;-51.7949;-2.47638
-0.0309422500000000;-51.7949;-2.47538
-0.0309297500000000;-51.7949;-2.47438
-0.0309172500000000;-51.7949;-2.47338
-0.0309047500000000;-51.7949;-2.47238
-0.0308922500000000;-51.7949;-2.47138
-0.0308797500000000;-51.7949;-2.47038
-0.0308672500000000;-51.7949;-2.46938
-0.0308547500000000;-51.7949;-2.46838
-0.0308422500000000;-51.7949;-2.46738
-0.0308297500000000;-51.7949;-2.46638
-0.0308172500000000;-51.7949;-2.46538
-0.0308047500000000;-51.7949;-2.46438
-0.0307922500000000;-51.7949;-2.46338
-0.0307797500000000;-51.7949;-2.46238
-0.0307672500000000;-51.7949;-2.46138
-0.0307547500000000;-51.7949;-2.46038
-0.0307422500000000;-51.7949;-2.45938
-0.0307297500000000;-51.7949;-2.45838
-0.0307172500000000;-51.7949;-2.45738
-0.0307047500000000;-51.7949;-2.45638
-0.0306922500000000;-51.7949;-2.45538
-0.0306797500000000;-51.7949;-2.45438
-0.0306672500000000;-51.7949;-2.45338
-0.0306547500000000;-51.7949;-2.45238
-0.0306422500000000;-51.7949;-2.45138
-0.0306297500000000;-51.7949;-2.45038
-0.0306172500000000;-51.7949;-2.44938
-0.0306047500000000;-51.7949;-2.44838
-0.0305922500000000;-51.7949;-2.44738
-0.0305797500000000;-51.7949;-2.44638
-0.0305672500000000;-51.7949;-2.44538
-0.0305547500000000;-51.7949;-2.44438
-0.0305422500000000;-51.7949;-2.44338
-0.0305297500000000;-51.7949;-2.44238
-0.0305172500000000;-51.7949;-2.44138
-0.0305047500000000;-51.7949;-2.44038
-0.0304922500000000;-51.7949;-2.43938
-0.0304797500000000;-51.7949;-2.43838
-0.0304672500000000;-51.7949;-2.43738
-0.0304547500000000;-51.7949;-2.43638
-0.0304422500000000;-51.7949;-2.43538
-0.0304297500000000;-51.7949;-2.43438
-0.0304172500000000;-51.7949;-2.43338
-0.0304047500000000;-51.7949;-2.43238
-0.0303922500000000;-51.7949;-2.43138
-0.0303797500000000;-51.7949;-2.43038
-0.0303672500000000;-51.7949;-2.42938
-0.0303547500000000;-51.7949;-2.42838
-0.0303422500000000;-51.7949;-2.42738
-0.0303297500000000;-51.7949;-2.42638
-0.0303172500000000;-51.7949;-2.42538
-0.0303047500000000;-51.7949;-2.42438
-0.0302922500000000;-51.7949;-2.42338
-0.0302797500000000;-51.7949;-2.42238
-0.0302672500000000;-51.7949;-2.42138
-0.0302547500000000;-51.7949;-2.42038
-0.0302422500000000;-51.7949;-2.41938
-0.0302297500000000;-51.7949;-2.41838
-0.0302172500000000;-51.7949;-2.41738
-0.0302047500000000;-51.7949;-2.41638
-0.0301922500000000;-51.7949;-2.41538
-0.0301797500000000;-51.7949;-2.41438
-0.0301672500000000;-51.7949;-2.41338
-0.0301547500000000;-51.7949;-2.41238
-0.0301422500000000;-51.7949;-2.41138
-0.0301297500000000;-51.7949;-2.41038
-0.0301172500000000;-51.7949;-2.40938
-0.0301047500000000;-51.7949;-2.40838
-0.0300922500000000;-51.7949;-2.40738
-0.0300797500000000;-51.7949;-2.40638
-0.0300672500000000;-51.7949;-2.40538
-0.0300547500000000;-51.7949;-2.40438
-0.0300422500000000;-51.7949;-2.40338
-0.0300297500000000;-51.7949;-2.40238
-0.0300172500000000;-51.7949;-2.40138
-0.0300047500000000;-51.7949;-2.40038
-0.0299922500000000;-51.7949;-2.39938
-0.0299797500000000;-51.7949;-2.39838
-0.0299672500000000;-51.7949;-2.39738
-0.0299547500000000;-51.7949;-2.39638
-0.0299422500000000;-51.7949;-2.39538
-0.0299297500000000;-51.7949;-2.39438
-0.0299172500000000;-51.7949;-2.39338
-0.0299047500000000;-51.7949;-2.39238
-0.0298922500000000;-51.7949;-2.39138
-0.0298797500000000;-51.7949;-2.39038
-0.0298672500000000;-51.7949;-2.38938
-0.0298547500000000;-51.7949;-2.38838
-0.0298422500000000;-51.7949;-2.38738
-0.0298297500000000;-51.7949;-2.38638
-0.0298172500000000;-51.7949;-2.38538
-0.0298047500000000;-51.7949;-2.38438
-0.0297922500000000;-51.7949;-2.38338
-0.0297797500000000;-51.7949;-2.38238
-0.0297672500000000;-51.7949;-2.38138
-0.0297547500000000;-51.7949;-2.38038
-0.0297422500000000;-51.7949;-2.37938
-0.0297297500000000;-51.7949;-2.37838
-0.0297172500000000;-51.7949;-2.37738
-0.0297047500000000;-51.7949;-2.37638
-0.0296922500000000;-51.7949;-2.37538
-0.0296797500000000;-51.7949;-2.37438
-0.0296672500000000;-51.7949;-2.37338
-0.0296547500000000;-51.7949;-2.37238
-0.0296422500000000;-51.7949;-2.37138
-0.0296297500000000;-51.7949;-2.37038
-0.0296172500000000;-51.7949;-2.36938
-0.0296047500000000;-51.7949;-2.36838
-0.0295922500000000;-51.7949;-2.36738
-0.0295797500000000;-51.7949;-2.36638
-0.0295672500000000;-51.7949;-2.36538
-0.0295547500000000;-51.7949;-2.36438
-0.0295422500000000;-51.7949;-2.36338
-0.0295297500000000;-51.7949;-2.36238
-0.0295172500000000;-51.7949;-2.36138
-0.0295047500000000;-51.7949;-2.36038
-0.0294922500000000;-51.7949;-2.35938
-0.0294797500000000;-51.7949;-2.35838
-0.0294672500000000;-51.7949;-2.35738
-0.0294547500000000;-51.8021;-2.35638
-0.0294422500000000;-51.8175;-2.35538
-0.0294297500000000;-51.833;-2.35438
-0.0294172500000000;-51.8484;-2.35338
-0.0294047500000000;-51.8639;-2.35238
-0.0293922500000000;-51.8793;-2.35138
-0.0293797500000000;-51.8948;-2.35038
-0.0293672500000000;-51.9102;-2.34938
-0.0293547500000000;-51.9257;-2.34838
-0.0293422500000000;-51.9411;-2.34738
-0.0293297500000000;-51.9566;-2.34638
-0.0293172500000000;-51.972;-2.34538
-0.0293047500000000;-51.9875;-2.34438
-0.0292922500000000;-52.0029;-2.34338
-0.0292797500000000;-52.0184;-2.34238
-0.0292672500000000;-52.0338;-2.34138
-0.0292547500000000;-52.0493;-2.34038
-0.0292422500000000;-52.0647;-2.33938
-0.0292297500000000;-52.0802;-2.33838
-0.0292172500000000;-52.0956;-2.33738
-0.0292047500000000;-52.1111;-2.33638
-0.0291922500000000;-52.1265;-2.33538
-0.0291797500000000;-52.1419;-2.33438
-0.0291672500000000;-52.1574;-2.33338
-0.0291547500000000;-52.1728;-2.33238
-0.0291422500000000;-52.1883;-2.33138
-0.0291297500000000;-52.2037;-2.33038
-0.0291172500000000;-52.2192;-2.32938
-0.0291047500000000;-52.2346;-2.32838
-0.0290922500000000;-52.2501;-2.32738
-0.0290797500000000;-52.2655;-2.32638
-0.0290672500000000;-52.281;-2.32538
-0.0290547500000000;-52.2964;-2.32438
-0.0290422500000000;-52.3077;-2.32338
-0.0290297500000000;-52.3077;-2.32238
-0.0290172500000000;-52.3077;-2.32138
-0.0290047500000000;-52.3077;-2.32038
-0.0289922500000000;-52.3077;-2.31938
-0.0289797500000000;-52.3077;-2.31838
-0.0289672500000000;-52.3077;-2.31738
-0.0289547500000000;-52.3077;-2.31638
-0.0289422500000000;-52.3077;-2.31538
-0.0289297500000000;-52.3077;-2.31438
-0.0289172500000000;-52.3077;-2.31338
-0.0289047500000000;-52.3077;-2.31238
-0.0288922500000000;-52.3077;-2.31138
-0.0288797500000000;-52.3077;-2.31038
-0.0288672500000000;-52.3077;-2.30938
-0.0288547500000000;-52.3077;-2.30838
-0.0288422500000000;-52.3077;-2.30738
-0.0288297500000000;-52.3077;-2.30638
-0.0288172500000000;-52.3077;-2.30538
-0.0288047500000000;-52.3077;-2.30438
-0.0287922500000000;-52.3077;-2.30338
-0.0287797500000000;-52.3077;-2.30238
-0.0287672500000000;-52.3077;-2.30138
-0.0287547500000000;-52.3077;-2.30038
-0.0287422500000000;-52.3077;-2.29938
-0.0287297500000000;-52.3077;-2.29838
-0.0287172500000000;-52.3077;-2.29738
-0.0287047500000000;-52.3077;-2.29638
-0.0286922500000000;-52.3077;-2.29538
-0.0286797500000000;-52.3077;-2.29438
-0.0286672500000000;-52.3077;-2.29338
-0.0286547500000000;-52.3077;-2.29238
-0.0286422500000000;-52.3077;-2.29138
-0.0286297500000000;-52.3089;-2.29038
-0.0286172500000000;-52.3243;-2.28938
-0.0286047500000000;-52.3398;-2.28838
-0.0285922500000000;-52.3552;-2.28738
-0.0285797500000000;-52.3707;-2.28638
-0.0285672500000000;-52.3861;-2.28538
-0.0285547500000000;-52.4016;-2.28438
-0.0285422500000000;-52.417;-2.28338
-0.0285297500000000;-52.4325;-2.28238
-0.0285172500000000;-52.4479;-2.28138
-0.0285047500000000;-52.4634;-2.28038
-0.0284922500000000;-52.4788;-2.27938
-0.0284797500000000;-52.4943;-2.27838
-0.0284672500000000;-52.5097;-2.27738
-0.0284547500000000;-52.5252;-2.27638
-0.0284422500000000;-52.5406;-2.27538
-0.0284297500000000;-52.5561;-2.27438
-0.0284172500000000;-52.5715;-2.27338
-0.0284047500000000;-52.5869;-2.27238
-0.0283922500000000;-52.6024;-2.27138
-0.0283797500000000;-52.6178;-2.27038
-0.0283672500000000;-52.6333;-2.26938
-0.0283547500000000;-52.6487;-2.26838
-0.0283422500000000;-52.6642;-2.26738
-0.0283297500000000;-52.6796;-2.26638
-0.0283172500000000;-52.6951;-2.26538
-0.0283047500000000;-52.7105;-2.26438
-0.0282922500000000;-52.726;-2.26338
-0.0282797500000000;-52.7414;-2.26238
-0.0282672500000000;-52.7569;-2.26138
-0.0282547500000000;-52.7723;-2.26038
-0.0282422500000000;-52.7878;-2.25938
-0.0282297500000000;-52.8032;-2.25838
-0.0282172500000000;-52.8187;-2.25738
-0.0282047500000000;-52.8341;-2.25638
-0.0281922500000000;-52.8496;-2.25538
-0.0281797500000000;-52.865;-2.25438
-0.0281672500000000;-52.8805;-2.25338
-0.0281547500000000;-52.8959;-2.25238
-0.0281422500000000;-52.9114;-2.25138
-0.0281297500000000;-52.9268;-2.25038
-0.0281172500000000;-52.9423;-2.24938
-0.0281047500000000;-52.9577;-2.24838
-0.0280922500000000;-52.9732;-2.24738
-0.0280797500000000;-52.9886;-2.24638
-0.0280672500000000;-53.0041;-2.24538
-0.0280547500000000;-53.0195;-2.24438
-0.0280422500000000;-53.035;-2.24338
-0.0280297500000000;-53.0504;-2.24238
-0.0280172500000000;-53.0659;-2.24138
-0.0280047500000000;-53.0813;-2.24038
-0.0279922500000000;-53.0968;-2.23938
-0.0279797500000000;-53.1122;-2.23838
-0.0279672500000000;-53.1277;-2.23738
-0.0279547500000000;-53.1431;-2.23638
-0.0279422500000000;-53.1586;-2.23538
-0.0279297500000000;-53.174;-2.23438
-0.0279172500000000;-53.1894;-2.23338
-0.0279047500000000;-53.2049;-2.23238
-0.0278922500000000;-53.2203;-2.23138
-0.0278797500000000;-53.2358;-2.23038
-0.0278672500000000;-53.2512;-2.22938
-0.0278547500000000;-53.2667;-2.22838
-0.0278422500000000;-53.2821;-2.22738
-0.0278297500000000;-53.2976;-2.22638
-0.0278172500000000;-53.313;-2.22538
-0.0278047500000000;-53.3285;-2.22438
-0.0277922500000000;-53.3333;-2.22338
-0.0277797500000000;-53.3333;-2.22238
-0.0277672500000000;-53.3333;-2.22138
-0.0277547500000000;-53.3333;-2.22038
-0.0277422500000000;-53.3333;-2.21938
-0.0277297500000000;-53.3333;-2.21838
-0.0277172500000000;-53.3333;-2.21738
-0.0277047500000000;-53.3333;-2.21638
-0.0276922500000000;-53.3333;-2.21538
-0.0276797500000000;-53.3333;-2.21438
-0.0276672500000000;-53.3333;-2.21338
-0.0276547500000000;-53.3333;-2.21238
-0.0276422500000000;-53.3333;-2.21138
-0.0276297500000000;-53.3333;-2.21038
-0.0276172500000000;-53.3333;-2.20938
-0.0276047500000000;-53.3333;-2.20838
-0.0275922500000000;-53.3333;-2.20738
-0.0275797500000000;-53.3333;-2.20638
-0.0275672500000000;-53.3333;-2.20538
-0.0275547500000000;-53.3333;-2.20438
-0.0275422500000000;-53.3333;-2.20338
-0.0275297500000000;-53.3333;-2.20238
-0.0275172500000000;-53.3333;-2.20138
-0.0275047500000000;-53.3333;-2.20038
-0.0274922500000000;-53.3333;-2.19938
-0.0274797500000000;-53.3333;-2.19838
-0.0274672500000000;-53.3333;-2.19738
-0.0274547500000000;-53.3333;-2.19638
-0.0274422500000000;-53.3333;-2.19538
-0.0274297500000000;-53.3333;-2.19438
-0.0274172500000000;-53.3333;-2.19338
-0.0274047500000000;-53.3333;-2.19238
-0.0273922500000000;-53.3333;-2.19138
-0.0273797500000000;-53.3333;-2.19038
-0.0273672500000000;-53.3333;-2.18938
-0.0273547500000000;-53.3333;-2.18838
-0.0273422500000000;-53.3333;-2.18738
-0.0273297500000000;-53.3333;-2.18638
-0.0273172500000000;-53.3333;-2.18538
-0.0273047500000000;-53.3333;-2.18438
-0.0272922500000000;-53.3333;-2.18338
-0.0272797500000000;-53.3333;-2.18238
-0.0272672500000000;-53.3333;-2.18138
-0.0272547500000000;-53.3333;-2.18038
-0.0272422500000000;-53.3333;-2.17938
-0.0272297500000000;-53.3333;-2.17838
-0.0272172500000000;-53.3333;-2.17738
-0.0272047500000000;-53.3333;-2.17638
-0.0271922500000000;-53.3333;-2.17538
-0.0271797500000000;-53.3333;-2.17438
-0.0271672500000000;-53.3333;-2.17338
-0.0271547500000000;-53.3333;-2.17238
-0.0271422500000000;-53.3333;-2.17138
-0.0271297500000000;-53.3333;-2.17038
-0.0271172500000000;-53.3333;-2.16938
-0.0271047500000000;-53.3333;-2.16838
-0.0270922500000000;-53.3333;-2.16738
-0.0270797500000000;-53.3333;-2.16638
-0.0270672500000000;-53.3333;-2.16538
-0.0270547500000000;-53.3333;-2.16438
-0.0270422500000000;-53.3333;-2.16338
-0.0270297500000000;-53.3333;-2.16238
-0.0270172500000000;-53.3333;-2.16138
-0.0270047500000000;-53.3333;-2.16038
-0.0269922500000000;-53.3333;-2.15938
-0.0269797500000000;-53.3333;-2.15838
-0.0269672500000000;-53.3333;-2.15738
-0.0269547500000000;-53.3333;-2.15638
-0.0269422500000000;-53.3333;-2.15538
-0.0269297500000000;-53.3333;-2.15438
