Test unit;URM2;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.00729387500000000;-41.6027;-0.58351
-0.00728137500000000;-41.6181;-0.58251
-0.00726887500000000;-41.6336;-0.58151
-0.00725637500000000;-41.649;-0.58051
-0.00724387500000000;-41.6613;-0.57951
-0.00723137500000000;-41.6613;-0.57851
-0.00721887500000000;-41.6613;-0.57751
-0.00720637500000000;-41.6613;-0.57651
-0.00719387500000000;-41.6613;-0.57551
-0.00718137500000000;-41.6613;-0.57451
-0.00716887500000000;-41.6613;-0.57351
-0.00715637500000000;-41.6613;-0.57251
-0.00714387500000000;-41.6613;-0.57151
-0.00713137500000000;-41.6613;-0.57051
-0.00711887500000000;-41.6613;-0.56951
-0.00710637500000000;-41.6613;-0.56851
-0.00709387500000000;-41.6613;-0.56751
-0.00708137500000000;-41.6613;-0.56651
-0.00706887500000000;-41.6613;-0.56551
-0.00705637500000000;-41.6613;-0.56451
-0.00704387500000000;-41.6613;-0.56351
-0.00703137500000000;-41.6613;-0.56251
-0.00701887500000000;-41.6613;-0.56151
-0.00700637500000000;-41.6613;-0.56051
-0.00699387500000000;-41.6613;-0.55951
-0.00698137500000000;-41.6613;-0.55851
-0.00696887500000000;-41.6613;-0.55751
-0.00695637500000000;-41.6613;-0.55651
-0.00694387500000000;-41.6613;-0.55551
-0.00693137500000000;-41.6613;-0.55451
-0.00691887500000000;-41.6613;-0.55351
-0.00690637500000000;-41.6613;-0.55251
-0.00689387500000000;-41.6613;-0.55151
-0.00688137500000000;-41.6613;-0.55051
-0.00686887500000000;-41.6613;-0.54951
-0.00685637500000000;-41.6613;-0.54851
-0.00684387500000000;-41.6613;-0.54751
-0.00683137500000000;-41.6613;-0.54651
-0.00681887500000000;-41.6613;-0.54551
-0.00680637500000000;-41.6613;-0.54451
-0.00679387500000000;-41.6613;-0.54351
-0.00678137500000000;-41.6613;-0.54251
-0.00676887500000000;-41.6613;-0.54151
-0.00675637500000000;-41.6613;-0.54051
-0.00674387500000000;-41.6613;-0.53951
-0.00673137500000000;-41.6613;-0.53851
-0.00671887500000000;-41.6613;-0.53751
-0.00670637500000000;-41.6613;-0.53651
-0.00669387500000000;-41.6613;-0.53551
-0.00668137500000000;-41.6613;-0.53451
-0.00666887500000000;-41.6613;-0.53351
-0.00665637500000000;-41.6613;-0.53251
-0.00664387500000000;-41.6613;-0.53151
-0.00663137500000000;-41.6613;-0.53051
-0.00661887500000000;-41.6613;-0.52951
-0.00660637500000000;-41.6613;-0.52851
-0.00659387500000000;-41.6613;-0.52751
-0.00658137500000000;-41.6613;-0.52651
-0.00656887500000000;-41.6613;-0.52551
-0.00655637500000000;-41.6613;-0.52451
-0.00654387500000000;-41.6613;-0.52351
-0.00653137500000000;-41.6613;-0.52251
-0.00651887500000000;-41.6613;-0.52151
-0.00650637500000000;-41.6613;-0.52051
-0.00649387500000000;-41.6613;-0.51951
-0.00648137500000000;-41.6613;-0.51851
-0.00646887500000000;-41.6613;-0.51751
-0.00645637500000000;-41.6613;-0.51651
-0.00644387500000000;-41.6613;-0.51551
-0.00643137500000000;-41.6613;-0.51451
-0.00641887500000000;-41.6613;-0.51351
-0.00640637500000000;-41.6613;-0.51251
-0.00639387500000000;-41.6613;-0.51151
-0.00638137500000000;-41.6613;-0.51051
-0.00636887500000000;-41.6613;-0.50951
-0.00635637500000000;-41.6613;-0.50851
-0.00634387500000000;-41.6613;-0.50751
-0.00633137500000000;-41.6613;-0.50651
-0.00631887500000000;-41.6613;-0.50551
-0.00630637500000000;-41.6613;-0.50451
-0.00629387500000000;-41.6613;-0.50351
-0.00628137500000000;-41.6613;-0.50251
-0.00626887500000000;-41.6613;-0.50151
-0.00625637500000000;-41.6613;-0.50051
-0.00624387500000000;-41.6613;-0.49951
-0.00623137500000000;-41.6613;-0.49851
-0.00621887500000000;-41.6613;-0.49751
-0.00620637500000000;-41.6613;-0.49651
-0.00619387500000000;-41.6613;-0.49551
-0.00618137500000000;-41.6613;-0.49451
-0.00616887500000000;-41.6613;-0.49351
-0.00615637500000000;-41.6613;-0.49251
-0.00614387500000000;-41.6613;-0.49151
-0.00613137500000000;-41.6613;-0.49051
-0.00611887500000000;-41.6613;-0.48951
-0.00610637500000000;-41.6613;-0.48851
-0.00609387500000000;-41.6613;-0.48751
-0.00608137500000000;-41.6613;-0.48651
-0.00606887500000000;-41.6613;-0.48551
-0.00605637500000000;-41.6613;-0.48451
-0.00604387500000000;-41.6613;-0.48351
-0.00603137500000000;-41.6613;-0.48251
-0.00601887500000000;-41.6613;-0.48151
-0.00600637500000000;-41.6613;-0.48051
-0.00599387500000000;-41.674;-0.47951
-0.00598137500000000;-41.6894;-0.47851
-0.00596887500000000;-41.7049;-0.47751
-0.00595637500000000;-41.7203;-0.47651
-0.00594387500000000;-41.7357;-0.47551
-0.00593137500000000;-41.7512;-0.47451
-0.00591887500000000;-41.7666;-0.47351
-0.00590637500000000;-41.782;-0.47251
-0.00589387500000000;-41.7975;-0.47151
-0.00588137500000000;-41.8129;-0.47051
-0.00586887500000000;-41.8283;-0.46951
-0.00585637500000000;-41.8438;-0.46851
-0.00584387500000000;-41.8592;-0.46751
-0.00583137500000000;-41.8746;-0.46651
-0.00581887500000000;-41.8901;-0.46551
-0.00580637500000000;-41.9055;-0.46451
-0.00579387500000000;-41.9209;-0.46351
-0.00578137500000000;-41.9363;-0.46251
-0.00576887500000000;-41.9518;-0.46151
-0.00575637500000000;-41.9672;-0.46051
-0.00574387500000000;-41.9826;-0.45951
-0.00573137500000000;-41.9981;-0.45851
-0.00571887500000000;-42.0135;-0.45751
-0.00570637500000000;-42.0289;-0.45651
-0.00569387500000000;-42.0444;-0.45551
-0.00568137500000000;-42.0598;-0.45451
-0.00566887500000000;-42.0752;-0.45351
-0.00565637500000000;-42.0907;-0.45251
-0.00564387500000000;-42.1061;-0.45151
-0.00563137500000000;-42.1215;-0.45051
-0.00561887500000000;-42.137;-0.44951
-0.00560637500000000;-42.1524;-0.44851
-0.00559387500000000;-42.1678;-0.44751
-0.00558137500000000;-42.1725;-0.44651
-0.00556887500000000;-42.1725;-0.44551
-0.00555637500000000;-42.1725;-0.44451
-0.00554387500000000;-42.1725;-0.44351
-0.00553137500000000;-42.1725;-0.44251
-0.00551887500000000;-42.1725;-0.44151
-0.00550637500000000;-42.1725;-0.44051
-0.00549387500000000;-42.1725;-0.43951
-0.00548137500000000;-42.1725;-0.43851
-0.00546887500000000;-42.1725;-0.43751
-0.00545637500000000;-42.1725;-0.43651
-0.00544387500000000;-42.1725;-0.43551
-0.00543137500000000;-42.1725;-0.43451
-0.00541887500000000;-42.1725;-0.43351
-0.00540637500000000;-42.1725;-0.43251
-0.00539387500000000;-42.1725;-0.43151
-0.00538137500000000;-42.1725;-0.43051
-0.00536887500000000;-42.1725;-0.42951
-0.00535637500000000;-42.1725;-0.42851
-0.00534387500000000;-42.1725;-0.42751
-0.00533137500000000;-42.1725;-0.42651
-0.00531887500000000;-42.1725;-0.42551
-0.00530637500000000;-42.1725;-0.42451
-0.00529387500000000;-42.1725;-0.42351
-0.00528137500000000;-42.1725;-0.42251
-0.00526887500000000;-42.1725;-0.42151
-0.00525637500000000;-42.1725;-0.42051
-0.00524387500000000;-42.1725;-0.41951
-0.00523137500000000;-42.1725;-0.41851
-0.00521887500000000;-42.1725;-0.41751
-0.00520637500000000;-42.1725;-0.41651
-0.00519387500000000;-42.1725;-0.41551
-0.00518137500000000;-42.1725;-0.41451
-0.00516887500000000;-42.1637;-0.41351
-0.00515637500000000;-42.1483;-0.41251
-0.00514387500000000;-42.1329;-0.41151
-0.00513137500000000;-42.1175;-0.41051
-0.00511887500000000;-42.102;-0.40951
-0.00510637500000000;-42.0866;-0.40851
-0.00509387500000000;-42.0712;-0.40751
-0.00508137500000000;-42.0557;-0.40651
-0.00506887500000000;-42.0403;-0.40551
-0.00505637500000000;-42.0249;-0.40451
-0.00504387500000000;-42.0094;-0.40351
-0.00503137500000000;-41.994;-0.40251
-0.00501887500000000;-41.9786;-0.40151
-0.00500637500000000;-41.9631;-0.40051
-0.00499387500000000;-41.9477;-0.39951
-0.00498137500000000;-41.9323;-0.39851
-0.00496887500000000;-41.9168;-0.39751
-0.00495637500000000;-41.9014;-0.39651
-0.00494387500000000;-41.886;-0.39551
-0.00493137500000000;-41.8706;-0.39451
-0.00491887500000000;-41.8551;-0.39351
-0.00490637500000000;-41.8397;-0.39251
-0.00489387500000000;-41.8243;-0.39151
-0.00488137500000000;-41.8088;-0.39051
-0.00486887500000000;-41.7934;-0.38951
-0.00485637500000000;-41.778;-0.38851
-0.00484387500000000;-41.7625;-0.38751
-0.00483137500000000;-41.7471;-0.38651
-0.00481887500000000;-41.7317;-0.38551
-0.00480637500000000;-41.7162;-0.38451
-0.00479387500000000;-41.7008;-0.38351
-0.00478137500000000;-41.6854;-0.38251
-0.00476887500000000;-41.6699;-0.38151
-0.00475637500000000;-41.6682;-0.38051
-0.00474387500000000;-41.6836;-0.37951
-0.00473137500000000;-41.699;-0.37851
-0.00471887500000000;-41.7145;-0.37751
-0.00470637500000000;-41.7299;-0.37651
-0.00469387500000000;-41.7453;-0.37551
-0.00468137500000000;-41.7608;-0.37451
-0.00466887500000000;-41.7762;-0.37351
-0.00465637500000000;-41.7916;-0.37251
-0.00464387500000000;-41.8071;-0.37151
-0.00463137500000000;-41.8225;-0.37051
-0.00461887500000000;-41.8379;-0.36951
-0.00460637500000000;-41.8533;-0.36851
-0.00459387500000000;-41.8688;-0.36751
-0.00458137500000000;-41.8842;-0.36651
-0.00456887500000000;-41.8996;-0.36551
-0.00455637500000000;-41.9151;-0.36451
-0.00454387500000000;-41.9305;-0.36351
-0.00453137500000000;-41.9459;-0.36251
-0.00451887500000000;-41.9614;-0.36151
-0.00450637500000000;-41.9768;-0.36051
-0.00449387500000000;-41.9922;-0.35951
-0.00448137500000000;-42.0077;-0.35851
-0.00446887500000000;-42.0231;-0.35751
-0.00445637500000000;-42.0385;-0.35651
-0.00444387500000000;-42.054;-0.35551
-0.00443137500000000;-42.0694;-0.35451
-0.00441887500000000;-42.0848;-0.35351
-0.00440637500000000;-42.1002;-0.35251
-0.00439387500000000;-42.1157;-0.35151
-0.00438137500000000;-42.1311;-0.35051
-0.00436887500000000;-42.1465;-0.34951
-0.00435637500000000;-42.162;-0.34851
-0.00434387500000000;-42.1725;-0.34751
-0.00433137500000000;-42.1725;-0.34651
-0.00431887500000000;-42.1725;-0.34551
-0.00430637500000000;-42.1725;-0.34451
-0.00429387500000000;-42.1725;-0.34351
-0.00428137500000000;-42.1725;-0.34251
-0.00426887500000000;-42.1725;-0.34151
-0.00425637500000000;-42.1725;-0.34051
-0.00424387500000000;-42.1725;-0.33951
-0.00423137500000000;-42.1725;-0.33851
-0.00421887500000000;-42.1725;-0.33751
-0.00420637500000000;-42.1725;-0.33651
-0.00419387500000000;-42.1725;-0.33551
-0.00418137500000000;-42.1725;-0.33451
-0.00416887500000000;-42.1725;-0.33351
-0.00415637500000000;-42.1725;-0.33251
-0.00414387500000000;-42.1725;-0.33151
-0.00413137500000000;-42.1725;-0.33051
-0.00411887500000000;-42.1725;-0.32951
-0.00410637500000000;-42.1725;-0.32851
-0.00409387500000000;-42.1725;-0.32751
-0.00408137500000000;-42.1725;-0.32651
-0.00406887500000000;-42.1725;-0.32551
-0.00405637500000000;-42.1725;-0.32451
-0.00404387500000000;-42.1725;-0.32351
-0.00403137500000000;-42.1725;-0.32251
-0.00401887500000000;-42.1725;-0.32151
-0.00400637500000000;-42.1725;-0.32051
-0.00399387500000000;-42.1725;-0.31951
-0.00398137500000000;-42.1725;-0.31851
-0.00396887500000000;-42.1725;-0.31751
-0.00395637500000000;-42.1725;-0.31651
-0.00394387500000000;-42.1725;-0.31551
-0.00393137500000000;-42.1725;-0.31451
-0.00391887500000000;-42.1725;-0.31351
-0.00390637500000000;-42.1725;-0.31251
-0.00389387500000000;-42.1725;-0.31151
-0.00388137500000000;-42.1725;-0.31051
-0.00386887500000000;-42.1725;-0.30951
-0.00385637500000000;-42.1725;-0.30851
-0.00384387500000000;-42.1725;-0.30751
-0.00383137500000000;-42.1725;-0.30651
-0.00381887500000000;-42.1725;-0.30551
-0.00380637500000000;-42.1725;-0.30451
-0.00379387500000000;-42.1725;-0.30351
-0.00378137500000000;-42.1725;-0.30251
-0.00376887500000000;-42.1725;-0.30151
-0.00375637500000000;-42.1725;-0.30051
-0.00374387500000000;-42.1725;-0.29951
-0.00373137500000000;-42.1725;-0.29851
-0.00371887500000000;-42.1725;-0.29751
-0.00370637500000000;-42.1725;-0.29651
-0.00369387500000000;-42.1725;-0.29551
-0.00368137500000000;-42.1725;-0.29451
-0.00366887500000000;-42.1725;-0.29351
-0.00365637500000000;-42.1725;-0.29251
-0.00364387500000000;-42.1725;-0.29151
-0.00363137500000000;-42.1725;-0.29051
-0.00361887500000000;-42.1725;-0.28951
-0.00360637500000000;-42.1725;-0.28851
-0.00359387500000000;-42.1725;-0.28751
-0.00358137500000000;-42.1725;-0.28651
-0.00356887500000000;-42.1725;-0.28551
-0.00355637500000000;-42.1725;-0.28451
-0.00354387500000000;-42.1725;-0.28351
-0.00353137500000000;-42.1725;-0.28251
-0.00351887500000000;-42.1725;-0.28151
-0.00350637500000000;-42.1725;-0.28051
-0.00349387500000000;-42.1725;-0.27951
-0.00348137500000000;-42.1725;-0.27851
-0.00346887500000000;-42.1725;-0.27751
-0.00345637500000000;-42.1725;-0.27651
-0.00344387500000000;-42.1725;-0.27551
-0.00343137500000000;-42.1725;-0.27451
-0.00341887500000000;-42.1725;-0.27351
-0.00340637500000000;-42.1725;-0.27251
-0.00339387500000000;-42.1725;-0.27151
-0.00338137500000000;-42.1725;-0.27051
-0.00336887500000000;-42.1725;-0.26951
-0.00335637500000000;-42.1725;-0.26851
-0.00334387500000000;-42.1725;-0.26751
-0.00333137500000000;-42.1725;-0.26651
-0.00331887500000000;-42.1725;-0.26551
-0.00330637500000000;-42.1725;-0.26451
-0.00329387500000000;-42.1725;-0.26351
-0.00328137500000000;-42.1725;-0.26251
-0.00326887500000000;-42.1725;-0.26151
-0.00325637500000000;-42.1725;-0.26051
-0.00324387500000000;-42.1725;-0.25951
-0.00323137500000000;-42.1725;-0.25851
-0.00321887500000000;-42.1725;-0.25751
-0.00320637500000000;-42.1725;-0.25651
-0.00319387500000000;-42.1725;-0.25551
-0.00318137500000000;-42.1725;-0.25451
-0.00316887500000000;-42.1725;-0.25351
-0.00315637500000000;-42.1725;-0.25251
-0.00314387500000000;-42.1725;-0.25151
-0.00313137500000000;-42.1725;-0.25051
-0.00311887500000000;-42.1725;-0.24951
-0.00310637500000000;-42.1725;-0.24851
-0.00309387500000000;-42.1725;-0.24751
-0.00308137500000000;-42.1725;-0.24651
-0.00306887500000000;-42.1725;-0.24551
-0.00305637500000000;-42.1725;-0.24451
-0.00304387500000000;-42.1725;-0.24351
-0.00303137500000000;-42.1725;-0.24251
-0.00301887500000000;-42.1725;-0.24151
-0.00300637500000000;-42.1725;-0.24051
-0.00299387500000000;-42.1725;-0.23951
-0.00298137500000000;-42.1725;-0.23851
-0.00296887500000000;-42.1725;-0.23751
-0.00295637500000000;-42.1725;-0.23651
-0.00294387500000000;-42.1725;-0.23551
-0.00293137500000000;-42.1725;-0.23451
-0.00291887500000000;-42.1725;-0.23351
-0.00290637500000000;-42.1725;-0.23251
-0.00289387500000000;-42.1725;-0.23151
-0.00288137500000000;-42.1725;-0.23051
-0.00286887500000000;-42.1725;-0.22951
-0.00285637500000000;-42.1725;-0.22851
-0.00284387500000000;-42.1725;-0.22751
-0.00283137500000000;-42.1725;-0.22651
-0.00281887500000000;-42.1725;-0.22551
-0.00280637500000000;-42.1725;-0.22451
-0.00279387500000000;-42.1725;-0.22351
-0.00278137500000000;-42.1725;-0.22251
-0.00276887500000000;-42.1725;-0.22151
-0.00275637500000000;-42.1725;-0.22051
-0.00274387500000000;-42.1725;-0.21951
-0.00273137500000000;-42.1725;-0.21851
-0.00271887500000000;-42.1725;-0.21751
-0.00270637500000000;-42.1725;-0.21651
-0.00269387500000000;-42.1725;-0.21551
-0.00268137500000000;-42.1725;-0.21451
-0.00266887500000000;-42.1725;-0.21351
-0.00265637500000000;-42.1725;-0.21251
-0.00264387500000000;-42.1725;-0.21151
-0.00263137500000000;-42.1725;-0.21051
-0.00261887500000000;-42.1725;-0.20951
-0.00260637500000000;-42.1725;-0.20851
-0.00259387500000000;-42.1725;-0.20751
-0.00258137500000000;-42.1725;-0.20651
-0.00256887500000000;-42.1725;-0.20551
-0.00255637500000000;-42.1725;-0.20451
-0.00254387500000000;-42.1725;-0.20351
-0.00253137500000000;-42.1725;-0.20251
-0.00251887500000000;-42.1725;-0.20151
-0.00250637500000000;-42.1725;-0.20051
-0.00249387500000000;-42.1725;-0.19951
-0.00248137500000000;-42.1725;-0.19851
-0.00246887500000000;-42.1725;-0.19751
-0.00245637500000000;-42.1725;-0.19651
-0.00244387500000000;-42.1725;-0.19551
-0.00243137500000000;-42.1725;-0.19451
-0.00241887500000000;-42.1725;-0.19351
-0.00240637500000000;-42.1725;-0.19251
-0.00239387500000000;-42.1725;-0.19151
-0.00238137500000000;-42.1725;-0.19051
-0.00236887500000000;-42.1725;-0.18951
-0.00235637500000000;-42.1725;-0.18851
-0.00234387500000000;-42.1725;-0.18751
-0.00233137500000000;-42.1725;-0.18651
-0.00231887500000000;-42.1725;-0.18551
-0.00230637500000000;-42.1725;-0.18451
-0.00229387500000000;-42.1725;-0.18351
-0.00228137500000000;-42.1725;-0.18251
-0.00226887500000000;-42.1514;-0.18151
-0.00225637500000000;-42.1205;-0.18051
-0.00224387500000000;-42.0897;-0.17951
-0.00223137500000000;-42.0588;-0.17851
-0.00221887500000000;-42.0279;-0.17751
-0.00220637500000000;-41.9971;-0.17651
-0.00219387500000000;-41.9662;-0.17551
-0.00218137500000000;-41.9354;-0.17451
-0.00216887500000000;-41.9045;-0.17351
-0.00215637500000000;-41.8736;-0.17251
-0.00214387500000000;-41.8428;-0.17151
-0.00213137500000000;-41.8119;-0.17051
-0.00211887500000000;-41.781;-0.16951
-0.00210637500000000;-41.7502;-0.16851
-0.00209387500000000;-41.7193;-0.16751
-0.00208137500000000;-41.6885;-0.16651
-0.00206887500000000;-41.6576;-0.16551
-0.00205637500000000;-41.6267;-0.16451
-0.00204387500000000;-41.5959;-0.16351
-0.00203137500000000;-41.565;-0.16251
-0.00201887500000000;-41.5341;-0.16151
-0.00200637500000000;-41.5033;-0.16051
-0.00199387500000000;-41.4724;-0.15951
-0.00198137500000000;-41.4416;-0.15851
-0.00196887500000000;-41.4107;-0.15751
-0.00195637500000000;-41.3798;-0.15651
-0.00194387500000000;-41.349;-0.15551
-0.00193137500000000;-41.3181;-0.15451
-0.00191887500000000;-41.2872;-0.15351
-0.00190637500000000;-41.2564;-0.15251
-0.00189387500000000;-41.2255;-0.15151
-0.00188137500000000;-41.1947;-0.15051
-0.00186887500000000;-41.1638;-0.14951
-0.00185637500000000;-41.0812;-0.14851
-0.00184387500000000;-40.9578;-0.14751
-0.00183137500000000;-40.8343;-0.14651
-0.00181887500000000;-40.7109;-0.14551
-0.00180637500000000;-40.5874;-0.14451
-0.00179387500000000;-40.464;-0.14351
-0.00178137500000000;-40.3405;-0.14251
-0.00176887500000000;-40.2171;-0.14151
-0.00175637500000000;-40.0936;-0.14051
-0.00174387500000000;-39.9702;-0.13951
-0.00173137500000000;-39.8467;-0.13851
-0.00171887500000000;-39.7233;-0.13751
-0.00170637500000000;-39.5998;-0.13651
-0.00169387500000000;-39.4764;-0.13551
-0.00168137500000000;-39.3529;-0.13451
-0.00166887500000000;-39.2295;-0.13351
-0.00165637500000000;-39.106;-0.13251
-0.00164387500000000;-38.9826;-0.13151
-0.00163137500000000;-38.8591;-0.13051
-0.00161887500000000;-38.7357;-0.12951
-0.00160637500000000;-38.6122;-0.12851
-0.00159387500000000;-38.4888;-0.12751
-0.00158137500000000;-38.3653;-0.12651
-0.00156887500000000;-38.2419;-0.12551
-0.00155637500000000;-38.1184;-0.12451
-0.00154387500000000;-37.995;-0.12351
-0.00153137500000000;-37.8715;-0.12251
-0.00151887500000000;-37.7481;-0.12151
-0.00150637500000000;-37.6246;-0.12051
-0.00149387500000000;-37.5012;-0.11951
-0.00148137500000000;-37.3777;-0.11851
-0.00146887500000000;-37.2543;-0.11751
-0.00145637500000000;-37.1308;-0.11651
-0.00144387500000000;-36.594;-0.11551
-0.00143137500000000;-35.5138;-0.11451
-0.00141887500000000;-34.4336;-0.11351
-0.00140637500000000;-33.3535;-0.11251
-0.00139387500000000;-32.2733;-0.11151
-0.00138137500000000;-31.1931;-0.11051
-0.00136887500000000;-30.1129;-0.10951
-0.00135637500000000;-29.0327;-0.10851
-0.00134387500000000;-27.9525;-0.10751
-0.00133137500000000;-26.8723;-0.10651
-0.00131887500000000;-25.7921;-0.10551
-0.00130637500000000;-24.7119;-0.10451
-0.00129387500000000;-23.6317;-0.10351
-0.00128137500000000;-22.5515;-0.10251
-0.00126887500000000;-21.4713;-0.10151
-0.00125637500000000;-20.3912;-0.10051
-0.00124387500000000;-19.311;-0.09951
-0.00123137500000000;-18.2308;-0.09851
-0.00121887500000000;-17.1506;-0.09751
-0.00120637500000000;-16.0704;-0.09651
-0.00119387500000000;-14.9902;-0.09551
-0.00118137500000000;-13.91;-0.09451
-0.00116887500000000;-12.8298;-0.09351
-0.00115637500000000;-11.7496;-0.09251
-0.00114387500000000;-10.6694;-0.09151
-0.00113137500000000;-9.58924;-0.09051
-0.00111887500000000;-8.50904;-0.08951
-0.00110637500000000;-7.42885;-0.08851
-0.00109387500000000;-6.34866;-0.08751
-0.00108137500000000;-5.26847;-0.08651
-0.00106887500000000;-4.18828;-0.08551
-0.00105637500000000;-3.10809;-0.08451
-0.00104387500000000;-2.02789;-0.08351
-0.00103137500000000;-1.09868;-0.08251
-0.00101887500000000;-0.512286;-0.08151
-0.00100637500000000;0.0741042;-0.08051
-0.000993875000000000;0.660494;-0.07951
-0.000981375000000000;1.24688;-0.07851
-0.000968875000000000;1.83327;-0.07751
-0.000956375000000000;2.41966;-0.07651
-0.000943875000000000;3.00605;-0.07551
-0.000931375000000000;3.59244;-0.07451
-0.000918875000000000;4.17883;-0.07351
-0.000906375000000000;4.76522;-0.07251
-0.000893875000000000;5.35161;-0.07151
-0.000881375000000000;5.938;-0.07051
-0.000868875000000000;6.52439;-0.06951
-0.000856375000000000;7.11078;-0.06851
-0.000843875000000000;7.69717;-0.06751
-0.000831375000000000;8.28356;-0.06651
-0.000818875000000000;8.86995;-0.06551
-0.000806375000000000;9.45634;-0.06451
-0.000793875000000000;10.0427;-0.06351
-0.000781375000000000;10.6291;-0.06251
-0.000768875000000000;11.2155;-0.06151
-0.000756375000000000;11.8019;-0.06051
-0.000743875000000000;12.3883;-0.05951
-0.000731375000000000;12.9747;-0.05851
-0.000718875000000000;13.5611;-0.05751
-0.000706375000000000;14.1475;-0.05651
-0.000693875000000000;14.7338;-0.05551
-0.000681375000000000;15.3202;-0.05451
-0.000668875000000000;15.9066;-0.05351
-0.000656375000000000;16.493;-0.05251
-0.000643875000000000;17.0794;-0.05151
-0.000631375000000000;17.6658;-0.05051
-0.000618875000000000;18.219;-0.04951
-0.000606375000000000;18.6202;-0.04851
-0.000593875000000000;19.0214;-0.04751
-0.000581375000000000;19.4226;-0.04651
-0.000568875000000000;19.8238;-0.04551
-0.000556375000000000;20.225;-0.04451
-0.000543875000000000;20.6262;-0.04351
-0.000531375000000000;21.0275;-0.04251
-0.000518875000000000;21.4287;-0.04151
-0.000506375000000000;21.8299;-0.04051
-0.000493875000000000;22.2311;-0.03951
-0.000481375000000000;22.6323;-0.03851
-0.000468875000000000;23.0335;-0.03751
-0.000456375000000000;23.4347;-0.03651
-0.000443875000000000;23.836;-0.03551
-0.000431375000000000;24.2372;-0.03451
-0.000418875000000000;24.6384;-0.03351
-0.000406375000000000;25.0396;-0.03251
-0.000393875000000000;25.4408;-0.03151
-0.000381375000000000;25.842;-0.03051
-0.000368875000000000;26.2432;-0.02951
-0.000356375000000000;26.6445;-0.02851
-0.000343875000000000;27.0457;-0.02751
-0.000331375000000000;27.4469;-0.02651
-0.000318875000000000;27.8481;-0.02551
-0.000306375000000000;28.2493;-0.02451
-0.000293875000000000;28.6505;-0.02351
-0.000281375000000000;29.0517;-0.02251
-0.000268875000000000;29.453;-0.02151
-0.000256375000000000;29.8542;-0.02051
-0.000243875000000000;30.2554;-0.01951
-0.000231375000000000;30.6566;-0.01851
-0.000218875000000000;31.0578;-0.01751
-0.000206375000000000;31.441;-0.01651
-0.000193875000000000;31.5027;-0.01551
-0.000181375000000000;31.5644;-0.01451
-0.000168875000000000;31.6262;-0.01351
-0.000156375000000000;31.6879;-0.01251
-0.000143875000000000;31.7496;-0.01151
-0.000131375000000000;31.8113;-0.01051
-0.000118875000000000;31.8731;-0.00951
-0.000106375000000000;31.9348;-0.00851
-9.38750000000000e-05;31.9965;-0.00751
-8.13750000000000e-05;32.0582;-0.00651
-6.88750000000000e-05;32.12;-0.00551
-5.63750000000000e-05;32.1817;-0.00451
-4.38750000000000e-05;32.2434;-0.00351
-3.13750000000000e-05;32.3051;-0.00251
-1.88750000000000e-05;32.3669;-0.00151
-6.37500000000000e-06;32.4286;-0.00051
6.12500000000000e-06;32.4903;0.00049
1.86250000000000e-05;32.552;0.00149
3.11250000000000e-05;32.6138;0.00249
4.36250000000000e-05;32.6755;0.00349
5.61250000000000e-05;32.7372;0.00449
6.86250000000000e-05;32.7989;0.00549
8.11250000000000e-05;32.8607;0.00649
9.36250000000000e-05;32.9224;0.00749
0.000106125000000000;32.9841;0.00849
0.000118625000000000;33.0458;0.00949
0.000131125000000000;33.1076;0.01049
0.000143625000000000;33.1693;0.01149
0.000156125000000000;33.231;0.01249
0.000168625000000000;33.2927;0.01349
0.000181125000000000;33.3545;0.01449
0.000193625000000000;33.4162;0.01549
0.000206125000000000;33.4779;0.01649
0.000218625000000000;33.5539;0.01749
0.000231125000000000;33.6311;0.01849
0.000243625000000000;33.7083;0.01949
0.000256125000000000;33.7854;0.02049
0.000268625000000000;33.8626;0.02149
0.000281125000000000;33.9397;0.02249
0.000293625000000000;34.0169;0.02349
0.000306125000000000;34.094;0.02449
0.000318625000000000;34.1712;0.02549
0.000331125000000000;34.2483;0.02649
0.000343625000000000;34.3255;0.02749
0.000356125000000000;34.4027;0.02849
0.000368625000000000;34.4798;0.02949
0.000381125000000000;34.557;0.03049
0.000393625000000000;34.6341;0.03149
0.000406125000000000;34.7113;0.03249
0.000418625000000000;34.7884;0.03349
0.000431125000000000;34.8656;0.03449
0.000443625000000000;34.9428;0.03549
0.000456125000000000;35.0199;0.03649
0.000468625000000000;35.0971;0.03749
0.000481125000000000;35.1742;0.03849
0.000493625000000000;35.2514;0.03949
0.000506125000000000;35.3285;0.04049
0.000518625000000000;35.4057;0.04149
0.000531125000000000;35.4829;0.04249
0.000543625000000000;35.56;0.04349
0.000556125000000000;35.6372;0.04449
0.000568625000000000;35.7143;0.04549
0.000581125000000000;35.7915;0.04649
0.000593625000000000;35.8686;0.04749
0.000606125000000000;35.9458;0.04849
0.000618625000000000;36.023;0.04949
0.000631125000000000;36.063;0.05049
0.000643625000000000;36.0939;0.05149
0.000656125000000000;36.1248;0.05249
0.000668625000000000;36.1556;0.05349
0.000681125000000000;36.1865;0.05449
0.000693625000000000;36.2174;0.05549
0.000706125000000000;36.2482;0.05649
0.000718625000000000;36.2791;0.05749
0.000731125000000000;36.3099;0.05849
0.000743625000000000;36.3408;0.05949
0.000756125000000000;36.3717;0.06049
0.000768625000000000;36.4025;0.06149
